Action	Reward
{'layer0_row98': [0, 98]}	tensor(-3.0156)
{'layer0_row215': [0, 215]}	tensor(-3.0443)
{'layer0_row160': [0, 160]}	tensor(-3.0783)
{'layer0_row261': [0, 261]}	tensor(-3.1127)
{'layer0_row27': [0, 27]}	tensor(-3.1449)
{'layer0_row233': [0, 233]}	tensor(-3.1818)
{'layer0_row129': [0, 129]}	tensor(-3.2166)
{'layer0_row91': [0, 91]}	tensor(-3.2473)
{'layer0_row256': [0, 256]}	tensor(-3.2863)
{'layer0_row286': [0, 286]}	tensor(-3.3219)
{'layer0_row1': [0, 1]}	tensor(-3.3623)
{'layer1_row25': [1, 25]}	tensor(-3.4012)
{'layer0_row80': [0, 80]}	tensor(-3.4058)
{'layer1_row40': [1, 40]}	tensor(-3.4473)
{'layer1_row98': [1, 98]}	tensor(-3.4524)
{'layer1_row60': [1, 60]}	tensor(-3.4587)
{'layer1_row19': [1, 19]}	tensor(-3.4606)
{'layer0_row58': [0, 58]}	tensor(-3.4689)
{'layer0_row52': [0, 52]}	tensor(-3.5084)
{'layer0_row5': [0, 5]}	tensor(-3.5502)
{'layer0_row128': [0, 128]}	tensor(-3.5925)
{'layer0_row239': [0, 239]}	tensor(-3.6359)
{'layer0_row195': [0, 195]}	tensor(-3.6873)
{'layer0_row197': [0, 197]}	tensor(-3.7330)
{'layer0_row32': [0, 32]}	tensor(-3.7755)
{'layer1_row61': [1, 61]}	tensor(-3.8293)
{'layer1_row63': [1, 63]}	tensor(-3.8333)
{'layer1_row91': [1, 91]}	tensor(-3.8403)
{'layer0_row78': [0, 78]}	tensor(-3.8456)
{'layer0_row56': [0, 56]}	tensor(-3.8957)
{'layer0_row24': [0, 24]}	tensor(-3.9504)
{'layer0_row46': [0, 46]}	tensor(-3.9968)
{'layer0_row299': [0, 299]}	tensor(-4.0595)
{'layer0_row252': [0, 252]}	tensor(-4.1169)
{'layer0_row260': [0, 260]}	tensor(-4.1763)
{'layer0_row70': [0, 70]}	tensor(-4.2331)
{'layer1_row37': [1, 37]}	tensor(-4.2965)
{'layer0_row219': [0, 219]}	tensor(-4.2965)
{'layer0_row134': [0, 134]}	tensor(-4.3653)
{'layer1_row75': [1, 75]}	tensor(-4.4331)
{'layer1_row92': [1, 92]}	tensor(-4.4399)
{'layer1_row48': [1, 48]}	tensor(-4.4410)
{'layer1_row84': [1, 84]}	tensor(-4.4509)
{'layer0_row73': [0, 73]}	tensor(995.5470)
