Action	Reward
{'layer0_row42': [0, 42]}	tensor(-0.9925)
{'layer0_row244': [0, 244]}	tensor(-0.9965)
{'layer1_row23': [1, 23]}	tensor(-0.9984)
{'layer1_row57': [1, 57]}	tensor(-1.0007)
{'layer0_row209': [0, 209]}	tensor(-1.0010)
{'layer0_row55': [0, 55]}	tensor(-1.0057)
{'layer0_row34': [0, 34]}	tensor(-1.0092)
{'layer1_row54': [1, 54]}	tensor(-1.0123)
{'layer0_row280': [0, 280]}	tensor(-1.0137)
{'layer0_row59': [0, 59]}	tensor(-1.0173)
{'layer0_row243': [0, 243]}	tensor(-1.0220)
{'layer1_row86': [1, 86]}	tensor(-1.0244)
{'layer0_row299': [0, 299]}	tensor(-1.0278)
{'layer0_row289': [0, 289]}	tensor(-1.0301)
{'layer0_row230': [0, 230]}	tensor(-1.0348)
{'layer1_row80': [1, 80]}	tensor(-1.0389)
{'layer0_row29': [0, 29]}	tensor(-1.0400)
{'layer1_row31': [1, 31]}	tensor(-1.0439)
{'layer0_row240': [0, 240]}	tensor(-1.0446)
{'layer1_row22': [1, 22]}	tensor(-1.0484)
{'layer0_row143': [0, 143]}	tensor(-1.0503)
{'layer0_row175': [0, 175]}	tensor(-1.0547)
{'layer0_row66': [0, 66]}	tensor(-1.0586)
{'layer0_row45': [0, 45]}	tensor(-1.0635)
{'layer0_row227': [0, 227]}	tensor(-1.0666)
{'layer1_row24': [1, 24]}	tensor(-1.0711)
{'layer0_row144': [0, 144]}	tensor(-1.0721)
{'layer0_row213': [0, 213]}	tensor(-1.0771)
{'layer0_row75': [0, 75]}	tensor(-1.0806)
{'layer1_row35': [1, 35]}	tensor(-1.0850)
{'layer1_row74': [1, 74]}	tensor(-1.0867)
{'layer0_row88': [0, 88]}	tensor(-1.0883)
{'layer1_row85': [1, 85]}	tensor(-1.0920)
{'layer1_row89': [1, 89]}	tensor(-1.0923)
{'layer0_row26': [0, 26]}	tensor(-1.0950)
{'layer0_row72': [0, 72]}	tensor(-1.0993)
{'layer0_row180': [0, 180]}	tensor(-1.1048)
{'layer0_row172': [0, 172]}	tensor(-1.1079)
{'layer0_row31': [0, 31]}	tensor(-1.1124)
{'layer1_row26': [1, 26]}	tensor(-1.1176)
{'layer0_row130': [0, 130]}	tensor(-1.1166)
{'layer0_row127': [0, 127]}	tensor(-1.1225)
{'layer0_row123': [0, 123]}	tensor(-1.1271)
{'layer0_row248': [0, 248]}	tensor(-1.1334)
{'layer0_row105': [0, 105]}	tensor(-1.1370)
{'layer0_row10': [0, 10]}	tensor(-1.1418)
{'layer0_row65': [0, 65]}	tensor(-1.1460)
{'layer1_row45': [1, 45]}	tensor(-1.1519)
{'layer0_row238': [0, 238]}	tensor(-1.1525)
{'layer1_row49': [1, 49]}	tensor(-1.1561)
{'layer0_row284': [0, 284]}	tensor(-1.1570)
{'layer0_row64': [0, 64]}	tensor(-1.1630)
{'layer0_row162': [0, 162]}	tensor(-1.1679)
{'layer0_row85': [0, 85]}	tensor(-1.1739)
{'layer0_row20': [0, 20]}	tensor(-1.1775)
{'layer0_row161': [0, 161]}	tensor(-1.1830)
{'layer0_row154': [0, 154]}	tensor(-1.1883)
{'layer0_row120': [0, 120]}	tensor(-1.1942)
{'layer1_row30': [1, 30]}	tensor(-1.1999)
{'layer0_row225': [0, 225]}	tensor(-1.2005)
{'layer0_row220': [0, 220]}	tensor(-1.2064)
{'layer0_row74': [0, 74]}	tensor(-1.2113)
{'layer0_row106': [0, 106]}	tensor(-1.2153)
{'layer0_row203': [0, 203]}	tensor(-1.2223)
{'layer0_row229': [0, 229]}	tensor(-1.2274)
{'layer0_row37': [0, 37]}	tensor(-1.2329)
{'layer0_row211': [0, 211]}	tensor(-1.2393)
{'layer0_row235': [0, 235]}	tensor(-1.2440)
{'layer0_row268': [0, 268]}	tensor(-1.2498)
{'layer0_row231': [0, 231]}	tensor(-1.2548)
{'layer1_row36': [1, 36]}	tensor(-1.2612)
{'layer0_row167': [0, 167]}	tensor(-1.2645)
{'layer0_row165': [0, 165]}	tensor(-1.2690)
{'layer0_row93': [0, 93]}	tensor(-1.2742)
{'layer0_row89': [0, 89]}	tensor(-1.2808)
{'layer1_row56': [1, 56]}	tensor(-1.2860)
{'layer1_row18': [1, 18]}	tensor(-1.2883)
{'layer0_row170': [0, 170]}	tensor(-1.2902)
{'layer0_row100': [0, 100]}	tensor(-1.2964)
{'layer0_row159': [0, 159]}	tensor(-1.3004)
{'layer1_row73': [1, 73]}	tensor(-1.3081)
{'layer0_row293': [0, 293]}	tensor(-1.3088)
{'layer0_row226': [0, 226]}	tensor(-1.3148)
{'layer0_row188': [0, 188]}	tensor(-1.3218)
{'layer0_row7': [0, 7]}	tensor(-1.3303)
{'layer0_row241': [0, 241]}	tensor(-1.3358)
{'layer0_row139': [0, 139]}	tensor(-1.3415)
{'layer0_row221': [0, 221]}	tensor(-1.3481)
{'layer1_row90': [1, 90]}	tensor(-1.3547)
{'layer0_row8': [0, 8]}	tensor(-1.3562)
{'layer0_row294': [0, 294]}	tensor(-1.3632)
{'layer1_row55': [1, 55]}	tensor(-1.3722)
{'layer0_row218': [0, 218]}	tensor(-1.3710)
{'layer0_row283': [0, 283]}	tensor(-1.3796)
{'layer0_row133': [0, 133]}	tensor(-1.3852)
{'layer0_row96': [0, 96]}	tensor(-1.3920)
{'layer0_row11': [0, 11]}	tensor(-1.3987)
{'layer0_row264': [0, 264]}	tensor(-1.4051)
{'layer1_row20': [1, 20]}	tensor(-1.4140)
{'layer0_row69': [0, 69]}	tensor(-1.4154)
{'layer1_row13': [1, 13]}	tensor(-1.4196)
{'layer0_row6': [0, 6]}	tensor(-1.4242)
{'layer1_row97': [1, 97]}	tensor(-1.4292)
{'layer0_row281': [0, 281]}	tensor(-1.4332)
{'layer0_row109': [0, 109]}	tensor(-1.4403)
{'layer0_row149': [0, 149]}	tensor(-1.4481)
{'layer0_row178': [0, 178]}	tensor(-1.4543)
{'layer0_row113': [0, 113]}	tensor(-1.4642)
{'layer0_row19': [0, 19]}	tensor(-1.4715)
{'layer0_row250': [0, 250]}	tensor(-1.4779)
{'layer0_row118': [0, 118]}	tensor(-1.4874)
{'layer0_row247': [0, 247]}	tensor(-1.4945)
{'layer0_row278': [0, 278]}	tensor(-1.5030)
{'layer0_row157': [0, 157]}	tensor(-1.5124)
{'layer1_row34': [1, 34]}	tensor(-1.5198)
{'layer1_row93': [1, 93]}	tensor(-1.5199)
{'layer0_row290': [0, 290]}	tensor(-1.5243)
{'layer0_row152': [0, 152]}	tensor(-1.5323)
{'layer1_row52': [1, 52]}	tensor(-1.5393)
{'layer0_row184': [0, 184]}	tensor(-1.5429)
{'layer1_row70': [1, 70]}	tensor(-1.5503)
{'layer1_row39': [1, 39]}	tensor(-1.5528)
{'layer0_row103': [0, 103]}	tensor(-1.5559)
{'layer0_row191': [0, 191]}	tensor(-1.5638)
{'layer0_row25': [0, 25]}	tensor(-1.5724)
{'layer1_row76': [1, 76]}	tensor(-1.5806)
{'layer0_row54': [0, 54]}	tensor(-1.5833)
{'layer1_row29': [1, 29]}	tensor(-1.5918)
{'layer0_row201': [0, 201]}	tensor(-1.5926)
{'layer0_row90': [0, 90]}	tensor(-1.6036)
{'layer1_row62': [1, 62]}	tensor(-1.6138)
{'layer0_row151': [0, 151]}	tensor(-1.6153)
{'layer0_row277': [0, 277]}	tensor(-1.6248)
{'layer0_row48': [0, 48]}	tensor(-1.6335)
{'layer0_row104': [0, 104]}	tensor(-1.6419)
{'layer0_row98': [0, 98]}	tensor(-1.6514)
{'layer0_row156': [0, 156]}	tensor(-1.6625)
{'layer0_row49': [0, 49]}	tensor(-1.6713)
{'layer0_row78': [0, 78]}	tensor(-1.6811)
{'layer0_row62': [0, 62]}	tensor(-1.6910)
{'layer0_row207': [0, 207]}	tensor(-1.7029)
{'layer0_row147': [0, 147]}	tensor(-1.7129)
{'layer0_row146': [0, 146]}	tensor(-1.7239)
{'layer1_row0': [1, 0]}	tensor(-1.7351)
{'layer0_row200': [0, 200]}	tensor(-1.7369)
{'layer1_row15': [1, 15]}	tensor(-1.7469)
{'layer0_row298': [0, 298]}	tensor(-1.7483)
{'layer0_row287': [0, 287]}	tensor(-1.7607)
{'layer0_row60': [0, 60]}	tensor(-1.7718)
{'layer0_row131': [0, 131]}	tensor(-1.7815)
{'layer0_row173': [0, 173]}	tensor(-1.7948)
{'layer0_row84': [0, 84]}	tensor(-1.8044)
{'layer1_row69': [1, 69]}	tensor(-1.8169)
{'layer0_row177': [0, 177]}	tensor(-1.8173)
{'layer1_row82': [1, 82]}	tensor(-1.8335)
{'layer0_row297': [0, 297]}	tensor(-1.8345)
{'layer0_row18': [0, 18]}	tensor(-1.8443)
{'layer1_row78': [1, 78]}	tensor(-1.8580)
{'layer0_row276': [0, 276]}	tensor(-1.8591)
{'layer1_row50': [1, 50]}	tensor(-1.8732)
{'layer0_row179': [0, 179]}	tensor(-1.8738)
{'layer0_row266': [0, 266]}	tensor(-1.8870)
{'layer0_row141': [0, 141]}	tensor(-1.9015)
{'layer0_row262': [0, 262]}	tensor(-1.9125)
{'layer0_row267': [0, 267]}	tensor(-1.9263)
{'layer0_row86': [0, 86]}	tensor(-1.9383)
{'layer1_row4': [1, 4]}	tensor(-1.9522)
{'layer0_row263': [0, 263]}	tensor(-1.9528)
{'layer1_row44': [1, 44]}	tensor(-1.9683)
{'layer0_row30': [0, 30]}	tensor(-1.9706)
{'layer0_row115': [0, 115]}	tensor(-1.9856)
{'layer0_row132': [0, 132]}	tensor(-1.9975)
{'layer1_row41': [1, 41]}	tensor(-2.0124)
{'layer0_row242': [0, 242]}	tensor(-2.0157)
{'layer0_row215': [0, 215]}	tensor(-2.0316)
{'layer1_row7': [1, 7]}	tensor(-2.0443)
{'layer0_row171': [0, 171]}	tensor(-2.0488)
{'layer0_row102': [0, 102]}	tensor(-2.0616)
{'layer1_row58': [1, 58]}	tensor(-2.0776)
{'layer0_row182': [0, 182]}	tensor(-2.0791)
{'layer0_row261': [0, 261]}	tensor(-2.0969)
{'layer0_row121': [0, 121]}	tensor(-2.1087)
{'layer0_row70': [0, 70]}	tensor(-2.1260)
{'layer1_row28': [1, 28]}	tensor(-2.1403)
{'layer0_row108': [0, 108]}	tensor(-2.1453)
{'layer1_row43': [1, 43]}	tensor(-2.1604)
{'layer0_row269': [0, 269]}	tensor(-2.1632)
{'layer0_row272': [0, 272]}	tensor(-2.1820)
{'layer0_row296': [0, 296]}	tensor(-2.1984)
{'layer0_row245': [0, 245]}	tensor(-2.2144)
{'layer0_row236': [0, 236]}	tensor(-2.2323)
{'layer0_row237': [0, 237]}	tensor(-2.2502)
{'layer0_row67': [0, 67]}	tensor(-2.2681)
{'layer1_row95': [1, 95]}	tensor(-2.2864)
{'layer0_row168': [0, 168]}	tensor(-2.2888)
{'layer0_row210': [0, 210]}	tensor(-2.3076)
{'layer0_row196': [0, 196]}	tensor(-2.3286)
{'layer0_row265': [0, 265]}	tensor(-2.3453)
{'layer1_row17': [1, 17]}	tensor(-2.3673)
{'layer0_row17': [0, 17]}	tensor(-2.3695)
{'layer0_row208': [0, 208]}	tensor(-2.3874)
{'layer0_row138': [0, 138]}	tensor(-2.4086)
{'layer0_row124': [0, 124]}	tensor(-2.4288)
{'layer0_row187': [0, 187]}	tensor(-2.4482)
{'layer0_row21': [0, 21]}	tensor(-2.4709)
{'layer0_row145': [0, 145]}	tensor(-2.4931)
{'layer0_row223': [0, 223]}	tensor(-2.5106)
{'layer0_row14': [0, 14]}	tensor(-2.5368)
{'layer0_row61': [0, 61]}	tensor(-2.5601)
{'layer0_row288': [0, 288]}	tensor(-2.5851)
{'layer0_row206': [0, 206]}	tensor(-2.6053)
{'layer0_row212': [0, 212]}	tensor(-2.6321)
{'layer0_row224': [0, 224]}	tensor(-2.6547)
{'layer0_row92': [0, 92]}	tensor(-2.6790)
{'layer1_row6': [1, 6]}	tensor(-2.7070)
{'layer0_row4': [0, 4]}	tensor(-2.7080)
{'layer1_row14': [1, 14]}	tensor(-2.7368)
{'layer0_row82': [0, 82]}	tensor(-2.7401)
{'layer0_row153': [0, 153]}	tensor(-2.7656)
{'layer0_row0': [0, 0]}	tensor(-2.7909)
{'layer0_row291': [0, 291]}	tensor(-2.8204)
{'layer1_row12': [1, 12]}	tensor(-2.8468)
{'layer0_row199': [0, 199]}	tensor(-2.8506)
{'layer1_row10': [1, 10]}	tensor(-2.8796)
{'layer0_row41': [0, 41]}	tensor(-2.8838)
{'layer0_row270': [0, 270]}	tensor(-2.9144)
{'layer0_row95': [0, 95]}	tensor(-2.9426)
{'layer0_row39': [0, 39]}	tensor(-2.9682)
{'layer0_row50': [0, 50]}	tensor(-3.0060)
{'layer0_row155': [0, 155]}	tensor(-3.0385)
{'layer0_row254': [0, 254]}	tensor(-3.0678)
{'layer0_row163': [0, 163]}	tensor(-3.1010)
{'layer0_row76': [0, 76]}	tensor(-3.1334)
{'layer0_row160': [0, 160]}	tensor(-3.1695)
{'layer0_row27': [0, 27]}	tensor(-3.2030)
{'layer0_row233': [0, 233]}	tensor(-3.2438)
{'layer0_row129': [0, 129]}	tensor(-3.2790)
{'layer0_row91': [0, 91]}	tensor(-3.3145)
{'layer0_row256': [0, 256]}	tensor(-3.3545)
{'layer0_row286': [0, 286]}	tensor(-3.3962)
{'layer0_row1': [0, 1]}	tensor(-3.4349)
{'layer1_row25': [1, 25]}	tensor(-3.4790)
{'layer0_row80': [0, 80]}	tensor(-3.4788)
{'layer0_row222': [0, 222]}	tensor(-3.5261)
{'layer1_row40': [1, 40]}	tensor(-3.5695)
{'layer1_row98': [1, 98]}	tensor(-3.5726)
{'layer1_row81': [1, 81]}	tensor(-3.5805)
{'layer1_row60': [1, 60]}	tensor(-3.5841)
{'layer1_row19': [1, 19]}	tensor(-3.5903)
{'layer0_row58': [0, 58]}	tensor(-3.5931)
{'layer0_row5': [0, 5]}	tensor(-3.6383)
{'layer0_row128': [0, 128]}	tensor(-3.6830)
{'layer0_row239': [0, 239]}	tensor(-3.7323)
{'layer0_row114': [0, 114]}	tensor(-3.7816)
{'layer0_row195': [0, 195]}	tensor(-3.8331)
{'layer0_row197': [0, 197]}	tensor(-3.8814)
{'layer0_row32': [0, 32]}	tensor(-3.9366)
{'layer1_row61': [1, 61]}	tensor(-3.9901)
{'layer1_row92': [1, 92]}	tensor(-3.9961)
{'layer1_row63': [1, 63]}	tensor(-4.0016)
{'layer1_row68': [1, 68]}	tensor(-4.0044)
{'layer0_row101': [0, 101]}	tensor(-4.0119)
{'layer0_row56': [0, 56]}	tensor(-4.0686)
{'layer0_row24': [0, 24]}	tensor(-4.1293)
{'layer0_row46': [0, 46]}	tensor(-4.1859)
{'layer0_row252': [0, 252]}	tensor(-4.2471)
{'layer0_row260': [0, 260]}	tensor(-4.3086)
{'layer1_row91': [1, 91]}	tensor(-4.3746)
{'layer1_row37': [1, 37]}	tensor(-4.3823)
{'layer0_row204': [0, 204]}	tensor(995.6110)
