Action	Reward
{'layer0_row278': [0, 278]}	tensor(-1.1977)
{'layer1_row54': [1, 54]}	tensor(-1.2033)
{'layer0_row280': [0, 280]}	tensor(-1.2043)
{'layer1_row28': [1, 28]}	tensor(-1.2100)
{'layer0_row5': [0, 5]}	tensor(-1.2111)
{'layer0_row59': [0, 59]}	tensor(-1.2160)
{'layer0_row239': [0, 239]}	tensor(-1.2221)
{'layer0_row106': [0, 106]}	tensor(-1.2268)
{'layer0_row195': [0, 195]}	tensor(-1.2330)
{'layer0_row243': [0, 243]}	tensor(-1.2387)
{'layer1_row6': [1, 6]}	tensor(-1.2444)
{'layer0_row233': [0, 233]}	tensor(-1.2462)
{'layer1_row86': [1, 86]}	tensor(-1.2515)
{'layer0_row289': [0, 289]}	tensor(-1.2528)
{'layer0_row19': [0, 19]}	tensor(-1.2582)
{'layer1_row4': [1, 4]}	tensor(-1.2627)
{'layer1_row50': [1, 50]}	tensor(-1.2659)
{'layer1_row15': [1, 15]}	tensor(-1.2658)
{'layer0_row230': [0, 230]}	tensor(-1.2688)
{'layer0_row23': [0, 23]}	tensor(-1.2751)
{'layer0_row25': [0, 25]}	tensor(-1.2804)
{'layer1_row80': [1, 80]}	tensor(-1.2870)
{'layer0_row29': [0, 29]}	tensor(-1.2886)
{'layer0_row113': [0, 113]}	tensor(-1.2922)
{'layer1_row31': [1, 31]}	tensor(-1.2987)
{'layer0_row61': [0, 61]}	tensor(-1.3004)
{'layer0_row240': [0, 240]}	tensor(-1.3064)
{'layer1_row22': [1, 22]}	tensor(-1.3135)
{'layer0_row207': [0, 207]}	tensor(-1.3155)
{'layer0_row143': [0, 143]}	tensor(-1.3215)
{'layer0_row175': [0, 175]}	tensor(-1.3277)
{'layer0_row66': [0, 66]}	tensor(-1.3333)
{'layer0_row248': [0, 248]}	tensor(-1.3405)
{'layer0_row202': [0, 202]}	tensor(-1.3478)
{'layer1_row51': [1, 51]}	tensor(-1.3548)
{'layer0_row139': [0, 139]}	tensor(-1.3560)
{'layer1_row65': [1, 65]}	tensor(-1.3615)
{'layer0_row45': [0, 45]}	tensor(-1.3633)
{'layer0_row186': [0, 186]}	tensor(-1.3694)
{'layer1_row76': [1, 76]}	tensor(-1.3779)
{'layer0_row226': [0, 226]}	tensor(-1.3783)
{'layer0_row6': [0, 6]}	tensor(-1.3855)
{'layer1_row23': [1, 23]}	tensor(-1.3930)
{'layer0_row219': [0, 219]}	tensor(-1.3939)
{'layer0_row194': [0, 194]}	tensor(-1.4017)
{'layer0_row176': [0, 176]}	tensor(-1.4082)
{'layer0_row26': [0, 26]}	tensor(-1.4144)
{'layer0_row177': [0, 177]}	tensor(-1.4232)
{'layer0_row237': [0, 237]}	tensor(-1.4283)
{'layer0_row200': [0, 200]}	tensor(-1.4377)
{'layer0_row144': [0, 144]}	tensor(-1.4446)
{'layer0_row213': [0, 213]}	tensor(-1.4522)
{'layer1_row35': [1, 35]}	tensor(-1.4590)
{'layer0_row88': [0, 88]}	tensor(-1.4611)
{'layer0_row72': [0, 72]}	tensor(-1.4681)
{'layer0_row180': [0, 180]}	tensor(-1.4767)
{'layer0_row31': [0, 31]}	tensor(-1.4831)
{'layer0_row130': [0, 130]}	tensor(-1.4922)
{'layer0_row127': [0, 127]}	tensor(-1.5016)
{'layer0_row123': [0, 123]}	tensor(-1.5093)
{'layer1_row33': [1, 33]}	tensor(-1.5164)
{'layer0_row65': [0, 65]}	tensor(-1.5185)
{'layer1_row45': [1, 45]}	tensor(-1.5271)
{'layer1_row49': [1, 49]}	tensor(-1.5276)
{'layer0_row262': [0, 262]}	tensor(-1.5307)
{'layer0_row204': [0, 204]}	tensor(-1.5395)
{'layer0_row116': [0, 116]}	tensor(-1.5474)
{'layer0_row288': [0, 288]}	tensor(-1.5558)
{'layer1_row3': [1, 3]}	tensor(-1.5652)
{'layer0_row265': [0, 265]}	tensor(-1.5662)
{'layer0_row210': [0, 210]}	tensor(-1.5749)
{'layer0_row22': [0, 22]}	tensor(-1.5849)
{'layer0_row89': [0, 89]}	tensor(-1.5946)
{'layer0_row154': [0, 154]}	tensor(-1.6020)
{'layer0_row76': [0, 76]}	tensor(-1.6123)
{'layer1_row59': [1, 59]}	tensor(-1.6214)
{'layer1_row16': [1, 16]}	tensor(-1.6230)
{'layer0_row284': [0, 284]}	tensor(-1.6239)
{'layer0_row64': [0, 64]}	tensor(-1.6345)
{'layer0_row162': [0, 162]}	tensor(-1.6440)
{'layer0_row254': [0, 254]}	tensor(-1.6525)
{'layer0_row107': [0, 107]}	tensor(-1.6647)
{'layer0_row211': [0, 211]}	tensor(-1.6728)
{'layer0_row277': [0, 277]}	tensor(-1.6816)
{'layer0_row187': [0, 187]}	tensor(-1.6939)
{'layer1_row44': [1, 44]}	tensor(-1.7039)
{'layer0_row167': [0, 167]}	tensor(-1.7042)
{'layer0_row39': [0, 39]}	tensor(-1.7162)
{'layer0_row78': [0, 78]}	tensor(-1.7267)
{'layer0_row218': [0, 218]}	tensor(-1.7371)
{'layer1_row89': [1, 89]}	tensor(-1.7489)
{'layer0_row214': [0, 214]}	tensor(-1.7506)
{'layer1_row40': [1, 40]}	tensor(-1.7609)
{'layer0_row120': [0, 120]}	tensor(-1.7646)
{'layer1_row30': [1, 30]}	tensor(-1.7729)
{'layer1_row97': [1, 97]}	tensor(-1.7768)
{'layer0_row225': [0, 225]}	tensor(-1.7793)
{'layer0_row126': [0, 126]}	tensor(-1.7907)
{'layer1_row9': [1, 9]}	tensor(-1.7997)
{'layer0_row220': [0, 220]}	tensor(-1.8020)
{'layer0_row245': [0, 245]}	tensor(-1.8139)
{'layer0_row74': [0, 74]}	tensor(-1.8264)
{'layer1_row63': [1, 63]}	tensor(-1.8382)
{'layer0_row203': [0, 203]}	tensor(-1.8412)
{'layer0_row37': [0, 37]}	tensor(-1.8532)
{'layer0_row8': [0, 8]}	tensor(-1.8653)
{'layer0_row224': [0, 224]}	tensor(-1.8759)
{'layer1_row66': [1, 66]}	tensor(-1.8888)
{'layer0_row268': [0, 268]}	tensor(-1.8925)
{'layer0_row231': [0, 231]}	tensor(-1.9036)
{'layer1_row1': [1, 1]}	tensor(-1.9169)
{'layer0_row272': [0, 272]}	tensor(-1.9193)
{'layer0_row137': [0, 137]}	tensor(-1.9332)
{'layer1_row56': [1, 56]}	tensor(-1.9452)
{'layer1_row90': [1, 90]}	tensor(-1.9489)
{'layer0_row118': [0, 118]}	tensor(-1.9507)
{'layer0_row141': [0, 141]}	tensor(-1.9645)
{'layer0_row110': [0, 110]}	tensor(-1.9781)
{'layer0_row145': [0, 145]}	tensor(-1.9930)
{'layer1_row83': [1, 83]}	tensor(-2.0051)
{'layer0_row84': [0, 84]}	tensor(-2.0096)
{'layer1_row36': [1, 36]}	tensor(-2.0228)
{'layer0_row238': [0, 238]}	tensor(-2.0245)
{'layer0_row267': [0, 267]}	tensor(-2.0403)
{'layer0_row138': [0, 138]}	tensor(-2.0530)
{'layer0_row165': [0, 165]}	tensor(-2.0690)
{'layer0_row93': [0, 93]}	tensor(-2.0829)
{'layer1_row18': [1, 18]}	tensor(-2.0991)
{'layer0_row49': [0, 49]}	tensor(-2.1015)
{'layer0_row299': [0, 299]}	tensor(-2.1180)
{'layer0_row256': [0, 256]}	tensor(-2.1315)
{'layer1_row70': [1, 70]}	tensor(-2.1480)
{'layer0_row170': [0, 170]}	tensor(-2.1530)
{'layer0_row150': [0, 150]}	tensor(-2.1677)
{'layer0_row42': [0, 42]}	tensor(-2.1832)
{'layer1_row73': [1, 73]}	tensor(-2.2017)
{'layer0_row293': [0, 293]}	tensor(-2.2048)
{'layer1_row82': [1, 82]}	tensor(-2.2219)
{'layer0_row160': [0, 160]}	tensor(-2.2237)
{'layer0_row188': [0, 188]}	tensor(-2.2405)
{'layer0_row223': [0, 223]}	tensor(-2.2599)
{'layer1_row99': [1, 99]}	tensor(-2.2751)
{'layer0_row7': [0, 7]}	tensor(-2.2783)
{'layer0_row241': [0, 241]}	tensor(-2.2978)
{'layer0_row294': [0, 294]}	tensor(-2.3165)
{'layer0_row283': [0, 283]}	tensor(-2.3361)
{'layer0_row133': [0, 133]}	tensor(-2.3543)
{'layer1_row96': [1, 96]}	tensor(-2.3732)
{'layer0_row96': [0, 96]}	tensor(-2.3760)
{'layer0_row11': [0, 11]}	tensor(-2.3951)
{'layer0_row264': [0, 264]}	tensor(-2.4177)
{'layer1_row20': [1, 20]}	tensor(-2.4378)
{'layer0_row69': [0, 69]}	tensor(-2.4402)
{'layer1_row13': [1, 13]}	tensor(-2.4604)
{'layer0_row117': [0, 117]}	tensor(-2.4647)
{'layer0_row281': [0, 281]}	tensor(-2.4859)
{'layer0_row1': [0, 1]}	tensor(-2.5048)
{'layer0_row166': [0, 166]}	tensor(-2.5279)
{'layer0_row135': [0, 135]}	tensor(-2.5498)
{'layer0_row92': [0, 92]}	tensor(-2.5740)
{'layer0_row232': [0, 232]}	tensor(-2.5980)
{'layer0_row149': [0, 149]}	tensor(-2.6206)
{'layer0_row250': [0, 250]}	tensor(-2.6461)
{'layer0_row157': [0, 157]}	tensor(-2.6670)
{'layer1_row2': [1, 2]}	tensor(-2.6928)
{'layer1_row34': [1, 34]}	tensor(-2.6973)
{'layer1_row93': [1, 93]}	tensor(-2.7012)
{'layer0_row111': [0, 111]}	tensor(-2.7026)
{'layer1_row52': [1, 52]}	tensor(-2.7280)
{'layer1_row39': [1, 39]}	tensor(-2.7316)
{'layer0_row41': [0, 41]}	tensor(-2.7362)
{'layer0_row103': [0, 103]}	tensor(-2.7602)
{'layer0_row191': [0, 191]}	tensor(-2.7899)
{'layer0_row105': [0, 105]}	tensor(-2.8152)
{'layer0_row201': [0, 201]}	tensor(-2.8424)
{'layer1_row75': [1, 75]}	tensor(-2.8717)
{'layer1_row19': [1, 19]}	tensor(-2.8732)
{'layer0_row90': [0, 90]}	tensor(-2.8811)
{'layer1_row62': [1, 62]}	tensor(-2.9091)
{'layer0_row151': [0, 151]}	tensor(-2.9127)
{'layer0_row104': [0, 104]}	tensor(-2.9420)
{'layer0_row156': [0, 156]}	tensor(-2.9719)
{'layer0_row62': [0, 62]}	tensor(-3.0000)
{'layer0_row147': [0, 147]}	tensor(-3.0311)
{'layer0_row146': [0, 146]}	tensor(-3.0618)
{'layer0_row87': [0, 87]}	tensor(-3.0957)
{'layer0_row263': [0, 263]}	tensor(-3.1299)
{'layer0_row95': [0, 95]}	tensor(-3.1619)
{'layer1_row32': [1, 32]}	tensor(-3.1969)
{'layer1_row0': [1, 0]}	tensor(-3.2027)
{'layer0_row173': [0, 173]}	tensor(-3.2067)
{'layer0_row83': [0, 83]}	tensor(-3.2407)
{'layer0_row298': [0, 298]}	tensor(-3.2804)
{'layer0_row32': [0, 32]}	tensor(-3.3171)
{'layer0_row60': [0, 60]}	tensor(-3.3516)
{'layer0_row35': [0, 35]}	tensor(-3.3927)
{'layer0_row297': [0, 297]}	tensor(-3.4365)
{'layer0_row229': [0, 229]}	tensor(-3.4720)
{'layer0_row131': [0, 131]}	tensor(-3.5148)
{'layer0_row18': [0, 18]}	tensor(-3.5554)
{'layer1_row78': [1, 78]}	tensor(-3.6016)
{'layer0_row140': [0, 140]}	tensor(-3.6074)
{'layer0_row14': [0, 14]}	tensor(-3.6489)
{'layer0_row114': [0, 114]}	tensor(-3.6979)
{'layer1_row11': [1, 11]}	tensor(-3.7473)
{'layer0_row172': [0, 172]}	tensor(-3.7499)
{'layer0_row102': [0, 102]}	tensor(-3.7988)
{'layer0_row15': [0, 15]}	tensor(-3.8485)
{'layer0_row222': [0, 222]}	tensor(-3.9033)
{'layer0_row279': [0, 279]}	tensor(-3.9535)
{'layer1_row25': [1, 25]}	tensor(-4.0041)
{'layer1_row43': [1, 43]}	tensor(-4.0120)
{'layer0_row276': [0, 276]}	tensor(-4.0143)
{'layer1_row42': [1, 42]}	tensor(-4.0737)
{'layer0_row179': [0, 179]}	tensor(-4.0775)
{'layer0_row193': [0, 193]}	tensor(-4.1361)
{'layer0_row266': [0, 266]}	tensor(-4.1944)
{'layer0_row86': [0, 86]}	tensor(-4.2530)
{'layer0_row30': [0, 30]}	tensor(-4.3152)
{'layer0_row115': [0, 115]}	tensor(-4.3824)
{'layer0_row51': [0, 51]}	tensor(995.5541)
