Action	Reward
{'layer0_row59': [0, 59]}	tensor(-0.7891)
{'layer0_row175': [0, 175]}	tensor(-0.7867)
{'layer0_row97': [0, 97]}	tensor(-0.7834)
{'layer1_row51': [1, 51]}	tensor(-0.7805)
{'layer0_row143': [0, 143]}	tensor(-0.7798)
{'layer0_row66': [0, 66]}	tensor(-0.7766)
{'layer0_row45': [0, 45]}	tensor(-0.7741)
{'layer0_row227': [0, 227]}	tensor(-0.7710)
{'layer0_row144': [0, 144]}	tensor(-0.7676)
{'layer0_row213': [0, 213]}	tensor(-0.7654)
{'layer1_row74': [1, 74]}	tensor(-0.7616)
{'layer1_row35': [1, 35]}	tensor(-0.7608)
{'layer0_row88': [0, 88]}	tensor(-0.7599)
{'layer0_row75': [0, 75]}	tensor(-0.7562)
{'layer0_row26': [0, 26]}	tensor(-0.7543)
{'layer0_row180': [0, 180]}	tensor(-0.7510)
{'layer0_row72': [0, 72]}	tensor(-0.7484)
{'layer0_row31': [0, 31]}	tensor(-0.7446)
{'layer1_row85': [1, 85]}	tensor(-0.7414)
{'layer1_row26': [1, 26]}	tensor(-0.7410)
{'layer0_row130': [0, 130]}	tensor(-0.7404)
{'layer0_row127': [0, 127]}	tensor(-0.7373)
{'layer0_row123': [0, 123]}	tensor(-0.7344)
{'layer0_row248': [0, 248]}	tensor(-0.7308)
{'layer1_row33': [1, 33]}	tensor(-0.7284)
{'layer0_row10': [0, 10]}	tensor(-0.7274)
{'layer1_row45': [1, 45]}	tensor(-0.7235)
{'layer0_row65': [0, 65]}	tensor(-0.7230)
{'layer1_row49': [1, 49]}	tensor(-0.7202)
{'layer0_row284': [0, 284]}	tensor(-0.7202)
{'layer0_row64': [0, 64]}	tensor(-0.7173)
{'layer0_row162': [0, 162]}	tensor(-0.7137)
{'layer0_row85': [0, 85]}	tensor(-0.7111)
{'layer0_row154': [0, 154]}	tensor(-0.7080)
{'layer0_row120': [0, 120]}	tensor(-0.7053)
{'layer1_row30': [1, 30]}	tensor(-0.7023)
{'layer0_row220': [0, 220]}	tensor(-0.7018)
{'layer0_row74': [0, 74]}	tensor(-0.6986)
{'layer0_row225': [0, 225]}	tensor(-0.6944)
{'layer0_row106': [0, 106]}	tensor(-0.6923)
{'layer0_row203': [0, 203]}	tensor(-0.6891)
{'layer0_row37': [0, 37]}	tensor(-0.6864)
{'layer0_row211': [0, 211]}	tensor(-0.6834)
{'layer0_row268': [0, 268]}	tensor(-0.6807)
{'layer0_row231': [0, 231]}	tensor(-0.6775)
{'layer0_row167': [0, 167]}	tensor(-0.6748)
{'layer0_row165': [0, 165]}	tensor(-0.6714)
{'layer0_row93': [0, 93]}	tensor(-0.6686)
{'layer0_row89': [0, 89]}	tensor(-0.6662)
{'layer0_row170': [0, 170]}	tensor(-0.6630)
{'layer0_row100': [0, 100]}	tensor(-0.6606)
{'layer1_row73': [1, 73]}	tensor(-0.6563)
{'layer1_row56': [1, 56]}	tensor(-0.6553)
{'layer1_row36': [1, 36]}	tensor(-0.6554)
{'layer1_row18': [1, 18]}	tensor(-0.6542)
{'layer0_row293': [0, 293]}	tensor(-0.6538)
{'layer0_row159': [0, 159]}	tensor(-0.6504)
{'layer0_row226': [0, 226]}	tensor(-0.6478)
{'layer0_row188': [0, 188]}	tensor(-0.6453)
{'layer0_row7': [0, 7]}	tensor(-0.6419)
{'layer0_row221': [0, 221]}	tensor(-0.6388)
{'layer0_row241': [0, 241]}	tensor(-0.6358)
{'layer0_row139': [0, 139]}	tensor(-0.6331)
{'layer1_row55': [1, 55]}	tensor(-0.6299)
{'layer0_row218': [0, 218]}	tensor(-0.6298)
{'layer0_row294': [0, 294]}	tensor(-0.6273)
{'layer0_row283': [0, 283]}	tensor(-0.6240)
{'layer0_row96': [0, 96]}	tensor(-0.6212)
{'layer0_row133': [0, 133]}	tensor(-0.6175)
{'layer0_row11': [0, 11]}	tensor(-0.6147)
{'layer1_row20': [1, 20]}	tensor(-0.6119)
{'layer0_row264': [0, 264]}	tensor(-0.6115)
{'layer0_row69': [0, 69]}	tensor(-0.6086)
{'layer1_row13': [1, 13]}	tensor(-0.6058)
{'layer0_row6': [0, 6]}	tensor(-0.6050)
{'layer0_row281': [0, 281]}	tensor(-0.6016)
{'layer0_row109': [0, 109]}	tensor(-0.5993)
{'layer1_row97': [1, 97]}	tensor(-0.5958)
{'layer0_row149': [0, 149]}	tensor(-0.5953)
{'layer0_row178': [0, 178]}	tensor(-0.5927)
{'layer0_row113': [0, 113]}	tensor(-0.5889)
{'layer0_row19': [0, 19]}	tensor(-0.5866)
{'layer0_row250': [0, 250]}	tensor(-0.5837)
{'layer0_row118': [0, 118]}	tensor(-0.5812)
{'layer0_row157': [0, 157]}	tensor(-0.5772)
{'layer1_row34': [1, 34]}	tensor(-0.5751)
{'layer1_row93': [1, 93]}	tensor(-0.5740)
{'layer0_row247': [0, 247]}	tensor(-0.5733)
{'layer0_row278': [0, 278]}	tensor(-0.5702)
{'layer0_row152': [0, 152]}	tensor(-0.5684)
{'layer1_row52': [1, 52]}	tensor(-0.5644)
{'layer0_row184': [0, 184]}	tensor(-0.5641)
{'layer1_row70': [1, 70]}	tensor(-0.5608)
{'layer1_row39': [1, 39]}	tensor(-0.5604)
{'layer0_row191': [0, 191]}	tensor(-0.5597)
{'layer0_row25': [0, 25]}	tensor(-0.5571)
{'layer1_row76': [1, 76]}	tensor(-0.5536)
{'layer1_row29': [1, 29]}	tensor(-0.5528)
{'layer0_row105': [0, 105]}	tensor(-0.5525)
{'layer0_row103': [0, 103]}	tensor(-0.5498)
{'layer0_row201': [0, 201]}	tensor(-0.5469)
{'layer0_row90': [0, 90]}	tensor(-0.5437)
{'layer0_row151': [0, 151]}	tensor(-0.5408)
{'layer0_row48': [0, 48]}	tensor(-0.5380)
{'layer1_row62': [1, 62]}	tensor(-0.5348)
{'layer0_row104': [0, 104]}	tensor(-0.5340)
{'layer0_row156': [0, 156]}	tensor(-0.5314)
{'layer0_row277': [0, 277]}	tensor(-0.5286)
{'layer0_row62': [0, 62]}	tensor(-0.5260)
{'layer0_row207': [0, 207]}	tensor(-0.5229)
{'layer0_row146': [0, 146]}	tensor(-0.5195)
{'layer0_row147': [0, 147]}	tensor(-0.5171)
{'layer0_row200': [0, 200]}	tensor(-0.5145)
{'layer1_row0': [1, 0]}	tensor(-0.5111)
{'layer1_row15': [1, 15]}	tensor(-0.5111)
{'layer0_row238': [0, 238]}	tensor(-0.5099)
{'layer0_row298': [0, 298]}	tensor(-0.5071)
{'layer0_row60': [0, 60]}	tensor(-0.5044)
{'layer0_row131': [0, 131]}	tensor(-0.5011)
{'layer0_row173': [0, 173]}	tensor(-0.4983)
{'layer0_row8': [0, 8]}	tensor(-0.4953)
{'layer0_row84': [0, 84]}	tensor(-0.4926)
{'layer0_row177': [0, 177]}	tensor(-0.4900)
{'layer0_row297': [0, 297]}	tensor(-0.4868)
{'layer1_row82': [1, 82]}	tensor(-0.4839)
{'layer1_row69': [1, 69]}	tensor(-0.4833)
{'layer0_row276': [0, 276]}	tensor(-0.4829)
{'layer0_row179': [0, 179]}	tensor(-0.4798)
{'layer0_row262': [0, 262]}	tensor(-0.4771)
{'layer1_row78': [1, 78]}	tensor(-0.4744)
{'layer0_row266': [0, 266]}	tensor(-0.4736)
{'layer0_row267': [0, 267]}	tensor(-0.4709)
{'layer0_row141': [0, 141]}	tensor(-0.4675)
{'layer0_row18': [0, 18]}	tensor(-0.4650)
{'layer0_row86': [0, 86]}	tensor(-0.4619)
{'layer1_row44': [1, 44]}	tensor(-0.4593)
{'layer0_row263': [0, 263]}	tensor(-0.4587)
{'layer1_row4': [1, 4]}	tensor(-0.4560)
{'layer0_row132': [0, 132]}	tensor(-0.4554)
{'layer0_row30': [0, 30]}	tensor(-0.4524)
{'layer1_row41': [1, 41]}	tensor(-0.4493)
{'layer0_row115': [0, 115]}	tensor(-0.4490)
{'layer0_row242': [0, 242]}	tensor(-0.4462)
{'layer1_row7': [1, 7]}	tensor(-0.4432)
{'layer0_row102': [0, 102]}	tensor(-0.4428)
{'layer1_row58': [1, 58]}	tensor(-0.4402)
{'layer0_row171': [0, 171]}	tensor(-0.4391)
{'layer0_row182': [0, 182]}	tensor(-0.4363)
{'layer1_row28': [1, 28]}	tensor(-0.4335)
{'layer1_row50': [1, 50]}	tensor(-0.4333)
{'layer0_row269': [0, 269]}	tensor(-0.4324)
{'layer1_row24': [1, 24]}	tensor(-0.4295)
{'layer0_row54': [0, 54]}	tensor(-0.4291)
{'layer0_row245': [0, 245]}	tensor(-0.4258)
{'layer0_row296': [0, 296]}	tensor(-0.4231)
{'layer1_row43': [1, 43]}	tensor(-0.4202)
{'layer0_row67': [0, 67]}	tensor(-0.4198)
{'layer0_row42': [0, 42]}	tensor(-0.4171)
{'layer0_row237': [0, 237]}	tensor(-0.4142)
{'layer0_row121': [0, 121]}	tensor(-0.4115)
{'layer0_row168': [0, 168]}	tensor(-0.4085)
{'layer0_row210': [0, 210]}	tensor(-0.4056)
{'layer0_row272': [0, 272]}	tensor(-0.4025)
{'layer0_row196': [0, 196]}	tensor(-0.4001)
{'layer0_row265': [0, 265]}	tensor(-0.3971)
{'layer0_row17': [0, 17]}	tensor(-0.3942)
{'layer0_row208': [0, 208]}	tensor(-0.3911)
{'layer1_row17': [1, 17]}	tensor(-0.3889)
{'layer1_row95': [1, 95]}	tensor(-0.3881)
{'layer0_row21': [0, 21]}	tensor(-0.3879)
{'layer0_row187': [0, 187]}	tensor(-0.3847)
{'layer0_row223': [0, 223]}	tensor(-0.3820)
{'layer0_row145': [0, 145]}	tensor(-0.3791)
{'layer0_row14': [0, 14]}	tensor(-0.3760)
{'layer0_row61': [0, 61]}	tensor(-0.3735)
{'layer0_row124': [0, 124]}	tensor(-0.3705)
{'layer0_row20': [0, 20]}	tensor(-0.3676)
{'layer0_row288': [0, 288]}	tensor(-0.3645)
{'layer0_row212': [0, 212]}	tensor(-0.3622)
{'layer0_row206': [0, 206]}	tensor(-0.3592)
{'layer0_row224': [0, 224]}	tensor(-0.3564)
{'layer0_row92': [0, 92]}	tensor(-0.3535)
{'layer1_row6': [1, 6]}	tensor(-0.3508)
{'layer1_row14': [1, 14]}	tensor(-0.3501)
{'layer0_row82': [0, 82]}	tensor(-0.3499)
{'layer0_row153': [0, 153]}	tensor(-0.3471)
{'layer0_row0': [0, 0]}	tensor(-0.3442)
{'layer1_row89': [1, 89]}	tensor(-0.3414)
{'layer0_row291': [0, 291]}	tensor(-0.3412)
{'layer0_row199': [0, 199]}	tensor(-0.3378)
{'layer1_row10': [1, 10]}	tensor(-0.3351)
{'layer1_row12': [1, 12]}	tensor(-0.3344)
{'layer0_row4': [0, 4]}	tensor(-0.3343)
{'layer0_row270': [0, 270]}	tensor(-0.3313)
{'layer0_row95': [0, 95]}	tensor(-0.3289)
{'layer0_row39': [0, 39]}	tensor(-0.3259)
{'layer0_row50': [0, 50]}	tensor(-0.3231)
{'layer0_row155': [0, 155]}	tensor(-0.3202)
{'layer0_row254': [0, 254]}	tensor(-0.3171)
{'layer0_row163': [0, 163]}	tensor(-0.3145)
{'layer0_row215': [0, 215]}	tensor(-0.3118)
{'layer0_row160': [0, 160]}	tensor(-0.3090)
{'layer0_row261': [0, 261]}	tensor(-0.3063)
{'layer0_row76': [0, 76]}	tensor(-0.3031)
{'layer0_row41': [0, 41]}	tensor(-0.3004)
{'layer0_row27': [0, 27]}	tensor(-0.2980)
{'layer0_row233': [0, 233]}	tensor(-0.2951)
{'layer0_row129': [0, 129]}	tensor(-0.2923)
{'layer0_row91': [0, 91]}	tensor(-0.2892)
{'layer0_row256': [0, 256]}	tensor(-0.2865)
{'layer0_row286': [0, 286]}	tensor(-0.2837)
{'layer0_row1': [0, 1]}	tensor(-0.2806)
{'layer1_row25': [1, 25]}	tensor(-0.2780)
{'layer0_row80': [0, 80]}	tensor(-0.2776)
{'layer0_row222': [0, 222]}	tensor(-0.2746)
{'layer1_row40': [1, 40]}	tensor(-0.2721)
{'layer1_row98': [1, 98]}	tensor(-0.2716)
{'layer1_row19': [1, 19]}	tensor(-0.2710)
{'layer1_row60': [1, 60]}	tensor(-0.2709)
{'layer0_row58': [0, 58]}	tensor(-0.2705)
{'layer0_row5': [0, 5]}	tensor(-0.2677)
{'layer0_row128': [0, 128]}	tensor(-0.2648)
{'layer0_row239': [0, 239]}	tensor(-0.2621)
{'layer0_row195': [0, 195]}	tensor(-0.2594)
{'layer0_row197': [0, 197]}	tensor(-0.2565)
{'layer0_row32': [0, 32]}	tensor(-0.2536)
{'layer1_row63': [1, 63]}	tensor(-0.2510)
{'layer1_row61': [1, 61]}	tensor(-0.2505)
{'layer0_row78': [0, 78]}	tensor(-0.2501)
{'layer0_row56': [0, 56]}	tensor(-0.2474)
{'layer0_row24': [0, 24]}	tensor(-0.2445)
{'layer0_row46': [0, 46]}	tensor(-0.2417)
{'layer0_row252': [0, 252]}	tensor(-0.2391)
{'layer0_row70': [0, 70]}	tensor(-0.2363)
{'layer0_row260': [0, 260]}	tensor(-0.2333)
{'layer1_row91': [1, 91]}	tensor(-0.2308)
{'layer0_row204': [0, 204]}	tensor(-0.2303)
{'layer0_row219': [0, 219]}	tensor(-0.2276)
{'layer0_row134': [0, 134]}	tensor(-0.2246)
{'layer0_row275': [0, 275]}	tensor(-0.2219)
{'layer1_row75': [1, 75]}	tensor(-0.2192)
{'layer1_row37': [1, 37]}	tensor(-0.2187)
{'layer0_row126': [0, 126]}	tensor(-0.2184)
{'layer1_row48': [1, 48]}	tensor(-0.2154)
{'layer0_row73': [0, 73]}	tensor(-0.2154)
{'layer1_row92': [1, 92]}	tensor(-0.2127)
{'layer0_row234': [0, 234]}	tensor(-0.2124)
{'layer0_row202': [0, 202]}	tensor(-0.2094)
{'layer0_row255': [0, 255]}	tensor(-0.2068)
{'layer0_row299': [0, 299]}	tensor(-0.2040)
{'layer1_row3': [1, 3]}	tensor(-0.2013)
{'layer0_row290': [0, 290]}	tensor(-0.2008)
{'layer0_row108': [0, 108]}	tensor(-0.1983)
{'layer0_row33': [0, 33]}	tensor(-0.1953)
{'layer0_row137': [0, 137]}	tensor(-0.1927)
{'layer0_row161': [0, 161]}	tensor(-0.1896)
{'layer0_row205': [0, 205]}	tensor(-0.1871)
{'layer1_row83': [1, 83]}	tensor(-0.1842)
{'layer0_row117': [0, 117]}	tensor(999.8160)
