Action	Reward
{'layer0_row207': [0, 207]}	tensor(-1.0914)
{'layer0_row133': [0, 133]}	tensor(-1.0955)
{'layer1_row69': [1, 69]}	tensor(-1.1002)
{'layer0_row209': [0, 209]}	tensor(-1.1017)
{'layer0_row34': [0, 34]}	tensor(-1.1071)
{'layer0_row57': [0, 57]}	tensor(-1.1114)
{'layer0_row258': [0, 258]}	tensor(-1.1158)
{'layer0_row208': [0, 208]}	tensor(-1.1196)
{'layer0_row96': [0, 96]}	tensor(-1.1241)
{'layer0_row167': [0, 167]}	tensor(-1.1285)
{'layer0_row78': [0, 78]}	tensor(-1.1330)
{'layer1_row54': [1, 54]}	tensor(-1.1385)
{'layer0_row47': [0, 47]}	tensor(-1.1390)
{'layer0_row226': [0, 226]}	tensor(-1.1451)
{'layer0_row166': [0, 166]}	tensor(-1.1498)
{'layer0_row134': [0, 134]}	tensor(-1.1545)
{'layer0_row72': [0, 72]}	tensor(-1.1599)
{'layer0_row272': [0, 272]}	tensor(-1.1629)
{'layer1_row12': [1, 12]}	tensor(-1.1700)
{'layer0_row91': [0, 91]}	tensor(-1.1699)
{'layer0_row181': [0, 181]}	tensor(-1.1760)
{'layer1_row19': [1, 19]}	tensor(-1.1802)
{'layer1_row28': [1, 28]}	tensor(-1.1812)
{'layer0_row280': [0, 280]}	tensor(-1.1838)
{'layer0_row59': [0, 59]}	tensor(-1.1889)
{'layer0_row243': [0, 243]}	tensor(-1.1940)
{'layer1_row53': [1, 53]}	tensor(-1.1992)
{'layer0_row116': [0, 116]}	tensor(-1.2005)
{'layer0_row74': [0, 74]}	tensor(-1.2059)
{'layer0_row76': [0, 76]}	tensor(-1.2118)
{'layer0_row250': [0, 250]}	tensor(-1.2164)
{'layer0_row170': [0, 170]}	tensor(-1.2214)
{'layer0_row41': [0, 41]}	tensor(-1.2282)
{'layer0_row299': [0, 299]}	tensor(-1.2335)
{'layer1_row2': [1, 2]}	tensor(-1.2388)
{'layer0_row175': [0, 175]}	tensor(-1.2400)
{'layer0_row283': [0, 283]}	tensor(-1.2449)
{'layer1_row86': [1, 86]}	tensor(-1.2500)
{'layer0_row165': [0, 165]}	tensor(-1.2534)
{'layer0_row289': [0, 289]}	tensor(-1.2587)
{'layer0_row230': [0, 230]}	tensor(-1.2645)
{'layer1_row80': [1, 80]}	tensor(-1.2697)
{'layer0_row168': [0, 168]}	tensor(-1.2715)
{'layer1_row85': [1, 85]}	tensor(-1.2780)
{'layer0_row29': [0, 29]}	tensor(-1.2793)
{'layer0_row193': [0, 193]}	tensor(-1.2857)
{'layer0_row44': [0, 44]}	tensor(-1.2910)
{'layer0_row255': [0, 255]}	tensor(-1.2979)
{'layer0_row26': [0, 26]}	tensor(-1.3027)
{'layer1_row36': [1, 36]}	tensor(-1.3089)
{'layer0_row63': [0, 63]}	tensor(-1.3094)
{'layer0_row173': [0, 173]}	tensor(-1.3173)
{'layer0_row155': [0, 155]}	tensor(-1.3251)
{'layer0_row135': [0, 135]}	tensor(-1.3302)
{'layer0_row139': [0, 139]}	tensor(-1.3357)
{'layer1_row31': [1, 31]}	tensor(-1.3429)
{'layer0_row100': [0, 100]}	tensor(-1.3438)
{'layer0_row6': [0, 6]}	tensor(-1.3518)
{'layer0_row240': [0, 240]}	tensor(-1.3581)
{'layer1_row6': [1, 6]}	tensor(-1.3650)
{'layer1_row45': [1, 45]}	tensor(-1.3657)
{'layer0_row97': [0, 97]}	tensor(-1.3685)
{'layer0_row25': [0, 25]}	tensor(-1.3748)
{'layer1_row22': [1, 22]}	tensor(-1.3813)
{'layer1_row8': [1, 8]}	tensor(-1.3840)
{'layer0_row143': [0, 143]}	tensor(-1.3842)
{'layer0_row277': [0, 277]}	tensor(-1.3916)
{'layer0_row66': [0, 66]}	tensor(-1.3995)
{'layer0_row188': [0, 188]}	tensor(-1.4065)
{'layer0_row172': [0, 172]}	tensor(-1.4140)
{'layer0_row195': [0, 195]}	tensor(-1.4207)
{'layer0_row222': [0, 222]}	tensor(-1.4270)
{'layer0_row147': [0, 147]}	tensor(-1.4334)
{'layer1_row1': [1, 1]}	tensor(-1.4427)
{'layer1_row89': [1, 89]}	tensor(-1.4453)
{'layer0_row45': [0, 45]}	tensor(-1.4469)
{'layer0_row124': [0, 124]}	tensor(-1.4536)
{'layer1_row35': [1, 35]}	tensor(-1.4607)
{'layer0_row227': [0, 227]}	tensor(-1.4634)
{'layer1_row4': [1, 4]}	tensor(-1.4703)
{'layer0_row144': [0, 144]}	tensor(-1.4724)
{'layer0_row213': [0, 213]}	tensor(-1.4813)
{'layer1_row77': [1, 77]}	tensor(-1.4872)
{'layer0_row75': [0, 75]}	tensor(-1.4898)
{'layer0_row88': [0, 88]}	tensor(-1.4987)
{'layer0_row197': [0, 197]}	tensor(-1.5066)
{'layer0_row180': [0, 180]}	tensor(-1.5127)
{'layer0_row31': [0, 31]}	tensor(-1.5224)
{'layer1_row26': [1, 26]}	tensor(-1.5324)
{'layer0_row130': [0, 130]}	tensor(-1.5336)
{'layer0_row127': [0, 127]}	tensor(-1.5404)
{'layer0_row123': [0, 123]}	tensor(-1.5485)
{'layer0_row248': [0, 248]}	tensor(-1.5577)
{'layer1_row33': [1, 33]}	tensor(-1.5681)
{'layer0_row65': [0, 65]}	tensor(-1.5699)
{'layer0_row152': [0, 152]}	tensor(-1.5779)
{'layer1_row49': [1, 49]}	tensor(-1.5858)
{'layer0_row220': [0, 220]}	tensor(-1.5879)
{'layer0_row42': [0, 42]}	tensor(-1.5972)
{'layer0_row163': [0, 163]}	tensor(-1.6078)
{'layer0_row162': [0, 162]}	tensor(-1.6146)
{'layer0_row114': [0, 114]}	tensor(-1.6259)
{'layer0_row82': [0, 82]}	tensor(-1.6355)
{'layer1_row7': [1, 7]}	tensor(-1.6438)
{'layer0_row52': [0, 52]}	tensor(-1.6462)
{'layer0_row284': [0, 284]}	tensor(-1.6561)
{'layer0_row64': [0, 64]}	tensor(-1.6669)
{'layer0_row85': [0, 85]}	tensor(-1.6747)
{'layer0_row278': [0, 278]}	tensor(-1.6857)
{'layer0_row154': [0, 154]}	tensor(-1.6977)
{'layer0_row120': [0, 120]}	tensor(-1.7070)
{'layer1_row34': [1, 34]}	tensor(-1.7182)
{'layer1_row44': [1, 44]}	tensor(-1.7204)
{'layer1_row30': [1, 30]}	tensor(-1.7212)
{'layer0_row225': [0, 225]}	tensor(-1.7242)
{'layer0_row106': [0, 106]}	tensor(-1.7337)
{'layer0_row203': [0, 203]}	tensor(-1.7447)
{'layer0_row37': [0, 37]}	tensor(-1.7557)
{'layer0_row211': [0, 211]}	tensor(-1.7653)
{'layer0_row268': [0, 268]}	tensor(-1.7749)
{'layer0_row231': [0, 231]}	tensor(-1.7902)
{'layer0_row93': [0, 93]}	tensor(-1.8001)
{'layer1_row56': [1, 56]}	tensor(-1.8106)
{'layer0_row205': [0, 205]}	tensor(-1.8142)
{'layer1_row18': [1, 18]}	tensor(-1.8264)
{'layer0_row159': [0, 159]}	tensor(-1.8279)
{'layer1_row73': [1, 73]}	tensor(-1.8395)
{'layer0_row73': [0, 73]}	tensor(-1.8410)
{'layer0_row293': [0, 293]}	tensor(-1.8550)
{'layer0_row7': [0, 7]}	tensor(-1.8673)
{'layer0_row241': [0, 241]}	tensor(-1.8806)
{'layer0_row232': [0, 232]}	tensor(-1.8925)
{'layer0_row110': [0, 110]}	tensor(-1.9061)
{'layer0_row294': [0, 294]}	tensor(-1.9177)
{'layer1_row55': [1, 55]}	tensor(-1.9298)
{'layer0_row70': [0, 70]}	tensor(-1.9325)
{'layer0_row254': [0, 254]}	tensor(-1.9456)
{'layer0_row256': [0, 256]}	tensor(-1.9602)
{'layer0_row214': [0, 214]}	tensor(-1.9745)
{'layer0_row118': [0, 118]}	tensor(-1.9875)
{'layer0_row177': [0, 177]}	tensor(-2.0001)
{'layer0_row216': [0, 216]}	tensor(-2.0155)
{'layer0_row184': [0, 184]}	tensor(-2.0287)
{'layer0_row218': [0, 218]}	tensor(-2.0431)
{'layer0_row11': [0, 11]}	tensor(-2.0585)
{'layer0_row264': [0, 264]}	tensor(-2.0716)
{'layer1_row20': [1, 20]}	tensor(-2.0933)
{'layer1_row3': [1, 3]}	tensor(-2.0935)
{'layer0_row33': [0, 33]}	tensor(-2.0957)
{'layer0_row69': [0, 69]}	tensor(-2.1123)
{'layer1_row13': [1, 13]}	tensor(-2.1268)
{'layer0_row28': [0, 28]}	tensor(-2.1293)
{'layer1_row87': [1, 87]}	tensor(-2.1449)
{'layer1_row97': [1, 97]}	tensor(-2.1494)
{'layer0_row201': [0, 201]}	tensor(-2.1525)
{'layer1_row15': [1, 15]}	tensor(-2.1660)
{'layer0_row281': [0, 281]}	tensor(-2.1719)
{'layer0_row206': [0, 206]}	tensor(-2.1878)
{'layer0_row30': [0, 30]}	tensor(-2.2029)
{'layer0_row22': [0, 22]}	tensor(-2.2216)
{'layer0_row109': [0, 109]}	tensor(-2.2374)
{'layer0_row298': [0, 298]}	tensor(-2.2556)
{'layer0_row204': [0, 204]}	tensor(-2.2739)
{'layer1_row84': [1, 84]}	tensor(-2.2910)
{'layer0_row149': [0, 149]}	tensor(-2.2965)
{'layer1_row17': [1, 17]}	tensor(-2.3123)
{'layer0_row178': [0, 178]}	tensor(-2.3178)
{'layer0_row113': [0, 113]}	tensor(-2.3356)
{'layer0_row19': [0, 19]}	tensor(-2.3540)
{'layer0_row263': [0, 263]}	tensor(-2.3764)
{'layer0_row131': [0, 131]}	tensor(-2.3923)
{'layer0_row247': [0, 247]}	tensor(-2.4171)
{'layer1_row79': [1, 79]}	tensor(-2.4353)
{'layer0_row157': [0, 157]}	tensor(-2.4380)
{'layer1_row52': [1, 52]}	tensor(-2.4609)
{'layer1_row70': [1, 70]}	tensor(-2.4645)
{'layer1_row39': [1, 39]}	tensor(-2.4671)
{'layer1_row98': [1, 98]}	tensor(-2.4663)
{'layer0_row103': [0, 103]}	tensor(-2.4713)
{'layer0_row191': [0, 191]}	tensor(-2.4936)
{'layer0_row104': [0, 104]}	tensor(-2.5148)
{'layer1_row27': [1, 27]}	tensor(-2.5379)
{'layer0_row48': [0, 48]}	tensor(-2.5412)
{'layer0_row5': [0, 5]}	tensor(-2.5641)
{'layer0_row20': [0, 20]}	tensor(-2.5868)
{'layer1_row21': [1, 21]}	tensor(-2.6106)
{'layer1_row29': [1, 29]}	tensor(-2.6134)
{'layer0_row285': [0, 285]}	tensor(-2.6166)
{'layer1_row62': [1, 62]}	tensor(-2.6415)
{'layer0_row105': [0, 105]}	tensor(-2.6450)
{'layer0_row260': [0, 260]}	tensor(-2.6694)
{'layer0_row90': [0, 90]}	tensor(-2.6949)
{'layer0_row151': [0, 151]}	tensor(-2.7193)
{'layer0_row161': [0, 161]}	tensor(-2.7444)
{'layer0_row295': [0, 295]}	tensor(-2.7717)
{'layer0_row297': [0, 297]}	tensor(-2.7959)
{'layer1_row83': [1, 83]}	tensor(-2.8265)
{'layer0_row183': [0, 183]}	tensor(-2.8286)
{'layer0_row18': [0, 18]}	tensor(-2.8586)
{'layer0_row270': [0, 270]}	tensor(-2.8833)
{'layer0_row80': [0, 80]}	tensor(-2.9127)
{'layer0_row156': [0, 156]}	tensor(-2.9468)
{'layer1_row61': [1, 61]}	tensor(-2.9739)
{'layer0_row62': [0, 62]}	tensor(-2.9747)
{'layer0_row146': [0, 146]}	tensor(-3.0095)
{'layer1_row0': [1, 0]}	tensor(-3.0425)
{'layer1_row23': [1, 23]}	tensor(-3.0445)
{'layer0_row238': [0, 238]}	tensor(-3.0522)
{'layer0_row179': [0, 179]}	tensor(-3.0824)
{'layer0_row60': [0, 60]}	tensor(-3.1169)
{'layer1_row10': [1, 10]}	tensor(-3.1477)
{'layer0_row84': [0, 84]}	tensor(-3.1486)
{'layer0_row8': [0, 8]}	tensor(-3.1835)
{'layer0_row171': [0, 171]}	tensor(-3.2240)
{'layer0_row223': [0, 223]}	tensor(-3.2590)
{'layer1_row65': [1, 65]}	tensor(-3.2947)
{'layer0_row288': [0, 288]}	tensor(-3.3004)
{'layer1_row82': [1, 82]}	tensor(-3.3370)
{'layer0_row87': [0, 87]}	tensor(-3.3408)
{'layer0_row276': [0, 276]}	tensor(-3.3791)
{'layer0_row107': [0, 107]}	tensor(-3.4216)
{'layer0_row239': [0, 239]}	tensor(-3.4618)
{'layer1_row90': [1, 90]}	tensor(-3.5042)
{'layer0_row266': [0, 266]}	tensor(-3.5044)
{'layer0_row141': [0, 141]}	tensor(-3.5525)
{'layer0_row262': [0, 262]}	tensor(-3.5928)
{'layer0_row267': [0, 267]}	tensor(-3.6384)
{'layer0_row86': [0, 86]}	tensor(-3.6817)
{'layer0_row115': [0, 115]}	tensor(-3.7340)
{'layer0_row275': [0, 275]}	tensor(-3.7805)
{'layer0_row92': [0, 92]}	tensor(-3.8342)
{'layer0_row142': [0, 142]}	tensor(-3.8796)
{'layer0_row125': [0, 125]}	tensor(-3.9332)
{'layer0_row174': [0, 174]}	tensor(-3.9883)
{'layer0_row132': [0, 132]}	tensor(-4.0382)
{'layer1_row41': [1, 41]}	tensor(-4.0973)
{'layer0_row185': [0, 185]}	tensor(-4.1055)
{'layer1_row57': [1, 57]}	tensor(-4.1614)
{'layer0_row36': [0, 36]}	tensor(-4.1673)
{'layer0_row111': [0, 111]}	tensor(-4.2275)
{'layer0_row153': [0, 153]}	tensor(-4.2915)
{'layer0_row98': [0, 98]}	tensor(-4.3547)
{'layer0_row242': [0, 242]}	tensor(995.5806)
