Action	Reward
{'layer0_row166': [0, 166]}	tensor(-0.7199)
{'layer0_row83': [0, 83]}	tensor(-0.7173)
{'layer0_row213': [0, 213]}	tensor(-0.7139)
{'layer0_row227': [0, 227]}	tensor(-0.7111)
{'layer1_row50': [1, 50]}	tensor(-0.7079)
{'layer0_row222': [0, 222]}	tensor(-0.7071)
{'layer1_row89': [1, 89]}	tensor(-0.7044)
{'layer0_row292': [0, 292]}	tensor(-0.7037)
{'layer0_row270': [0, 270]}	tensor(-0.7001)
{'layer0_row151': [0, 151]}	tensor(-0.6978)
{'layer0_row81': [0, 81]}	tensor(-0.6946)
{'layer1_row94': [1, 94]}	tensor(-0.6920)
{'layer0_row97': [0, 97]}	tensor(-0.6905)
{'layer0_row163': [0, 163]}	tensor(-0.6880)
{'layer1_row26': [1, 26]}	tensor(-0.6854)
{'layer0_row14': [0, 14]}	tensor(-0.6839)
{'layer0_row244': [0, 244]}	tensor(-0.6812)
{'layer1_row53': [1, 53]}	tensor(-0.6785)
{'layer1_row5': [1, 5]}	tensor(-0.6769)
{'layer1_row4': [1, 4]}	tensor(-0.6769)
{'layer0_row192': [0, 192]}	tensor(-0.6759)
{'layer0_row38': [0, 38]}	tensor(-0.6733)
{'layer1_row38': [1, 38]}	tensor(-0.6700)
{'layer1_row47': [1, 47]}	tensor(-0.6694)
{'layer0_row170': [0, 170]}	tensor(-0.6686)
{'layer1_row64': [1, 64]}	tensor(-0.6659)
{'layer0_row130': [0, 130]}	tensor(-0.6645)
{'layer0_row43': [0, 43]}	tensor(-0.6616)
{'layer0_row217': [0, 217]}	tensor(-0.6588)
{'layer1_row52': [1, 52]}	tensor(-0.6561)
{'layer0_row128': [0, 128]}	tensor(-0.6548)
{'layer0_row29': [0, 29]}	tensor(-0.6529)
{'layer0_row53': [0, 53]}	tensor(-0.6497)
{'layer1_row77': [1, 77]}	tensor(-0.6463)
{'layer0_row271': [0, 271]}	tensor(-0.6454)
{'layer0_row169': [0, 169]}	tensor(-0.6426)
{'layer0_row251': [0, 251]}	tensor(-0.6398)
{'layer0_row268': [0, 268]}	tensor(-0.6370)
{'layer0_row241': [0, 241]}	tensor(-0.6344)
{'layer0_row200': [0, 200]}	tensor(-0.6317)
{'layer1_row79': [1, 79]}	tensor(-0.6284)
{'layer0_row8': [0, 8]}	tensor(-0.6275)
{'layer0_row262': [0, 262]}	tensor(-0.6251)
{'layer0_row220': [0, 220]}	tensor(-0.6214)
{'layer0_row68': [0, 68]}	tensor(-0.6199)
{'layer1_row97': [1, 97]}	tensor(-0.6162)
{'layer0_row77': [0, 77]}	tensor(-0.6148)
{'layer0_row198': [0, 198]}	tensor(-0.6118)
{'layer1_row67': [1, 67]}	tensor(-0.6091)
{'layer0_row78': [0, 78]}	tensor(-0.6087)
{'layer1_row72': [1, 72]}	tensor(-0.6064)
{'layer1_row86': [1, 86]}	tensor(-0.6052)
{'layer0_row263': [0, 263]}	tensor(-0.6044)
{'layer0_row107': [0, 107]}	tensor(-0.6017)
{'layer0_row36': [0, 36]}	tensor(-0.5990)
{'layer0_row131': [0, 131]}	tensor(-0.5956)
{'layer1_row48': [1, 48]}	tensor(-0.5933)
{'layer0_row259': [0, 259]}	tensor(-0.5916)
{'layer0_row253': [0, 253]}	tensor(-0.5888)
{'layer0_row55': [0, 55]}	tensor(-0.5862)
{'layer0_row34': [0, 34]}	tensor(-0.5840)
{'layer1_row54': [1, 54]}	tensor(-0.5808)
{'layer0_row280': [0, 280]}	tensor(-0.5796)
{'layer0_row59': [0, 59]}	tensor(-0.5766)
{'layer0_row243': [0, 243]}	tensor(-0.5739)
{'layer0_row289': [0, 289]}	tensor(-0.5712)
{'layer1_row80': [1, 80]}	tensor(-0.5680)
{'layer1_row31': [1, 31]}	tensor(-0.5671)
{'layer0_row240': [0, 240]}	tensor(-0.5665)
{'layer1_row22': [1, 22]}	tensor(-0.5641)
{'layer0_row143': [0, 143]}	tensor(-0.5630)
{'layer0_row175': [0, 175]}	tensor(-0.5608)
{'layer0_row66': [0, 66]}	tensor(-0.5578)
{'layer1_row51': [1, 51]}	tensor(-0.5546)
{'layer0_row45': [0, 45]}	tensor(-0.5541)
{'layer0_row144': [0, 144]}	tensor(-0.5517)
{'layer0_row75': [0, 75]}	tensor(-0.5487)
{'layer1_row74': [1, 74]}	tensor(-0.5458)
{'layer1_row35': [1, 35]}	tensor(-0.5449)
{'layer0_row88': [0, 88]}	tensor(-0.5446)
{'layer0_row26': [0, 26]}	tensor(-0.5414)
{'layer0_row72': [0, 72]}	tensor(-0.5382)
{'layer0_row180': [0, 180]}	tensor(-0.5353)
{'layer0_row31': [0, 31]}	tensor(-0.5330)
{'layer0_row127': [0, 127]}	tensor(-0.5303)
{'layer0_row123': [0, 123]}	tensor(-0.5273)
{'layer1_row33': [1, 33]}	tensor(-0.5244)
{'layer0_row146': [0, 146]}	tensor(-0.5233)
{'layer0_row90': [0, 90]}	tensor(-0.5209)
{'layer0_row10': [0, 10]}	tensor(-0.5180)
{'layer1_row37': [1, 37]}	tensor(-0.5151)
{'layer0_row65': [0, 65]}	tensor(-0.5144)
{'layer1_row45': [1, 45]}	tensor(-0.5119)
{'layer1_row49': [1, 49]}	tensor(-0.5108)
{'layer0_row284': [0, 284]}	tensor(-0.5104)
{'layer0_row64': [0, 64]}	tensor(-0.5076)
{'layer0_row162': [0, 162]}	tensor(-0.5043)
{'layer0_row154': [0, 154]}	tensor(-0.5013)
{'layer1_row30': [1, 30]}	tensor(-0.4991)
{'layer0_row74': [0, 74]}	tensor(-0.4987)
{'layer0_row106': [0, 106]}	tensor(-0.4954)
{'layer0_row203': [0, 203]}	tensor(-0.4928)
{'layer0_row37': [0, 37]}	tensor(-0.4895)
{'layer0_row211': [0, 211]}	tensor(-0.4867)
{'layer0_row231': [0, 231]}	tensor(-0.4846)
{'layer1_row36': [1, 36]}	tensor(-0.4816)
{'layer0_row167': [0, 167]}	tensor(-0.4804)
{'layer0_row165': [0, 165]}	tensor(-0.4775)
{'layer0_row93': [0, 93]}	tensor(-0.4754)
{'layer0_row202': [0, 202]}	tensor(-0.4722)
{'layer0_row89': [0, 89]}	tensor(-0.4691)
{'layer1_row56': [1, 56]}	tensor(-0.4663)
{'layer0_row159': [0, 159]}	tensor(-0.4657)
{'layer1_row73': [1, 73]}	tensor(-0.4635)
{'layer0_row201': [0, 201]}	tensor(-0.4626)
{'layer0_row293': [0, 293]}	tensor(-0.4597)
{'layer0_row226': [0, 226]}	tensor(-0.4569)
{'layer0_row188': [0, 188]}	tensor(-0.4544)
{'layer0_row7': [0, 7]}	tensor(-0.4512)
{'layer0_row139': [0, 139]}	tensor(-0.4483)
{'layer1_row87': [1, 87]}	tensor(-0.4456)
{'layer0_row294': [0, 294]}	tensor(-0.4444)
{'layer1_row55': [1, 55]}	tensor(-0.4420)
{'layer0_row218': [0, 218]}	tensor(-0.4420)
{'layer0_row283': [0, 283]}	tensor(-0.4387)
{'layer0_row133': [0, 133]}	tensor(-0.4358)
{'layer0_row96': [0, 96]}	tensor(-0.4331)
{'layer0_row264': [0, 264]}	tensor(-0.4301)
{'layer1_row20': [1, 20]}	tensor(-0.4279)
{'layer0_row69': [0, 69]}	tensor(-0.4270)
{'layer1_row75': [1, 75]}	tensor(-0.4241)
{'layer0_row91': [0, 91]}	tensor(-0.4231)
{'layer0_row118': [0, 118]}	tensor(-0.4209)
{'layer1_row13': [1, 13]}	tensor(-0.4176)
{'layer0_row6': [0, 6]}	tensor(-0.4173)
{'layer0_row142': [0, 142]}	tensor(-0.4147)
{'layer0_row281': [0, 281]}	tensor(-0.4118)
{'layer0_row109': [0, 109]}	tensor(-0.4093)
{'layer0_row149': [0, 149]}	tensor(-0.4060)
{'layer0_row178': [0, 178]}	tensor(-0.4037)
{'layer0_row113': [0, 113]}	tensor(-0.4008)
{'layer0_row19': [0, 19]}	tensor(-0.3976)
{'layer0_row250': [0, 250]}	tensor(-0.3947)
{'layer0_row247': [0, 247]}	tensor(-0.3922)
{'layer0_row278': [0, 278]}	tensor(-0.3895)
{'layer0_row157': [0, 157]}	tensor(-0.3867)
{'layer1_row34': [1, 34]}	tensor(-0.3836)
{'layer0_row152': [0, 152]}	tensor(-0.3835)
{'layer0_row184': [0, 184]}	tensor(-0.3804)
{'layer0_row79': [0, 79]}	tensor(-0.3775)
{'layer0_row286': [0, 286]}	tensor(-0.3750)
{'layer1_row69': [1, 69]}	tensor(-0.3718)
{'layer1_row70': [1, 70]}	tensor(-0.3714)
{'layer1_row39': [1, 39]}	tensor(-0.3709)
{'layer0_row103': [0, 103]}	tensor(-0.3708)
{'layer0_row25': [0, 25]}	tensor(-0.3679)
{'layer1_row29': [1, 29]}	tensor(-0.3650)
{'layer0_row277': [0, 277]}	tensor(-0.3641)
{'layer0_row104': [0, 104]}	tensor(-0.3617)
{'layer0_row156': [0, 156]}	tensor(-0.3587)
{'layer1_row60': [1, 60]}	tensor(-0.3564)
{'layer0_row148': [0, 148]}	tensor(-0.3556)
{'layer0_row50': [0, 50]}	tensor(-0.3527)
{'layer0_row140': [0, 140]}	tensor(-0.3503)
{'layer1_row6': [1, 6]}	tensor(-0.3473)
{'layer0_row62': [0, 62]}	tensor(-0.3469)
{'layer0_row207': [0, 207]}	tensor(-0.3440)
{'layer1_row0': [1, 0]}	tensor(-0.3413)
{'layer1_row15': [1, 15]}	tensor(-0.3407)
{'layer0_row298': [0, 298]}	tensor(-0.3403)
{'layer0_row60': [0, 60]}	tensor(-0.3373)
{'layer0_row173': [0, 173]}	tensor(-0.3347)
{'layer0_row177': [0, 177]}	tensor(-0.3319)
{'layer1_row82': [1, 82]}	tensor(-0.3290)
{'layer0_row297': [0, 297]}	tensor(-0.3291)
{'layer0_row18': [0, 18]}	tensor(-0.3261)
{'layer1_row78': [1, 78]}	tensor(-0.3231)
{'layer0_row276': [0, 276]}	tensor(-0.3227)
{'layer0_row179': [0, 179]}	tensor(-0.3197)
{'layer0_row205': [0, 205]}	tensor(-0.3171)
{'layer0_row187': [0, 187]}	tensor(-0.3145)
{'layer0_row266': [0, 266]}	tensor(-0.3116)
{'layer0_row267': [0, 267]}	tensor(-0.3087)
{'layer0_row86': [0, 86]}	tensor(-0.3061)
{'layer1_row9': [1, 9]}	tensor(-0.3032)
{'layer0_row115': [0, 115]}	tensor(-0.3030)
{'layer1_row44': [1, 44]}	tensor(-0.3003)
{'layer0_row299': [0, 299]}	tensor(-0.2997)
{'layer0_row30': [0, 30]}	tensor(-0.2966)
{'layer0_row132': [0, 132]}	tensor(-0.2941)
{'layer1_row99': [1, 99]}	tensor(-0.2918)
{'layer0_row160': [0, 160]}	tensor(-0.2912)
{'layer0_row108': [0, 108]}	tensor(-0.2883)
{'layer1_row83': [1, 83]}	tensor(-0.2854)
{'layer0_row70': [0, 70]}	tensor(-0.2852)
{'layer1_row7': [1, 7]}	tensor(-0.2823)
{'layer0_row197': [0, 197]}	tensor(-0.2822)
{'layer0_row171': [0, 171]}	tensor(-0.2794)
{'layer1_row58': [1, 58]}	tensor(-0.2763)
{'layer0_row49': [0, 49]}	tensor(-0.2763)
{'layer0_row16': [0, 16]}	tensor(-0.2735)
{'layer0_row125': [0, 125]}	tensor(-0.2706)
{'layer0_row182': [0, 182]}	tensor(-0.2680)
{'layer1_row28': [1, 28]}	tensor(-0.2652)
{'layer1_row24': [1, 24]}	tensor(-0.2648)
{'layer1_row43': [1, 43]}	tensor(-0.2644)
{'layer0_row269': [0, 269]}	tensor(-0.2640)
{'layer0_row54': [0, 54]}	tensor(-0.2616)
{'layer0_row296': [0, 296]}	tensor(-0.2584)
{'layer0_row245': [0, 245]}	tensor(-0.2557)
{'layer0_row67': [0, 67]}	tensor(-0.2530)
{'layer0_row42': [0, 42]}	tensor(-0.2505)
{'layer0_row121': [0, 121]}	tensor(-0.2476)
{'layer0_row168': [0, 168]}	tensor(-0.2449)
{'layer0_row210': [0, 210]}	tensor(-0.2419)
{'layer1_row42': [1, 42]}	tensor(-0.2393)
{'layer0_row272': [0, 272]}	tensor(-0.2391)
{'layer0_row265': [0, 265]}	tensor(-0.2362)
{'layer1_row17': [1, 17]}	tensor(-0.2334)
{'layer0_row17': [0, 17]}	tensor(-0.2334)
{'layer0_row208': [0, 208]}	tensor(-0.2306)
{'layer0_row124': [0, 124]}	tensor(-0.2277)
{'layer0_row20': [0, 20]}	tensor(-0.2250)
{'layer0_row223': [0, 223]}	tensor(-0.2223)
{'layer0_row206': [0, 206]}	tensor(-0.2195)
{'layer0_row212': [0, 212]}	tensor(-0.2169)
{'layer0_row224': [0, 224]}	tensor(-0.2142)
{'layer0_row92': [0, 92]}	tensor(-0.2113)
{'layer0_row135': [0, 135]}	tensor(-0.2086)
{'layer0_row258': [0, 258]}	tensor(-0.2061)
{'layer0_row23': [0, 23]}	tensor(-0.2034)
{'layer0_row98': [0, 98]}	tensor(-0.2005)
{'layer0_row63': [0, 63]}	tensor(-0.1978)
{'layer0_row176': [0, 176]}	tensor(-0.1949)
{'layer0_row172': [0, 172]}	tensor(-0.1923)
{'layer0_row150': [0, 150]}	tensor(-0.1896)
{'layer1_row19': [1, 19]}	tensor(-0.1867)
{'layer0_row285': [0, 285]}	tensor(-0.1865)
{'layer0_row183': [0, 183]}	tensor(-0.1838)
{'layer1_row14': [1, 14]}	tensor(-0.1810)
{'layer0_row80': [0, 80]}	tensor(999.8192)
