Action	Reward
{'layer0_row171': [0, 171]}	tensor(-0.2476)
{'layer0_row47': [0, 47]}	tensor(-0.2446)
{'layer0_row177': [0, 177]}	tensor(-0.2422)
{'layer1_row82': [1, 82]}	tensor(-0.2393)
{'layer0_row297': [0, 297]}	tensor(-0.2389)
{'layer1_row78': [1, 78]}	tensor(-0.2361)
{'layer0_row276': [0, 276]}	tensor(-0.2357)
{'layer0_row266': [0, 266]}	tensor(-0.2332)
{'layer0_row262': [0, 262]}	tensor(-0.2305)
{'layer1_row4': [1, 4]}	tensor(-0.2276)
{'layer0_row153': [0, 153]}	tensor(-0.2273)
{'layer0_row150': [0, 150]}	tensor(-0.2245)
{'layer0_row107': [0, 107]}	tensor(-0.2218)
{'layer0_row95': [0, 95]}	tensor(-0.2189)
{'layer0_row126': [0, 126]}	tensor(-0.2163)
{'layer0_row140': [0, 140]}	tensor(-0.2133)
{'layer0_row30': [0, 30]}	tensor(-0.2107)
{'layer0_row115': [0, 115]}	tensor(-0.2080)
{'layer0_row132': [0, 132]}	tensor(-0.2052)
{'layer1_row41': [1, 41]}	tensor(-0.2024)
{'layer1_row7': [1, 7]}	tensor(-0.2021)
{'layer1_row37': [1, 37]}	tensor(-0.2018)
{'layer1_row1': [1, 1]}	tensor(-0.2015)
{'layer1_row23': [1, 23]}	tensor(-0.2013)
{'layer0_row168': [0, 168]}	tensor(-0.2011)
{'layer0_row202': [0, 202]}	tensor(-0.1983)
{'layer0_row205': [0, 205]}	tensor(-0.1955)
{'layer0_row76': [0, 76]}	tensor(-0.1928)
{'layer0_row279': [0, 279]}	tensor(-0.1901)
{'layer0_row199': [0, 199]}	tensor(-0.1873)
{'layer0_row282': [0, 282]}	tensor(-0.1846)
{'layer0_row182': [0, 182]}	tensor(999.8182)
