Action	Reward
{'layer0_row57': [0, 57]}	tensor(-1.5521)
{'layer0_row157': [0, 157]}	tensor(-1.5608)
{'layer1_row34': [1, 34]}	tensor(-1.5696)
{'layer1_row93': [1, 93]}	tensor(-1.5716)
{'layer0_row152': [0, 152]}	tensor(-1.5731)
{'layer1_row52': [1, 52]}	tensor(-1.5824)
{'layer0_row35': [0, 35]}	tensor(-1.5855)
{'layer0_row184': [0, 184]}	tensor(-1.5936)
{'layer1_row70': [1, 70]}	tensor(-1.6015)
{'layer1_row39': [1, 39]}	tensor(-1.6036)
{'layer0_row103': [0, 103]}	tensor(-1.6066)
{'layer0_row191': [0, 191]}	tensor(-1.6162)
{'layer0_row25': [0, 25]}	tensor(-1.6260)
{'layer1_row76': [1, 76]}	tensor(-1.6347)
{'layer1_row29': [1, 29]}	tensor(-1.6360)
{'layer0_row105': [0, 105]}	tensor(-1.6388)
{'layer0_row210': [0, 210]}	tensor(-1.6482)
{'layer0_row90': [0, 90]}	tensor(-1.6574)
{'layer1_row62': [1, 62]}	tensor(-1.6680)
{'layer0_row151': [0, 151]}	tensor(-1.6681)
{'layer0_row104': [0, 104]}	tensor(-1.6783)
{'layer0_row182': [0, 182]}	tensor(-1.6884)
{'layer0_row156': [0, 156]}	tensor(-1.6990)
{'layer0_row207': [0, 207]}	tensor(-1.7065)
{'layer0_row147': [0, 147]}	tensor(-1.7188)
{'layer0_row146': [0, 146]}	tensor(-1.7281)
{'layer1_row0': [1, 0]}	tensor(-1.7396)
{'layer0_row238': [0, 238]}	tensor(-1.7414)
{'layer1_row96': [1, 96]}	tensor(-1.7534)
{'layer0_row110': [0, 110]}	tensor(-1.7534)
{'layer0_row200': [0, 200]}	tensor(-1.7654)
{'layer1_row15': [1, 15]}	tensor(-1.7763)
{'layer0_row298': [0, 298]}	tensor(-1.7792)
{'layer0_row60': [0, 60]}	tensor(-1.7901)
{'layer0_row131': [0, 131]}	tensor(-1.7996)
{'layer0_row173': [0, 173]}	tensor(-1.8130)
{'layer1_row40': [1, 40]}	tensor(-1.8239)
{'layer1_row10': [1, 10]}	tensor(-1.8258)
{'layer0_row84': [0, 84]}	tensor(-1.8295)
{'layer0_row8': [0, 8]}	tensor(-1.8404)
{'layer0_row177': [0, 177]}	tensor(-1.8516)
{'layer1_row82': [1, 82]}	tensor(-1.8659)
{'layer0_row297': [0, 297]}	tensor(-1.8670)
{'layer0_row18': [0, 18]}	tensor(-1.8772)
{'layer1_row78': [1, 78]}	tensor(-1.8895)
{'layer0_row276': [0, 276]}	tensor(-1.8943)
{'layer0_row179': [0, 179]}	tensor(-1.9056)
{'layer0_row266': [0, 266]}	tensor(-1.9179)
{'layer0_row141': [0, 141]}	tensor(-1.9305)
{'layer0_row262': [0, 262]}	tensor(-1.9448)
{'layer0_row267': [0, 267]}	tensor(-1.9555)
{'layer0_row86': [0, 86]}	tensor(-1.9699)
{'layer1_row4': [1, 4]}	tensor(-1.9839)
{'layer0_row263': [0, 263]}	tensor(-1.9862)
{'layer1_row44': [1, 44]}	tensor(-2.0016)
{'layer0_row30': [0, 30]}	tensor(-2.0037)
{'layer0_row115': [0, 115]}	tensor(-2.0151)
{'layer0_row132': [0, 132]}	tensor(-2.0310)
{'layer1_row41': [1, 41]}	tensor(-2.0461)
{'layer0_row28': [0, 28]}	tensor(-2.0475)
{'layer0_row242': [0, 242]}	tensor(-2.0633)
{'layer0_row199': [0, 199]}	tensor(-2.0773)
{'layer1_row7': [1, 7]}	tensor(-2.0911)
{'layer0_row171': [0, 171]}	tensor(-2.0952)
{'layer0_row102': [0, 102]}	tensor(-2.1114)
{'layer0_row215': [0, 215]}	tensor(-2.1269)
{'layer1_row58': [1, 58]}	tensor(-2.1414)
{'layer1_row28': [1, 28]}	tensor(-2.1451)
{'layer0_row67': [0, 67]}	tensor(-2.1459)
{'layer1_row50': [1, 50]}	tensor(-2.1611)
{'layer1_row48': [1, 48]}	tensor(-2.1651)
{'layer1_row24': [1, 24]}	tensor(-2.1681)
{'layer1_row43': [1, 43]}	tensor(-2.1719)
{'layer0_row269': [0, 269]}	tensor(-2.1720)
{'layer0_row54': [0, 54]}	tensor(-2.1893)
{'layer0_row296': [0, 296]}	tensor(-2.2071)
{'layer0_row208': [0, 208]}	tensor(-2.2220)
{'layer0_row245': [0, 245]}	tensor(-2.2404)
{'layer0_row237': [0, 237]}	tensor(-2.2584)
{'layer0_row299': [0, 299]}	tensor(-2.2747)
{'layer0_row42': [0, 42]}	tensor(-2.2939)
{'layer1_row95': [1, 95]}	tensor(-2.3088)
{'layer0_row121': [0, 121]}	tensor(-2.3139)
{'layer0_row168': [0, 168]}	tensor(-2.3321)
{'layer0_row41': [0, 41]}	tensor(-2.3524)
{'layer0_row117': [0, 117]}	tensor(-2.3693)
{'layer0_row272': [0, 272]}	tensor(-2.3914)
{'layer0_row196': [0, 196]}	tensor(-2.4094)
{'layer1_row17': [1, 17]}	tensor(-2.4302)
{'layer0_row17': [0, 17]}	tensor(-2.4317)
{'layer0_row124': [0, 124]}	tensor(-2.4521)
{'layer0_row187': [0, 187]}	tensor(-2.4745)
{'layer0_row21': [0, 21]}	tensor(-2.4935)
{'layer0_row20': [0, 20]}	tensor(-2.5175)
{'layer0_row145': [0, 145]}	tensor(-2.5379)
{'layer1_row94': [1, 94]}	tensor(-2.5589)
{'layer0_row223': [0, 223]}	tensor(-2.5619)
{'layer0_row261': [0, 261]}	tensor(-2.5854)
{'layer0_row14': [0, 14]}	tensor(-2.6087)
{'layer0_row61': [0, 61]}	tensor(-2.6324)
{'layer0_row288': [0, 288]}	tensor(-2.6568)
{'layer0_row206': [0, 206]}	tensor(-2.6795)
{'layer0_row212': [0, 212]}	tensor(-2.7052)
{'layer0_row224': [0, 224]}	tensor(-2.7300)
{'layer0_row92': [0, 92]}	tensor(-2.7553)
{'layer1_row6': [1, 6]}	tensor(-2.7834)
{'layer1_row14': [1, 14]}	tensor(-2.7845)
{'layer0_row82': [0, 82]}	tensor(-2.7862)
{'layer0_row40': [0, 40]}	tensor(-2.8158)
{'layer0_row71': [0, 71]}	tensor(-2.8430)
{'layer0_row239': [0, 239]}	tensor(-2.8728)
{'layer0_row153': [0, 153]}	tensor(-2.8977)
{'layer0_row0': [0, 0]}	tensor(-2.9293)
{'layer1_row89': [1, 89]}	tensor(-2.9567)
{'layer0_row291': [0, 291]}	tensor(-2.9582)
{'layer1_row12': [1, 12]}	tensor(-2.9910)
{'layer0_row270': [0, 270]}	tensor(-2.9968)
{'layer0_row95': [0, 95]}	tensor(-3.0251)
{'layer0_row39': [0, 39]}	tensor(-3.0568)
{'layer0_row50': [0, 50]}	tensor(-3.0892)
{'layer0_row155': [0, 155]}	tensor(-3.1240)
{'layer0_row254': [0, 254]}	tensor(-3.1556)
{'layer0_row163': [0, 163]}	tensor(-3.1920)
{'layer0_row76': [0, 76]}	tensor(-3.2265)
{'layer0_row160': [0, 160]}	tensor(-3.2611)
{'layer0_row27': [0, 27]}	tensor(-3.2952)
{'layer0_row233': [0, 233]}	tensor(-3.3344)
{'layer0_row129': [0, 129]}	tensor(-3.3722)
{'layer0_row91': [0, 91]}	tensor(-3.4100)
{'layer1_row71': [1, 71]}	tensor(-3.4527)
{'layer0_row256': [0, 256]}	tensor(-3.4538)
{'layer0_row286': [0, 286]}	tensor(-3.4975)
{'layer0_row1': [0, 1]}	tensor(-3.5410)
{'layer1_row25': [1, 25]}	tensor(-3.5811)
{'layer0_row80': [0, 80]}	tensor(-3.5852)
{'layer0_row222': [0, 222]}	tensor(-3.6267)
{'layer1_row98': [1, 98]}	tensor(-3.6709)
{'layer1_row60': [1, 60]}	tensor(-3.6806)
{'layer1_row19': [1, 19]}	tensor(-3.6831)
{'layer0_row58': [0, 58]}	tensor(-3.6950)
{'layer0_row5': [0, 5]}	tensor(-3.7368)
{'layer0_row128': [0, 128]}	tensor(-3.7870)
{'layer0_row195': [0, 195]}	tensor(-3.8364)
{'layer0_row197': [0, 197]}	tensor(-3.8844)
{'layer0_row32': [0, 32]}	tensor(-3.9368)
{'layer1_row61': [1, 61]}	tensor(-3.9911)
{'layer1_row63': [1, 63]}	tensor(-3.9967)
{'layer0_row78': [0, 78]}	tensor(-4.0022)
{'layer0_row56': [0, 56]}	tensor(-4.0530)
{'layer0_row285': [0, 285]}	tensor(-4.1119)
{'layer0_row24': [0, 24]}	tensor(-4.1685)
{'layer0_row13': [0, 13]}	tensor(-4.2253)
{'layer0_row46': [0, 46]}	tensor(-4.2902)
{'layer0_row252': [0, 252]}	tensor(-4.3509)
{'layer0_row70': [0, 70]}	tensor(-4.4135)
{'layer1_row91': [1, 91]}	tensor(-4.4779)
{'layer1_row37': [1, 37]}	tensor(-4.4884)
{'layer0_row204': [0, 204]}	tensor(995.5053)
