Action	Reward
{'layer0_row19': [0, 19]}	tensor(-0.5800)
{'layer0_row250': [0, 250]}	tensor(-0.5772)
{'layer0_row118': [0, 118]}	tensor(-0.5739)
{'layer0_row157': [0, 157]}	tensor(-0.5718)
{'layer1_row34': [1, 34]}	tensor(-0.5684)
{'layer1_row93': [1, 93]}	tensor(-0.5672)
{'layer0_row247': [0, 247]}	tensor(-0.5671)
{'layer0_row278': [0, 278]}	tensor(-0.5643)
{'layer0_row152': [0, 152]}	tensor(-0.5614)
{'layer1_row52': [1, 52]}	tensor(-0.5584)
{'layer0_row184': [0, 184]}	tensor(-0.5580)
{'layer1_row70': [1, 70]}	tensor(-0.5539)
{'layer1_row39': [1, 39]}	tensor(-0.5539)
{'layer0_row191': [0, 191]}	tensor(-0.5538)
{'layer0_row25': [0, 25]}	tensor(-0.5503)
{'layer1_row76': [1, 76]}	tensor(-0.5478)
{'layer1_row29': [1, 29]}	tensor(-0.5470)
{'layer0_row105': [0, 105]}	tensor(-0.5462)
{'layer0_row103': [0, 103]}	tensor(-0.5437)
{'layer0_row201': [0, 201]}	tensor(-0.5407)
{'layer0_row90': [0, 90]}	tensor(-0.5382)
{'layer0_row151': [0, 151]}	tensor(-0.5351)
{'layer0_row48': [0, 48]}	tensor(-0.5321)
{'layer1_row62': [1, 62]}	tensor(-0.5291)
{'layer0_row104': [0, 104]}	tensor(-0.5279)
{'layer0_row156': [0, 156]}	tensor(-0.5252)
{'layer0_row277': [0, 277]}	tensor(-0.5234)
{'layer0_row62': [0, 62]}	tensor(-0.5196)
{'layer0_row207': [0, 207]}	tensor(-0.5171)
{'layer0_row146': [0, 146]}	tensor(-0.5149)
{'layer0_row147': [0, 147]}	tensor(-0.5109)
{'layer0_row200': [0, 200]}	tensor(-0.5089)
{'layer1_row0': [1, 0]}	tensor(-0.5055)
{'layer1_row15': [1, 15]}	tensor(-0.5047)
{'layer0_row238': [0, 238]}	tensor(-0.5041)
{'layer0_row298': [0, 298]}	tensor(-0.5014)
{'layer0_row60': [0, 60]}	tensor(-0.4987)
{'layer0_row131': [0, 131]}	tensor(-0.4961)
{'layer0_row173': [0, 173]}	tensor(-0.4931)
{'layer0_row8': [0, 8]}	tensor(-0.4900)
{'layer0_row84': [0, 84]}	tensor(-0.4873)
{'layer0_row177': [0, 177]}	tensor(-0.4841)
{'layer0_row297': [0, 297]}	tensor(-0.4816)
{'layer1_row82': [1, 82]}	tensor(-0.4788)
{'layer1_row69': [1, 69]}	tensor(-0.4784)
{'layer0_row276': [0, 276]}	tensor(-0.4773)
{'layer0_row179': [0, 179]}	tensor(-0.4749)
{'layer0_row262': [0, 262]}	tensor(-0.4718)
{'layer1_row78': [1, 78]}	tensor(-0.4692)
{'layer0_row266': [0, 266]}	tensor(-0.4690)
{'layer0_row267': [0, 267]}	tensor(-0.4653)
{'layer0_row141': [0, 141]}	tensor(-0.4627)
{'layer0_row18': [0, 18]}	tensor(-0.4601)
{'layer0_row86': [0, 86]}	tensor(-0.4568)
{'layer1_row44': [1, 44]}	tensor(-0.4544)
{'layer0_row263': [0, 263]}	tensor(-0.4535)
{'layer1_row4': [1, 4]}	tensor(-0.4505)
{'layer0_row132': [0, 132]}	tensor(-0.4499)
{'layer0_row30': [0, 30]}	tensor(-0.4473)
{'layer1_row41': [1, 41]}	tensor(-0.4446)
{'layer0_row115': [0, 115]}	tensor(-0.4441)
{'layer0_row242': [0, 242]}	tensor(-0.4411)
{'layer1_row7': [1, 7]}	tensor(-0.4382)
{'layer0_row102': [0, 102]}	tensor(-0.4379)
{'layer1_row58': [1, 58]}	tensor(-0.4350)
{'layer0_row171': [0, 171]}	tensor(-0.4345)
{'layer0_row182': [0, 182]}	tensor(-0.4313)
{'layer1_row28': [1, 28]}	tensor(-0.4286)
{'layer1_row50': [1, 50]}	tensor(-0.4282)
{'layer0_row269': [0, 269]}	tensor(-0.4274)
{'layer1_row24': [1, 24]}	tensor(-0.4248)
{'layer0_row54': [0, 54]}	tensor(-0.4242)
{'layer0_row245': [0, 245]}	tensor(-0.4216)
{'layer0_row296': [0, 296]}	tensor(-0.4188)
{'layer1_row43': [1, 43]}	tensor(-0.4159)
{'layer0_row67': [0, 67]}	tensor(-0.4151)
{'layer0_row42': [0, 42]}	tensor(-0.4124)
{'layer0_row237': [0, 237]}	tensor(-0.4098)
{'layer0_row121': [0, 121]}	tensor(-0.4068)
{'layer0_row168': [0, 168]}	tensor(-0.4042)
{'layer0_row210': [0, 210]}	tensor(-0.4011)
{'layer0_row272': [0, 272]}	tensor(-0.3985)
{'layer0_row196': [0, 196]}	tensor(-0.3955)
{'layer0_row265': [0, 265]}	tensor(-0.3927)
{'layer0_row17': [0, 17]}	tensor(-0.3899)
{'layer0_row208': [0, 208]}	tensor(-0.3872)
{'layer1_row17': [1, 17]}	tensor(-0.3846)
{'layer1_row95': [1, 95]}	tensor(-0.3839)
{'layer0_row21': [0, 21]}	tensor(-0.3831)
{'layer0_row187': [0, 187]}	tensor(-0.3805)
{'layer0_row223': [0, 223]}	tensor(-0.3779)
{'layer0_row145': [0, 145]}	tensor(-0.3748)
{'layer0_row14': [0, 14]}	tensor(-0.3719)
{'layer0_row61': [0, 61]}	tensor(-0.3692)
{'layer0_row124': [0, 124]}	tensor(-0.3669)
{'layer0_row20': [0, 20]}	tensor(-0.3636)
{'layer0_row288': [0, 288]}	tensor(-0.3610)
{'layer0_row212': [0, 212]}	tensor(-0.3583)
{'layer0_row206': [0, 206]}	tensor(-0.3551)
{'layer0_row224': [0, 224]}	tensor(-0.3528)
{'layer0_row92': [0, 92]}	tensor(-0.3500)
{'layer1_row6': [1, 6]}	tensor(-0.3469)
{'layer1_row14': [1, 14]}	tensor(-0.3464)
{'layer0_row82': [0, 82]}	tensor(-0.3456)
{'layer0_row153': [0, 153]}	tensor(-0.3430)
{'layer0_row0': [0, 0]}	tensor(-0.3406)
{'layer1_row89': [1, 89]}	tensor(-0.3374)
{'layer0_row291': [0, 291]}	tensor(-0.3373)
{'layer0_row199': [0, 199]}	tensor(-0.3343)
{'layer1_row10': [1, 10]}	tensor(-0.3315)
{'layer1_row12': [1, 12]}	tensor(-0.3311)
{'layer0_row4': [0, 4]}	tensor(-0.3304)
{'layer0_row270': [0, 270]}	tensor(-0.3279)
{'layer0_row95': [0, 95]}	tensor(-0.3252)
{'layer0_row39': [0, 39]}	tensor(-0.3224)
{'layer0_row50': [0, 50]}	tensor(-0.3196)
{'layer0_row155': [0, 155]}	tensor(-0.3168)
{'layer0_row254': [0, 254]}	tensor(-0.3139)
{'layer0_row163': [0, 163]}	tensor(-0.3111)
{'layer0_row215': [0, 215]}	tensor(-0.3081)
{'layer0_row160': [0, 160]}	tensor(-0.3057)
{'layer0_row261': [0, 261]}	tensor(-0.3027)
{'layer0_row76': [0, 76]}	tensor(-0.2999)
{'layer0_row41': [0, 41]}	tensor(-0.2972)
{'layer0_row27': [0, 27]}	tensor(-0.2944)
{'layer0_row233': [0, 233]}	tensor(-0.2913)
{'layer0_row129': [0, 129]}	tensor(-0.2891)
{'layer0_row91': [0, 91]}	tensor(-0.2861)
{'layer0_row256': [0, 256]}	tensor(-0.2832)
{'layer0_row286': [0, 286]}	tensor(-0.2804)
{'layer0_row1': [0, 1]}	tensor(-0.2776)
{'layer1_row25': [1, 25]}	tensor(-0.2748)
{'layer0_row80': [0, 80]}	tensor(-0.2745)
{'layer0_row222': [0, 222]}	tensor(-0.2721)
{'layer1_row40': [1, 40]}	tensor(-0.2690)
{'layer1_row98': [1, 98]}	tensor(-0.2687)
{'layer1_row19': [1, 19]}	tensor(-0.2684)
{'layer1_row60': [1, 60]}	tensor(-0.2679)
{'layer0_row58': [0, 58]}	tensor(-0.2674)
{'layer0_row5': [0, 5]}	tensor(-0.2648)
{'layer0_row128': [0, 128]}	tensor(-0.2618)
{'layer0_row239': [0, 239]}	tensor(-0.2594)
{'layer0_row195': [0, 195]}	tensor(-0.2565)
{'layer0_row197': [0, 197]}	tensor(-0.2534)
{'layer0_row32': [0, 32]}	tensor(-0.2510)
{'layer1_row63': [1, 63]}	tensor(-0.2480)
{'layer1_row61': [1, 61]}	tensor(-0.2478)
{'layer0_row78': [0, 78]}	tensor(-0.2475)
{'layer0_row56': [0, 56]}	tensor(-0.2446)
{'layer0_row24': [0, 24]}	tensor(-0.2414)
{'layer0_row46': [0, 46]}	tensor(-0.2392)
{'layer0_row252': [0, 252]}	tensor(-0.2363)
{'layer0_row70': [0, 70]}	tensor(-0.2338)
{'layer0_row260': [0, 260]}	tensor(-0.2310)
{'layer1_row91': [1, 91]}	tensor(-0.2280)
{'layer0_row204': [0, 204]}	tensor(-0.2280)
{'layer0_row219': [0, 219]}	tensor(-0.2249)
{'layer0_row134': [0, 134]}	tensor(-0.2223)
{'layer0_row275': [0, 275]}	tensor(-0.2194)
{'layer1_row75': [1, 75]}	tensor(-0.2167)
{'layer1_row37': [1, 37]}	tensor(-0.2163)
{'layer0_row126': [0, 126]}	tensor(-0.2162)
{'layer1_row48': [1, 48]}	tensor(-0.2134)
{'layer0_row73': [0, 73]}	tensor(-0.2131)
{'layer1_row92': [1, 92]}	tensor(-0.2104)
{'layer0_row234': [0, 234]}	tensor(-0.2101)
{'layer0_row202': [0, 202]}	tensor(-0.2073)
{'layer0_row255': [0, 255]}	tensor(-0.2045)
{'layer0_row299': [0, 299]}	tensor(-0.2018)
{'layer1_row3': [1, 3]}	tensor(-0.1990)
{'layer0_row290': [0, 290]}	tensor(-0.1987)
{'layer0_row108': [0, 108]}	tensor(-0.1959)
{'layer0_row33': [0, 33]}	tensor(-0.1933)
{'layer0_row137': [0, 137]}	tensor(-0.1904)
{'layer0_row161': [0, 161]}	tensor(-0.1878)
{'layer0_row205': [0, 205]}	tensor(-0.1849)
{'layer1_row83': [1, 83]}	tensor(-0.1823)
{'layer0_row117': [0, 117]}	tensor(999.8180)
