Action	Reward
{'layer0_row123': [0, 123]}	tensor(-0.7329)
{'layer0_row248': [0, 248]}	tensor(-0.7296)
{'layer1_row33': [1, 33]}	tensor(-0.7274)
{'layer0_row10': [0, 10]}	tensor(-0.7257)
{'layer1_row45': [1, 45]}	tensor(-0.7230)
{'layer0_row65': [0, 65]}	tensor(-0.7223)
{'layer1_row49': [1, 49]}	tensor(-0.7191)
{'layer0_row284': [0, 284]}	tensor(-0.7185)
{'layer0_row64': [0, 64]}	tensor(-0.7148)
{'layer0_row162': [0, 162]}	tensor(-0.7124)
{'layer0_row85': [0, 85]}	tensor(-0.7099)
{'layer0_row154': [0, 154]}	tensor(-0.7064)
{'layer0_row120': [0, 120]}	tensor(-0.7032)
{'layer1_row30': [1, 30]}	tensor(-0.6998)
{'layer0_row220': [0, 220]}	tensor(-0.6999)
{'layer0_row74': [0, 74]}	tensor(-0.6965)
{'layer0_row225': [0, 225]}	tensor(-0.6936)
{'layer0_row106': [0, 106]}	tensor(-0.6911)
{'layer0_row203': [0, 203]}	tensor(-0.6886)
{'layer0_row37': [0, 37]}	tensor(-0.6848)
{'layer0_row211': [0, 211]}	tensor(-0.6826)
{'layer0_row268': [0, 268]}	tensor(-0.6793)
{'layer0_row231': [0, 231]}	tensor(-0.6760)
{'layer0_row167': [0, 167]}	tensor(-0.6733)
{'layer0_row165': [0, 165]}	tensor(-0.6697)
{'layer0_row93': [0, 93]}	tensor(-0.6671)
{'layer0_row89': [0, 89]}	tensor(-0.6641)
{'layer0_row170': [0, 170]}	tensor(-0.6615)
{'layer0_row100': [0, 100]}	tensor(-0.6585)
{'layer1_row73': [1, 73]}	tensor(-0.6554)
{'layer1_row56': [1, 56]}	tensor(-0.6548)
{'layer1_row36': [1, 36]}	tensor(-0.6543)
{'layer1_row18': [1, 18]}	tensor(-0.6537)
{'layer0_row293': [0, 293]}	tensor(-0.6529)
{'layer0_row159': [0, 159]}	tensor(-0.6496)
{'layer0_row226': [0, 226]}	tensor(-0.6467)
{'layer0_row188': [0, 188]}	tensor(-0.6438)
{'layer0_row7': [0, 7]}	tensor(-0.6409)
{'layer0_row221': [0, 221]}	tensor(-0.6376)
{'layer0_row241': [0, 241]}	tensor(-0.6349)
{'layer0_row139': [0, 139]}	tensor(-0.6319)
{'layer1_row55': [1, 55]}	tensor(-0.6288)
{'layer0_row218': [0, 218]}	tensor(-0.6286)
{'layer0_row294': [0, 294]}	tensor(-0.6254)
{'layer0_row283': [0, 283]}	tensor(-0.6222)
{'layer0_row96': [0, 96]}	tensor(-0.6193)
{'layer0_row133': [0, 133]}	tensor(-0.6163)
{'layer0_row11': [0, 11]}	tensor(-0.6138)
{'layer1_row20': [1, 20]}	tensor(-0.6109)
{'layer0_row264': [0, 264]}	tensor(-0.6098)
{'layer0_row69': [0, 69]}	tensor(-0.6068)
{'layer1_row13': [1, 13]}	tensor(-0.6045)
{'layer0_row6': [0, 6]}	tensor(-0.6036)
{'layer0_row281': [0, 281]}	tensor(-0.6000)
{'layer0_row109': [0, 109]}	tensor(-0.5975)
{'layer1_row97': [1, 97]}	tensor(-0.5945)
{'layer0_row149': [0, 149]}	tensor(-0.5940)
{'layer0_row178': [0, 178]}	tensor(-0.5912)
{'layer0_row113': [0, 113]}	tensor(-0.5878)
{'layer0_row19': [0, 19]}	tensor(-0.5853)
{'layer0_row250': [0, 250]}	tensor(-0.5822)
{'layer0_row118': [0, 118]}	tensor(-0.5793)
{'layer0_row157': [0, 157]}	tensor(-0.5768)
{'layer1_row34': [1, 34]}	tensor(-0.5732)
{'layer1_row93': [1, 93]}	tensor(-0.5730)
{'layer0_row247': [0, 247]}	tensor(-0.5722)
{'layer0_row278': [0, 278]}	tensor(-0.5695)
{'layer0_row152': [0, 152]}	tensor(-0.5669)
{'layer1_row52': [1, 52]}	tensor(-0.5635)
{'layer0_row184': [0, 184]}	tensor(-0.5627)
{'layer1_row70': [1, 70]}	tensor(-0.5601)
{'layer1_row39': [1, 39]}	tensor(-0.5591)
{'layer0_row191': [0, 191]}	tensor(-0.5587)
{'layer0_row25': [0, 25]}	tensor(-0.5552)
{'layer1_row76': [1, 76]}	tensor(-0.5530)
{'layer1_row29': [1, 29]}	tensor(-0.5519)
{'layer0_row105': [0, 105]}	tensor(-0.5515)
{'layer0_row103': [0, 103]}	tensor(-0.5482)
{'layer0_row201': [0, 201]}	tensor(-0.5456)
{'layer0_row90': [0, 90]}	tensor(-0.5427)
{'layer0_row151': [0, 151]}	tensor(-0.5398)
{'layer0_row48': [0, 48]}	tensor(-0.5371)
{'layer1_row62': [1, 62]}	tensor(-0.5341)
{'layer0_row104': [0, 104]}	tensor(-0.5334)
{'layer0_row156': [0, 156]}	tensor(-0.5306)
{'layer0_row277': [0, 277]}	tensor(-0.5270)
{'layer0_row62': [0, 62]}	tensor(-0.5246)
{'layer0_row207': [0, 207]}	tensor(-0.5219)
{'layer0_row146': [0, 146]}	tensor(-0.5189)
{'layer0_row147': [0, 147]}	tensor(-0.5158)
{'layer0_row200': [0, 200]}	tensor(-0.5131)
{'layer1_row0': [1, 0]}	tensor(-0.5101)
{'layer1_row15': [1, 15]}	tensor(-0.5099)
{'layer0_row238': [0, 238]}	tensor(-0.5092)
{'layer0_row298': [0, 298]}	tensor(-0.5059)
{'layer0_row60': [0, 60]}	tensor(-0.5034)
{'layer0_row131': [0, 131]}	tensor(-0.5003)
{'layer0_row173': [0, 173]}	tensor(-0.4972)
{'layer0_row8': [0, 8]}	tensor(-0.4946)
{'layer0_row84': [0, 84]}	tensor(-0.4916)
{'layer0_row177': [0, 177]}	tensor(-0.4889)
{'layer0_row297': [0, 297]}	tensor(-0.4862)
{'layer1_row82': [1, 82]}	tensor(-0.4833)
{'layer1_row69': [1, 69]}	tensor(-0.4827)
{'layer0_row276': [0, 276]}	tensor(-0.4819)
{'layer0_row179': [0, 179]}	tensor(-0.4786)
{'layer0_row262': [0, 262]}	tensor(-0.4765)
{'layer1_row78': [1, 78]}	tensor(-0.4734)
{'layer0_row266': [0, 266]}	tensor(-0.4727)
{'layer0_row267': [0, 267]}	tensor(-0.4693)
{'layer0_row141': [0, 141]}	tensor(-0.4669)
{'layer0_row18': [0, 18]}	tensor(-0.4643)
{'layer0_row86': [0, 86]}	tensor(-0.4613)
{'layer1_row44': [1, 44]}	tensor(-0.4585)
{'layer0_row263': [0, 263]}	tensor(-0.4578)
{'layer1_row4': [1, 4]}	tensor(-0.4550)
{'layer0_row132': [0, 132]}	tensor(-0.4541)
{'layer0_row30': [0, 30]}	tensor(-0.4515)
{'layer1_row41': [1, 41]}	tensor(-0.4488)
{'layer0_row115': [0, 115]}	tensor(-0.4478)
{'layer0_row242': [0, 242]}	tensor(-0.4448)
{'layer1_row7': [1, 7]}	tensor(-0.4424)
{'layer0_row102': [0, 102]}	tensor(-0.4415)
{'layer1_row58': [1, 58]}	tensor(-0.4386)
{'layer0_row171': [0, 171]}	tensor(-0.4382)
{'layer0_row182': [0, 182]}	tensor(-0.4354)
{'layer1_row28': [1, 28]}	tensor(-0.4327)
{'layer1_row50': [1, 50]}	tensor(-0.4319)
{'layer0_row269': [0, 269]}	tensor(-0.4316)
{'layer1_row24': [1, 24]}	tensor(-0.4283)
{'layer0_row54': [0, 54]}	tensor(-0.4281)
{'layer0_row245': [0, 245]}	tensor(-0.4253)
{'layer0_row296': [0, 296]}	tensor(-0.4227)
{'layer1_row43': [1, 43]}	tensor(-0.4196)
{'layer0_row67': [0, 67]}	tensor(-0.4189)
{'layer0_row42': [0, 42]}	tensor(-0.4158)
{'layer0_row237': [0, 237]}	tensor(-0.4136)
{'layer0_row121': [0, 121]}	tensor(-0.4108)
{'layer0_row168': [0, 168]}	tensor(-0.4078)
{'layer0_row210': [0, 210]}	tensor(-0.4046)
{'layer0_row272': [0, 272]}	tensor(-0.4021)
{'layer0_row196': [0, 196]}	tensor(-0.3992)
{'layer0_row265': [0, 265]}	tensor(-0.3964)
{'layer0_row17': [0, 17]}	tensor(-0.3936)
{'layer0_row208': [0, 208]}	tensor(-0.3907)
{'layer1_row17': [1, 17]}	tensor(-0.3875)
{'layer1_row95': [1, 95]}	tensor(-0.3875)
{'layer0_row21': [0, 21]}	tensor(-0.3865)
{'layer0_row187': [0, 187]}	tensor(-0.3842)
{'layer0_row223': [0, 223]}	tensor(-0.3811)
{'layer0_row145': [0, 145]}	tensor(-0.3783)
{'layer0_row14': [0, 14]}	tensor(-0.3756)
{'layer0_row61': [0, 61]}	tensor(-0.3728)
{'layer0_row124': [0, 124]}	tensor(-0.3699)
{'layer0_row20': [0, 20]}	tensor(-0.3670)
{'layer0_row288': [0, 288]}	tensor(-0.3645)
{'layer0_row212': [0, 212]}	tensor(-0.3615)
{'layer0_row206': [0, 206]}	tensor(-0.3584)
{'layer0_row224': [0, 224]}	tensor(-0.3559)
{'layer0_row92': [0, 92]}	tensor(-0.3527)
{'layer1_row6': [1, 6]}	tensor(-0.3501)
{'layer1_row14': [1, 14]}	tensor(-0.3494)
{'layer0_row82': [0, 82]}	tensor(-0.3492)
{'layer0_row153': [0, 153]}	tensor(-0.3462)
{'layer0_row0': [0, 0]}	tensor(-0.3435)
{'layer1_row89': [1, 89]}	tensor(-0.3404)
{'layer0_row291': [0, 291]}	tensor(-0.3403)
{'layer0_row199': [0, 199]}	tensor(-0.3373)
{'layer1_row10': [1, 10]}	tensor(-0.3342)
{'layer1_row12': [1, 12]}	tensor(-0.3341)
{'layer0_row4': [0, 4]}	tensor(-0.3337)
{'layer0_row270': [0, 270]}	tensor(-0.3307)
{'layer0_row95': [0, 95]}	tensor(-0.3279)
{'layer0_row39': [0, 39]}	tensor(-0.3255)
{'layer0_row50': [0, 50]}	tensor(-0.3221)
{'layer0_row155': [0, 155]}	tensor(-0.3198)
{'layer0_row254': [0, 254]}	tensor(-0.3167)
{'layer0_row163': [0, 163]}	tensor(-0.3140)
{'layer0_row215': [0, 215]}	tensor(-0.3112)
{'layer0_row160': [0, 160]}	tensor(-0.3084)
{'layer0_row261': [0, 261]}	tensor(-0.3052)
{'layer0_row76': [0, 76]}	tensor(-0.3027)
{'layer0_row41': [0, 41]}	tensor(-0.2999)
{'layer0_row27': [0, 27]}	tensor(-0.2971)
{'layer0_row233': [0, 233]}	tensor(-0.2942)
{'layer0_row129': [0, 129]}	tensor(-0.2914)
{'layer0_row91': [0, 91]}	tensor(-0.2885)
{'layer0_row256': [0, 256]}	tensor(-0.2858)
{'layer0_row286': [0, 286]}	tensor(-0.2830)
{'layer0_row1': [0, 1]}	tensor(-0.2801)
{'layer1_row25': [1, 25]}	tensor(-0.2774)
{'layer0_row80': [0, 80]}	tensor(-0.2769)
{'layer0_row222': [0, 222]}	tensor(-0.2741)
{'layer1_row40': [1, 40]}	tensor(-0.2713)
{'layer1_row98': [1, 98]}	tensor(-0.2711)
{'layer1_row19': [1, 19]}	tensor(-0.2709)
{'layer1_row60': [1, 60]}	tensor(-0.2702)
{'layer0_row58': [0, 58]}	tensor(-0.2699)
{'layer0_row5': [0, 5]}	tensor(-0.2672)
{'layer0_row128': [0, 128]}	tensor(-0.2646)
{'layer0_row239': [0, 239]}	tensor(-0.2612)
{'layer0_row195': [0, 195]}	tensor(-0.2589)
{'layer0_row197': [0, 197]}	tensor(-0.2560)
{'layer0_row32': [0, 32]}	tensor(-0.2526)
{'layer1_row63': [1, 63]}	tensor(-0.2506)
{'layer1_row61': [1, 61]}	tensor(-0.2497)
{'layer0_row78': [0, 78]}	tensor(-0.2496)
{'layer0_row56': [0, 56]}	tensor(-0.2470)
{'layer0_row24': [0, 24]}	tensor(-0.2440)
{'layer0_row46': [0, 46]}	tensor(-0.2413)
{'layer0_row252': [0, 252]}	tensor(-0.2383)
{'layer0_row70': [0, 70]}	tensor(-0.2357)
{'layer0_row260': [0, 260]}	tensor(-0.2329)
{'layer1_row91': [1, 91]}	tensor(-0.2299)
{'layer0_row204': [0, 204]}	tensor(-0.2297)
{'layer0_row219': [0, 219]}	tensor(-0.2270)
{'layer0_row134': [0, 134]}	tensor(-0.2242)
{'layer0_row275': [0, 275]}	tensor(-0.2214)
{'layer1_row75': [1, 75]}	tensor(-0.2188)
{'layer1_row37': [1, 37]}	tensor(-0.2183)
{'layer0_row126': [0, 126]}	tensor(-0.2182)
{'layer1_row48': [1, 48]}	tensor(-0.2150)
{'layer0_row73': [0, 73]}	tensor(-0.2150)
{'layer1_row92': [1, 92]}	tensor(-0.2121)
{'layer0_row234': [0, 234]}	tensor(-0.2119)
{'layer0_row202': [0, 202]}	tensor(-0.2092)
{'layer0_row255': [0, 255]}	tensor(-0.2065)
{'layer0_row299': [0, 299]}	tensor(-0.2037)
{'layer1_row3': [1, 3]}	tensor(-0.2008)
{'layer0_row290': [0, 290]}	tensor(-0.2006)
{'layer0_row108': [0, 108]}	tensor(-0.1978)
{'layer0_row33': [0, 33]}	tensor(-0.1950)
{'layer0_row137': [0, 137]}	tensor(-0.1922)
{'layer0_row161': [0, 161]}	tensor(-0.1896)
{'layer0_row205': [0, 205]}	tensor(-0.1867)
{'layer1_row83': [1, 83]}	tensor(-0.1840)
{'layer0_row117': [0, 117]}	tensor(999.8165)
