Action	Reward
{'layer0_row264': [0, 264]}	tensor(-0.4636)
{'layer0_row137': [0, 137]}	tensor(-0.4609)
{'layer0_row10': [0, 10]}	tensor(-0.4579)
{'layer0_row65': [0, 65]}	tensor(-0.4547)
{'layer0_row150': [0, 150]}	tensor(-0.4525)
{'layer0_row115': [0, 115]}	tensor(-0.4493)
{'layer1_row45': [1, 45]}	tensor(-0.4463)
{'layer0_row64': [0, 64]}	tensor(-0.4462)
{'layer0_row162': [0, 162]}	tensor(-0.4432)
{'layer0_row273': [0, 273]}	tensor(-0.4403)
{'layer0_row85': [0, 85]}	tensor(-0.4374)
{'layer1_row13': [1, 13]}	tensor(-0.4345)
{'layer0_row195': [0, 195]}	tensor(-0.4342)
{'layer0_row234': [0, 234]}	tensor(-0.4312)
{'layer0_row172': [0, 172]}	tensor(-0.4285)
{'layer1_row36': [1, 36]}	tensor(-0.4257)
{'layer0_row154': [0, 154]}	tensor(-0.4255)
{'layer0_row225': [0, 225]}	tensor(-0.4226)
{'layer0_row163': [0, 163]}	tensor(-0.4194)
{'layer0_row74': [0, 74]}	tensor(-0.4170)
{'layer0_row211': [0, 211]}	tensor(-0.4139)
{'layer0_row278': [0, 278]}	tensor(-0.4113)
{'layer0_row236': [0, 236]}	tensor(-0.4082)
{'layer0_row106': [0, 106]}	tensor(-0.4053)
{'layer0_row203': [0, 203]}	tensor(-0.4028)
{'layer0_row37': [0, 37]}	tensor(-0.3996)
{'layer0_row47': [0, 47]}	tensor(-0.3974)
{'layer0_row252': [0, 252]}	tensor(-0.3943)
{'layer0_row25': [0, 25]}	tensor(-0.3910)
{'layer0_row33': [0, 33]}	tensor(-0.3888)
{'layer0_row282': [0, 282]}	tensor(-0.3854)
{'layer0_row270': [0, 270]}	tensor(-0.3829)
{'layer0_row268': [0, 268]}	tensor(-0.3802)
{'layer1_row95': [1, 95]}	tensor(-0.3772)
{'layer0_row231': [0, 231]}	tensor(-0.3769)
{'layer1_row23': [1, 23]}	tensor(-0.3738)
{'layer0_row165': [0, 165]}	tensor(-0.3733)
{'layer0_row93': [0, 93]}	tensor(-0.3706)
{'layer0_row89': [0, 89]}	tensor(-0.3680)
{'layer0_row58': [0, 58]}	tensor(-0.3648)
{'layer0_row57': [0, 57]}	tensor(-0.3620)
{'layer0_row183': [0, 183]}	tensor(-0.3595)
{'layer0_row111': [0, 111]}	tensor(-0.3568)
{'layer0_row193': [0, 193]}	tensor(-0.3537)
{'layer0_row133': [0, 133]}	tensor(-0.3510)
{'layer0_row298': [0, 298]}	tensor(-0.3482)
{'layer1_row87': [1, 87]}	tensor(-0.3453)
{'layer1_row16': [1, 16]}	tensor(-0.3449)
{'layer1_row56': [1, 56]}	tensor(-0.3442)
{'layer1_row18': [1, 18]}	tensor(-0.3438)
{'layer0_row95': [0, 95]}	tensor(-0.3436)
{'layer0_row171': [0, 171]}	tensor(-0.3406)
{'layer0_row288': [0, 288]}	tensor(-0.3377)
{'layer1_row99': [1, 99]}	tensor(-0.3353)
{'layer0_row170': [0, 170]}	tensor(-0.3349)
{'layer0_row206': [0, 206]}	tensor(-0.3316)
{'layer0_row100': [0, 100]}	tensor(-0.3288)
{'layer0_row121': [0, 121]}	tensor(-0.3263)
{'layer1_row29': [1, 29]}	tensor(-0.3235)
{'layer1_row4': [1, 4]}	tensor(-0.3232)
{'layer1_row20': [1, 20]}	tensor(-0.3224)
{'layer0_row159': [0, 159]}	tensor(-0.3221)
{'layer1_row82': [1, 82]}	tensor(-0.3192)
{'layer0_row187': [0, 187]}	tensor(-0.3190)
{'layer1_row53': [1, 53]}	tensor(-0.3162)
{'layer1_row73': [1, 73]}	tensor(-0.3159)
{'layer1_row69': [1, 69]}	tensor(-0.3152)
{'layer0_row226': [0, 226]}	tensor(-0.3148)
{'layer0_row215': [0, 215]}	tensor(-0.3122)
{'layer0_row277': [0, 277]}	tensor(-0.3097)
{'layer1_row52': [1, 52]}	tensor(-0.3070)
{'layer1_row10': [1, 10]}	tensor(-0.3065)
{'layer0_row188': [0, 188]}	tensor(-0.3058)
{'layer0_row46': [0, 46]}	tensor(-0.3030)
{'layer0_row7': [0, 7]}	tensor(-0.3006)
{'layer1_row77': [1, 77]}	tensor(-0.2978)
{'layer0_row48': [0, 48]}	tensor(-0.2969)
{'layer0_row265': [0, 265]}	tensor(-0.2944)
{'layer0_row294': [0, 294]}	tensor(-0.2918)
{'layer1_row55': [1, 55]}	tensor(-0.2888)
{'layer0_row125': [0, 125]}	tensor(-0.2888)
{'layer0_row11': [0, 11]}	tensor(-0.2856)
{'layer0_row299': [0, 299]}	tensor(-0.2829)
{'layer1_row89': [1, 89]}	tensor(-0.2803)
{'layer0_row218': [0, 218]}	tensor(-0.2798)
{'layer0_row283': [0, 283]}	tensor(-0.2770)
{'layer0_row6': [0, 6]}	tensor(-0.2743)
{'layer0_row128': [0, 128]}	tensor(-0.2716)
{'layer0_row181': [0, 181]}	tensor(-0.2687)
{'layer0_row81': [0, 81]}	tensor(-0.2662)
{'layer0_row260': [0, 260]}	tensor(-0.2630)
{'layer0_row98': [0, 98]}	tensor(-0.2605)
{'layer1_row97': [1, 97]}	tensor(-0.2579)
{'layer0_row103': [0, 103]}	tensor(-0.2578)
{'layer1_row79': [1, 79]}	tensor(-0.2546)
{'layer0_row102': [0, 102]}	tensor(-0.2540)
{'layer0_row109': [0, 109]}	tensor(-0.2513)
{'layer1_row68': [1, 68]}	tensor(-0.2488)
{'layer0_row255': [0, 255]}	tensor(-0.2482)
{'layer0_row149': [0, 149]}	tensor(-0.2457)
{'layer0_row82': [0, 82]}	tensor(-0.2429)
{'layer0_row113': [0, 113]}	tensor(-0.2401)
{'layer1_row90': [1, 90]}	tensor(-0.2375)
{'layer0_row250': [0, 250]}	tensor(-0.2372)
{'layer1_row44': [1, 44]}	tensor(-0.2341)
{'layer0_row118': [0, 118]}	tensor(-0.2341)
{'layer0_row247': [0, 247]}	tensor(-0.2312)
{'layer0_row157': [0, 157]}	tensor(-0.2286)
{'layer0_row5': [0, 5]}	tensor(-0.2258)
{'layer0_row285': [0, 285]}	tensor(-0.2229)
{'layer1_row78': [1, 78]}	tensor(-0.2204)
{'layer1_row34': [1, 34]}	tensor(-0.2199)
{'layer1_row83': [1, 83]}	tensor(-0.2197)
{'layer0_row152': [0, 152]}	tensor(-0.2195)
{'layer0_row0': [0, 0]}	tensor(-0.2168)
{'layer0_row44': [0, 44]}	tensor(-0.2140)
{'layer0_row15': [0, 15]}	tensor(-0.2113)
{'layer1_row39': [1, 39]}	tensor(-0.2085)
{'layer0_row297': [0, 297]}	tensor(-0.2082)
{'layer0_row235': [0, 235]}	tensor(-0.2055)
{'layer0_row134': [0, 134]}	tensor(-0.2028)
{'layer0_row254': [0, 254]}	tensor(-0.1999)
{'layer0_row184': [0, 184]}	tensor(-0.1971)
{'layer1_row70': [1, 70]}	tensor(-0.1946)
{'layer0_row191': [0, 191]}	tensor(-0.1942)
{'layer0_row105': [0, 105]}	tensor(-0.1913)
{'layer0_row90': [0, 90]}	tensor(-0.1889)
{'layer0_row104': [0, 104]}	tensor(-0.1861)
{'layer0_row156': [0, 156]}	tensor(-0.1835)
{'layer0_row207': [0, 207]}	tensor(999.8195)
