Action	Reward
{'layer0_row60': [0, 60]}	tensor(-0.4177)
{'layer0_row12': [0, 12]}	tensor(-0.4150)
{'layer1_row39': [1, 39]}	tensor(-0.4125)
{'layer0_row103': [0, 103]}	tensor(-0.4120)
{'layer0_row191': [0, 191]}	tensor(-0.4086)
{'layer0_row25': [0, 25]}	tensor(-0.4056)
{'layer1_row76': [1, 76]}	tensor(-0.4029)
{'layer0_row237': [0, 237]}	tensor(-0.4025)
{'layer1_row29': [1, 29]}	tensor(-0.3996)
{'layer0_row105': [0, 105]}	tensor(-0.3992)
{'layer0_row201': [0, 201]}	tensor(-0.3964)
{'layer0_row90': [0, 90]}	tensor(-0.3931)
{'layer1_row62': [1, 62]}	tensor(-0.3908)
{'layer0_row98': [0, 98]}	tensor(-0.3901)
{'layer0_row151': [0, 151]}	tensor(-0.3875)
{'layer0_row48': [0, 48]}	tensor(-0.3845)
{'layer0_row104': [0, 104]}	tensor(-0.3813)
{'layer0_row207': [0, 207]}	tensor(-0.3789)
{'layer0_row147': [0, 147]}	tensor(-0.3762)
{'layer0_row200': [0, 200]}	tensor(-0.3735)
{'layer0_row196': [0, 196]}	tensor(-0.3703)
{'layer0_row276': [0, 276]}	tensor(-0.3671)
{'layer1_row15': [1, 15]}	tensor(-0.3646)
{'layer0_row78': [0, 78]}	tensor(-0.3644)
{'layer1_row63': [1, 63]}	tensor(-0.3613)
{'layer0_row136': [0, 136]}	tensor(-0.3610)
{'layer0_row42': [0, 42]}	tensor(-0.3577)
{'layer0_row263': [0, 263]}	tensor(-0.3550)
{'layer0_row150': [0, 150]}	tensor(-0.3522)
{'layer0_row298': [0, 298]}	tensor(-0.3495)
{'layer0_row131': [0, 131]}	tensor(-0.3468)
{'layer0_row173': [0, 173]}	tensor(-0.3438)
{'layer0_row84': [0, 84]}	tensor(-0.3409)
{'layer0_row8': [0, 8]}	tensor(-0.3382)
{'layer1_row69': [1, 69]}	tensor(-0.3355)
{'layer0_row297': [0, 297]}	tensor(-0.3350)
{'layer1_row78': [1, 78]}	tensor(-0.3321)
{'layer0_row134': [0, 134]}	tensor(-0.3319)
{'layer1_row46': [1, 46]}	tensor(-0.3290)
{'layer0_row15': [0, 15]}	tensor(-0.3284)
{'layer0_row179': [0, 179]}	tensor(-0.3259)
{'layer0_row266': [0, 266]}	tensor(-0.3228)
{'layer0_row141': [0, 141]}	tensor(-0.3200)
{'layer1_row87': [1, 87]}	tensor(-0.3172)
{'layer0_row219': [0, 219]}	tensor(-0.3166)
{'layer0_row267': [0, 267]}	tensor(-0.3141)
{'layer1_row4': [1, 4]}	tensor(-0.3113)
{'layer1_row44': [1, 44]}	tensor(-0.3108)
{'layer0_row115': [0, 115]}	tensor(-0.3103)
{'layer0_row132': [0, 132]}	tensor(-0.3077)
{'layer0_row1': [0, 1]}	tensor(-0.3050)
{'layer1_row41': [1, 41]}	tensor(-0.3021)
{'layer0_row290': [0, 290]}	tensor(-0.3014)
{'layer1_row61': [1, 61]}	tensor(-0.2989)
{'layer1_row99': [1, 99]}	tensor(-0.2984)
{'layer0_row91': [0, 91]}	tensor(-0.2979)
{'layer0_row242': [0, 242]}	tensor(-0.2948)
{'layer1_row7': [1, 7]}	tensor(-0.2925)
{'layer0_row171': [0, 171]}	tensor(-0.2918)
{'layer0_row102': [0, 102]}	tensor(-0.2894)
{'layer1_row58': [1, 58]}	tensor(-0.2863)
{'layer0_row182': [0, 182]}	tensor(-0.2859)
{'layer1_row28': [1, 28]}	tensor(-0.2832)
{'layer1_row24': [1, 24]}	tensor(-0.2827)
{'layer1_row43': [1, 43]}	tensor(-0.2824)
{'layer0_row54': [0, 54]}	tensor(-0.2820)
{'layer0_row33': [0, 33]}	tensor(-0.2794)
{'layer0_row214': [0, 214]}	tensor(-0.2766)
{'layer0_row135': [0, 135]}	tensor(-0.2739)
{'layer0_row124': [0, 124]}	tensor(-0.2708)
{'layer0_row245': [0, 245]}	tensor(-0.2682)
{'layer0_row67': [0, 67]}	tensor(-0.2654)
{'layer1_row95': [1, 95]}	tensor(-0.2625)
{'layer0_row121': [0, 121]}	tensor(-0.2622)
{'layer0_row168': [0, 168]}	tensor(-0.2595)
{'layer0_row210': [0, 210]}	tensor(-0.2567)
{'layer0_row272': [0, 272]}	tensor(-0.2537)
{'layer0_row116': [0, 116]}	tensor(-0.2511)
{'layer1_row65': [1, 65]}	tensor(-0.2482)
{'layer0_row189': [0, 189]}	tensor(-0.2481)
{'layer1_row81': [1, 81]}	tensor(-0.2453)
{'layer0_row208': [0, 208]}	tensor(-0.2449)
{'layer0_row187': [0, 187]}	tensor(-0.2419)
{'layer0_row52': [0, 52]}	tensor(-0.2395)
{'layer0_row20': [0, 20]}	tensor(-0.2366)
{'layer0_row145': [0, 145]}	tensor(-0.2340)
{'layer0_row223': [0, 223]}	tensor(-0.2310)
{'layer0_row14': [0, 14]}	tensor(-0.2285)
{'layer0_row61': [0, 61]}	tensor(-0.2258)
{'layer0_row224': [0, 224]}	tensor(-0.2228)
{'layer1_row6': [1, 6]}	tensor(-0.2199)
{'layer0_row202': [0, 202]}	tensor(-0.2197)
{'layer0_row82': [0, 82]}	tensor(-0.2169)
{'layer0_row153': [0, 153]}	tensor(-0.2142)
{'layer1_row89': [1, 89]}	tensor(-0.2114)
{'layer0_row71': [0, 71]}	tensor(-0.2110)
{'layer1_row42': [1, 42]}	tensor(-0.2083)
{'layer0_row291': [0, 291]}	tensor(-0.2080)
{'layer1_row12': [1, 12]}	tensor(-0.2052)
{'layer1_row10': [1, 10]}	tensor(-0.2053)
{'layer0_row111': [0, 111]}	tensor(-0.2047)
{'layer0_row41': [0, 41]}	tensor(-0.2018)
{'layer0_row270': [0, 270]}	tensor(-0.1990)
{'layer0_row39': [0, 39]}	tensor(-0.1963)
{'layer0_row50': [0, 50]}	tensor(-0.1937)
{'layer0_row155': [0, 155]}	tensor(-0.1909)
{'layer0_row254': [0, 254]}	tensor(-0.1883)
{'layer0_row163': [0, 163]}	tensor(-0.1855)
{'layer0_row261': [0, 261]}	tensor(999.8174)
