Action	Reward
{'layer0_row41': [0, 41]}	tensor(-0.2979)
{'layer0_row27': [0, 27]}	tensor(-0.2955)
{'layer0_row233': [0, 233]}	tensor(-0.2924)
{'layer0_row129': [0, 129]}	tensor(-0.2894)
{'layer0_row91': [0, 91]}	tensor(-0.2869)
{'layer0_row256': [0, 256]}	tensor(-0.2841)
{'layer0_row286': [0, 286]}	tensor(-0.2813)
{'layer0_row1': [0, 1]}	tensor(-0.2783)
{'layer1_row25': [1, 25]}	tensor(-0.2758)
{'layer0_row80': [0, 80]}	tensor(-0.2754)
{'layer0_row222': [0, 222]}	tensor(-0.2723)
{'layer1_row40': [1, 40]}	tensor(-0.2695)
{'layer1_row98': [1, 98]}	tensor(-0.2694)
{'layer1_row19': [1, 19]}	tensor(-0.2690)
{'layer1_row60': [1, 60]}	tensor(-0.2686)
{'layer0_row58': [0, 58]}	tensor(-0.2684)
{'layer0_row5': [0, 5]}	tensor(-0.2654)
{'layer0_row128': [0, 128]}	tensor(-0.2626)
{'layer0_row239': [0, 239]}	tensor(-0.2598)
{'layer0_row195': [0, 195]}	tensor(-0.2570)
{'layer0_row197': [0, 197]}	tensor(-0.2544)
{'layer0_row32': [0, 32]}	tensor(-0.2515)
{'layer1_row63': [1, 63]}	tensor(-0.2489)
{'layer1_row61': [1, 61]}	tensor(-0.2485)
{'layer0_row78': [0, 78]}	tensor(-0.2481)
{'layer0_row56': [0, 56]}	tensor(-0.2454)
{'layer0_row24': [0, 24]}	tensor(-0.2423)
{'layer0_row46': [0, 46]}	tensor(-0.2399)
{'layer0_row252': [0, 252]}	tensor(-0.2370)
{'layer0_row70': [0, 70]}	tensor(-0.2343)
{'layer0_row260': [0, 260]}	tensor(-0.2314)
{'layer1_row91': [1, 91]}	tensor(-0.2285)
{'layer0_row204': [0, 204]}	tensor(-0.2282)
{'layer0_row219': [0, 219]}	tensor(-0.2259)
{'layer0_row134': [0, 134]}	tensor(-0.2228)
{'layer0_row275': [0, 275]}	tensor(-0.2200)
{'layer1_row75': [1, 75]}	tensor(-0.2173)
{'layer1_row37': [1, 37]}	tensor(-0.2169)
{'layer0_row126': [0, 126]}	tensor(-0.2165)
{'layer1_row48': [1, 48]}	tensor(-0.2141)
{'layer0_row73': [0, 73]}	tensor(-0.2137)
{'layer1_row92': [1, 92]}	tensor(-0.2107)
{'layer0_row234': [0, 234]}	tensor(-0.2106)
{'layer0_row202': [0, 202]}	tensor(-0.2079)
{'layer0_row255': [0, 255]}	tensor(-0.2051)
{'layer0_row299': [0, 299]}	tensor(-0.2022)
{'layer1_row3': [1, 3]}	tensor(-0.1996)
{'layer0_row290': [0, 290]}	tensor(-0.1993)
{'layer0_row108': [0, 108]}	tensor(-0.1966)
{'layer0_row33': [0, 33]}	tensor(-0.1938)
{'layer0_row137': [0, 137]}	tensor(-0.1908)
{'layer0_row161': [0, 161]}	tensor(-0.1883)
{'layer0_row205': [0, 205]}	tensor(-0.1855)
{'layer1_row83': [1, 83]}	tensor(-0.1828)
{'layer0_row117': [0, 117]}	tensor(999.8176)
