Action	Reward
{'layer0_row227': [0, 227]}	tensor(-0.6993)
{'layer1_row74': [1, 74]}	tensor(-0.6970)
{'layer0_row88': [0, 88]}	tensor(-0.6958)
{'layer0_row72': [0, 72]}	tensor(-0.6933)
{'layer0_row26': [0, 26]}	tensor(-0.6908)
{'layer0_row31': [0, 31]}	tensor(-0.6880)
{'layer0_row280': [0, 280]}	tensor(-0.6857)
{'layer1_row85': [1, 85]}	tensor(-0.6840)
{'layer0_row75': [0, 75]}	tensor(-0.6813)
{'layer0_row130': [0, 130]}	tensor(-0.6789)
{'layer1_row26': [1, 26]}	tensor(-0.6761)
{'layer1_row33': [1, 33]}	tensor(-0.6757)
{'layer0_row180': [0, 180]}	tensor(-0.6755)
{'layer0_row123': [0, 123]}	tensor(-0.6722)
{'layer0_row65': [0, 65]}	tensor(-0.6699)
{'layer1_row49': [1, 49]}	tensor(-0.6679)
{'layer0_row10': [0, 10]}	tensor(-0.6666)
{'layer1_row45': [1, 45]}	tensor(-0.6640)
{'layer0_row127': [0, 127]}	tensor(-0.6627)
{'layer0_row248': [0, 248]}	tensor(-0.6599)
{'layer0_row162': [0, 162]}	tensor(-0.6580)
{'layer0_row85': [0, 85]}	tensor(-0.6550)
{'layer0_row284': [0, 284]}	tensor(-0.6524)
{'layer0_row244': [0, 244]}	tensor(-0.6497)
{'layer0_row120': [0, 120]}	tensor(-0.6464)
{'layer1_row80': [1, 80]}	tensor(-0.6438)
{'layer0_row220': [0, 220]}	tensor(-0.6426)
{'layer0_row225': [0, 225]}	tensor(-0.6417)
{'layer0_row106': [0, 106]}	tensor(-0.6382)
{'layer0_row211': [0, 211]}	tensor(-0.6353)
{'layer0_row203': [0, 203]}	tensor(-0.6337)
{'layer0_row74': [0, 74]}	tensor(-0.6298)
{'layer0_row37': [0, 37]}	tensor(-0.6274)
{'layer0_row154': [0, 154]}	tensor(-0.6254)
{'layer0_row268': [0, 268]}	tensor(-0.6221)
{'layer0_row38': [0, 38]}	tensor(-0.6193)
{'layer0_row64': [0, 64]}	tensor(-0.6164)
{'layer1_row30': [1, 30]}	tensor(-0.6137)
{'layer1_row56': [1, 56]}	tensor(-0.6136)
{'layer0_row167': [0, 167]}	tensor(-0.6123)
{'layer0_row165': [0, 165]}	tensor(-0.6098)
{'layer0_row93': [0, 93]}	tensor(-0.6072)
{'layer0_row231': [0, 231]}	tensor(-0.6047)
{'layer0_row100': [0, 100]}	tensor(-0.6016)
{'layer0_row159': [0, 159]}	tensor(-0.5991)
{'layer0_row170': [0, 170]}	tensor(-0.5964)
{'layer1_row73': [1, 73]}	tensor(-0.5942)
{'layer0_row293': [0, 293]}	tensor(-0.5937)
{'layer0_row226': [0, 226]}	tensor(-0.5901)
{'layer0_row7': [0, 7]}	tensor(-0.5880)
{'layer0_row89': [0, 89]}	tensor(-0.5854)
{'layer0_row188': [0, 188]}	tensor(-0.5826)
{'layer0_row139': [0, 139]}	tensor(-0.5797)
{'layer1_row18': [1, 18]}	tensor(-0.5763)
{'layer0_row221': [0, 221]}	tensor(-0.5763)
{'layer1_row36': [1, 36]}	tensor(-0.5742)
{'layer0_row218': [0, 218]}	tensor(-0.5728)
{'layer0_row283': [0, 283]}	tensor(-0.5704)
{'layer0_row133': [0, 133]}	tensor(-0.5690)
{'layer0_row11': [0, 11]}	tensor(-0.5650)
{'layer0_row96': [0, 96]}	tensor(-0.5629)
{'layer0_row264': [0, 264]}	tensor(-0.5601)
{'layer1_row55': [1, 55]}	tensor(-0.5564)
{'layer1_row13': [1, 13]}	tensor(-0.5566)
{'layer1_row20': [1, 20]}	tensor(-0.5556)
{'layer0_row69': [0, 69]}	tensor(-0.5550)
{'layer0_row6': [0, 6]}	tensor(-0.5534)
{'layer1_row97': [1, 97]}	tensor(-0.5499)
{'layer0_row281': [0, 281]}	tensor(-0.5498)
{'layer0_row149': [0, 149]}	tensor(-0.5461)
{'layer0_row113': [0, 113]}	tensor(-0.5441)
{'layer0_row178': [0, 178]}	tensor(-0.5412)
{'layer0_row19': [0, 19]}	tensor(-0.5390)
{'layer0_row118': [0, 118]}	tensor(-0.5359)
{'layer0_row278': [0, 278]}	tensor(-0.5340)
{'layer0_row250': [0, 250]}	tensor(-0.5302)
{'layer1_row34': [1, 34]}	tensor(-0.5279)
{'layer0_row247': [0, 247]}	tensor(-0.5276)
{'layer1_row39': [1, 39]}	tensor(-0.5252)
{'layer0_row241': [0, 241]}	tensor(-0.5243)
{'layer1_row52': [1, 52]}	tensor(-0.5211)
{'layer0_row109': [0, 109]}	tensor(-0.5213)
{'layer0_row157': [0, 157]}	tensor(-0.5185)
{'layer0_row294': [0, 294]}	tensor(-0.5156)
{'layer1_row93': [1, 93]}	tensor(-0.5125)
{'layer0_row103': [0, 103]}	tensor(-0.5131)
{'layer0_row191': [0, 191]}	tensor(-0.5098)
{'layer1_row70': [1, 70]}	tensor(-0.5074)
{'layer0_row152': [0, 152]}	tensor(-0.5061)
{'layer0_row184': [0, 184]}	tensor(-0.5038)
{'layer1_row76': [1, 76]}	tensor(-0.5014)
{'layer1_row29': [1, 29]}	tensor(-0.5008)
{'layer0_row25': [0, 25]}	tensor(-0.4998)
{'layer0_row105': [0, 105]}	tensor(-0.4971)
{'layer1_row62': [1, 62]}	tensor(-0.4948)
{'layer0_row201': [0, 201]}	tensor(-0.4943)
{'layer0_row277': [0, 277]}	tensor(-0.4917)
{'layer0_row90': [0, 90]}	tensor(-0.4881)
{'layer0_row48': [0, 48]}	tensor(-0.4858)
{'layer0_row104': [0, 104]}	tensor(-0.4835)
{'layer0_row62': [0, 62]}	tensor(-0.4813)
{'layer0_row146': [0, 146]}	tensor(-0.4788)
{'layer0_row200': [0, 200]}	tensor(-0.4759)
{'layer0_row238': [0, 238]}	tensor(-0.4732)
{'layer0_row207': [0, 207]}	tensor(-0.4710)
{'layer0_row147': [0, 147]}	tensor(-0.4675)
{'layer1_row0': [1, 0]}	tensor(-0.4647)
{'layer0_row131': [0, 131]}	tensor(-0.4650)
{'layer1_row15': [1, 15]}	tensor(-0.4620)
{'layer1_row82': [1, 82]}	tensor(-0.4611)
{'layer0_row298': [0, 298]}	tensor(-0.4616)
{'layer0_row84': [0, 84]}	tensor(-0.4594)
{'layer1_row69': [1, 69]}	tensor(-0.4555)
{'layer0_row156': [0, 156]}	tensor(-0.4553)
{'layer0_row173': [0, 173]}	tensor(-0.4527)
{'layer0_row8': [0, 8]}	tensor(-0.4499)
{'layer0_row297': [0, 297]}	tensor(-0.4470)
{'layer0_row177': [0, 177]}	tensor(-0.4454)
{'layer0_row276': [0, 276]}	tensor(-0.4426)
{'layer1_row78': [1, 78]}	tensor(-0.4392)
{'layer0_row18': [0, 18]}	tensor(-0.4391)
{'layer0_row179': [0, 179]}	tensor(-0.4364)
{'layer0_row266': [0, 266]}	tensor(-0.4340)
{'layer0_row60': [0, 60]}	tensor(-0.4314)
{'layer0_row86': [0, 86]}	tensor(-0.4279)
{'layer1_row4': [1, 4]}	tensor(-0.4263)
{'layer0_row263': [0, 263]}	tensor(-0.4254)
{'layer0_row267': [0, 267]}	tensor(-0.4235)
{'layer0_row141': [0, 141]}	tensor(-0.4209)
{'layer1_row44': [1, 44]}	tensor(-0.4175)
{'layer0_row115': [0, 115]}	tensor(-0.4172)
{'layer0_row30': [0, 30]}	tensor(-0.4148)
{'layer0_row132': [0, 132]}	tensor(-0.4115)
{'layer0_row242': [0, 242]}	tensor(-0.4092)
{'layer1_row7': [1, 7]}	tensor(-0.4064)
{'layer1_row41': [1, 41]}	tensor(-0.4063)
{'layer0_row262': [0, 262]}	tensor(-0.4058)
{'layer0_row102': [0, 102]}	tensor(-0.4024)
{'layer0_row171': [0, 171]}	tensor(-0.4004)
{'layer1_row28': [1, 28]}	tensor(-0.3980)
{'layer1_row50': [1, 50]}	tensor(-0.3975)
{'layer0_row151': [0, 151]}	tensor(-0.3969)
{'layer1_row58': [1, 58]}	tensor(-0.3945)
{'layer1_row24': [1, 24]}	tensor(-0.3939)
{'layer1_row43': [1, 43]}	tensor(-0.3932)
{'layer0_row182': [0, 182]}	tensor(-0.3935)
{'layer0_row54': [0, 54]}	tensor(-0.3903)
{'layer0_row296': [0, 296]}	tensor(-0.3876)
{'layer0_row245': [0, 245]}	tensor(-0.3850)
{'layer0_row237': [0, 237]}	tensor(-0.3827)
{'layer0_row269': [0, 269]}	tensor(-0.3799)
{'layer0_row42': [0, 42]}	tensor(-0.3770)
{'layer1_row95': [1, 95]}	tensor(-0.3744)
{'layer0_row121': [0, 121]}	tensor(-0.3746)
{'layer0_row210': [0, 210]}	tensor(-0.3723)
{'layer0_row265': [0, 265]}	tensor(-0.3693)
{'layer0_row196': [0, 196]}	tensor(-0.3669)
{'layer0_row272': [0, 272]}	tensor(-0.3639)
{'layer1_row17': [1, 17]}	tensor(-0.3614)
{'layer0_row67': [0, 67]}	tensor(-0.3608)
{'layer0_row17': [0, 17]}	tensor(-0.3585)
{'layer0_row124': [0, 124]}	tensor(-0.3560)
{'layer0_row21': [0, 21]}	tensor(-0.3535)
{'layer0_row187': [0, 187]}	tensor(-0.3508)
{'layer0_row145': [0, 145]}	tensor(-0.3479)
{'layer0_row223': [0, 223]}	tensor(-0.3454)
{'layer0_row288': [0, 288]}	tensor(-0.3432)
{'layer0_row20': [0, 20]}	tensor(-0.3411)
{'layer0_row61': [0, 61]}	tensor(-0.3375)
{'layer0_row14': [0, 14]}	tensor(-0.3355)
{'layer0_row212': [0, 212]}	tensor(-0.3329)
{'layer0_row206': [0, 206]}	tensor(-0.3302)
{'layer0_row224': [0, 224]}	tensor(-0.3274)
{'layer0_row208': [0, 208]}	tensor(-0.3251)
{'layer0_row168': [0, 168]}	tensor(-0.3227)
{'layer0_row92': [0, 92]}	tensor(-0.3202)
{'layer1_row6': [1, 6]}	tensor(-0.3172)
{'layer0_row82': [0, 82]}	tensor(-0.3166)
{'layer0_row153': [0, 153]}	tensor(-0.3147)
{'layer0_row0': [0, 0]}	tensor(-0.3117)
{'layer1_row14': [1, 14]}	tensor(-0.3092)
{'layer1_row89': [1, 89]}	tensor(-0.3086)
{'layer0_row270': [0, 270]}	tensor(-0.3083)
{'layer0_row41': [0, 41]}	tensor(-0.3065)
{'layer0_row39': [0, 39]}	tensor(-0.3036)
{'layer1_row10': [1, 10]}	tensor(-0.3008)
{'layer0_row199': [0, 199]}	tensor(-0.3005)
{'layer0_row95': [0, 95]}	tensor(-0.2979)
{'layer0_row50': [0, 50]}	tensor(-0.2953)
{'layer0_row163': [0, 163]}	tensor(-0.2928)
{'layer1_row12': [1, 12]}	tensor(-0.2904)
{'layer0_row215': [0, 215]}	tensor(-0.2898)
{'layer0_row155': [0, 155]}	tensor(-0.2874)
{'layer0_row76': [0, 76]}	tensor(-0.2846)
{'layer0_row261': [0, 261]}	tensor(-0.2823)
{'layer0_row4': [0, 4]}	tensor(-0.2797)
{'layer0_row160': [0, 160]}	tensor(-0.2770)
{'layer0_row254': [0, 254]}	tensor(-0.2747)
{'layer0_row233': [0, 233]}	tensor(-0.2718)
{'layer0_row291': [0, 291]}	tensor(-0.2697)
{'layer0_row129': [0, 129]}	tensor(-0.2665)
{'layer0_row91': [0, 91]}	tensor(-0.2644)
{'layer0_row27': [0, 27]}	tensor(-0.2618)
{'layer0_row256': [0, 256]}	tensor(-0.2590)
{'layer0_row286': [0, 286]}	tensor(-0.2570)
{'layer0_row1': [0, 1]}	tensor(-0.2539)
{'layer1_row25': [1, 25]}	tensor(-0.2517)
{'layer0_row80': [0, 80]}	tensor(-0.2512)
{'layer0_row222': [0, 222]}	tensor(-0.2490)
{'layer1_row40': [1, 40]}	tensor(-0.2461)
{'layer0_row128': [0, 128]}	tensor(-0.2458)
{'layer0_row239': [0, 239]}	tensor(-0.2433)
{'layer0_row195': [0, 195]}	tensor(-0.2407)
{'layer0_row197': [0, 197]}	tensor(-0.2380)
{'layer0_row32': [0, 32]}	tensor(-0.2353)
{'layer1_row61': [1, 61]}	tensor(-0.2333)
{'layer1_row98': [1, 98]}	tensor(-0.2329)
{'layer0_row5': [0, 5]}	tensor(-0.2322)
{'layer1_row63': [1, 63]}	tensor(-0.2298)
{'layer0_row78': [0, 78]}	tensor(-0.2297)
{'layer0_row56': [0, 56]}	tensor(-0.2272)
{'layer0_row24': [0, 24]}	tensor(-0.2245)
{'layer0_row46': [0, 46]}	tensor(-0.2216)
{'layer0_row58': [0, 58]}	tensor(-0.2194)
{'layer0_row260': [0, 260]}	tensor(-0.2173)
{'layer0_row252': [0, 252]}	tensor(-0.2148)
{'layer1_row60': [1, 60]}	tensor(-0.2117)
{'layer1_row91': [1, 91]}	tensor(-0.2114)
{'layer1_row37': [1, 37]}	tensor(-0.2115)
{'layer0_row134': [0, 134]}	tensor(-0.2109)
{'layer0_row275': [0, 275]}	tensor(-0.2083)
{'layer0_row126': [0, 126]}	tensor(-0.2059)
{'layer0_row204': [0, 204]}	tensor(-0.2032)
{'layer1_row92': [1, 92]}	tensor(-0.2012)
{'layer0_row219': [0, 219]}	tensor(-0.2006)
{'layer1_row48': [1, 48]}	tensor(-0.1981)
{'layer0_row202': [0, 202]}	tensor(-0.1977)
{'layer0_row73': [0, 73]}	tensor(-0.1954)
{'layer0_row290': [0, 290]}	tensor(-0.1927)
{'layer0_row255': [0, 255]}	tensor(-0.1903)
{'layer0_row108': [0, 108]}	tensor(-0.1877)
{'layer0_row234': [0, 234]}	tensor(-0.1849)
{'layer0_row70': [0, 70]}	tensor(-0.1825)
{'layer1_row75': [1, 75]}	tensor(-0.1801)
{'layer0_row299': [0, 299]}	tensor(-0.1798)
{'layer1_row3': [1, 3]}	tensor(-0.1772)
{'layer1_row83': [1, 83]}	tensor(-0.1772)
{'layer0_row137': [0, 137]}	tensor(-0.1767)
{'layer0_row119': [0, 119]}	tensor(-0.1761)
{'layer0_row205': [0, 205]}	tensor(-0.1734)
{'layer0_row33': [0, 33]}	tensor(-0.1710)
{'layer1_row19': [1, 19]}	tensor(-0.1685)
{'layer1_row81': [1, 81]}	tensor(-0.1682)
{'layer0_row161': [0, 161]}	tensor(999.8319)
