Action	Reward
{'layer0_row142': [0, 142]}	tensor(-2.2769)
{'layer1_row96': [1, 96]}	tensor(-2.2941)
{'layer1_row29': [1, 29]}	tensor(-2.2987)
{'layer0_row105': [0, 105]}	tensor(-2.3006)
{'layer0_row201': [0, 201]}	tensor(-2.3176)
{'layer0_row90': [0, 90]}	tensor(-2.3381)
{'layer1_row62': [1, 62]}	tensor(-2.3546)
{'layer0_row151': [0, 151]}	tensor(-2.3592)
{'layer0_row104': [0, 104]}	tensor(-2.3793)
{'layer0_row62': [0, 62]}	tensor(-2.3989)
{'layer0_row207': [0, 207]}	tensor(-2.4154)
{'layer0_row146': [0, 146]}	tensor(-2.4376)
{'layer0_row238': [0, 238]}	tensor(-2.4582)
{'layer0_row200': [0, 200]}	tensor(-2.4791)
{'layer0_row298': [0, 298]}	tensor(-2.5009)
{'layer0_row60': [0, 60]}	tensor(-2.5237)
{'layer0_row131': [0, 131]}	tensor(-2.5440)
{'layer0_row173': [0, 173]}	tensor(-2.5682)
{'layer0_row84': [0, 84]}	tensor(-2.5886)
{'layer0_row8': [0, 8]}	tensor(-2.6115)
{'layer1_row82': [1, 82]}	tensor(-2.6351)
{'layer0_row18': [0, 18]}	tensor(-2.6407)
{'layer0_row179': [0, 179]}	tensor(-2.6632)
{'layer0_row52': [0, 52]}	tensor(-2.6890)
{'layer1_row78': [1, 78]}	tensor(-2.7131)
{'layer0_row276': [0, 276]}	tensor(-2.7182)
{'layer0_row266': [0, 266]}	tensor(-2.7428)
{'layer0_row262': [0, 262]}	tensor(-2.7716)
{'layer1_row4': [1, 4]}	tensor(-2.7969)
{'layer0_row263': [0, 263]}	tensor(-2.7992)
{'layer0_row70': [0, 70]}	tensor(-2.8276)
{'layer1_row19': [1, 19]}	tensor(-2.8539)
{'layer1_row77': [1, 77]}	tensor(-2.8566)
{'layer0_row30': [0, 30]}	tensor(-2.8627)
{'layer0_row115': [0, 115]}	tensor(-2.8893)
{'layer0_row49': [0, 49]}	tensor(-2.9200)
{'layer0_row132': [0, 132]}	tensor(-2.9473)
{'layer0_row172': [0, 172]}	tensor(-2.9779)
{'layer0_row242': [0, 242]}	tensor(-3.0054)
{'layer1_row91': [1, 91]}	tensor(-3.0372)
{'layer0_row171': [0, 171]}	tensor(-3.0433)
{'layer0_row102': [0, 102]}	tensor(-3.0770)
{'layer1_row58': [1, 58]}	tensor(-3.1053)
{'layer0_row210': [0, 210]}	tensor(-3.1105)
{'layer0_row5': [0, 5]}	tensor(-3.1430)
{'layer0_row82': [0, 82]}	tensor(-3.1781)
{'layer0_row261': [0, 261]}	tensor(-3.2121)
{'layer1_row94': [1, 94]}	tensor(-3.2483)
{'layer0_row182': [0, 182]}	tensor(-3.2531)
{'layer1_row32': [1, 32]}	tensor(-3.2906)
{'layer1_row28': [1, 28]}	tensor(-3.2927)
{'layer1_row50': [1, 50]}	tensor(-3.2979)
{'layer1_row81': [1, 81]}	tensor(-3.3024)
{'layer1_row68': [1, 68]}	tensor(-3.3065)
{'layer1_row24': [1, 24]}	tensor(-3.3113)
{'layer1_row43': [1, 43]}	tensor(-3.3170)
{'layer0_row54': [0, 54]}	tensor(-3.3184)
{'layer1_row53': [1, 53]}	tensor(-3.3586)
{'layer0_row35': [0, 35]}	tensor(-3.3644)
{'layer1_row98': [1, 98]}	tensor(-3.4005)
{'layer0_row269': [0, 269]}	tensor(-3.4071)
{'layer1_row66': [1, 66]}	tensor(-3.4430)
{'layer1_row65': [1, 65]}	tensor(-3.4493)
{'layer1_row12': [1, 12]}	tensor(-3.4520)
{'layer0_row296': [0, 296]}	tensor(-3.4600)
{'layer0_row245': [0, 245]}	tensor(-3.5001)
{'layer0_row237': [0, 237]}	tensor(-3.5404)
{'layer0_row13': [0, 13]}	tensor(-3.5849)
{'layer0_row67': [0, 67]}	tensor(-3.6289)
{'layer1_row95': [1, 95]}	tensor(-3.6718)
{'layer0_row205': [0, 205]}	tensor(-3.6756)
{'layer0_row51': [0, 51]}	tensor(-3.7205)
{'layer1_row8': [1, 8]}	tensor(-3.7696)
{'layer0_row252': [0, 252]}	tensor(-3.7740)
{'layer0_row125': [0, 125]}	tensor(-3.8222)
{'layer0_row114': [0, 114]}	tensor(-3.8725)
{'layer1_row17': [1, 17]}	tensor(-3.9214)
{'layer0_row12': [0, 12]}	tensor(-3.9278)
{'layer0_row174': [0, 174]}	tensor(-3.9827)
{'layer0_row28': [0, 28]}	tensor(-4.0340)
{'layer0_row219': [0, 219]}	tensor(-4.0876)
{'layer0_row168': [0, 168]}	tensor(-4.1456)
{'layer0_row272': [0, 272]}	tensor(-4.2018)
{'layer0_row17': [0, 17]}	tensor(-4.2655)
{'layer1_row21': [1, 21]}	tensor(-4.3251)
{'layer0_row63': [0, 63]}	tensor(-4.3267)
{'layer1_row6': [1, 6]}	tensor(-4.3956)
{'layer0_row208': [0, 208]}	tensor(-4.4039)
{'layer0_row92': [0, 92]}	tensor(-4.4637)
{'layer0_row124': [0, 124]}	tensor(995.4622)
