Action	Reward
{'layer0_row257': [0, 257]}	tensor(-1.1290)
{'layer0_row73': [0, 73]}	tensor(-1.1346)
{'layer0_row45': [0, 45]}	tensor(-1.1380)
{'layer0_row192': [0, 192]}	tensor(-1.1430)
{'layer1_row5': [1, 5]}	tensor(-1.1493)
{'layer0_row200': [0, 200]}	tensor(-1.1494)
{'layer0_row27': [0, 27]}	tensor(-1.1549)
{'layer1_row95': [1, 95]}	tensor(-1.1585)
{'layer1_row12': [1, 12]}	tensor(-1.1610)
{'layer0_row38': [0, 38]}	tensor(-1.1616)
{'layer1_row14': [1, 14]}	tensor(-1.1669)
{'layer1_row38': [1, 38]}	tensor(-1.1691)
{'layer0_row74': [0, 74]}	tensor(-1.1682)
{'layer0_row137': [0, 137]}	tensor(-1.1744)
{'layer0_row46': [0, 46]}	tensor(-1.1797)
{'layer0_row199': [0, 199]}	tensor(-1.1848)
{'layer1_row43': [1, 43]}	tensor(-1.1879)
{'layer1_row65': [1, 65]}	tensor(-1.1902)
{'layer0_row63': [0, 63]}	tensor(-1.1926)
{'layer0_row78': [0, 78]}	tensor(-1.1984)
{'layer0_row238': [0, 238]}	tensor(-1.2031)
{'layer0_row86': [0, 86]}	tensor(-1.2079)
{'layer0_row235': [0, 235]}	tensor(-1.2135)
{'layer1_row45': [1, 45]}	tensor(-1.2178)
{'layer1_row47': [1, 47]}	tensor(-1.2193)
{'layer1_row64': [1, 64]}	tensor(-1.2212)
{'layer0_row100': [0, 100]}	tensor(-1.2231)
{'layer0_row43': [0, 43]}	tensor(-1.2279)
{'layer0_row217': [0, 217]}	tensor(-1.2346)
{'layer0_row99': [0, 99]}	tensor(-1.2389)
{'layer0_row53': [0, 53]}	tensor(-1.2442)
{'layer0_row271': [0, 271]}	tensor(-1.2506)
{'layer0_row169': [0, 169]}	tensor(-1.2540)
{'layer0_row251': [0, 251]}	tensor(-1.2611)
{'layer0_row243': [0, 243]}	tensor(-1.2660)
{'layer0_row293': [0, 293]}	tensor(-1.2738)
{'layer0_row9': [0, 9]}	tensor(-1.2789)
{'layer0_row2': [0, 2]}	tensor(-1.2837)
{'layer1_row72': [1, 72]}	tensor(-1.2900)
{'layer0_row259': [0, 259]}	tensor(-1.2918)
{'layer0_row253': [0, 253]}	tensor(-1.2983)
{'layer0_row244': [0, 244]}	tensor(-1.3048)
{'layer0_row209': [0, 209]}	tensor(-1.3089)
{'layer0_row115': [0, 115]}	tensor(-1.3153)
{'layer0_row157': [0, 157]}	tensor(-1.3226)
{'layer0_row287': [0, 287]}	tensor(-1.3283)
{'layer1_row18': [1, 18]}	tensor(-1.3349)
{'layer0_row245': [0, 245]}	tensor(-1.3355)
{'layer0_row268': [0, 268]}	tensor(-1.3433)
{'layer0_row34': [0, 34]}	tensor(-1.3480)
{'layer0_row120': [0, 120]}	tensor(-1.3559)
{'layer0_row267': [0, 267]}	tensor(-1.3620)
{'layer1_row36': [1, 36]}	tensor(-1.3683)
{'layer0_row161': [0, 161]}	tensor(-1.3707)
{'layer1_row54': [1, 54]}	tensor(-1.3773)
{'layer0_row59': [0, 59]}	tensor(-1.3791)
{'layer0_row273': [0, 273]}	tensor(-1.3851)
{'layer1_row30': [1, 30]}	tensor(-1.3925)
{'layer0_row91': [0, 91]}	tensor(-1.3947)
{'layer0_row274': [0, 274]}	tensor(-1.4005)
{'layer1_row86': [1, 86]}	tensor(-1.4076)
{'layer0_row147': [0, 147]}	tensor(-1.4102)
{'layer0_row196': [0, 196]}	tensor(-1.4174)
{'layer1_row7': [1, 7]}	tensor(-1.4237)
{'layer1_row70': [1, 70]}	tensor(-1.4261)
{'layer0_row133': [0, 133]}	tensor(-1.4277)
{'layer0_row140': [0, 140]}	tensor(-1.4349)
{'layer0_row95': [0, 95]}	tensor(-1.4407)
{'layer0_row116': [0, 116]}	tensor(-1.4484)
{'layer0_row82': [0, 82]}	tensor(-1.4559)
{'layer0_row26': [0, 26]}	tensor(-1.4644)
{'layer0_row7': [0, 7]}	tensor(-1.4718)
{'layer0_row104': [0, 104]}	tensor(-1.4810)
{'layer0_row242': [0, 242]}	tensor(-1.4869)
{'layer0_row252': [0, 252]}	tensor(-1.4949)
{'layer1_row63': [1, 63]}	tensor(-1.5030)
{'layer0_row22': [0, 22]}	tensor(-1.5057)
{'layer0_row289': [0, 289]}	tensor(-1.5127)
{'layer0_row79': [0, 79]}	tensor(-1.5215)
{'layer1_row69': [1, 69]}	tensor(-1.5302)
{'layer1_row80': [1, 80]}	tensor(-1.5318)
{'layer0_row150': [0, 150]}	tensor(-1.5328)
{'layer0_row54': [0, 54]}	tensor(-1.5409)
{'layer0_row16': [0, 16]}	tensor(-1.5502)
{'layer0_row212': [0, 212]}	tensor(-1.5572)
{'layer1_row98': [1, 98]}	tensor(-1.5658)
{'layer0_row32': [0, 32]}	tensor(-1.5676)
{'layer0_row29': [0, 29]}	tensor(-1.5786)
{'layer1_row9': [1, 9]}	tensor(-1.5870)
{'layer0_row18': [0, 18]}	tensor(-1.5885)
{'layer0_row31': [0, 31]}	tensor(-1.5964)
{'layer1_row73': [1, 73]}	tensor(-1.6076)
{'layer0_row156': [0, 156]}	tensor(-1.6072)
{'layer1_row31': [1, 31]}	tensor(-1.6178)
{'layer0_row240': [0, 240]}	tensor(-1.6183)
{'layer0_row182': [0, 182]}	tensor(-1.6289)
{'layer0_row80': [0, 80]}	tensor(-1.6359)
{'layer0_row25': [0, 25]}	tensor(-1.6459)
{'layer0_row52': [0, 52]}	tensor(-1.6551)
{'layer0_row181': [0, 181]}	tensor(-1.6651)
{'layer0_row160': [0, 160]}	tensor(-1.6768)
{'layer0_row61': [0, 61]}	tensor(-1.6857)
{'layer0_row226': [0, 226]}	tensor(-1.6967)
{'layer0_row173': [0, 173]}	tensor(-1.7052)
{'layer0_row269': [0, 269]}	tensor(-1.7160)
{'layer1_row92': [1, 92]}	tensor(-1.7258)
{'layer0_row97': [0, 97]}	tensor(-1.7305)
{'layer1_row22': [1, 22]}	tensor(-1.7380)
{'layer0_row266': [0, 266]}	tensor(-1.7420)
{'layer0_row143': [0, 143]}	tensor(-1.7525)
{'layer0_row175': [0, 175]}	tensor(-1.7637)
{'layer0_row155': [0, 155]}	tensor(-1.7735)
{'layer0_row114': [0, 114]}	tensor(-1.7856)
{'layer0_row66': [0, 66]}	tensor(-1.7962)
{'layer0_row294': [0, 294]}	tensor(-1.8073)
{'layer0_row56': [0, 56]}	tensor(-1.8192)
{'layer1_row51': [1, 51]}	tensor(-1.8291)
{'layer0_row227': [0, 227]}	tensor(-1.8327)
{'layer1_row1': [1, 1]}	tensor(-1.8442)
{'layer1_row11': [1, 11]}	tensor(-1.8472)
{'layer0_row144': [0, 144]}	tensor(-1.8493)
{'layer0_row213': [0, 213]}	tensor(-1.8604)
{'layer0_row75': [0, 75]}	tensor(-1.8725)
{'layer0_row84': [0, 84]}	tensor(-1.8844)
{'layer1_row74': [1, 74]}	tensor(-1.8979)
{'layer1_row35': [1, 35]}	tensor(-1.9003)
{'layer0_row88': [0, 88]}	tensor(-1.9038)
{'layer1_row85': [1, 85]}	tensor(-1.9147)
{'layer1_row91': [1, 91]}	tensor(-1.9185)
{'layer0_row72': [0, 72]}	tensor(-1.9211)
{'layer0_row136': [0, 136]}	tensor(-1.9324)
{'layer1_row90': [1, 90]}	tensor(-1.9474)
{'layer0_row121': [0, 121]}	tensor(-1.9490)
{'layer0_row297': [0, 297]}	tensor(-1.9622)
{'layer1_row19': [1, 19]}	tensor(-1.9752)
{'layer0_row180': [0, 180]}	tensor(-1.9798)
{'layer1_row26': [1, 26]}	tensor(-1.9924)
{'layer0_row130': [0, 130]}	tensor(-1.9955)
{'layer1_row77': [1, 77]}	tensor(-2.0081)
{'layer0_row127': [0, 127]}	tensor(-2.0102)
{'layer0_row123': [0, 123]}	tensor(-2.0221)
{'layer0_row248': [0, 248]}	tensor(-2.0389)
{'layer1_row33': [1, 33]}	tensor(-2.0535)
{'layer0_row10': [0, 10]}	tensor(-2.0562)
{'layer0_row65': [0, 65]}	tensor(-2.0710)
{'layer0_row284': [0, 284]}	tensor(-2.0847)
{'layer0_row64': [0, 64]}	tensor(-2.1007)
{'layer0_row162': [0, 162]}	tensor(-2.1152)
{'layer0_row85': [0, 85]}	tensor(-2.1293)
{'layer0_row107': [0, 107]}	tensor(-2.1467)
{'layer0_row219': [0, 219]}	tensor(-2.1592)
{'layer0_row154': [0, 154]}	tensor(-2.1791)
{'layer0_row159': [0, 159]}	tensor(-2.1956)
{'layer0_row225': [0, 225]}	tensor(-2.2128)
{'layer0_row220': [0, 220]}	tensor(-2.2269)
{'layer0_row203': [0, 203]}	tensor(-2.2438)
{'layer0_row211': [0, 211]}	tensor(-2.2631)
{'layer0_row167': [0, 167]}	tensor(-2.2798)
{'layer0_row165': [0, 165]}	tensor(-2.3005)
{'layer0_row93': [0, 93]}	tensor(-2.3166)
{'layer0_row89': [0, 89]}	tensor(-2.3371)
{'layer0_row188': [0, 188]}	tensor(-2.3539)
{'layer0_row247': [0, 247]}	tensor(-2.3756)
{'layer0_row241': [0, 241]}	tensor(-2.3932)
{'layer0_row139': [0, 139]}	tensor(-2.4139)
{'layer1_row55': [1, 55]}	tensor(-2.4355)
{'layer0_row263': [0, 263]}	tensor(-2.4361)
{'layer0_row218': [0, 218]}	tensor(-2.4558)
{'layer0_row283': [0, 283]}	tensor(-2.4776)
{'layer0_row96': [0, 96]}	tensor(-2.4985)
{'layer0_row11': [0, 11]}	tensor(-2.5219)
{'layer0_row264': [0, 264]}	tensor(-2.5439)
{'layer1_row20': [1, 20]}	tensor(-2.5658)
{'layer0_row69': [0, 69]}	tensor(-2.5685)
{'layer0_row83': [0, 83]}	tensor(-2.5929)
{'layer1_row13': [1, 13]}	tensor(-2.6167)
{'layer0_row6': [0, 6]}	tensor(-2.6177)
{'layer1_row97': [1, 97]}	tensor(-2.6423)
{'layer0_row281': [0, 281]}	tensor(-2.6443)
{'layer0_row149': [0, 149]}	tensor(-2.6681)
{'layer0_row178': [0, 178]}	tensor(-2.6968)
{'layer0_row113': [0, 113]}	tensor(-2.7206)
{'layer0_row19': [0, 19]}	tensor(-2.7474)
{'layer0_row214': [0, 214]}	tensor(-2.7712)
{'layer0_row250': [0, 250]}	tensor(-2.7952)
{'layer0_row118': [0, 118]}	tensor(-2.8254)
{'layer0_row278': [0, 278]}	tensor(-2.8520)
{'layer1_row34': [1, 34]}	tensor(-2.8808)
{'layer1_row93': [1, 93]}	tensor(-2.8856)
{'layer0_row152': [0, 152]}	tensor(-2.8911)
{'layer1_row52': [1, 52]}	tensor(-2.9152)
{'layer0_row184': [0, 184]}	tensor(-2.9214)
{'layer1_row39': [1, 39]}	tensor(-2.9508)
{'layer0_row191': [0, 191]}	tensor(-2.9527)
{'layer1_row29': [1, 29]}	tensor(-2.9834)
{'layer0_row145': [0, 145]}	tensor(-2.9898)
{'layer0_row105': [0, 105]}	tensor(-3.0184)
{'layer0_row201': [0, 201]}	tensor(-3.0501)
{'layer0_row90': [0, 90]}	tensor(-3.0827)
{'layer1_row62': [1, 62]}	tensor(-3.1136)
{'layer0_row151': [0, 151]}	tensor(-3.1174)
{'layer0_row277': [0, 277]}	tensor(-3.1515)
{'layer0_row48': [0, 48]}	tensor(-3.1878)
{'layer0_row62': [0, 62]}	tensor(-3.2227)
{'layer0_row146': [0, 146]}	tensor(-3.2598)
{'layer1_row0': [1, 0]}	tensor(-3.2955)
{'layer1_row15': [1, 15]}	tensor(-3.2951)
{'layer0_row272': [0, 272]}	tensor(-3.3007)
{'layer0_row186': [0, 186]}	tensor(-3.3407)
{'layer0_row60': [0, 60]}	tensor(-3.3805)
{'layer0_row1': [0, 1]}	tensor(-3.4208)
{'layer0_row8': [0, 8]}	tensor(-3.4589)
{'layer0_row177': [0, 177]}	tensor(-3.4974)
{'layer1_row82': [1, 82]}	tensor(-3.5390)
{'layer1_row78': [1, 78]}	tensor(-3.5479)
{'layer0_row179': [0, 179]}	tensor(-3.5487)
{'layer0_row262': [0, 262]}	tensor(-3.5938)
{'layer1_row4': [1, 4]}	tensor(-3.6363)
{'layer1_row44': [1, 44]}	tensor(-3.6409)
{'layer0_row295': [0, 295]}	tensor(-3.6451)
{'layer0_row265': [0, 265]}	tensor(-3.6930)
{'layer0_row279': [0, 279]}	tensor(-3.7395)
{'layer1_row21': [1, 21]}	tensor(-3.7846)
{'layer0_row76': [0, 76]}	tensor(-3.7938)
{'layer0_row132': [0, 132]}	tensor(-3.8380)
{'layer1_row41': [1, 41]}	tensor(-3.8901)
{'layer1_row50': [1, 50]}	tensor(-3.8969)
{'layer1_row68': [1, 68]}	tensor(-3.9032)
{'layer0_row12': [0, 12]}	tensor(-3.9091)
{'layer1_row24': [1, 24]}	tensor(-3.9569)
{'layer0_row17': [0, 17]}	tensor(-3.9633)
{'layer0_row206': [0, 206]}	tensor(-4.0195)
{'layer1_row59': [1, 59]}	tensor(-4.0715)
{'layer1_row94': [1, 94]}	tensor(-4.0763)
{'layer0_row20': [0, 20]}	tensor(-4.0801)
{'layer0_row260': [0, 260]}	tensor(-4.1404)
{'layer0_row256': [0, 256]}	tensor(-4.2009)
{'layer0_row229': [0, 229]}	tensor(-4.2588)
{'layer0_row117': [0, 117]}	tensor(-4.3183)
{'layer0_row163': [0, 163]}	tensor(-4.3825)
{'layer0_row193': [0, 193]}	tensor(-4.4472)
{'layer0_row296': [0, 296]}	tensor(995.4836)
