Action	Reward
{'layer0_row223': [0, 223]}	tensor(-1.2848)
{'layer1_row56': [1, 56]}	tensor(-1.2899)
{'layer1_row18': [1, 18]}	tensor(-1.2919)
{'layer0_row170': [0, 170]}	tensor(-1.2935)
{'layer0_row100': [0, 100]}	tensor(-1.2992)
{'layer0_row159': [0, 159]}	tensor(-1.3057)
{'layer1_row73': [1, 73]}	tensor(-1.3106)
{'layer0_row293': [0, 293]}	tensor(-1.3146)
{'layer0_row226': [0, 226]}	tensor(-1.3195)
{'layer0_row188': [0, 188]}	tensor(-1.3259)
{'layer0_row266': [0, 266]}	tensor(-1.3316)
{'layer0_row7': [0, 7]}	tensor(-1.3387)
{'layer0_row241': [0, 241]}	tensor(-1.3444)
{'layer0_row139': [0, 139]}	tensor(-1.3520)
{'layer0_row221': [0, 221]}	tensor(-1.3579)
{'layer0_row294': [0, 294]}	tensor(-1.3642)
{'layer1_row55': [1, 55]}	tensor(-1.3717)
{'layer0_row218': [0, 218]}	tensor(-1.3737)
{'layer0_row283': [0, 283]}	tensor(-1.3795)
{'layer0_row133': [0, 133]}	tensor(-1.3867)
{'layer0_row96': [0, 96]}	tensor(-1.3942)
{'layer0_row11': [0, 11]}	tensor(-1.3993)
{'layer0_row264': [0, 264]}	tensor(-1.4079)
{'layer1_row20': [1, 20]}	tensor(-1.4142)
{'layer0_row69': [0, 69]}	tensor(-1.4168)
{'layer1_row13': [1, 13]}	tensor(-1.4248)
{'layer0_row6': [0, 6]}	tensor(-1.4262)
{'layer1_row97': [1, 97]}	tensor(-1.4313)
{'layer0_row281': [0, 281]}	tensor(-1.4351)
{'layer0_row109': [0, 109]}	tensor(-1.4408)
{'layer0_row149': [0, 149]}	tensor(-1.4499)
{'layer0_row178': [0, 178]}	tensor(-1.4582)
{'layer0_row113': [0, 113]}	tensor(-1.4648)
{'layer0_row19': [0, 19]}	tensor(-1.4720)
{'layer0_row250': [0, 250]}	tensor(-1.4796)
{'layer0_row118': [0, 118]}	tensor(-1.4874)
{'layer0_row247': [0, 247]}	tensor(-1.4960)
{'layer0_row278': [0, 278]}	tensor(-1.5044)
{'layer0_row157': [0, 157]}	tensor(-1.5114)
{'layer1_row34': [1, 34]}	tensor(-1.5205)
{'layer1_row93': [1, 93]}	tensor(-1.5211)
{'layer0_row152': [0, 152]}	tensor(-1.5226)
{'layer1_row52': [1, 52]}	tensor(-1.5330)
{'layer0_row184': [0, 184]}	tensor(-1.5342)
{'layer1_row70': [1, 70]}	tensor(-1.5426)
{'layer1_row39': [1, 39]}	tensor(-1.5440)
{'layer0_row103': [0, 103]}	tensor(-1.5473)
{'layer0_row191': [0, 191]}	tensor(-1.5544)
{'layer0_row25': [0, 25]}	tensor(-1.5628)
{'layer0_row295': [0, 295]}	tensor(-1.5719)
{'layer1_row76': [1, 76]}	tensor(-1.5823)
{'layer1_row29': [1, 29]}	tensor(-1.5835)
{'layer0_row105': [0, 105]}	tensor(-1.5851)
{'layer0_row90': [0, 90]}	tensor(-1.5929)
{'layer1_row62': [1, 62]}	tensor(-1.6033)
{'layer0_row151': [0, 151]}	tensor(-1.6047)
{'layer0_row277': [0, 277]}	tensor(-1.6148)
{'layer0_row104': [0, 104]}	tensor(-1.6223)
{'layer0_row156': [0, 156]}	tensor(-1.6341)
{'layer0_row62': [0, 62]}	tensor(-1.6439)
{'layer0_row207': [0, 207]}	tensor(-1.6516)
{'layer0_row147': [0, 147]}	tensor(-1.6603)
{'layer0_row146': [0, 146]}	tensor(-1.6697)
{'layer1_row0': [1, 0]}	tensor(-1.6792)
{'layer0_row238': [0, 238]}	tensor(-1.6821)
{'layer0_row200': [0, 200]}	tensor(-1.6931)
{'layer1_row15': [1, 15]}	tensor(-1.7042)
{'layer0_row298': [0, 298]}	tensor(-1.7062)
{'layer0_row60': [0, 60]}	tensor(-1.7157)
{'layer0_row131': [0, 131]}	tensor(-1.7263)
{'layer0_row173': [0, 173]}	tensor(-1.7350)
{'layer0_row84': [0, 84]}	tensor(-1.7465)
{'layer0_row8': [0, 8]}	tensor(-1.7567)
{'layer1_row69': [1, 69]}	tensor(-1.7705)
{'layer0_row177': [0, 177]}	tensor(-1.7715)
{'layer1_row82': [1, 82]}	tensor(-1.7821)
{'layer0_row297': [0, 297]}	tensor(-1.7840)
{'layer0_row18': [0, 18]}	tensor(-1.7956)
{'layer1_row78': [1, 78]}	tensor(-1.8060)
{'layer0_row5': [0, 5]}	tensor(-1.8061)
{'layer0_row276': [0, 276]}	tensor(-1.8210)
{'layer0_row179': [0, 179]}	tensor(-1.8336)
{'layer0_row141': [0, 141]}	tensor(-1.8444)
{'layer0_row262': [0, 262]}	tensor(-1.8579)
{'layer0_row267': [0, 267]}	tensor(-1.8694)
{'layer0_row86': [0, 86]}	tensor(-1.8817)
{'layer1_row4': [1, 4]}	tensor(-1.8925)
{'layer0_row263': [0, 263]}	tensor(-1.8948)
{'layer1_row44': [1, 44]}	tensor(-1.9075)
{'layer0_row30': [0, 30]}	tensor(-1.9101)
{'layer0_row115': [0, 115]}	tensor(-1.9228)
{'layer0_row132': [0, 132]}	tensor(-1.9374)
{'layer1_row41': [1, 41]}	tensor(-1.9492)
{'layer0_row242': [0, 242]}	tensor(-1.9519)
{'layer1_row7': [1, 7]}	tensor(-1.9660)
{'layer0_row171': [0, 171]}	tensor(-1.9662)
{'layer0_row102': [0, 102]}	tensor(-1.9807)
{'layer1_row58': [1, 58]}	tensor(-1.9954)
{'layer0_row182': [0, 182]}	tensor(-1.9975)
{'layer1_row28': [1, 28]}	tensor(-2.0131)
{'layer1_row50': [1, 50]}	tensor(-2.0150)
{'layer1_row24': [1, 24]}	tensor(-2.0176)
{'layer1_row43': [1, 43]}	tensor(-2.0197)
{'layer0_row269': [0, 269]}	tensor(-2.0234)
{'layer0_row54': [0, 54]}	tensor(-2.0382)
{'layer0_row296': [0, 296]}	tensor(-2.0503)
{'layer0_row91': [0, 91]}	tensor(-2.0648)
{'layer0_row245': [0, 245]}	tensor(-2.0809)
{'layer0_row237': [0, 237]}	tensor(-2.0970)
{'layer0_row67': [0, 67]}	tensor(-2.1101)
{'layer0_row42': [0, 42]}	tensor(-2.1257)
{'layer1_row95': [1, 95]}	tensor(-2.1427)
{'layer0_row121': [0, 121]}	tensor(-2.1440)
{'layer0_row168': [0, 168]}	tensor(-2.1625)
{'layer0_row210': [0, 210]}	tensor(-2.1756)
{'layer0_row272': [0, 272]}	tensor(-2.1939)
{'layer0_row196': [0, 196]}	tensor(-2.2110)
{'layer0_row265': [0, 265]}	tensor(-2.2257)
{'layer1_row17': [1, 17]}	tensor(-2.2466)
{'layer0_row17': [0, 17]}	tensor(-2.2485)
{'layer0_row208': [0, 208]}	tensor(-2.2640)
{'layer0_row124': [0, 124]}	tensor(-2.2848)
{'layer0_row187': [0, 187]}	tensor(-2.3014)
{'layer0_row21': [0, 21]}	tensor(-2.3215)
{'layer0_row20': [0, 20]}	tensor(-2.3387)
{'layer0_row145': [0, 145]}	tensor(-2.3575)
{'layer0_row14': [0, 14]}	tensor(-2.3771)
{'layer0_row61': [0, 61]}	tensor(-2.3977)
{'layer0_row288': [0, 288]}	tensor(-2.4166)
{'layer0_row206': [0, 206]}	tensor(-2.4379)
{'layer0_row212': [0, 212]}	tensor(-2.4575)
{'layer0_row224': [0, 224]}	tensor(-2.4800)
{'layer0_row92': [0, 92]}	tensor(-2.5029)
{'layer1_row6': [1, 6]}	tensor(-2.5233)
{'layer0_row4': [0, 4]}	tensor(-2.5260)
{'layer1_row14': [1, 14]}	tensor(-2.5476)
{'layer0_row82': [0, 82]}	tensor(-2.5524)
{'layer0_row153': [0, 153]}	tensor(-2.5751)
{'layer0_row0': [0, 0]}	tensor(-2.5988)
{'layer1_row89': [1, 89]}	tensor(-2.6214)
{'layer0_row291': [0, 291]}	tensor(-2.6251)
{'layer1_row12': [1, 12]}	tensor(-2.6500)
{'layer0_row199': [0, 199]}	tensor(-2.6492)
{'layer1_row10': [1, 10]}	tensor(-2.6767)
{'layer0_row41': [0, 41]}	tensor(-2.6793)
{'layer0_row270': [0, 270]}	tensor(-2.7052)
{'layer0_row95': [0, 95]}	tensor(-2.7315)
{'layer0_row39': [0, 39]}	tensor(-2.7577)
{'layer0_row50': [0, 50]}	tensor(-2.7838)
{'layer0_row155': [0, 155]}	tensor(-2.8107)
{'layer0_row254': [0, 254]}	tensor(-2.8368)
{'layer0_row163': [0, 163]}	tensor(-2.8657)
{'layer0_row215': [0, 215]}	tensor(-2.8922)
{'layer0_row76': [0, 76]}	tensor(-2.9250)
{'layer0_row160': [0, 160]}	tensor(-2.9523)
{'layer0_row261': [0, 261]}	tensor(-2.9816)
{'layer0_row27': [0, 27]}	tensor(-3.0139)
{'layer0_row233': [0, 233]}	tensor(-3.0461)
{'layer0_row129': [0, 129]}	tensor(-3.0780)
{'layer0_row256': [0, 256]}	tensor(-3.1109)
{'layer0_row286': [0, 286]}	tensor(-3.1445)
{'layer0_row1': [0, 1]}	tensor(-3.1767)
{'layer1_row25': [1, 25]}	tensor(-3.2118)
{'layer0_row80': [0, 80]}	tensor(-3.2180)
{'layer0_row222': [0, 222]}	tensor(-3.2528)
{'layer1_row40': [1, 40]}	tensor(-3.2899)
{'layer1_row98': [1, 98]}	tensor(-3.2940)
{'layer1_row60': [1, 60]}	tensor(-3.2988)
{'layer1_row19': [1, 19]}	tensor(-3.3032)
{'layer0_row58': [0, 58]}	tensor(-3.3096)
{'layer0_row128': [0, 128]}	tensor(-3.3455)
{'layer0_row239': [0, 239]}	tensor(-3.3866)
{'layer0_row23': [0, 23]}	tensor(-3.4230)
{'layer0_row195': [0, 195]}	tensor(-3.4652)
{'layer1_row2': [1, 2]}	tensor(-3.5067)
{'layer0_row197': [0, 197]}	tensor(-3.5110)
{'layer0_row32': [0, 32]}	tensor(-3.5553)
{'layer1_row61': [1, 61]}	tensor(-3.5973)
{'layer1_row63': [1, 63]}	tensor(-3.6022)
{'layer0_row78': [0, 78]}	tensor(-3.6079)
{'layer0_row56': [0, 56]}	tensor(-3.6481)
{'layer0_row24': [0, 24]}	tensor(-3.7005)
{'layer0_row46': [0, 46]}	tensor(-3.7460)
{'layer0_row252': [0, 252]}	tensor(-3.7930)
{'layer0_row70': [0, 70]}	tensor(-3.8449)
{'layer1_row91': [1, 91]}	tensor(-3.8954)
{'layer1_row37': [1, 37]}	tensor(-3.8981)
{'layer0_row204': [0, 204]}	tensor(-3.9071)
{'layer0_row219': [0, 219]}	tensor(-3.9596)
{'layer0_row134': [0, 134]}	tensor(-4.0080)
{'layer0_row137': [0, 137]}	tensor(-4.0671)
{'layer0_row275': [0, 275]}	tensor(-4.1236)
{'layer1_row75': [1, 75]}	tensor(-4.1783)
{'layer1_row92': [1, 92]}	tensor(-4.1866)
{'layer0_row119': [0, 119]}	tensor(-4.1949)
{'layer1_row48': [1, 48]}	tensor(-4.2543)
{'layer0_row73': [0, 73]}	tensor(-4.2613)
{'layer0_row234': [0, 234]}	tensor(-4.3221)
{'layer0_row202': [0, 202]}	tensor(-4.3909)
{'layer0_row255': [0, 255]}	tensor(995.5430)
