Action	Reward
{'layer0_row284': [0, 284]}	tensor(-0.6403)
{'layer0_row64': [0, 64]}	tensor(-0.6368)
{'layer0_row162': [0, 162]}	tensor(-0.6344)
{'layer0_row85': [0, 85]}	tensor(-0.6323)
{'layer0_row154': [0, 154]}	tensor(-0.6291)
{'layer0_row120': [0, 120]}	tensor(-0.6259)
{'layer1_row30': [1, 30]}	tensor(-0.6231)
{'layer0_row225': [0, 225]}	tensor(-0.6223)
{'layer0_row220': [0, 220]}	tensor(-0.6197)
{'layer0_row74': [0, 74]}	tensor(-0.6173)
{'layer0_row203': [0, 203]}	tensor(-0.6136)
{'layer0_row37': [0, 37]}	tensor(-0.6121)
{'layer0_row211': [0, 211]}	tensor(-0.6090)
{'layer0_row231': [0, 231]}	tensor(-0.6057)
{'layer1_row36': [1, 36]}	tensor(-0.6033)
{'layer0_row167': [0, 167]}	tensor(-0.6019)
{'layer0_row165': [0, 165]}	tensor(-0.5997)
{'layer0_row93': [0, 93]}	tensor(-0.5972)
{'layer0_row89': [0, 89]}	tensor(-0.5941)
{'layer1_row56': [1, 56]}	tensor(-0.5918)
{'layer1_row18': [1, 18]}	tensor(-0.5914)
{'layer0_row170': [0, 170]}	tensor(-0.5898)
{'layer0_row100': [0, 100]}	tensor(-0.5869)
{'layer0_row159': [0, 159]}	tensor(-0.5852)
{'layer1_row73': [1, 73]}	tensor(-0.5824)
{'layer0_row293': [0, 293]}	tensor(-0.5814)
{'layer0_row67': [0, 67]}	tensor(-0.5778)
{'layer0_row226': [0, 226]}	tensor(-0.5755)
{'layer0_row188': [0, 188]}	tensor(-0.5729)
{'layer0_row7': [0, 7]}	tensor(-0.5699)
{'layer0_row291': [0, 291]}	tensor(-0.5672)
{'layer0_row241': [0, 241]}	tensor(-0.5653)
{'layer0_row139': [0, 139]}	tensor(-0.5620)
{'layer0_row221': [0, 221]}	tensor(-0.5591)
{'layer0_row294': [0, 294]}	tensor(-0.5564)
{'layer1_row55': [1, 55]}	tensor(-0.5534)
{'layer0_row218': [0, 218]}	tensor(-0.5535)
{'layer0_row283': [0, 283]}	tensor(-0.5506)
{'layer0_row133': [0, 133]}	tensor(-0.5478)
{'layer0_row96': [0, 96]}	tensor(-0.5447)
{'layer0_row11': [0, 11]}	tensor(-0.5418)
{'layer0_row264': [0, 264]}	tensor(-0.5392)
{'layer1_row20': [1, 20]}	tensor(-0.5363)
{'layer0_row69': [0, 69]}	tensor(-0.5356)
{'layer1_row13': [1, 13]}	tensor(-0.5329)
{'layer0_row6': [0, 6]}	tensor(-0.5328)
{'layer1_row97': [1, 97]}	tensor(-0.5299)
{'layer0_row256': [0, 256]}	tensor(-0.5289)
{'layer0_row109': [0, 109]}	tensor(-0.5265)
{'layer0_row149': [0, 149]}	tensor(-0.5237)
{'layer0_row185': [0, 185]}	tensor(-0.5209)
{'layer0_row178': [0, 178]}	tensor(-0.5184)
{'layer0_row20': [0, 20]}	tensor(-0.5164)
{'layer0_row113': [0, 113]}	tensor(-0.5127)
{'layer0_row19': [0, 19]}	tensor(-0.5101)
{'layer0_row250': [0, 250]}	tensor(-0.5071)
{'layer0_row118': [0, 118]}	tensor(-0.5049)
{'layer0_row247': [0, 247]}	tensor(-0.5016)
{'layer0_row278': [0, 278]}	tensor(-0.4987)
{'layer0_row157': [0, 157]}	tensor(-0.4961)
{'layer1_row34': [1, 34]}	tensor(-0.4939)
{'layer1_row93': [1, 93]}	tensor(-0.4940)
{'layer1_row46': [1, 46]}	tensor(-0.4922)
{'layer0_row152': [0, 152]}	tensor(-0.4919)
{'layer1_row52': [1, 52]}	tensor(-0.4890)
{'layer0_row184': [0, 184]}	tensor(-0.4887)
{'layer1_row70': [1, 70]}	tensor(-0.4857)
{'layer1_row39': [1, 39]}	tensor(-0.4852)
{'layer0_row103': [0, 103]}	tensor(-0.4849)
{'layer0_row191': [0, 191]}	tensor(-0.4817)
{'layer0_row25': [0, 25]}	tensor(-0.4791)
{'layer0_row73': [0, 73]}	tensor(-0.4759)
{'layer1_row76': [1, 76]}	tensor(-0.4736)
{'layer1_row29': [1, 29]}	tensor(-0.4735)
{'layer0_row105': [0, 105]}	tensor(-0.4728)
{'layer0_row90': [0, 90]}	tensor(-0.4702)
{'layer1_row62': [1, 62]}	tensor(-0.4671)
{'layer0_row151': [0, 151]}	tensor(-0.4665)
{'layer0_row48': [0, 48]}	tensor(-0.4637)
{'layer0_row104': [0, 104]}	tensor(-0.4610)
{'layer0_row156': [0, 156]}	tensor(-0.4583)
{'layer0_row62': [0, 62]}	tensor(-0.4562)
{'layer0_row207': [0, 207]}	tensor(-0.4529)
{'layer0_row210': [0, 210]}	tensor(-0.4507)
{'layer0_row147': [0, 147]}	tensor(-0.4479)
{'layer0_row146': [0, 146]}	tensor(-0.4447)
{'layer1_row96': [1, 96]}	tensor(-0.4419)
{'layer0_row79': [0, 79]}	tensor(-0.4686)
{'layer1_row0': [1, 0]}	tensor(-0.4657)
{'layer0_row238': [0, 238]}	tensor(-0.4652)
{'layer0_row200': [0, 200]}	tensor(-0.4627)
{'layer1_row15': [1, 15]}	tensor(-0.4592)
{'layer0_row298': [0, 298]}	tensor(-0.4590)
{'layer0_row60': [0, 60]}	tensor(-0.4561)
{'layer0_row131': [0, 131]}	tensor(-0.4532)
{'layer1_row12': [1, 12]}	tensor(-0.4505)
{'layer0_row173': [0, 173]}	tensor(-0.4498)
{'layer0_row84': [0, 84]}	tensor(-0.4470)
{'layer0_row8': [0, 8]}	tensor(-0.4443)
{'layer1_row69': [1, 69]}	tensor(-0.4412)
{'layer0_row177': [0, 177]}	tensor(-0.4407)
{'layer1_row82': [1, 82]}	tensor(-0.4384)
{'layer0_row297': [0, 297]}	tensor(-0.4374)
{'layer0_row18': [0, 18]}	tensor(-0.4345)
{'layer1_row78': [1, 78]}	tensor(-0.4314)
{'layer0_row276': [0, 276]}	tensor(-0.4308)
{'layer1_row50': [1, 50]}	tensor(-0.4283)
{'layer0_row179': [0, 179]}	tensor(-0.4279)
{'layer0_row266': [0, 266]}	tensor(-0.4247)
{'layer0_row141': [0, 141]}	tensor(-0.4222)
{'layer0_row262': [0, 262]}	tensor(-0.4192)
{'layer0_row267': [0, 267]}	tensor(-0.4163)
{'layer0_row86': [0, 86]}	tensor(-0.4133)
{'layer1_row4': [1, 4]}	tensor(-0.4108)
{'layer0_row263': [0, 263]}	tensor(-0.4102)
{'layer1_row44': [1, 44]}	tensor(-0.4069)
{'layer0_row30': [0, 30]}	tensor(-0.4070)
{'layer0_row115': [0, 115]}	tensor(-0.4041)
{'layer0_row132': [0, 132]}	tensor(-0.4013)
{'layer1_row41': [1, 41]}	tensor(-0.3984)
{'layer0_row242': [0, 242]}	tensor(-0.3977)
{'layer0_row215': [0, 215]}	tensor(-0.3948)
{'layer1_row7': [1, 7]}	tensor(-0.3922)
{'layer0_row171': [0, 171]}	tensor(-0.3919)
{'layer0_row196': [0, 196]}	tensor(-0.3885)
{'layer0_row197': [0, 197]}	tensor(-0.3860)
{'layer0_row102': [0, 102]}	tensor(-0.3830)
{'layer1_row58': [1, 58]}	tensor(-0.3803)
{'layer1_row92': [1, 92]}	tensor(-0.3796)
{'layer0_row182': [0, 182]}	tensor(-0.3795)
{'layer1_row28': [1, 28]}	tensor(-0.3765)
{'layer0_row95': [0, 95]}	tensor(-0.3757)
{'layer1_row24': [1, 24]}	tensor(-0.3735)
{'layer1_row43': [1, 43]}	tensor(-0.3728)
{'layer0_row269': [0, 269]}	tensor(-0.3723)
{'layer0_row54': [0, 54]}	tensor(-0.3695)
{'layer0_row296': [0, 296]}	tensor(-0.3666)
{'layer0_row61': [0, 61]}	tensor(-0.3641)
{'layer0_row245': [0, 245]}	tensor(-0.3607)
{'layer0_row237': [0, 237]}	tensor(-0.3582)
{'layer0_row42': [0, 42]}	tensor(-0.3556)
{'layer1_row95': [1, 95]}	tensor(-0.3529)
{'layer0_row121': [0, 121]}	tensor(-0.3522)
{'layer0_row168': [0, 168]}	tensor(-0.3492)
{'layer0_row272': [0, 272]}	tensor(-0.3466)
{'layer0_row265': [0, 265]}	tensor(-0.3438)
{'layer1_row17': [1, 17]}	tensor(-0.3411)
{'layer0_row17': [0, 17]}	tensor(-0.3407)
{'layer0_row208': [0, 208]}	tensor(-0.3375)
{'layer0_row124': [0, 124]}	tensor(-0.3347)
{'layer0_row49': [0, 49]}	tensor(-0.3320)
{'layer0_row187': [0, 187]}	tensor(-0.3293)
{'layer0_row21': [0, 21]}	tensor(-0.3266)
{'layer0_row145': [0, 145]}	tensor(-0.3237)
{'layer0_row223': [0, 223]}	tensor(-0.3208)
{'layer0_row261': [0, 261]}	tensor(-0.3183)
{'layer0_row14': [0, 14]}	tensor(-0.3152)
{'layer0_row288': [0, 288]}	tensor(-0.3123)
{'layer0_row206': [0, 206]}	tensor(-0.3097)
{'layer0_row212': [0, 212]}	tensor(-0.3072)
{'layer0_row224': [0, 224]}	tensor(-0.3040)
{'layer0_row92': [0, 92]}	tensor(-0.3014)
{'layer1_row6': [1, 6]}	tensor(-0.2986)
{'layer0_row4': [0, 4]}	tensor(-0.2980)
{'layer1_row14': [1, 14]}	tensor(-0.2953)
{'layer0_row82': [0, 82]}	tensor(-0.2948)
{'layer0_row282': [0, 282]}	tensor(-0.2919)
{'layer0_row114': [0, 114]}	tensor(-0.2892)
{'layer0_row239': [0, 239]}	tensor(-0.2866)
{'layer0_row153': [0, 153]}	tensor(-0.2836)
{'layer0_row0': [0, 0]}	tensor(-0.2809)
{'layer1_row89': [1, 89]}	tensor(-0.2778)
{'layer0_row199': [0, 199]}	tensor(-0.2776)
{'layer1_row10': [1, 10]}	tensor(-0.2749)
{'layer0_row41': [0, 41]}	tensor(-0.2745)
{'layer0_row270': [0, 270]}	tensor(-0.2718)
{'layer0_row39': [0, 39]}	tensor(-0.2691)
{'layer0_row50': [0, 50]}	tensor(-0.2661)
{'layer0_row155': [0, 155]}	tensor(-0.2634)
{'layer0_row254': [0, 254]}	tensor(-0.2608)
{'layer0_row163': [0, 163]}	tensor(-0.2580)
{'layer0_row76': [0, 76]}	tensor(-0.2549)
{'layer0_row160': [0, 160]}	tensor(-0.2522)
{'layer0_row27': [0, 27]}	tensor(-0.2494)
{'layer0_row233': [0, 233]}	tensor(-0.2467)
{'layer0_row129': [0, 129]}	tensor(-0.2438)
{'layer0_row91': [0, 91]}	tensor(-0.2411)
{'layer0_row186': [0, 186]}	tensor(-0.2385)
{'layer0_row286': [0, 286]}	tensor(-0.2354)
{'layer0_row47': [0, 47]}	tensor(-0.2328)
{'layer0_row1': [0, 1]}	tensor(-0.2299)
{'layer1_row25': [1, 25]}	tensor(-0.2274)
{'layer0_row80': [0, 80]}	tensor(-0.2266)
{'layer0_row183': [0, 183]}	tensor(-0.2242)
{'layer0_row222': [0, 222]}	tensor(-0.2213)
{'layer1_row40': [1, 40]}	tensor(-0.2186)
{'layer1_row98': [1, 98]}	tensor(-0.2183)
{'layer1_row60': [1, 60]}	tensor(-0.2178)
{'layer1_row19': [1, 19]}	tensor(-0.2175)
{'layer0_row58': [0, 58]}	tensor(-0.2173)
{'layer0_row5': [0, 5]}	tensor(-0.2145)
{'layer0_row128': [0, 128]}	tensor(-0.2118)
{'layer0_row195': [0, 195]}	tensor(-0.2092)
{'layer0_row32': [0, 32]}	tensor(-0.2061)
{'layer1_row61': [1, 61]}	tensor(-0.2036)
{'layer1_row63': [1, 63]}	tensor(-0.2031)
{'layer0_row78': [0, 78]}	tensor(-0.2027)
{'layer0_row166': [0, 166]}	tensor(-0.2000)
{'layer0_row56': [0, 56]}	tensor(-0.1973)
{'layer0_row13': [0, 13]}	tensor(-0.1945)
{'layer0_row24': [0, 24]}	tensor(-0.1919)
{'layer0_row46': [0, 46]}	tensor(-0.1891)
{'layer0_row260': [0, 260]}	tensor(-0.1863)
{'layer0_row70': [0, 70]}	tensor(999.8167)
