Action	Reward
{'layer0_row154': [0, 154]}	tensor(-0.7009)
{'layer0_row120': [0, 120]}	tensor(-0.6981)
{'layer1_row30': [1, 30]}	tensor(-0.6951)
{'layer0_row220': [0, 220]}	tensor(-0.6937)
{'layer0_row74': [0, 74]}	tensor(-0.6914)
{'layer0_row225': [0, 225]}	tensor(-0.6889)
{'layer0_row106': [0, 106]}	tensor(-0.6856)
{'layer0_row203': [0, 203]}	tensor(-0.6829)
{'layer0_row37': [0, 37]}	tensor(-0.6797)
{'layer0_row211': [0, 211]}	tensor(-0.6765)
{'layer0_row268': [0, 268]}	tensor(-0.6740)
{'layer0_row231': [0, 231]}	tensor(-0.6708)
{'layer0_row167': [0, 167]}	tensor(-0.6678)
{'layer0_row165': [0, 165]}	tensor(-0.6651)
{'layer0_row93': [0, 93]}	tensor(-0.6622)
{'layer0_row89': [0, 89]}	tensor(-0.6593)
{'layer0_row170': [0, 170]}	tensor(-0.6566)
{'layer0_row100': [0, 100]}	tensor(-0.6527)
{'layer1_row73': [1, 73]}	tensor(-0.6507)
{'layer1_row56': [1, 56]}	tensor(-0.6500)
{'layer1_row36': [1, 36]}	tensor(-0.6488)
{'layer1_row18': [1, 18]}	tensor(-0.6484)
{'layer0_row293': [0, 293]}	tensor(-0.6469)
{'layer0_row159': [0, 159]}	tensor(-0.6440)
{'layer0_row226': [0, 226]}	tensor(-0.6417)
{'layer0_row188': [0, 188]}	tensor(-0.6386)
{'layer0_row7': [0, 7]}	tensor(-0.6355)
{'layer0_row221': [0, 221]}	tensor(-0.6329)
{'layer0_row241': [0, 241]}	tensor(-0.6296)
{'layer0_row139': [0, 139]}	tensor(-0.6268)
{'layer1_row55': [1, 55]}	tensor(-0.6241)
{'layer0_row218': [0, 218]}	tensor(-0.6230)
{'layer0_row294': [0, 294]}	tensor(-0.6200)
{'layer0_row283': [0, 283]}	tensor(-0.6177)
{'layer0_row96': [0, 96]}	tensor(-0.6148)
{'layer0_row133': [0, 133]}	tensor(-0.6111)
{'layer0_row11': [0, 11]}	tensor(-0.6090)
{'layer1_row20': [1, 20]}	tensor(-0.6064)
{'layer0_row264': [0, 264]}	tensor(-0.6055)
{'layer0_row69': [0, 69]}	tensor(-0.6023)
{'layer1_row13': [1, 13]}	tensor(-0.6002)
{'layer0_row6': [0, 6]}	tensor(-0.5986)
{'layer0_row281': [0, 281]}	tensor(-0.5958)
{'layer0_row109': [0, 109]}	tensor(-0.5926)
{'layer1_row97': [1, 97]}	tensor(-0.5902)
{'layer0_row149': [0, 149]}	tensor(-0.5896)
{'layer0_row178': [0, 178]}	tensor(-0.5864)
{'layer0_row113': [0, 113]}	tensor(-0.5835)
{'layer0_row19': [0, 19]}	tensor(-0.5805)
{'layer0_row250': [0, 250]}	tensor(-0.5780)
{'layer0_row118': [0, 118]}	tensor(-0.5741)
{'layer0_row157': [0, 157]}	tensor(-0.5716)
{'layer1_row34': [1, 34]}	tensor(-0.5691)
{'layer1_row93': [1, 93]}	tensor(-0.5684)
{'layer0_row247': [0, 247]}	tensor(-0.5677)
{'layer0_row278': [0, 278]}	tensor(-0.5649)
{'layer0_row152': [0, 152]}	tensor(-0.5618)
{'layer1_row52': [1, 52]}	tensor(-0.5588)
{'layer0_row184': [0, 184]}	tensor(-0.5582)
{'layer1_row70': [1, 70]}	tensor(-0.5556)
{'layer1_row39': [1, 39]}	tensor(-0.5546)
{'layer0_row191': [0, 191]}	tensor(-0.5545)
{'layer0_row25': [0, 25]}	tensor(-0.5513)
{'layer1_row76': [1, 76]}	tensor(-0.5476)
{'layer1_row29': [1, 29]}	tensor(-0.5473)
{'layer0_row105': [0, 105]}	tensor(-0.5475)
{'layer0_row103': [0, 103]}	tensor(-0.5441)
{'layer0_row201': [0, 201]}	tensor(-0.5411)
{'layer0_row90': [0, 90]}	tensor(-0.5388)
{'layer0_row151': [0, 151]}	tensor(-0.5355)
{'layer0_row48': [0, 48]}	tensor(-0.5327)
{'layer1_row62': [1, 62]}	tensor(-0.5300)
{'layer0_row104': [0, 104]}	tensor(-0.5293)
{'layer0_row156': [0, 156]}	tensor(-0.5268)
{'layer0_row277': [0, 277]}	tensor(-0.5235)
{'layer0_row62': [0, 62]}	tensor(-0.5204)
{'layer0_row207': [0, 207]}	tensor(-0.5172)
{'layer0_row146': [0, 146]}	tensor(-0.5149)
{'layer0_row147': [0, 147]}	tensor(-0.5118)
{'layer0_row200': [0, 200]}	tensor(-0.5094)
{'layer1_row0': [1, 0]}	tensor(-0.5059)
{'layer1_row15': [1, 15]}	tensor(-0.5058)
{'layer0_row238': [0, 238]}	tensor(-0.5052)
{'layer0_row298': [0, 298]}	tensor(-0.5020)
{'layer0_row60': [0, 60]}	tensor(-0.4989)
{'layer0_row131': [0, 131]}	tensor(-0.4963)
{'layer0_row173': [0, 173]}	tensor(-0.4932)
{'layer0_row8': [0, 8]}	tensor(-0.4907)
{'layer0_row84': [0, 84]}	tensor(-0.4879)
{'layer0_row177': [0, 177]}	tensor(-0.4850)
{'layer0_row297': [0, 297]}	tensor(-0.4818)
{'layer1_row82': [1, 82]}	tensor(-0.4790)
{'layer1_row69': [1, 69]}	tensor(-0.4792)
{'layer0_row276': [0, 276]}	tensor(-0.4778)
{'layer0_row179': [0, 179]}	tensor(-0.4754)
{'layer0_row262': [0, 262]}	tensor(-0.4724)
{'layer1_row78': [1, 78]}	tensor(-0.4695)
{'layer0_row266': [0, 266]}	tensor(-0.4690)
{'layer0_row267': [0, 267]}	tensor(-0.4664)
{'layer0_row141': [0, 141]}	tensor(-0.4629)
{'layer0_row18': [0, 18]}	tensor(-0.4603)
{'layer0_row86': [0, 86]}	tensor(-0.4578)
{'layer1_row44': [1, 44]}	tensor(-0.4543)
{'layer0_row263': [0, 263]}	tensor(-0.4535)
{'layer1_row4': [1, 4]}	tensor(-0.4514)
{'layer0_row132': [0, 132]}	tensor(-0.4509)
{'layer0_row30': [0, 30]}	tensor(-0.4481)
{'layer1_row41': [1, 41]}	tensor(-0.4449)
{'layer0_row115': [0, 115]}	tensor(-0.4448)
{'layer0_row242': [0, 242]}	tensor(-0.4414)
{'layer1_row7': [1, 7]}	tensor(-0.4388)
{'layer0_row102': [0, 102]}	tensor(-0.4381)
{'layer1_row58': [1, 58]}	tensor(-0.4358)
{'layer0_row171': [0, 171]}	tensor(-0.4350)
{'layer0_row182': [0, 182]}	tensor(-0.4321)
{'layer1_row28': [1, 28]}	tensor(-0.4292)
{'layer1_row50': [1, 50]}	tensor(-0.4283)
{'layer0_row269': [0, 269]}	tensor(-0.4280)
{'layer1_row24': [1, 24]}	tensor(-0.4252)
{'layer0_row54': [0, 54]}	tensor(-0.4247)
{'layer0_row245': [0, 245]}	tensor(-0.4221)
{'layer0_row296': [0, 296]}	tensor(-0.4188)
{'layer1_row43': [1, 43]}	tensor(-0.4163)
{'layer0_row67': [0, 67]}	tensor(-0.4161)
{'layer0_row42': [0, 42]}	tensor(-0.4127)
{'layer0_row237': [0, 237]}	tensor(-0.4103)
{'layer0_row121': [0, 121]}	tensor(-0.4073)
{'layer0_row168': [0, 168]}	tensor(-0.4048)
{'layer0_row210': [0, 210]}	tensor(-0.4016)
{'layer0_row272': [0, 272]}	tensor(-0.3989)
{'layer0_row196': [0, 196]}	tensor(-0.3959)
{'layer0_row265': [0, 265]}	tensor(-0.3933)
{'layer0_row17': [0, 17]}	tensor(-0.3907)
{'layer0_row208': [0, 208]}	tensor(-0.3878)
{'layer1_row17': [1, 17]}	tensor(-0.3844)
{'layer1_row95': [1, 95]}	tensor(-0.3840)
{'layer0_row21': [0, 21]}	tensor(-0.3839)
{'layer0_row187': [0, 187]}	tensor(-0.3809)
{'layer0_row223': [0, 223]}	tensor(-0.3781)
{'layer0_row145': [0, 145]}	tensor(-0.3754)
{'layer0_row14': [0, 14]}	tensor(-0.3725)
{'layer0_row61': [0, 61]}	tensor(-0.3696)
{'layer0_row124': [0, 124]}	tensor(-0.3669)
{'layer0_row20': [0, 20]}	tensor(-0.3641)
{'layer0_row288': [0, 288]}	tensor(-0.3607)
{'layer0_row212': [0, 212]}	tensor(-0.3588)
{'layer0_row206': [0, 206]}	tensor(-0.3558)
{'layer0_row224': [0, 224]}	tensor(-0.3530)
{'layer0_row92': [0, 92]}	tensor(-0.3500)
{'layer1_row6': [1, 6]}	tensor(-0.3472)
{'layer1_row14': [1, 14]}	tensor(-0.3469)
{'layer0_row82': [0, 82]}	tensor(-0.3466)
{'layer0_row153': [0, 153]}	tensor(-0.3435)
{'layer0_row0': [0, 0]}	tensor(-0.3410)
{'layer1_row89': [1, 89]}	tensor(-0.3382)
{'layer0_row291': [0, 291]}	tensor(-0.3376)
{'layer0_row199': [0, 199]}	tensor(-0.3343)
{'layer1_row10': [1, 10]}	tensor(-0.3317)
{'layer1_row12': [1, 12]}	tensor(-0.3313)
{'layer0_row4': [0, 4]}	tensor(-0.3310)
{'layer0_row270': [0, 270]}	tensor(-0.3281)
{'layer0_row95': [0, 95]}	tensor(-0.3252)
{'layer0_row39': [0, 39]}	tensor(-0.3227)
{'layer0_row50': [0, 50]}	tensor(-0.3197)
{'layer0_row155': [0, 155]}	tensor(-0.3171)
{'layer0_row254': [0, 254]}	tensor(-0.3142)
{'layer0_row163': [0, 163]}	tensor(-0.3116)
{'layer0_row215': [0, 215]}	tensor(-0.3086)
{'layer0_row160': [0, 160]}	tensor(-0.3059)
{'layer0_row261': [0, 261]}	tensor(-0.3030)
{'layer0_row76': [0, 76]}	tensor(-0.3004)
{'layer0_row41': [0, 41]}	tensor(-0.2971)
{'layer0_row27': [0, 27]}	tensor(-0.2946)
{'layer0_row233': [0, 233]}	tensor(-0.2921)
{'layer0_row129': [0, 129]}	tensor(-0.2893)
{'layer0_row91': [0, 91]}	tensor(-0.2861)
{'layer0_row256': [0, 256]}	tensor(-0.2838)
{'layer0_row286': [0, 286]}	tensor(-0.2808)
{'layer0_row1': [0, 1]}	tensor(-0.2780)
{'layer1_row25': [1, 25]}	tensor(-0.2748)
{'layer0_row80': [0, 80]}	tensor(-0.2749)
{'layer0_row222': [0, 222]}	tensor(-0.2720)
{'layer1_row40': [1, 40]}	tensor(-0.2690)
{'layer1_row98': [1, 98]}	tensor(-0.2688)
{'layer1_row19': [1, 19]}	tensor(-0.2685)
{'layer1_row60': [1, 60]}	tensor(-0.2683)
{'layer0_row58': [0, 58]}	tensor(-0.2678)
{'layer0_row5': [0, 5]}	tensor(-0.2651)
{'layer0_row128': [0, 128]}	tensor(-0.2624)
{'layer0_row239': [0, 239]}	tensor(-0.2593)
{'layer0_row195': [0, 195]}	tensor(-0.2567)
{'layer0_row197': [0, 197]}	tensor(-0.2540)
{'layer0_row32': [0, 32]}	tensor(-0.2512)
{'layer1_row63': [1, 63]}	tensor(-0.2485)
{'layer1_row61': [1, 61]}	tensor(-0.2479)
{'layer0_row78': [0, 78]}	tensor(-0.2477)
{'layer0_row56': [0, 56]}	tensor(-0.2451)
{'layer0_row24': [0, 24]}	tensor(-0.2423)
{'layer0_row46': [0, 46]}	tensor(-0.2394)
{'layer0_row252': [0, 252]}	tensor(-0.2368)
{'layer0_row70': [0, 70]}	tensor(-0.2336)
{'layer0_row260': [0, 260]}	tensor(-0.2312)
{'layer1_row91': [1, 91]}	tensor(-0.2283)
{'layer0_row204': [0, 204]}	tensor(-0.2279)
{'layer0_row219': [0, 219]}	tensor(-0.2252)
{'layer0_row134': [0, 134]}	tensor(-0.2223)
{'layer0_row275': [0, 275]}	tensor(-0.2197)
{'layer1_row75': [1, 75]}	tensor(-0.2168)
{'layer1_row37': [1, 37]}	tensor(-0.2166)
{'layer0_row126': [0, 126]}	tensor(-0.2162)
{'layer1_row48': [1, 48]}	tensor(-0.2136)
{'layer0_row73': [0, 73]}	tensor(-0.2131)
{'layer1_row92': [1, 92]}	tensor(-0.2104)
{'layer0_row234': [0, 234]}	tensor(-0.2101)
{'layer0_row202': [0, 202]}	tensor(-0.2077)
{'layer0_row255': [0, 255]}	tensor(-0.2047)
{'layer0_row299': [0, 299]}	tensor(-0.2020)
{'layer1_row3': [1, 3]}	tensor(-0.1992)
{'layer0_row290': [0, 290]}	tensor(-0.1989)
{'layer0_row108': [0, 108]}	tensor(-0.1962)
{'layer0_row33': [0, 33]}	tensor(-0.1933)
{'layer0_row137': [0, 137]}	tensor(-0.1908)
{'layer0_row161': [0, 161]}	tensor(-0.1880)
{'layer0_row205': [0, 205]}	tensor(-0.1853)
{'layer1_row83': [1, 83]}	tensor(-0.1826)
{'layer0_row117': [0, 117]}	tensor(999.8178)
