Action	Reward
{'layer0_row65': [0, 65]}	tensor(-0.6887)
{'layer1_row45': [1, 45]}	tensor(-0.6859)
{'layer1_row49': [1, 49]}	tensor(-0.6850)
{'layer0_row201': [0, 201]}	tensor(-0.6844)
{'layer0_row284': [0, 284]}	tensor(-0.6813)
{'layer0_row64': [0, 64]}	tensor(-0.6777)
{'layer0_row162': [0, 162]}	tensor(-0.6747)
{'layer0_row85': [0, 85]}	tensor(-0.6724)
{'layer0_row154': [0, 154]}	tensor(-0.6695)
{'layer0_row120': [0, 120]}	tensor(-0.6659)
{'layer1_row30': [1, 30]}	tensor(-0.6641)
{'layer0_row225': [0, 225]}	tensor(-0.6624)
{'layer0_row220': [0, 220]}	tensor(-0.6600)
{'layer0_row74': [0, 74]}	tensor(-0.6569)
{'layer0_row106': [0, 106]}	tensor(-0.6543)
{'layer0_row203': [0, 203]}	tensor(-0.6505)
{'layer0_row37': [0, 37]}	tensor(-0.6482)
{'layer0_row211': [0, 211]}	tensor(-0.6449)
{'layer0_row268': [0, 268]}	tensor(-0.6419)
{'layer0_row231': [0, 231]}	tensor(-0.6393)
{'layer1_row36': [1, 36]}	tensor(-0.6365)
{'layer0_row167': [0, 167]}	tensor(-0.6350)
{'layer0_row165': [0, 165]}	tensor(-0.6329)
{'layer0_row93': [0, 93]}	tensor(-0.6298)
{'layer0_row89': [0, 89]}	tensor(-0.6272)
{'layer1_row56': [1, 56]}	tensor(-0.6239)
{'layer1_row18': [1, 18]}	tensor(-0.6236)
{'layer0_row170': [0, 170]}	tensor(-0.6222)
{'layer0_row100': [0, 100]}	tensor(-0.6200)
{'layer0_row159': [0, 159]}	tensor(-0.6165)
{'layer0_row4': [0, 4]}	tensor(-0.6135)
{'layer1_row73': [1, 73]}	tensor(-0.6112)
{'layer0_row293': [0, 293]}	tensor(-0.6098)
{'layer0_row226': [0, 226]}	tensor(-0.6070)
{'layer1_row10': [1, 10]}	tensor(-0.6038)
{'layer0_row188': [0, 188]}	tensor(-0.6036)
{'layer0_row7': [0, 7]}	tensor(-0.6009)
{'layer0_row241': [0, 241]}	tensor(-0.5975)
{'layer0_row139': [0, 139]}	tensor(-0.5947)
{'layer0_row221': [0, 221]}	tensor(-0.5920)
{'layer0_row294': [0, 294]}	tensor(-0.5890)
{'layer1_row55': [1, 55]}	tensor(-0.5859)
{'layer0_row71': [0, 71]}	tensor(-0.5849)
{'layer0_row218': [0, 218]}	tensor(-0.5826)
{'layer0_row283': [0, 283]}	tensor(-0.5791)
{'layer0_row133': [0, 133]}	tensor(-0.5764)
{'layer0_row96': [0, 96]}	tensor(-0.5733)
{'layer0_row222': [0, 222]}	tensor(-0.5705)
{'layer0_row11': [0, 11]}	tensor(-0.5677)
{'layer0_row264': [0, 264]}	tensor(-0.5645)
{'layer1_row20': [1, 20]}	tensor(-0.5622)
{'layer0_row69': [0, 69]}	tensor(-0.5613)
{'layer1_row13': [1, 13]}	tensor(-0.5582)
{'layer0_row6': [0, 6]}	tensor(-0.5569)
{'layer1_row97': [1, 97]}	tensor(-0.5547)
{'layer0_row185': [0, 185]}	tensor(-0.5538)
{'layer0_row281': [0, 281]}	tensor(-0.5508)
{'layer0_row109': [0, 109]}	tensor(-0.5481)
{'layer0_row149': [0, 149]}	tensor(-0.5451)
{'layer0_row178': [0, 178]}	tensor(-0.5419)
{'layer0_row113': [0, 113]}	tensor(-0.5390)
{'layer0_row19': [0, 19]}	tensor(-0.5364)
{'layer0_row250': [0, 250]}	tensor(-0.5335)
{'layer0_row118': [0, 118]}	tensor(-0.5305)
{'layer0_row247': [0, 247]}	tensor(-0.5278)
{'layer0_row278': [0, 278]}	tensor(-0.5250)
{'layer0_row157': [0, 157]}	tensor(-0.5222)
{'layer1_row34': [1, 34]}	tensor(-0.5191)
{'layer1_row93': [1, 93]}	tensor(-0.5186)
{'layer0_row152': [0, 152]}	tensor(-0.5177)
{'layer1_row52': [1, 52]}	tensor(-0.5148)
{'layer0_row184': [0, 184]}	tensor(-0.5141)
{'layer1_row70': [1, 70]}	tensor(-0.5113)
{'layer1_row39': [1, 39]}	tensor(-0.5104)
{'layer0_row103': [0, 103]}	tensor(-0.5104)
{'layer0_row191': [0, 191]}	tensor(-0.5070)
{'layer0_row54': [0, 54]}	tensor(-0.5043)
{'layer0_row296': [0, 296]}	tensor(-0.5017)
{'layer0_row25': [0, 25]}	tensor(-0.4985)
{'layer1_row29': [1, 29]}	tensor(-0.4959)
{'layer0_row105': [0, 105]}	tensor(-0.4952)
{'layer0_row90': [0, 90]}	tensor(-0.4921)
{'layer1_row62': [1, 62]}	tensor(-0.4891)
{'layer0_row102': [0, 102]}	tensor(-0.4888)
{'layer0_row151': [0, 151]}	tensor(-0.4860)
{'layer0_row277': [0, 277]}	tensor(-0.4826)
{'layer0_row48': [0, 48]}	tensor(-0.4802)
{'layer0_row104': [0, 104]}	tensor(-0.4773)
{'layer0_row110': [0, 110]}	tensor(-0.4748)
{'layer0_row156': [0, 156]}	tensor(-0.4714)
{'layer0_row62': [0, 62]}	tensor(-0.4686)
{'layer0_row207': [0, 207]}	tensor(-0.4658)
{'layer0_row147': [0, 147]}	tensor(-0.4624)
{'layer0_row146': [0, 146]}	tensor(-0.4595)
{'layer1_row0': [1, 0]}	tensor(-0.4570)
{'layer0_row238': [0, 238]}	tensor(-0.4565)
{'layer0_row200': [0, 200]}	tensor(-0.4538)
{'layer1_row15': [1, 15]}	tensor(-0.4505)
{'layer0_row298': [0, 298]}	tensor(-0.4503)
{'layer0_row60': [0, 60]}	tensor(-0.4469)
{'layer0_row131': [0, 131]}	tensor(-0.4448)
{'layer0_row173': [0, 173]}	tensor(-0.4413)
{'layer0_row84': [0, 84]}	tensor(-0.4385)
{'layer1_row69': [1, 69]}	tensor(-0.4363)
{'layer0_row177': [0, 177]}	tensor(-0.4352)
{'layer1_row82': [1, 82]}	tensor(-0.4325)
{'layer0_row297': [0, 297]}	tensor(-0.4321)
{'layer1_row78': [1, 78]}	tensor(-0.4289)
{'layer0_row276': [0, 276]}	tensor(-0.4282)
{'layer0_row179': [0, 179]}	tensor(-0.4257)
{'layer0_row266': [0, 266]}	tensor(-0.4230)
{'layer0_row275': [0, 275]}	tensor(-0.4197)
{'layer0_row141': [0, 141]}	tensor(-0.4171)
{'layer0_row262': [0, 262]}	tensor(-0.4142)
{'layer0_row267': [0, 267]}	tensor(-0.4113)
{'layer0_row86': [0, 86]}	tensor(-0.4080)
{'layer1_row4': [1, 4]}	tensor(-0.4050)
{'layer0_row263': [0, 263]}	tensor(-0.4051)
{'layer1_row44': [1, 44]}	tensor(-0.4021)
{'layer0_row30': [0, 30]}	tensor(-0.4015)
{'layer0_row115': [0, 115]}	tensor(-0.3989)
{'layer1_row41': [1, 41]}	tensor(-0.3958)
{'layer1_row7': [1, 7]}	tensor(-0.3953)
{'layer0_row171': [0, 171]}	tensor(-0.3951)
{'layer1_row58': [1, 58]}	tensor(-0.3919)
{'layer0_row182': [0, 182]}	tensor(-0.3917)
{'layer1_row28': [1, 28]}	tensor(-0.3888)
{'layer1_row50': [1, 50]}	tensor(-0.3885)
{'layer1_row24': [1, 24]}	tensor(-0.3876)
{'layer1_row43': [1, 43]}	tensor(-0.3874)
{'layer0_row269': [0, 269]}	tensor(-0.3867)
{'layer0_row245': [0, 245]}	tensor(-0.3839)
{'layer0_row237': [0, 237]}	tensor(-0.3809)
{'layer0_row42': [0, 42]}	tensor(-0.3781)
{'layer0_row126': [0, 126]}	tensor(-0.3755)
{'layer0_row76': [0, 76]}	tensor(-0.3728)
{'layer1_row95': [1, 95]}	tensor(-0.3696)
{'layer1_row46': [1, 46]}	tensor(-0.3691)
{'layer0_row208': [0, 208]}	tensor(-0.3689)
{'layer0_row168': [0, 168]}	tensor(-0.3662)
{'layer0_row210': [0, 210]}	tensor(-0.3634)
{'layer0_row272': [0, 272]}	tensor(-0.3599)
{'layer0_row196': [0, 196]}	tensor(-0.3575)
{'layer0_row265': [0, 265]}	tensor(-0.3547)
{'layer1_row17': [1, 17]}	tensor(-0.3519)
{'layer0_row17': [0, 17]}	tensor(-0.3514)
{'layer0_row124': [0, 124]}	tensor(-0.3486)
{'layer0_row187': [0, 187]}	tensor(-0.3461)
{'layer0_row21': [0, 21]}	tensor(-0.3429)
{'layer0_row20': [0, 20]}	tensor(-0.3401)
{'layer0_row145': [0, 145]}	tensor(-0.3372)
{'layer0_row63': [0, 63]}	tensor(-0.3340)
{'layer0_row223': [0, 223]}	tensor(-0.3318)
{'layer0_row14': [0, 14]}	tensor(-0.3290)
{'layer0_row61': [0, 61]}	tensor(-0.3259)
{'layer0_row288': [0, 288]}	tensor(-0.3228)
{'layer0_row206': [0, 206]}	tensor(-0.3204)
{'layer0_row212': [0, 212]}	tensor(-0.3173)
{'layer0_row224': [0, 224]}	tensor(-0.3147)
{'layer0_row92': [0, 92]}	tensor(-0.3119)
{'layer1_row6': [1, 6]}	tensor(-0.3091)
{'layer1_row14': [1, 14]}	tensor(-0.3089)
{'layer0_row181': [0, 181]}	tensor(-0.3081)
{'layer0_row82': [0, 82]}	tensor(-0.3054)
{'layer0_row153': [0, 153]}	tensor(-0.3025)
{'layer0_row0': [0, 0]}	tensor(-0.2999)
{'layer1_row89': [1, 89]}	tensor(-0.2969)
{'layer0_row291': [0, 291]}	tensor(-0.2964)
{'layer1_row12': [1, 12]}	tensor(-0.2937)
{'layer0_row199': [0, 199]}	tensor(-0.2934)
{'layer0_row41': [0, 41]}	tensor(-0.2905)
{'layer0_row95': [0, 95]}	tensor(-0.2877)
{'layer0_row39': [0, 39]}	tensor(-0.2848)
{'layer0_row50': [0, 50]}	tensor(-0.2821)
{'layer0_row155': [0, 155]}	tensor(-0.2794)
{'layer0_row254': [0, 254]}	tensor(-0.2764)
{'layer0_row163': [0, 163]}	tensor(-0.2737)
{'layer0_row98': [0, 98]}	tensor(-0.2711)
{'layer0_row215': [0, 215]}	tensor(-0.2682)
{'layer0_row160': [0, 160]}	tensor(-0.2654)
{'layer0_row261': [0, 261]}	tensor(-0.2625)
{'layer0_row27': [0, 27]}	tensor(-0.2596)
{'layer0_row233': [0, 233]}	tensor(-0.2567)
{'layer0_row129': [0, 129]}	tensor(-0.2541)
{'layer0_row91': [0, 91]}	tensor(-0.2513)
{'layer0_row256': [0, 256]}	tensor(-0.2482)
{'layer0_row286': [0, 286]}	tensor(-0.2455)
{'layer0_row1': [0, 1]}	tensor(-0.2429)
{'layer1_row25': [1, 25]}	tensor(-0.2399)
{'layer0_row80': [0, 80]}	tensor(-0.2395)
{'layer1_row40': [1, 40]}	tensor(-0.2369)
{'layer1_row98': [1, 98]}	tensor(-0.2366)
{'layer1_row60': [1, 60]}	tensor(-0.2364)
{'layer1_row19': [1, 19]}	tensor(-0.2360)
{'layer0_row58': [0, 58]}	tensor(-0.2356)
{'layer0_row52': [0, 52]}	tensor(-0.2328)
{'layer0_row5': [0, 5]}	tensor(-0.2300)
{'layer0_row128': [0, 128]}	tensor(-0.2271)
{'layer0_row239': [0, 239]}	tensor(-0.2242)
{'layer0_row195': [0, 195]}	tensor(-0.2217)
{'layer0_row197': [0, 197]}	tensor(-0.2187)
{'layer0_row32': [0, 32]}	tensor(-0.2161)
{'layer1_row61': [1, 61]}	tensor(-0.2132)
{'layer1_row63': [1, 63]}	tensor(-0.2129)
{'layer1_row91': [1, 91]}	tensor(-0.2127)
{'layer0_row78': [0, 78]}	tensor(-0.2125)
{'layer0_row56': [0, 56]}	tensor(-0.2097)
{'layer0_row24': [0, 24]}	tensor(-0.2069)
{'layer0_row46': [0, 46]}	tensor(-0.2042)
{'layer0_row299': [0, 299]}	tensor(-0.2013)
{'layer0_row252': [0, 252]}	tensor(-0.1986)
{'layer0_row260': [0, 260]}	tensor(-0.1957)
{'layer0_row70': [0, 70]}	tensor(-0.1930)
{'layer1_row37': [1, 37]}	tensor(-0.1904)
{'layer0_row219': [0, 219]}	tensor(-0.1900)
{'layer0_row134': [0, 134]}	tensor(-0.1871)
{'layer1_row75': [1, 75]}	tensor(-0.1843)
{'layer1_row92': [1, 92]}	tensor(-0.1840)
{'layer1_row48': [1, 48]}	tensor(-0.1839)
{'layer1_row84': [1, 84]}	tensor(-0.1836)
{'layer0_row73': [0, 73]}	tensor(999.8168)
