Action	Reward
{'layer1_row45': [1, 45]}	tensor(-0.6838)
{'layer1_row49': [1, 49]}	tensor(-0.6824)
{'layer0_row201': [0, 201]}	tensor(-0.6820)
{'layer0_row284': [0, 284]}	tensor(-0.6790)
{'layer0_row64': [0, 64]}	tensor(-0.6766)
{'layer0_row162': [0, 162]}	tensor(-0.6732)
{'layer0_row85': [0, 85]}	tensor(-0.6707)
{'layer0_row154': [0, 154]}	tensor(-0.6675)
{'layer0_row120': [0, 120]}	tensor(-0.6644)
{'layer1_row30': [1, 30]}	tensor(-0.6610)
{'layer0_row225': [0, 225]}	tensor(-0.6608)
{'layer0_row220': [0, 220]}	tensor(-0.6579)
{'layer0_row74': [0, 74]}	tensor(-0.6547)
{'layer0_row106': [0, 106]}	tensor(-0.6522)
{'layer0_row203': [0, 203]}	tensor(-0.6487)
{'layer0_row37': [0, 37]}	tensor(-0.6458)
{'layer0_row211': [0, 211]}	tensor(-0.6434)
{'layer0_row268': [0, 268]}	tensor(-0.6406)
{'layer0_row231': [0, 231]}	tensor(-0.6376)
{'layer1_row36': [1, 36]}	tensor(-0.6346)
{'layer0_row167': [0, 167]}	tensor(-0.6336)
{'layer0_row165': [0, 165]}	tensor(-0.6312)
{'layer0_row93': [0, 93]}	tensor(-0.6278)
{'layer0_row89': [0, 89]}	tensor(-0.6250)
{'layer1_row56': [1, 56]}	tensor(-0.6220)
{'layer1_row18': [1, 18]}	tensor(-0.6213)
{'layer0_row170': [0, 170]}	tensor(-0.6200)
{'layer0_row100': [0, 100]}	tensor(-0.6175)
{'layer0_row159': [0, 159]}	tensor(-0.6149)
{'layer0_row4': [0, 4]}	tensor(-0.6111)
{'layer1_row73': [1, 73]}	tensor(-0.6088)
{'layer0_row293': [0, 293]}	tensor(-0.6084)
{'layer0_row226': [0, 226]}	tensor(-0.6054)
{'layer1_row10': [1, 10]}	tensor(-0.6026)
{'layer0_row188': [0, 188]}	tensor(-0.6014)
{'layer0_row7': [0, 7]}	tensor(-0.5982)
{'layer0_row241': [0, 241]}	tensor(-0.5956)
{'layer0_row139': [0, 139]}	tensor(-0.5928)
{'layer0_row221': [0, 221]}	tensor(-0.5898)
{'layer0_row294': [0, 294]}	tensor(-0.5867)
{'layer1_row55': [1, 55]}	tensor(-0.5845)
{'layer0_row71': [0, 71]}	tensor(-0.5831)
{'layer0_row218': [0, 218]}	tensor(-0.5809)
{'layer0_row283': [0, 283]}	tensor(-0.5773)
{'layer0_row133': [0, 133]}	tensor(-0.5748)
{'layer0_row96': [0, 96]}	tensor(-0.5720)
{'layer0_row222': [0, 222]}	tensor(-0.5683)
{'layer0_row11': [0, 11]}	tensor(-0.5657)
{'layer0_row264': [0, 264]}	tensor(-0.5632)
{'layer1_row20': [1, 20]}	tensor(-0.5604)
{'layer0_row69': [0, 69]}	tensor(-0.5585)
{'layer1_row13': [1, 13]}	tensor(-0.5564)
{'layer0_row6': [0, 6]}	tensor(-0.5560)
{'layer1_row97': [1, 97]}	tensor(-0.5530)
{'layer0_row185': [0, 185]}	tensor(-0.5524)
{'layer0_row281': [0, 281]}	tensor(-0.5495)
{'layer0_row109': [0, 109]}	tensor(-0.5472)
{'layer0_row149': [0, 149]}	tensor(-0.5440)
{'layer0_row178': [0, 178]}	tensor(-0.5405)
{'layer0_row113': [0, 113]}	tensor(-0.5381)
{'layer0_row19': [0, 19]}	tensor(-0.5353)
{'layer0_row250': [0, 250]}	tensor(-0.5322)
{'layer0_row118': [0, 118]}	tensor(-0.5292)
{'layer0_row247': [0, 247]}	tensor(-0.5260)
{'layer0_row278': [0, 278]}	tensor(-0.5237)
{'layer0_row157': [0, 157]}	tensor(-0.5203)
{'layer1_row34': [1, 34]}	tensor(-0.5173)
{'layer1_row93': [1, 93]}	tensor(-0.5171)
{'layer0_row152': [0, 152]}	tensor(-0.5164)
{'layer1_row52': [1, 52]}	tensor(-0.5135)
{'layer0_row184': [0, 184]}	tensor(-0.5128)
{'layer1_row70': [1, 70]}	tensor(-0.5097)
{'layer1_row39': [1, 39]}	tensor(-0.5092)
{'layer0_row103': [0, 103]}	tensor(-0.5085)
{'layer0_row191': [0, 191]}	tensor(-0.5055)
{'layer0_row54': [0, 54]}	tensor(-0.5029)
{'layer0_row296': [0, 296]}	tensor(-0.5000)
{'layer0_row25': [0, 25]}	tensor(-0.4973)
{'layer1_row29': [1, 29]}	tensor(-0.4942)
{'layer0_row105': [0, 105]}	tensor(-0.4942)
{'layer0_row90': [0, 90]}	tensor(-0.4905)
{'layer1_row62': [1, 62]}	tensor(-0.4878)
{'layer0_row102': [0, 102]}	tensor(-0.4872)
{'layer0_row151': [0, 151]}	tensor(-0.4841)
{'layer0_row277': [0, 277]}	tensor(-0.4819)
{'layer0_row48': [0, 48]}	tensor(-0.4782)
{'layer0_row104': [0, 104]}	tensor(-0.4758)
{'layer0_row110': [0, 110]}	tensor(-0.4728)
{'layer0_row156': [0, 156]}	tensor(-0.4700)
{'layer0_row62': [0, 62]}	tensor(-0.4671)
{'layer0_row207': [0, 207]}	tensor(-0.4647)
{'layer0_row147': [0, 147]}	tensor(-0.4611)
{'layer0_row146': [0, 146]}	tensor(-0.4589)
{'layer1_row0': [1, 0]}	tensor(-0.4561)
{'layer0_row238': [0, 238]}	tensor(-0.4551)
{'layer0_row200': [0, 200]}	tensor(-0.4524)
{'layer1_row15': [1, 15]}	tensor(-0.4495)
{'layer0_row298': [0, 298]}	tensor(-0.4490)
{'layer0_row60': [0, 60]}	tensor(-0.4460)
{'layer0_row131': [0, 131]}	tensor(-0.4431)
{'layer0_row173': [0, 173]}	tensor(-0.4400)
{'layer0_row84': [0, 84]}	tensor(-0.4374)
{'layer1_row69': [1, 69]}	tensor(-0.4345)
{'layer0_row177': [0, 177]}	tensor(-0.4338)
{'layer1_row82': [1, 82]}	tensor(-0.4312)
{'layer0_row297': [0, 297]}	tensor(-0.4304)
{'layer1_row78': [1, 78]}	tensor(-0.4276)
{'layer0_row276': [0, 276]}	tensor(-0.4271)
{'layer0_row179': [0, 179]}	tensor(-0.4241)
{'layer0_row266': [0, 266]}	tensor(-0.4213)
{'layer0_row275': [0, 275]}	tensor(-0.4188)
{'layer0_row141': [0, 141]}	tensor(-0.4155)
{'layer0_row262': [0, 262]}	tensor(-0.4130)
{'layer0_row267': [0, 267]}	tensor(-0.4102)
{'layer0_row86': [0, 86]}	tensor(-0.4072)
{'layer1_row4': [1, 4]}	tensor(-0.4040)
{'layer0_row263': [0, 263]}	tensor(-0.4037)
{'layer1_row44': [1, 44]}	tensor(-0.4010)
{'layer0_row30': [0, 30]}	tensor(-0.4003)
{'layer0_row115': [0, 115]}	tensor(-0.3977)
{'layer1_row41': [1, 41]}	tensor(-0.3948)
{'layer1_row7': [1, 7]}	tensor(-0.3943)
{'layer0_row171': [0, 171]}	tensor(-0.3940)
{'layer1_row58': [1, 58]}	tensor(-0.3909)
{'layer0_row182': [0, 182]}	tensor(-0.3905)
{'layer1_row28': [1, 28]}	tensor(-0.3874)
{'layer1_row50': [1, 50]}	tensor(-0.3872)
{'layer1_row24': [1, 24]}	tensor(-0.3868)
{'layer1_row43': [1, 43]}	tensor(-0.3863)
{'layer0_row269': [0, 269]}	tensor(-0.3855)
{'layer0_row245': [0, 245]}	tensor(-0.3825)
{'layer0_row237': [0, 237]}	tensor(-0.3798)
{'layer0_row42': [0, 42]}	tensor(-0.3772)
{'layer0_row126': [0, 126]}	tensor(-0.3744)
{'layer0_row76': [0, 76]}	tensor(-0.3715)
{'layer1_row95': [1, 95]}	tensor(-0.3686)
{'layer1_row46': [1, 46]}	tensor(-0.3681)
{'layer0_row208': [0, 208]}	tensor(-0.3676)
{'layer0_row168': [0, 168]}	tensor(-0.3648)
{'layer0_row210': [0, 210]}	tensor(-0.3618)
{'layer0_row272': [0, 272]}	tensor(-0.3592)
{'layer0_row196': [0, 196]}	tensor(-0.3563)
{'layer0_row265': [0, 265]}	tensor(-0.3536)
{'layer1_row17': [1, 17]}	tensor(-0.3509)
{'layer0_row17': [0, 17]}	tensor(-0.3503)
{'layer0_row124': [0, 124]}	tensor(-0.3479)
{'layer0_row187': [0, 187]}	tensor(-0.3448)
{'layer0_row21': [0, 21]}	tensor(-0.3418)
{'layer0_row20': [0, 20]}	tensor(-0.3390)
{'layer0_row145': [0, 145]}	tensor(-0.3364)
{'layer0_row63': [0, 63]}	tensor(-0.3336)
{'layer0_row223': [0, 223]}	tensor(-0.3306)
{'layer0_row14': [0, 14]}	tensor(-0.3280)
{'layer0_row61': [0, 61]}	tensor(-0.3248)
{'layer0_row288': [0, 288]}	tensor(-0.3221)
{'layer0_row206': [0, 206]}	tensor(-0.3193)
{'layer0_row212': [0, 212]}	tensor(-0.3165)
{'layer0_row224': [0, 224]}	tensor(-0.3138)
{'layer0_row92': [0, 92]}	tensor(-0.3112)
{'layer1_row6': [1, 6]}	tensor(-0.3079)
{'layer1_row14': [1, 14]}	tensor(-0.3080)
{'layer0_row181': [0, 181]}	tensor(-0.3073)
{'layer0_row82': [0, 82]}	tensor(-0.3043)
{'layer0_row153': [0, 153]}	tensor(-0.3020)
{'layer0_row0': [0, 0]}	tensor(-0.2989)
{'layer1_row89': [1, 89]}	tensor(-0.2959)
{'layer0_row291': [0, 291]}	tensor(-0.2959)
{'layer1_row12': [1, 12]}	tensor(-0.2933)
{'layer0_row199': [0, 199]}	tensor(-0.2926)
{'layer0_row41': [0, 41]}	tensor(-0.2895)
{'layer0_row95': [0, 95]}	tensor(-0.2869)
{'layer0_row39': [0, 39]}	tensor(-0.2842)
{'layer0_row50': [0, 50]}	tensor(-0.2815)
{'layer0_row155': [0, 155]}	tensor(-0.2786)
{'layer0_row254': [0, 254]}	tensor(-0.2758)
{'layer0_row163': [0, 163]}	tensor(-0.2728)
{'layer0_row98': [0, 98]}	tensor(-0.2704)
{'layer0_row215': [0, 215]}	tensor(-0.2674)
{'layer0_row160': [0, 160]}	tensor(-0.2643)
{'layer0_row261': [0, 261]}	tensor(-0.2617)
{'layer0_row27': [0, 27]}	tensor(-0.2590)
{'layer0_row233': [0, 233]}	tensor(-0.2560)
{'layer0_row129': [0, 129]}	tensor(-0.2534)
{'layer0_row91': [0, 91]}	tensor(-0.2507)
{'layer0_row256': [0, 256]}	tensor(-0.2478)
{'layer0_row286': [0, 286]}	tensor(-0.2450)
{'layer0_row1': [0, 1]}	tensor(-0.2421)
{'layer1_row25': [1, 25]}	tensor(-0.2394)
{'layer0_row80': [0, 80]}	tensor(-0.2391)
{'layer1_row40': [1, 40]}	tensor(-0.2363)
{'layer1_row98': [1, 98]}	tensor(-0.2360)
{'layer1_row60': [1, 60]}	tensor(-0.2357)
{'layer1_row19': [1, 19]}	tensor(-0.2352)
{'layer0_row58': [0, 58]}	tensor(-0.2348)
{'layer0_row52': [0, 52]}	tensor(-0.2322)
{'layer0_row5': [0, 5]}	tensor(-0.2294)
{'layer0_row128': [0, 128]}	tensor(-0.2266)
{'layer0_row239': [0, 239]}	tensor(-0.2239)
{'layer0_row195': [0, 195]}	tensor(-0.2209)
{'layer0_row197': [0, 197]}	tensor(-0.2185)
{'layer0_row32': [0, 32]}	tensor(-0.2153)
{'layer1_row61': [1, 61]}	tensor(-0.2128)
{'layer1_row63': [1, 63]}	tensor(-0.2124)
{'layer1_row91': [1, 91]}	tensor(-0.2122)
{'layer0_row78': [0, 78]}	tensor(-0.2118)
{'layer0_row56': [0, 56]}	tensor(-0.2090)
{'layer0_row24': [0, 24]}	tensor(-0.2062)
{'layer0_row46': [0, 46]}	tensor(-0.2034)
{'layer0_row299': [0, 299]}	tensor(-0.2006)
{'layer0_row252': [0, 252]}	tensor(-0.1980)
{'layer0_row260': [0, 260]}	tensor(-0.1952)
{'layer0_row70': [0, 70]}	tensor(-0.1925)
{'layer1_row37': [1, 37]}	tensor(-0.1895)
{'layer0_row219': [0, 219]}	tensor(-0.1894)
{'layer0_row134': [0, 134]}	tensor(-0.1866)
{'layer1_row75': [1, 75]}	tensor(-0.1837)
{'layer1_row92': [1, 92]}	tensor(-0.1835)
{'layer1_row48': [1, 48]}	tensor(-0.1833)
{'layer1_row84': [1, 84]}	tensor(-0.1831)
{'layer0_row73': [0, 73]}	tensor(999.8170)
