Action	Reward
{'layer0_row127': [0, 127]}	tensor(-0.4717)
{'layer0_row248': [0, 248]}	tensor(-0.4689)
{'layer1_row33': [1, 33]}	tensor(-0.4664)
{'layer0_row39': [0, 39]}	tensor(-0.4655)
{'layer0_row103': [0, 103]}	tensor(-0.4623)
{'layer0_row10': [0, 10]}	tensor(-0.4595)
{'layer0_row65': [0, 65]}	tensor(-0.4569)
{'layer1_row49': [1, 49]}	tensor(-0.4543)
{'layer0_row284': [0, 284]}	tensor(-0.4535)
{'layer0_row64': [0, 64]}	tensor(-0.4508)
{'layer0_row162': [0, 162]}	tensor(-0.4479)
{'layer0_row85': [0, 85]}	tensor(-0.4453)
{'layer0_row154': [0, 154]}	tensor(-0.4423)
{'layer0_row155': [0, 155]}	tensor(-0.4396)
{'layer0_row120': [0, 120]}	tensor(-0.4365)
{'layer0_row19': [0, 19]}	tensor(-0.4334)
{'layer0_row106': [0, 106]}	tensor(-0.4309)
{'layer0_row203': [0, 203]}	tensor(-0.4280)
{'layer0_row211': [0, 211]}	tensor(-0.4252)
{'layer0_row207': [0, 207]}	tensor(-0.4227)
{'layer0_row16': [0, 16]}	tensor(-0.4199)
{'layer0_row145': [0, 145]}	tensor(-0.4170)
{'layer0_row24': [0, 24]}	tensor(-0.4138)
{'layer0_row268': [0, 268]}	tensor(-0.4114)
{'layer1_row36': [1, 36]}	tensor(-0.4082)
{'layer0_row165': [0, 165]}	tensor(-0.4076)
{'layer0_row269': [0, 269]}	tensor(-0.4049)
{'layer0_row205': [0, 205]}	tensor(-0.4022)
{'layer0_row93': [0, 93]}	tensor(-0.3994)
{'layer0_row89': [0, 89]}	tensor(-0.3967)
{'layer1_row27': [1, 27]}	tensor(-0.3939)
{'layer0_row274': [0, 274]}	tensor(-0.3934)
{'layer0_row170': [0, 170]}	tensor(-0.3902)
{'layer0_row100': [0, 100]}	tensor(-0.3875)
{'layer0_row159': [0, 159]}	tensor(-0.3847)
{'layer1_row71': [1, 71]}	tensor(-0.3821)
{'layer0_row185': [0, 185]}	tensor(-0.3816)
{'layer1_row32': [1, 32]}	tensor(-0.3785)
{'layer1_row73': [1, 73]}	tensor(-0.3780)
{'layer0_row226': [0, 226]}	tensor(-0.3779)
{'layer0_row7': [0, 7]}	tensor(-0.3750)
{'layer1_row66': [1, 66]}	tensor(-0.3721)
{'layer0_row139': [0, 139]}	tensor(-0.3716)
{'layer0_row294': [0, 294]}	tensor(-0.3687)
{'layer0_row283': [0, 283]}	tensor(-0.3661)
{'layer0_row133': [0, 133]}	tensor(-0.3633)
{'layer0_row11': [0, 11]}	tensor(-0.3600)
{'layer0_row184': [0, 184]}	tensor(-0.3577)
{'layer0_row69': [0, 69]}	tensor(-0.3546)
{'layer0_row63': [0, 63]}	tensor(-0.3522)
{'layer1_row13': [1, 13]}	tensor(-0.3492)
{'layer0_row6': [0, 6]}	tensor(-0.3487)
{'layer0_row113': [0, 113]}	tensor(-0.3458)
{'layer0_row250': [0, 250]}	tensor(-0.3433)
{'layer0_row118': [0, 118]}	tensor(-0.3403)
{'layer0_row151': [0, 151]}	tensor(-0.3374)
{'layer0_row286': [0, 286]}	tensor(-0.3349)
{'layer0_row126': [0, 126]}	tensor(-0.3318)
{'layer0_row278': [0, 278]}	tensor(-0.3293)
{'layer1_row34': [1, 34]}	tensor(-0.3266)
{'layer1_row70': [1, 70]}	tensor(-0.3260)
{'layer1_row39': [1, 39]}	tensor(-0.3252)
{'layer0_row49': [0, 49]}	tensor(-0.3250)
{'layer0_row146': [0, 146]}	tensor(-0.3221)
{'layer0_row78': [0, 78]}	tensor(-0.3192)
{'layer0_row25': [0, 25]}	tensor(-0.3166)
{'layer0_row105': [0, 105]}	tensor(-0.3138)
{'layer0_row119': [0, 119]}	tensor(-0.3111)
{'layer0_row201': [0, 201]}	tensor(-0.3080)
{'layer0_row275': [0, 275]}	tensor(-0.3054)
{'layer0_row90': [0, 90]}	tensor(-0.3029)
{'layer0_row114': [0, 114]}	tensor(-0.2998)
{'layer1_row62': [1, 62]}	tensor(-0.2970)
{'layer0_row41': [0, 41]}	tensor(-0.2966)
{'layer0_row277': [0, 277]}	tensor(-0.2939)
{'layer0_row48': [0, 48]}	tensor(-0.2910)
{'layer0_row156': [0, 156]}	tensor(-0.2882)
{'layer0_row62': [0, 62]}	tensor(-0.2853)
{'layer0_row260': [0, 260]}	tensor(-0.2827)
{'layer0_row147': [0, 147]}	tensor(-0.2800)
{'layer1_row21': [1, 21]}	tensor(-0.2774)
{'layer0_row238': [0, 238]}	tensor(-0.2769)
{'layer0_row245': [0, 245]}	tensor(-0.2738)
{'layer0_row288': [0, 288]}	tensor(-0.2713)
{'layer0_row116': [0, 116]}	tensor(-0.2684)
{'layer0_row200': [0, 200]}	tensor(-0.2656)
{'layer0_row298': [0, 298]}	tensor(-0.2628)
{'layer0_row223': [0, 223]}	tensor(-0.2601)
{'layer0_row60': [0, 60]}	tensor(-0.2573)
{'layer0_row255': [0, 255]}	tensor(-0.2546)
{'layer0_row131': [0, 131]}	tensor(-0.2517)
{'layer0_row173': [0, 173]}	tensor(-0.2490)
{'layer0_row84': [0, 84]}	tensor(-0.2462)
{'layer1_row69': [1, 69]}	tensor(-0.2435)
{'layer1_row82': [1, 82]}	tensor(-0.2428)
{'layer0_row297': [0, 297]}	tensor(-0.2428)
{'layer0_row18': [0, 18]}	tensor(-0.2401)
{'layer1_row78': [1, 78]}	tensor(-0.2374)
{'layer1_row90': [1, 90]}	tensor(-0.2370)
{'layer0_row179': [0, 179]}	tensor(-0.2364)
{'layer0_row276': [0, 276]}	tensor(-0.2339)
{'layer1_row28': [1, 28]}	tensor(-0.2310)
{'layer1_row9': [1, 9]}	tensor(-0.2307)
{'layer0_row266': [0, 266]}	tensor(-0.2301)
{'layer1_row92': [1, 92]}	tensor(-0.2275)
{'layer0_row262': [0, 262]}	tensor(-0.2274)
{'layer0_row98': [0, 98]}	tensor(-0.2246)
{'layer0_row148': [0, 148]}	tensor(-0.2217)
{'layer0_row267': [0, 267]}	tensor(-0.2190)
{'layer1_row4': [1, 4]}	tensor(-0.2162)
{'layer0_row219': [0, 219]}	tensor(-0.2158)
{'layer0_row125': [0, 125]}	tensor(-0.2132)
{'layer0_row263': [0, 263]}	tensor(-0.2104)
{'layer1_row44': [1, 44]}	tensor(-0.2078)
{'layer0_row20': [0, 20]}	tensor(-0.2073)
{'layer0_row285': [0, 285]}	tensor(-0.2047)
{'layer0_row214': [0, 214]}	tensor(-0.2019)
{'layer0_row30': [0, 30]}	tensor(-0.1990)
{'layer0_row115': [0, 115]}	tensor(-0.1964)
{'layer1_row41': [1, 41]}	tensor(-0.1937)
{'layer0_row171': [0, 171]}	tensor(-0.1934)
{'layer1_row16': [1, 16]}	tensor(-0.1904)
{'layer0_row22': [0, 22]}	tensor(-0.1903)
{'layer0_row102': [0, 102]}	tensor(-0.1877)
{'layer0_row12': [0, 12]}	tensor(-0.1849)
{'layer1_row58': [1, 58]}	tensor(-0.1821)
{'layer1_row24': [1, 24]}	tensor(-0.1818)
{'layer0_row54': [0, 54]}	tensor(999.8185)
