Action	Reward
{'layer0_row75': [0, 75]}	tensor(-0.7227)
{'layer1_row74': [1, 74]}	tensor(-0.7196)
{'layer1_row35': [1, 35]}	tensor(-0.7185)
{'layer0_row88': [0, 88]}	tensor(-0.7172)
{'layer1_row88': [1, 88]}	tensor(-0.7157)
{'layer1_row85': [1, 85]}	tensor(-0.7142)
{'layer0_row26': [0, 26]}	tensor(-0.7133)
{'layer1_row9': [1, 9]}	tensor(-0.7098)
{'layer0_row72': [0, 72]}	tensor(-0.7093)
{'layer0_row180': [0, 180]}	tensor(-0.7064)
{'layer0_row31': [0, 31]}	tensor(-0.7034)
{'layer0_row130': [0, 130]}	tensor(-0.7011)
{'layer0_row127': [0, 127]}	tensor(-0.6980)
{'layer0_row123': [0, 123]}	tensor(-0.6950)
{'layer0_row299': [0, 299]}	tensor(-0.6918)
{'layer0_row248': [0, 248]}	tensor(-0.6897)
{'layer0_row10': [0, 10]}	tensor(-0.6857)
{'layer0_row65': [0, 65]}	tensor(-0.6835)
{'layer1_row45': [1, 45]}	tensor(-0.6804)
{'layer1_row49': [1, 49]}	tensor(-0.6803)
{'layer0_row284': [0, 284]}	tensor(-0.6779)
{'layer0_row64': [0, 64]}	tensor(-0.6756)
{'layer0_row162': [0, 162]}	tensor(-0.6728)
{'layer0_row85': [0, 85]}	tensor(-0.6697)
{'layer0_row154': [0, 154]}	tensor(-0.6670)
{'layer0_row120': [0, 120]}	tensor(-0.6643)
{'layer1_row30': [1, 30]}	tensor(-0.6616)
{'layer0_row225': [0, 225]}	tensor(-0.6603)
{'layer0_row220': [0, 220]}	tensor(-0.6575)
{'layer0_row74': [0, 74]}	tensor(-0.6546)
{'layer0_row203': [0, 203]}	tensor(-0.6521)
{'layer0_row37': [0, 37]}	tensor(-0.6490)
{'layer0_row211': [0, 211]}	tensor(-0.6459)
{'layer0_row231': [0, 231]}	tensor(-0.6427)
{'layer1_row36': [1, 36]}	tensor(-0.6404)
{'layer0_row167': [0, 167]}	tensor(-0.6394)
{'layer0_row165': [0, 165]}	tensor(-0.6370)
{'layer0_row93': [0, 93]}	tensor(-0.6336)
{'layer0_row89': [0, 89]}	tensor(-0.6304)
{'layer1_row56': [1, 56]}	tensor(-0.6272)
{'layer0_row48': [0, 48]}	tensor(-0.6264)
{'layer1_row18': [1, 18]}	tensor(-0.6239)
{'layer0_row170': [0, 170]}	tensor(-0.6229)
{'layer0_row100': [0, 100]}	tensor(-0.6207)
{'layer0_row159': [0, 159]}	tensor(-0.6174)
{'layer1_row73': [1, 73]}	tensor(-0.6140)
{'layer0_row293': [0, 293]}	tensor(-0.6132)
{'layer0_row67': [0, 67]}	tensor(-0.6104)
{'layer0_row226': [0, 226]}	tensor(-0.6076)
{'layer0_row188': [0, 188]}	tensor(-0.6046)
{'layer0_row7': [0, 7]}	tensor(-0.6017)
{'layer0_row291': [0, 291]}	tensor(-0.5989)
{'layer0_row241': [0, 241]}	tensor(-0.5965)
{'layer0_row139': [0, 139]}	tensor(-0.5936)
{'layer0_row221': [0, 221]}	tensor(-0.5903)
{'layer0_row294': [0, 294]}	tensor(-0.5881)
{'layer1_row55': [1, 55]}	tensor(-0.5845)
{'layer0_row218': [0, 218]}	tensor(-0.5840)
{'layer0_row283': [0, 283]}	tensor(-0.5814)
{'layer0_row133': [0, 133]}	tensor(-0.5775)
{'layer0_row96': [0, 96]}	tensor(-0.5757)
{'layer0_row11': [0, 11]}	tensor(-0.5728)
{'layer0_row264': [0, 264]}	tensor(-0.5696)
{'layer1_row20': [1, 20]}	tensor(-0.5665)
{'layer0_row69': [0, 69]}	tensor(-0.5661)
{'layer1_row13': [1, 13]}	tensor(-0.5628)
{'layer0_row6': [0, 6]}	tensor(-0.5624)
{'layer1_row97': [1, 97]}	tensor(-0.5594)
{'layer0_row281': [0, 281]}	tensor(-0.5587)
{'layer0_row109': [0, 109]}	tensor(-0.5559)
{'layer0_row149': [0, 149]}	tensor(-0.5528)
{'layer0_row168': [0, 168]}	tensor(-0.5503)
{'layer0_row117': [0, 117]}	tensor(-0.5474)
{'layer0_row178': [0, 178]}	tensor(-0.5444)
{'layer0_row113': [0, 113]}	tensor(-0.5417)
{'layer0_row19': [0, 19]}	tensor(-0.5386)
{'layer0_row250': [0, 250]}	tensor(-0.5358)
{'layer0_row282': [0, 282]}	tensor(-0.5324)
{'layer0_row118': [0, 118]}	tensor(-0.5299)
{'layer0_row247': [0, 247]}	tensor(-0.5269)
{'layer0_row278': [0, 278]}	tensor(-0.5240)
{'layer0_row157': [0, 157]}	tensor(-0.5214)
{'layer1_row34': [1, 34]}	tensor(-0.5185)
{'layer1_row93': [1, 93]}	tensor(-0.5177)
{'layer0_row152': [0, 152]}	tensor(-0.5174)
{'layer0_row108': [0, 108]}	tensor(-0.5143)
{'layer1_row52': [1, 52]}	tensor(-0.5114)
{'layer0_row42': [0, 42]}	tensor(-0.5110)
{'layer0_row184': [0, 184]}	tensor(-0.5083)
{'layer1_row70': [1, 70]}	tensor(-0.5048)
{'layer1_row39': [1, 39]}	tensor(-0.5046)
{'layer0_row103': [0, 103]}	tensor(-0.5038)
{'layer0_row191': [0, 191]}	tensor(-0.5015)
{'layer0_row20': [0, 20]}	tensor(-0.4981)
{'layer0_row25': [0, 25]}	tensor(-0.4954)
{'layer1_row76': [1, 76]}	tensor(-0.4922)
{'layer1_row29': [1, 29]}	tensor(-0.4916)
{'layer0_row105': [0, 105]}	tensor(-0.4907)
{'layer0_row90': [0, 90]}	tensor(-0.4884)
{'layer1_row62': [1, 62]}	tensor(-0.4855)
{'layer1_row7': [1, 7]}	tensor(-0.4843)
{'layer0_row151': [0, 151]}	tensor(-0.4843)
{'layer0_row104': [0, 104]}	tensor(-0.4814)
{'layer0_row156': [0, 156]}	tensor(-0.4785)
{'layer1_row19': [1, 19]}	tensor(-0.4756)
{'layer0_row62': [0, 62]}	tensor(-0.4752)
{'layer0_row207': [0, 207]}	tensor(-0.4720)
{'layer0_row147': [0, 147]}	tensor(-0.4696)
{'layer0_row174': [0, 174]}	tensor(-0.4665)
{'layer0_row146': [0, 146]}	tensor(-0.4640)
{'layer1_row0': [1, 0]}	tensor(-0.4603)
{'layer0_row238': [0, 238]}	tensor(-0.4606)
{'layer0_row200': [0, 200]}	tensor(-0.4573)
{'layer1_row15': [1, 15]}	tensor(-0.4545)
{'layer0_row298': [0, 298]}	tensor(-0.4544)
{'layer0_row60': [0, 60]}	tensor(-0.4510)
{'layer0_row199': [0, 199]}	tensor(-0.4484)
{'layer1_row94': [1, 94]}	tensor(-0.4452)
{'layer0_row131': [0, 131]}	tensor(-0.4447)
{'layer0_row173': [0, 173]}	tensor(-0.4421)
{'layer0_row84': [0, 84]}	tensor(-0.4394)
{'layer0_row1': [0, 1]}	tensor(-0.4364)
{'layer0_row8': [0, 8]}	tensor(-0.4331)
{'layer1_row69': [1, 69]}	tensor(-0.4310)
{'layer0_row177': [0, 177]}	tensor(-0.4302)
{'layer1_row82': [1, 82]}	tensor(-0.4272)
{'layer0_row297': [0, 297]}	tensor(-0.4267)
{'layer0_row18': [0, 18]}	tensor(-0.4241)
{'layer1_row78': [1, 78]}	tensor(-0.4211)
{'layer0_row276': [0, 276]}	tensor(-0.4206)
{'layer0_row179': [0, 179]}	tensor(-0.4177)
{'layer0_row266': [0, 266]}	tensor(-0.4151)
{'layer0_row141': [0, 141]}	tensor(-0.4124)
{'layer0_row262': [0, 262]}	tensor(-0.4094)
{'layer0_row267': [0, 267]}	tensor(-0.4066)
{'layer0_row86': [0, 86]}	tensor(-0.4040)
{'layer1_row4': [1, 4]}	tensor(-0.4010)
{'layer0_row263': [0, 263]}	tensor(-0.4006)
{'layer1_row44': [1, 44]}	tensor(-0.3974)
{'layer0_row30': [0, 30]}	tensor(-0.3968)
{'layer1_row89': [1, 89]}	tensor(-0.3944)
{'layer0_row115': [0, 115]}	tensor(-0.3935)
{'layer0_row132': [0, 132]}	tensor(-0.3909)
{'layer1_row41': [1, 41]}	tensor(-0.3880)
{'layer0_row242': [0, 242]}	tensor(-0.3878)
{'layer0_row171': [0, 171]}	tensor(-0.3847)
{'layer0_row102': [0, 102]}	tensor(-0.3820)
{'layer1_row58': [1, 58]}	tensor(-0.3792)
{'layer0_row182': [0, 182]}	tensor(-0.3784)
{'layer1_row28': [1, 28]}	tensor(-0.3756)
{'layer1_row91': [1, 91]}	tensor(-0.3751)
{'layer1_row50': [1, 50]}	tensor(-0.3747)
{'layer0_row39': [0, 39]}	tensor(-0.3741)
{'layer1_row24': [1, 24]}	tensor(-0.3715)
{'layer1_row43': [1, 43]}	tensor(-0.3710)
{'layer0_row269': [0, 269]}	tensor(-0.3707)
{'layer0_row54': [0, 54]}	tensor(-0.3680)
{'layer0_row296': [0, 296]}	tensor(-0.3650)
{'layer0_row61': [0, 61]}	tensor(-0.3622)
{'layer0_row245': [0, 245]}	tensor(-0.3594)
{'layer0_row237': [0, 237]}	tensor(-0.3568)
{'layer1_row95': [1, 95]}	tensor(-0.3535)
{'layer1_row84': [1, 84]}	tensor(-0.3531)
{'layer0_row121': [0, 121]}	tensor(-0.3528)
{'layer0_row210': [0, 210]}	tensor(-0.3503)
{'layer0_row272': [0, 272]}	tensor(-0.3474)
{'layer0_row196': [0, 196]}	tensor(-0.3445)
{'layer0_row265': [0, 265]}	tensor(-0.3417)
{'layer1_row17': [1, 17]}	tensor(-0.3389)
{'layer1_row42': [1, 42]}	tensor(-0.3385)
{'layer0_row17': [0, 17]}	tensor(-0.3378)
{'layer0_row208': [0, 208]}	tensor(-0.3354)
{'layer0_row124': [0, 124]}	tensor(-0.3323)
{'layer0_row187': [0, 187]}	tensor(-0.3296)
{'layer0_row21': [0, 21]}	tensor(-0.3270)
{'layer0_row145': [0, 145]}	tensor(-0.3239)
{'layer0_row223': [0, 223]}	tensor(-0.3213)
{'layer0_row14': [0, 14]}	tensor(-0.3185)
{'layer0_row288': [0, 288]}	tensor(-0.3158)
{'layer0_row206': [0, 206]}	tensor(-0.3129)
{'layer0_row212': [0, 212]}	tensor(-0.3102)
{'layer0_row224': [0, 224]}	tensor(-0.3074)
{'layer0_row92': [0, 92]}	tensor(-0.3045)
{'layer1_row6': [1, 6]}	tensor(-0.3017)
{'layer0_row4': [0, 4]}	tensor(-0.3015)
{'layer1_row14': [1, 14]}	tensor(-0.2985)
{'layer0_row82': [0, 82]}	tensor(-0.2984)
{'layer0_row153': [0, 153]}	tensor(-0.2956)
{'layer0_row0': [0, 0]}	tensor(-0.2927)
{'layer1_row12': [1, 12]}	tensor(-0.2898)
{'layer1_row10': [1, 10]}	tensor(-0.2896)
{'layer0_row41': [0, 41]}	tensor(-0.2889)
{'layer0_row270': [0, 270]}	tensor(-0.2864)
{'layer0_row95': [0, 95]}	tensor(-0.2836)
{'layer0_row50': [0, 50]}	tensor(-0.2807)
{'layer0_row155': [0, 155]}	tensor(-0.2781)
{'layer0_row254': [0, 254]}	tensor(-0.2753)
{'layer0_row163': [0, 163]}	tensor(-0.2724)
{'layer0_row215': [0, 215]}	tensor(-0.2698)
{'layer0_row76': [0, 76]}	tensor(-0.2669)
{'layer0_row160': [0, 160]}	tensor(-0.2642)
{'layer1_row87': [1, 87]}	tensor(-0.2613)
{'layer0_row261': [0, 261]}	tensor(-0.2609)
{'layer0_row27': [0, 27]}	tensor(-0.2583)
{'layer0_row233': [0, 233]}	tensor(-0.2555)
{'layer0_row129': [0, 129]}	tensor(-0.2528)
{'layer0_row91': [0, 91]}	tensor(-0.2502)
{'layer0_row256': [0, 256]}	tensor(-0.2473)
{'layer0_row286': [0, 286]}	tensor(-0.2446)
{'layer1_row25': [1, 25]}	tensor(-0.2419)
{'layer0_row80': [0, 80]}	tensor(-0.2415)
{'layer0_row189': [0, 189]}	tensor(-0.2385)
{'layer0_row222': [0, 222]}	tensor(-0.2358)
{'layer1_row40': [1, 40]}	tensor(-0.2331)
{'layer1_row98': [1, 98]}	tensor(-0.2325)
{'layer1_row60': [1, 60]}	tensor(-0.2325)
{'layer0_row58': [0, 58]}	tensor(-0.2321)
{'layer0_row5': [0, 5]}	tensor(-0.2296)
{'layer0_row128': [0, 128]}	tensor(-0.2267)
{'layer0_row239': [0, 239]}	tensor(-0.2238)
{'layer0_row195': [0, 195]}	tensor(-0.2210)
{'layer0_row197': [0, 197]}	tensor(-0.2183)
{'layer0_row32': [0, 32]}	tensor(-0.2156)
{'layer1_row61': [1, 61]}	tensor(-0.2128)
{'layer1_row63': [1, 63]}	tensor(-0.2128)
{'layer0_row78': [0, 78]}	tensor(-0.2124)
{'layer0_row56': [0, 56]}	tensor(-0.2096)
{'layer0_row24': [0, 24]}	tensor(-0.2069)
{'layer0_row46': [0, 46]}	tensor(-0.2041)
{'layer0_row252': [0, 252]}	tensor(-0.2012)
{'layer0_row70': [0, 70]}	tensor(-0.1986)
{'layer0_row51': [0, 51]}	tensor(-0.1959)
{'layer1_row37': [1, 37]}	tensor(-0.1931)
{'layer0_row204': [0, 204]}	tensor(-0.1928)
{'layer0_row219': [0, 219]}	tensor(-0.1900)
{'layer0_row134': [0, 134]}	tensor(-0.1876)
{'layer0_row98': [0, 98]}	tensor(-0.1846)
{'layer0_row275': [0, 275]}	tensor(999.8181)
