Action	Reward
{'layer0_row72': [0, 72]}	tensor(-0.7503)
{'layer0_row180': [0, 180]}	tensor(-0.7463)
{'layer1_row26': [1, 26]}	tensor(-0.7435)
{'layer0_row88': [0, 88]}	tensor(-0.7432)
{'layer1_row85': [1, 85]}	tensor(-0.7400)
{'layer0_row31': [0, 31]}	tensor(-0.7387)
{'layer0_row123': [0, 123]}	tensor(-0.7358)
{'layer0_row130': [0, 130]}	tensor(-0.7329)
{'layer1_row33': [1, 33]}	tensor(-0.7302)
{'layer0_row65': [0, 65]}	tensor(-0.7296)
{'layer0_row127': [0, 127]}	tensor(-0.7263)
{'layer0_row248': [0, 248]}	tensor(-0.7232)
{'layer0_row10': [0, 10]}	tensor(-0.7207)
{'layer1_row49': [1, 49]}	tensor(-0.7181)
{'layer1_row45': [1, 45]}	tensor(-0.7167)
{'layer0_row284': [0, 284]}	tensor(-0.7159)
{'layer0_row85': [0, 85]}	tensor(-0.7130)
{'layer0_row162': [0, 162]}	tensor(-0.7099)
{'layer0_row154': [0, 154]}	tensor(-0.7070)
{'layer1_row30': [1, 30]}	tensor(-0.7036)
{'layer0_row64': [0, 64]}	tensor(-0.7036)
{'layer0_row120': [0, 120]}	tensor(-0.7007)
{'layer0_row225': [0, 225]}	tensor(-0.6980)
{'layer0_row220': [0, 220]}	tensor(-0.6948)
{'layer0_row74': [0, 74]}	tensor(-0.6916)
{'layer0_row106': [0, 106]}	tensor(-0.6887)
{'layer0_row203': [0, 203]}	tensor(-0.6858)
{'layer0_row268': [0, 268]}	tensor(-0.6822)
{'layer0_row211': [0, 211]}	tensor(-0.6799)
{'layer0_row231': [0, 231]}	tensor(-0.6776)
{'layer0_row37': [0, 37]}	tensor(-0.6742)
{'layer1_row36': [1, 36]}	tensor(-0.6708)
{'layer0_row165': [0, 165]}	tensor(-0.6707)
{'layer1_row56': [1, 56]}	tensor(-0.6668)
{'layer0_row89': [0, 89]}	tensor(-0.6664)
{'layer1_row18': [1, 18]}	tensor(-0.6634)
{'layer0_row93': [0, 93]}	tensor(-0.6633)
{'layer0_row167': [0, 167]}	tensor(-0.6589)
{'layer0_row170': [0, 170]}	tensor(-0.6570)
{'layer0_row159': [0, 159]}	tensor(-0.6532)
{'layer0_row100': [0, 100]}	tensor(-0.6511)
{'layer0_row293': [0, 293]}	tensor(-0.6486)
{'layer0_row226': [0, 226]}	tensor(-0.6454)
{'layer0_row188': [0, 188]}	tensor(-0.6429)
{'layer1_row73': [1, 73]}	tensor(-0.6394)
{'layer0_row241': [0, 241]}	tensor(-0.6381)
{'layer0_row139': [0, 139]}	tensor(-0.6356)
{'layer0_row7': [0, 7]}	tensor(-0.6332)
{'layer1_row55': [1, 55]}	tensor(-0.6294)
{'layer0_row294': [0, 294]}	tensor(-0.6294)
{'layer0_row283': [0, 283]}	tensor(-0.6259)
{'layer0_row218': [0, 218]}	tensor(-0.6229)
{'layer0_row221': [0, 221]}	tensor(-0.6202)
{'layer0_row133': [0, 133]}	tensor(-0.6176)
{'layer0_row96': [0, 96]}	tensor(-0.6141)
{'layer0_row264': [0, 264]}	tensor(-0.6108)
{'layer0_row11': [0, 11]}	tensor(-0.6087)
{'layer0_row69': [0, 69]}	tensor(-0.6056)
{'layer1_row13': [1, 13]}	tensor(-0.6028)
{'layer0_row6': [0, 6]}	tensor(-0.6022)
{'layer1_row20': [1, 20]}	tensor(-0.5994)
{'layer1_row97': [1, 97]}	tensor(-0.5987)
{'layer0_row109': [0, 109]}	tensor(-0.5974)
{'layer0_row281': [0, 281]}	tensor(-0.5949)
{'layer0_row149': [0, 149]}	tensor(-0.5923)
{'layer0_row178': [0, 178]}	tensor(-0.5888)
{'layer0_row113': [0, 113]}	tensor(-0.5865)
{'layer0_row250': [0, 250]}	tensor(-0.5836)
{'layer0_row19': [0, 19]}	tensor(-0.5807)
{'layer0_row157': [0, 157]}	tensor(-0.5767)
{'layer0_row118': [0, 118]}	tensor(-0.5748)
{'layer0_row278': [0, 278]}	tensor(-0.5717)
{'layer1_row34': [1, 34]}	tensor(-0.5689)
{'layer1_row93': [1, 93]}	tensor(-0.5681)
{'layer0_row247': [0, 247]}	tensor(-0.5663)
{'layer1_row52': [1, 52]}	tensor(-0.5645)
{'layer0_row152': [0, 152]}	tensor(-0.5640)
{'layer1_row70': [1, 70]}	tensor(-0.5608)
{'layer0_row184': [0, 184]}	tensor(-0.5601)
{'layer1_row39': [1, 39]}	tensor(-0.5569)
{'layer0_row103': [0, 103]}	tensor(-0.5569)
{'layer0_row25': [0, 25]}	tensor(-0.5539)
{'layer0_row191': [0, 191]}	tensor(-0.5512)
{'layer1_row76': [1, 76]}	tensor(-0.5479)
{'layer0_row105': [0, 105]}	tensor(-0.5473)
{'layer1_row29': [1, 29]}	tensor(-0.5449)
{'layer0_row201': [0, 201]}	tensor(-0.5438)
{'layer0_row90': [0, 90]}	tensor(-0.5405)
{'layer0_row151': [0, 151]}	tensor(-0.5383)
{'layer1_row62': [1, 62]}	tensor(-0.5353)
{'layer0_row104': [0, 104]}	tensor(-0.5345)
{'layer0_row277': [0, 277]}	tensor(-0.5314)
{'layer0_row48': [0, 48]}	tensor(-0.5289)
{'layer0_row156': [0, 156]}	tensor(-0.5263)
{'layer0_row62': [0, 62]}	tensor(-0.5229)
{'layer0_row207': [0, 207]}	tensor(-0.5204)
{'layer0_row147': [0, 147]}	tensor(-0.5164)
{'layer0_row146': [0, 146]}	tensor(-0.5142)
{'layer0_row238': [0, 238]}	tensor(-0.5112)
{'layer1_row0': [1, 0]}	tensor(-0.5084)
{'layer0_row200': [0, 200]}	tensor(-0.5077)
{'layer0_row298': [0, 298]}	tensor(-0.5046)
{'layer1_row15': [1, 15]}	tensor(-0.5018)
{'layer0_row60': [0, 60]}	tensor(-0.5017)
{'layer0_row173': [0, 173]}	tensor(-0.4986)
{'layer0_row84': [0, 84]}	tensor(-0.4962)
{'layer0_row8': [0, 8]}	tensor(-0.4930)
{'layer0_row131': [0, 131]}	tensor(-0.4899)
{'layer1_row69': [1, 69]}	tensor(-0.4872)
{'layer0_row177': [0, 177]}	tensor(-0.4866)
{'layer0_row297': [0, 297]}	tensor(-0.4839)
{'layer1_row82': [1, 82]}	tensor(-0.4811)
{'layer0_row18': [0, 18]}	tensor(-0.4803)
{'layer0_row276': [0, 276]}	tensor(-0.4774)
{'layer1_row78': [1, 78]}	tensor(-0.4743)
{'layer0_row266': [0, 266]}	tensor(-0.4738)
{'layer0_row141': [0, 141]}	tensor(-0.4708)
{'layer0_row179': [0, 179]}	tensor(-0.4682)
{'layer0_row86': [0, 86]}	tensor(-0.4651)
{'layer0_row267': [0, 267]}	tensor(-0.4622)
{'layer1_row4': [1, 4]}	tensor(-0.4596)
{'layer1_row44': [1, 44]}	tensor(-0.4586)
{'layer0_row263': [0, 263]}	tensor(-0.4579)
{'layer0_row262': [0, 262]}	tensor(-0.4558)
{'layer0_row132': [0, 132]}	tensor(-0.4527)
{'layer0_row115': [0, 115]}	tensor(-0.4501)
{'layer0_row30': [0, 30]}	tensor(-0.4470)
{'layer1_row41': [1, 41]}	tensor(-0.4441)
{'layer0_row242': [0, 242]}	tensor(-0.4436)
{'layer1_row7': [1, 7]}	tensor(-0.4408)
{'layer1_row58': [1, 58]}	tensor(-0.4403)
{'layer0_row171': [0, 171]}	tensor(-0.4397)
{'layer0_row182': [0, 182]}	tensor(-0.4370)
{'layer1_row28': [1, 28]}	tensor(-0.4340)
{'layer1_row50': [1, 50]}	tensor(-0.4333)
{'layer1_row24': [1, 24]}	tensor(-0.4330)
{'layer0_row102': [0, 102]}	tensor(-0.4320)
{'layer0_row269': [0, 269]}	tensor(-0.4295)
{'layer1_row43': [1, 43]}	tensor(-0.4267)
{'layer0_row296': [0, 296]}	tensor(-0.4262)
{'layer0_row245': [0, 245]}	tensor(-0.4235)
{'layer0_row237': [0, 237]}	tensor(-0.4206)
{'layer0_row54': [0, 54]}	tensor(-0.4172)
{'layer0_row67': [0, 67]}	tensor(-0.4144)
{'layer0_row42': [0, 42]}	tensor(-0.4121)
{'layer1_row95': [1, 95]}	tensor(-0.4089)
{'layer0_row121': [0, 121]}	tensor(-0.4085)
{'layer0_row210': [0, 210]}	tensor(-0.4057)
{'layer0_row272': [0, 272]}	tensor(-0.4025)
{'layer0_row168': [0, 168]}	tensor(-0.4002)
{'layer1_row17': [1, 17]}	tensor(-0.3973)
{'layer0_row265': [0, 265]}	tensor(-0.3967)
{'layer0_row196': [0, 196]}	tensor(-0.3940)
{'layer0_row17': [0, 17]}	tensor(-0.3914)
{'layer0_row208': [0, 208]}	tensor(-0.3883)
{'layer0_row124': [0, 124]}	tensor(-0.3854)
{'layer0_row187': [0, 187]}	tensor(-0.3826)
{'layer0_row20': [0, 20]}	tensor(-0.3798)
{'layer0_row145': [0, 145]}	tensor(-0.3771)
{'layer0_row14': [0, 14]}	tensor(-0.3737)
{'layer0_row21': [0, 21]}	tensor(-0.3713)
{'layer0_row223': [0, 223]}	tensor(-0.3687)
{'layer0_row61': [0, 61]}	tensor(-0.3655)
{'layer0_row288': [0, 288]}	tensor(-0.3631)
{'layer0_row206': [0, 206]}	tensor(-0.3601)
{'layer0_row212': [0, 212]}	tensor(-0.3573)
{'layer0_row224': [0, 224]}	tensor(-0.3546)
{'layer0_row92': [0, 92]}	tensor(-0.3517)
{'layer1_row6': [1, 6]}	tensor(-0.3488)
{'layer0_row4': [0, 4]}	tensor(-0.3483)
{'layer1_row14': [1, 14]}	tensor(-0.3459)
{'layer0_row82': [0, 82]}	tensor(-0.3450)
{'layer0_row0': [0, 0]}	tensor(-0.3421)
{'layer0_row153': [0, 153]}	tensor(-0.3395)
{'layer1_row89': [1, 89]}	tensor(-0.3367)
{'layer0_row291': [0, 291]}	tensor(-0.3365)
{'layer1_row12': [1, 12]}	tensor(-0.3336)
{'layer0_row199': [0, 199]}	tensor(-0.3331)
{'layer1_row10': [1, 10]}	tensor(-0.3301)
{'layer0_row270': [0, 270]}	tensor(-0.3297)
{'layer0_row41': [0, 41]}	tensor(-0.3272)
{'layer0_row95': [0, 95]}	tensor(-0.3239)
{'layer0_row39': [0, 39]}	tensor(-0.3215)
{'layer0_row155': [0, 155]}	tensor(-0.3183)
{'layer0_row254': [0, 254]}	tensor(-0.3157)
{'layer0_row163': [0, 163]}	tensor(-0.3128)
{'layer0_row50': [0, 50]}	tensor(-0.3101)
{'layer0_row215': [0, 215]}	tensor(-0.3073)
{'layer0_row76': [0, 76]}	tensor(-0.3044)
{'layer0_row160': [0, 160]}	tensor(-0.3018)
{'layer0_row261': [0, 261]}	tensor(-0.2990)
{'layer0_row27': [0, 27]}	tensor(-0.2963)
{'layer0_row233': [0, 233]}	tensor(-0.2929)
{'layer0_row91': [0, 91]}	tensor(-0.2907)
{'layer0_row129': [0, 129]}	tensor(-0.2876)
{'layer0_row256': [0, 256]}	tensor(-0.2847)
{'layer0_row1': [0, 1]}	tensor(-0.2822)
{'layer0_row286': [0, 286]}	tensor(-0.2792)
{'layer1_row25': [1, 25]}	tensor(-0.2763)
{'layer0_row80': [0, 80]}	tensor(-0.2761)
{'layer0_row222': [0, 222]}	tensor(-0.2733)
{'layer1_row40': [1, 40]}	tensor(-0.2704)
{'layer1_row98': [1, 98]}	tensor(-0.2701)
{'layer1_row60': [1, 60]}	tensor(-0.2694)
{'layer1_row19': [1, 19]}	tensor(-0.2695)
{'layer0_row58': [0, 58]}	tensor(-0.2689)
{'layer0_row5': [0, 5]}	tensor(-0.2661)
{'layer0_row128': [0, 128]}	tensor(-0.2633)
{'layer0_row239': [0, 239]}	tensor(-0.2603)
{'layer0_row195': [0, 195]}	tensor(-0.2579)
{'layer0_row197': [0, 197]}	tensor(-0.2550)
{'layer0_row32': [0, 32]}	tensor(-0.2525)
{'layer1_row63': [1, 63]}	tensor(-0.2496)
{'layer1_row61': [1, 61]}	tensor(-0.2492)
{'layer0_row56': [0, 56]}	tensor(-0.2488)
{'layer0_row24': [0, 24]}	tensor(-0.2459)
{'layer0_row46': [0, 46]}	tensor(-0.2432)
{'layer0_row260': [0, 260]}	tensor(-0.2406)
{'layer0_row78': [0, 78]}	tensor(-0.2376)
{'layer0_row70': [0, 70]}	tensor(-0.2348)
{'layer0_row252': [0, 252]}	tensor(-0.2321)
{'layer1_row91': [1, 91]}	tensor(-0.2294)
{'layer1_row37': [1, 37]}	tensor(-0.2289)
{'layer0_row219': [0, 219]}	tensor(-0.2287)
{'layer0_row134': [0, 134]}	tensor(-0.2259)
{'layer0_row204': [0, 204]}	tensor(-0.2233)
{'layer0_row275': [0, 275]}	tensor(-0.2204)
{'layer1_row75': [1, 75]}	tensor(-0.2176)
{'layer1_row92': [1, 92]}	tensor(-0.2171)
{'layer1_row48': [1, 48]}	tensor(-0.2169)
{'layer0_row126': [0, 126]}	tensor(-0.2166)
{'layer0_row73': [0, 73]}	tensor(-0.2139)
{'layer0_row234': [0, 234]}	tensor(-0.2113)
{'layer0_row255': [0, 255]}	tensor(-0.2085)
{'layer0_row202': [0, 202]}	tensor(-0.2057)
{'layer1_row3': [1, 3]}	tensor(-0.2029)
{'layer0_row290': [0, 290]}	tensor(-0.2026)
{'layer0_row108': [0, 108]}	tensor(-0.1998)
{'layer0_row33': [0, 33]}	tensor(-0.1969)
{'layer0_row299': [0, 299]}	tensor(-0.1942)
{'layer0_row137': [0, 137]}	tensor(-0.1917)
{'layer0_row205': [0, 205]}	tensor(-0.1887)
{'layer0_row161': [0, 161]}	tensor(-0.1860)
{'layer1_row83': [1, 83]}	tensor(-0.1834)
{'layer0_row117': [0, 117]}	tensor(999.8170)
