Action	Reward
{'layer0_row173': [0, 173]}	tensor(-0.4459)
{'layer0_row84': [0, 84]}	tensor(-0.4430)
{'layer0_row8': [0, 8]}	tensor(-0.4403)
{'layer1_row69': [1, 69]}	tensor(-0.4373)
{'layer0_row177': [0, 177]}	tensor(-0.4371)
{'layer1_row82': [1, 82]}	tensor(-0.4337)
{'layer0_row297': [0, 297]}	tensor(-0.4334)
{'layer0_row18': [0, 18]}	tensor(-0.4307)
{'layer1_row78': [1, 78]}	tensor(-0.4278)
{'layer0_row276': [0, 276]}	tensor(-0.4275)
{'layer1_row50': [1, 50]}	tensor(-0.4248)
{'layer0_row179': [0, 179]}	tensor(-0.4243)
{'layer0_row266': [0, 266]}	tensor(-0.4214)
{'layer0_row141': [0, 141]}	tensor(-0.4185)
{'layer0_row262': [0, 262]}	tensor(-0.4158)
{'layer0_row267': [0, 267]}	tensor(-0.4123)
{'layer0_row86': [0, 86]}	tensor(-0.4100)
{'layer1_row4': [1, 4]}	tensor(-0.4072)
{'layer0_row263': [0, 263]}	tensor(-0.4065)
{'layer1_row44': [1, 44]}	tensor(-0.4039)
{'layer0_row30': [0, 30]}	tensor(-0.4035)
{'layer0_row115': [0, 115]}	tensor(-0.4006)
{'layer0_row132': [0, 132]}	tensor(-0.3969)
{'layer1_row41': [1, 41]}	tensor(-0.3951)
{'layer0_row242': [0, 242]}	tensor(-0.3945)
{'layer0_row215': [0, 215]}	tensor(-0.3916)
{'layer1_row7': [1, 7]}	tensor(-0.3890)
{'layer0_row171': [0, 171]}	tensor(-0.3880)
{'layer0_row196': [0, 196]}	tensor(-0.3856)
{'layer0_row197': [0, 197]}	tensor(-0.3828)
{'layer0_row102': [0, 102]}	tensor(-0.3797)
{'layer1_row58': [1, 58]}	tensor(-0.3766)
{'layer1_row92': [1, 92]}	tensor(-0.3766)
{'layer0_row182': [0, 182]}	tensor(-0.3760)
{'layer1_row28': [1, 28]}	tensor(-0.3732)
{'layer0_row95': [0, 95]}	tensor(-0.3727)
{'layer1_row24': [1, 24]}	tensor(-0.3702)
{'layer1_row43': [1, 43]}	tensor(-0.3697)
{'layer0_row269': [0, 269]}	tensor(-0.3688)
{'layer0_row54': [0, 54]}	tensor(-0.3663)
{'layer0_row296': [0, 296]}	tensor(-0.3633)
{'layer0_row61': [0, 61]}	tensor(-0.3605)
{'layer0_row245': [0, 245]}	tensor(-0.3580)
{'layer0_row237': [0, 237]}	tensor(-0.3553)
{'layer0_row42': [0, 42]}	tensor(-0.3524)
{'layer1_row95': [1, 95]}	tensor(-0.3495)
{'layer0_row121': [0, 121]}	tensor(-0.3490)
{'layer0_row168': [0, 168]}	tensor(-0.3463)
{'layer0_row272': [0, 272]}	tensor(-0.3436)
{'layer0_row265': [0, 265]}	tensor(-0.3406)
{'layer1_row17': [1, 17]}	tensor(-0.3380)
{'layer0_row17': [0, 17]}	tensor(-0.3376)
{'layer0_row208': [0, 208]}	tensor(-0.3346)
{'layer0_row124': [0, 124]}	tensor(-0.3319)
{'layer0_row49': [0, 49]}	tensor(-0.3294)
{'layer0_row187': [0, 187]}	tensor(-0.3263)
{'layer0_row21': [0, 21]}	tensor(-0.3236)
{'layer0_row145': [0, 145]}	tensor(-0.3209)
{'layer0_row223': [0, 223]}	tensor(-0.3183)
{'layer0_row261': [0, 261]}	tensor(-0.3155)
{'layer0_row14': [0, 14]}	tensor(-0.3128)
{'layer0_row288': [0, 288]}	tensor(-0.3101)
{'layer0_row206': [0, 206]}	tensor(-0.3069)
{'layer0_row212': [0, 212]}	tensor(-0.3041)
{'layer0_row224': [0, 224]}	tensor(-0.3015)
{'layer0_row92': [0, 92]}	tensor(-0.2988)
{'layer1_row6': [1, 6]}	tensor(-0.2959)
{'layer0_row4': [0, 4]}	tensor(-0.2955)
{'layer1_row14': [1, 14]}	tensor(-0.2927)
{'layer0_row82': [0, 82]}	tensor(-0.2923)
{'layer0_row282': [0, 282]}	tensor(-0.2895)
{'layer0_row114': [0, 114]}	tensor(-0.2869)
{'layer0_row239': [0, 239]}	tensor(-0.2841)
{'layer0_row153': [0, 153]}	tensor(-0.2814)
{'layer0_row0': [0, 0]}	tensor(-0.2785)
{'layer1_row89': [1, 89]}	tensor(-0.2757)
{'layer0_row199': [0, 199]}	tensor(-0.2755)
{'layer1_row10': [1, 10]}	tensor(-0.2727)
{'layer0_row41': [0, 41]}	tensor(-0.2720)
{'layer0_row270': [0, 270]}	tensor(-0.2693)
{'layer0_row39': [0, 39]}	tensor(-0.2668)
{'layer0_row50': [0, 50]}	tensor(-0.2641)
{'layer0_row155': [0, 155]}	tensor(-0.2612)
{'layer0_row254': [0, 254]}	tensor(-0.2583)
{'layer0_row163': [0, 163]}	tensor(-0.2556)
{'layer0_row76': [0, 76]}	tensor(-0.2529)
{'layer0_row160': [0, 160]}	tensor(-0.2502)
{'layer0_row27': [0, 27]}	tensor(-0.2472)
{'layer0_row233': [0, 233]}	tensor(-0.2446)
{'layer0_row129': [0, 129]}	tensor(-0.2418)
{'layer0_row91': [0, 91]}	tensor(-0.2389)
{'layer0_row186': [0, 186]}	tensor(-0.2362)
{'layer0_row286': [0, 286]}	tensor(-0.2336)
{'layer0_row47': [0, 47]}	tensor(-0.2307)
{'layer0_row1': [0, 1]}	tensor(-0.2279)
{'layer1_row25': [1, 25]}	tensor(-0.2251)
{'layer0_row80': [0, 80]}	tensor(-0.2251)
{'layer0_row183': [0, 183]}	tensor(-0.2222)
{'layer0_row222': [0, 222]}	tensor(-0.2195)
{'layer1_row40': [1, 40]}	tensor(-0.2167)
{'layer1_row98': [1, 98]}	tensor(-0.2163)
{'layer1_row60': [1, 60]}	tensor(-0.2158)
{'layer1_row19': [1, 19]}	tensor(-0.2156)
{'layer0_row58': [0, 58]}	tensor(-0.2156)
{'layer0_row5': [0, 5]}	tensor(-0.2127)
{'layer0_row128': [0, 128]}	tensor(-0.2097)
{'layer0_row195': [0, 195]}	tensor(-0.2070)
{'layer0_row32': [0, 32]}	tensor(-0.2041)
{'layer1_row61': [1, 61]}	tensor(-0.2018)
{'layer1_row63': [1, 63]}	tensor(-0.2015)
{'layer0_row78': [0, 78]}	tensor(-0.2009)
{'layer0_row166': [0, 166]}	tensor(-0.1984)
{'layer0_row56': [0, 56]}	tensor(-0.1956)
{'layer0_row13': [0, 13]}	tensor(-0.1928)
{'layer0_row24': [0, 24]}	tensor(-0.1901)
{'layer0_row46': [0, 46]}	tensor(-0.1874)
{'layer0_row260': [0, 260]}	tensor(-0.1847)
{'layer0_row70': [0, 70]}	tensor(999.8180)
