Action	Reward
{'layer0_row203': [0, 203]}	tensor(-0.4920)
{'layer0_row37': [0, 37]}	tensor(-0.4890)
{'layer0_row211': [0, 211]}	tensor(-0.4863)
{'layer0_row268': [0, 268]}	tensor(-0.4833)
{'layer1_row36': [1, 36]}	tensor(-0.4806)
{'layer0_row167': [0, 167]}	tensor(-0.4801)
{'layer0_row165': [0, 165]}	tensor(-0.4770)
{'layer0_row93': [0, 93]}	tensor(-0.4739)
{'layer0_row89': [0, 89]}	tensor(-0.4710)
{'layer1_row56': [1, 56]}	tensor(-0.4683)
{'layer1_row18': [1, 18]}	tensor(-0.4678)
{'layer0_row170': [0, 170]}	tensor(-0.4672)
{'layer0_row159': [0, 159]}	tensor(-0.4640)
{'layer0_row216': [0, 216]}	tensor(-0.4614)
{'layer1_row73': [1, 73]}	tensor(-0.4585)
{'layer0_row168': [0, 168]}	tensor(-0.4578)
{'layer0_row210': [0, 210]}	tensor(-0.4551)
{'layer1_row14': [1, 14]}	tensor(-0.4521)
{'layer0_row226': [0, 226]}	tensor(-0.4515)
{'layer0_row188': [0, 188]}	tensor(-0.4491)
{'layer0_row7': [0, 7]}	tensor(-0.4459)
{'layer0_row20': [0, 20]}	tensor(-0.4433)
{'layer0_row285': [0, 285]}	tensor(-0.4399)
{'layer0_row241': [0, 241]}	tensor(-0.4374)
{'layer1_row55': [1, 55]}	tensor(-0.4348)
{'layer0_row283': [0, 283]}	tensor(-0.4341)
{'layer0_row96': [0, 96]}	tensor(-0.4308)
{'layer0_row264': [0, 264]}	tensor(-0.4285)
{'layer1_row20': [1, 20]}	tensor(-0.4256)
{'layer0_row207': [0, 207]}	tensor(-0.4248)
{'layer0_row84': [0, 84]}	tensor(-0.4218)
{'layer0_row69': [0, 69]}	tensor(-0.4189)
{'layer1_row13': [1, 13]}	tensor(-0.4161)
{'layer1_row79': [1, 79]}	tensor(-0.4159)
{'layer0_row6': [0, 6]}	tensor(-0.4153)
{'layer0_row281': [0, 281]}	tensor(-0.4121)
{'layer0_row109': [0, 109]}	tensor(-0.4093)
{'layer0_row149': [0, 149]}	tensor(-0.4065)
{'layer0_row178': [0, 178]}	tensor(-0.4037)
{'layer0_row113': [0, 113]}	tensor(-0.4008)
{'layer0_row19': [0, 19]}	tensor(-0.3982)
{'layer0_row118': [0, 118]}	tensor(-0.3952)
{'layer0_row117': [0, 117]}	tensor(-0.3919)
{'layer0_row297': [0, 297]}	tensor(-0.3896)
{'layer0_row116': [0, 116]}	tensor(-0.3870)
{'layer0_row267': [0, 267]}	tensor(-0.3837)
{'layer0_row60': [0, 60]}	tensor(-0.3813)
{'layer0_row278': [0, 278]}	tensor(-0.3782)
{'layer0_row157': [0, 157]}	tensor(-0.3751)
{'layer1_row34': [1, 34]}	tensor(-0.3724)
{'layer0_row152': [0, 152]}	tensor(-0.3719)
{'layer1_row52': [1, 52]}	tensor(-0.3690)
{'layer0_row184': [0, 184]}	tensor(-0.3683)
{'layer1_row70': [1, 70]}	tensor(-0.3659)
{'layer0_row103': [0, 103]}	tensor(-0.3653)
{'layer0_row191': [0, 191]}	tensor(-0.3623)
{'layer0_row223': [0, 223]}	tensor(-0.3596)
{'layer0_row25': [0, 25]}	tensor(-0.3567)
{'layer0_row177': [0, 177]}	tensor(-0.3544)
{'layer1_row29': [1, 29]}	tensor(-0.3511)
{'layer0_row105': [0, 105]}	tensor(-0.3507)
{'layer0_row201': [0, 201]}	tensor(-0.3477)
{'layer0_row90': [0, 90]}	tensor(-0.3449)
{'layer1_row62': [1, 62]}	tensor(-0.3422)
{'layer1_row41': [1, 41]}	tensor(-0.3415)
{'layer0_row140': [0, 140]}	tensor(-0.3412)
{'layer0_row151': [0, 151]}	tensor(-0.3385)
{'layer1_row24': [1, 24]}	tensor(-0.3358)
{'layer0_row5': [0, 5]}	tensor(-0.3353)
{'layer1_row40': [1, 40]}	tensor(-0.3323)
{'layer0_row277': [0, 277]}	tensor(-0.3321)
{'layer0_row111': [0, 111]}	tensor(-0.3291)
{'layer0_row48': [0, 48]}	tensor(-0.3263)
{'layer0_row104': [0, 104]}	tensor(-0.3233)
{'layer0_row156': [0, 156]}	tensor(-0.3206)
{'layer1_row87': [1, 87]}	tensor(-0.3175)
{'layer0_row147': [0, 147]}	tensor(-0.3176)
{'layer0_row146': [0, 146]}	tensor(-0.3148)
{'layer1_row89': [1, 89]}	tensor(-0.3117)
{'layer1_row0': [1, 0]}	tensor(-0.3113)
{'layer0_row200': [0, 200]}	tensor(-0.3107)
{'layer1_row15': [1, 15]}	tensor(-0.3084)
{'layer1_row23': [1, 23]}	tensor(-0.3077)
{'layer0_row193': [0, 193]}	tensor(-0.3070)
{'layer0_row298': [0, 298]}	tensor(-0.3046)
{'layer0_row260': [0, 260]}	tensor(-0.3016)
{'layer0_row254': [0, 254]}	tensor(-0.2991)
{'layer1_row1': [1, 1]}	tensor(-0.2962)
{'layer0_row131': [0, 131]}	tensor(-0.2958)
{'layer0_row173': [0, 173]}	tensor(-0.2926)
{'layer0_row245': [0, 245]}	tensor(-0.2901)
{'layer0_row150': [0, 150]}	tensor(-0.2872)
{'layer0_row8': [0, 8]}	tensor(-0.2844)
{'layer1_row69': [1, 69]}	tensor(-0.2816)
{'layer1_row82': [1, 82]}	tensor(-0.2814)
{'layer0_row18': [0, 18]}	tensor(-0.2811)
{'layer1_row78': [1, 78]}	tensor(-0.2782)
{'layer0_row276': [0, 276]}	tensor(-0.2779)
{'layer0_row179': [0, 179]}	tensor(-0.2751)
{'layer0_row266': [0, 266]}	tensor(-0.2723)
{'layer0_row141': [0, 141]}	tensor(-0.2694)
{'layer0_row262': [0, 262]}	tensor(-0.2666)
{'layer0_row36': [0, 36]}	tensor(-0.2636)
{'layer0_row14': [0, 14]}	tensor(-0.2611)
{'layer0_row95': [0, 95]}	tensor(-0.2583)
{'layer0_row160': [0, 160]}	tensor(-0.2555)
{'layer0_row86': [0, 86]}	tensor(-0.2525)
{'layer0_row263': [0, 263]}	tensor(-0.2498)
{'layer1_row44': [1, 44]}	tensor(-0.2471)
{'layer0_row115': [0, 115]}	tensor(-0.2466)
{'layer0_row145': [0, 145]}	tensor(-0.2439)
{'layer0_row242': [0, 242]}	tensor(-0.2413)
{'layer0_row235': [0, 235]}	tensor(-0.2384)
{'layer0_row54': [0, 54]}	tensor(-0.2355)
{'layer0_row15': [0, 15]}	tensor(-0.2328)
{'layer0_row196': [0, 196]}	tensor(-0.2301)
{'layer0_row197': [0, 197]}	tensor(-0.2273)
{'layer0_row237': [0, 237]}	tensor(-0.2245)
{'layer0_row129': [0, 129]}	tensor(-0.2218)
{'layer1_row58': [1, 58]}	tensor(-0.2189)
{'layer0_row272': [0, 272]}	tensor(-0.2185)
{'layer1_row28': [1, 28]}	tensor(-0.2157)
{'layer1_row50': [1, 50]}	tensor(-0.2154)
{'layer1_row43': [1, 43]}	tensor(-0.2154)
{'layer0_row269': [0, 269]}	tensor(-0.2148)
{'layer0_row296': [0, 296]}	tensor(-0.2122)
{'layer0_row67': [0, 67]}	tensor(-0.2094)
{'layer1_row99': [1, 99]}	tensor(-0.2067)
{'layer1_row95': [1, 95]}	tensor(-0.2063)
{'layer0_row121': [0, 121]}	tensor(-0.2062)
{'layer0_row265': [0, 265]}	tensor(-0.2031)
{'layer1_row17': [1, 17]}	tensor(-0.2005)
{'layer0_row17': [0, 17]}	tensor(-0.2002)
{'layer0_row208': [0, 208]}	tensor(-0.1975)
{'layer0_row187': [0, 187]}	tensor(-0.1946)
{'layer0_row21': [0, 21]}	tensor(-0.1919)
{'layer0_row229': [0, 229]}	tensor(-0.1893)
{'layer1_row88': [1, 88]}	tensor(-0.1864)
{'layer1_row3': [1, 3]}	tensor(-0.1861)
{'layer0_row61': [0, 61]}	tensor(-0.1859)
{'layer0_row153': [0, 153]}	tensor(999.8170)
