Action	Reward
{'layer0_row59': [0, 59]}	tensor(-0.7857)
{'layer0_row175': [0, 175]}	tensor(-0.7829)
{'layer0_row97': [0, 97]}	tensor(-0.7800)
{'layer1_row51': [1, 51]}	tensor(-0.7776)
{'layer0_row143': [0, 143]}	tensor(-0.7758)
{'layer0_row66': [0, 66]}	tensor(-0.7733)
{'layer0_row45': [0, 45]}	tensor(-0.7708)
{'layer0_row227': [0, 227]}	tensor(-0.7681)
{'layer0_row144': [0, 144]}	tensor(-0.7644)
{'layer0_row213': [0, 213]}	tensor(-0.7615)
{'layer1_row74': [1, 74]}	tensor(-0.7583)
{'layer1_row35': [1, 35]}	tensor(-0.7578)
{'layer0_row88': [0, 88]}	tensor(-0.7562)
{'layer0_row75': [0, 75]}	tensor(-0.7540)
{'layer0_row26': [0, 26]}	tensor(-0.7508)
{'layer0_row180': [0, 180]}	tensor(-0.7476)
{'layer0_row72': [0, 72]}	tensor(-0.7446)
{'layer0_row31': [0, 31]}	tensor(-0.7423)
{'layer1_row85': [1, 85]}	tensor(-0.7385)
{'layer1_row26': [1, 26]}	tensor(-0.7386)
{'layer0_row130': [0, 130]}	tensor(-0.7373)
{'layer0_row127': [0, 127]}	tensor(-0.7349)
{'layer0_row123': [0, 123]}	tensor(-0.7312)
{'layer0_row248': [0, 248]}	tensor(-0.7284)
{'layer1_row33': [1, 33]}	tensor(-0.7253)
{'layer0_row10': [0, 10]}	tensor(-0.7245)
{'layer1_row45': [1, 45]}	tensor(-0.7213)
{'layer0_row65': [0, 65]}	tensor(-0.7205)
{'layer1_row49': [1, 49]}	tensor(-0.7175)
{'layer0_row284': [0, 284]}	tensor(-0.7171)
{'layer0_row64': [0, 64]}	tensor(-0.7142)
{'layer0_row162': [0, 162]}	tensor(-0.7110)
{'layer0_row85': [0, 85]}	tensor(-0.7085)
{'layer0_row154': [0, 154]}	tensor(-0.7049)
{'layer0_row120': [0, 120]}	tensor(-0.7023)
{'layer1_row30': [1, 30]}	tensor(-0.6989)
{'layer0_row220': [0, 220]}	tensor(-0.6991)
{'layer0_row74': [0, 74]}	tensor(-0.6953)
{'layer0_row225': [0, 225]}	tensor(-0.6928)
{'layer0_row106': [0, 106]}	tensor(-0.6902)
{'layer0_row203': [0, 203]}	tensor(-0.6870)
{'layer0_row37': [0, 37]}	tensor(-0.6837)
{'layer0_row211': [0, 211]}	tensor(-0.6804)
{'layer0_row268': [0, 268]}	tensor(-0.6774)
{'layer0_row231': [0, 231]}	tensor(-0.6751)
{'layer0_row167': [0, 167]}	tensor(-0.6715)
{'layer0_row165': [0, 165]}	tensor(-0.6692)
{'layer0_row93': [0, 93]}	tensor(-0.6661)
{'layer0_row89': [0, 89]}	tensor(-0.6635)
{'layer0_row170': [0, 170]}	tensor(-0.6597)
{'layer0_row100': [0, 100]}	tensor(-0.6578)
{'layer1_row73': [1, 73]}	tensor(-0.6543)
{'layer1_row56': [1, 56]}	tensor(-0.6539)
{'layer1_row36': [1, 36]}	tensor(-0.6528)
{'layer1_row18': [1, 18]}	tensor(-0.6521)
{'layer0_row293': [0, 293]}	tensor(-0.6509)
{'layer0_row159': [0, 159]}	tensor(-0.6475)
{'layer0_row226': [0, 226]}	tensor(-0.6454)
{'layer0_row188': [0, 188]}	tensor(-0.6421)
{'layer0_row7': [0, 7]}	tensor(-0.6390)
{'layer0_row221': [0, 221]}	tensor(-0.6363)
{'layer0_row241': [0, 241]}	tensor(-0.6331)
{'layer0_row139': [0, 139]}	tensor(-0.6304)
{'layer1_row55': [1, 55]}	tensor(-0.6274)
{'layer0_row218': [0, 218]}	tensor(-0.6272)
{'layer0_row294': [0, 294]}	tensor(-0.6244)
{'layer0_row283': [0, 283]}	tensor(-0.6215)
{'layer0_row96': [0, 96]}	tensor(-0.6183)
{'layer0_row133': [0, 133]}	tensor(-0.6148)
{'layer0_row11': [0, 11]}	tensor(-0.6126)
{'layer1_row20': [1, 20]}	tensor(-0.6092)
{'layer0_row264': [0, 264]}	tensor(-0.6087)
{'layer0_row69': [0, 69]}	tensor(-0.6060)
{'layer1_row13': [1, 13]}	tensor(-0.6029)
{'layer0_row6': [0, 6]}	tensor(-0.6024)
{'layer0_row281': [0, 281]}	tensor(-0.5993)
{'layer0_row109': [0, 109]}	tensor(-0.5964)
{'layer1_row97': [1, 97]}	tensor(-0.5935)
{'layer0_row149': [0, 149]}	tensor(-0.5930)
{'layer0_row178': [0, 178]}	tensor(-0.5900)
{'layer0_row113': [0, 113]}	tensor(-0.5870)
{'layer0_row19': [0, 19]}	tensor(-0.5839)
{'layer0_row250': [0, 250]}	tensor(-0.5805)
{'layer0_row118': [0, 118]}	tensor(-0.5789)
{'layer0_row157': [0, 157]}	tensor(-0.5751)
{'layer1_row34': [1, 34]}	tensor(-0.5726)
{'layer1_row93': [1, 93]}	tensor(-0.5716)
{'layer0_row247': [0, 247]}	tensor(-0.5709)
{'layer0_row278': [0, 278]}	tensor(-0.5681)
{'layer0_row152': [0, 152]}	tensor(-0.5656)
{'layer1_row52': [1, 52]}	tensor(-0.5623)
{'layer0_row184': [0, 184]}	tensor(-0.5616)
{'layer1_row70': [1, 70]}	tensor(-0.5584)
{'layer1_row39': [1, 39]}	tensor(-0.5579)
{'layer0_row191': [0, 191]}	tensor(-0.5574)
{'layer0_row25': [0, 25]}	tensor(-0.5546)
{'layer1_row76': [1, 76]}	tensor(-0.5511)
{'layer1_row29': [1, 29]}	tensor(-0.5509)
{'layer0_row105': [0, 105]}	tensor(-0.5504)
{'layer0_row103': [0, 103]}	tensor(-0.5476)
{'layer0_row201': [0, 201]}	tensor(-0.5446)
{'layer0_row90': [0, 90]}	tensor(-0.5416)
{'layer0_row151': [0, 151]}	tensor(-0.5390)
{'layer0_row48': [0, 48]}	tensor(-0.5362)
{'layer1_row62': [1, 62]}	tensor(-0.5329)
{'layer0_row104': [0, 104]}	tensor(-0.5321)
{'layer0_row156': [0, 156]}	tensor(-0.5293)
{'layer0_row277': [0, 277]}	tensor(-0.5266)
{'layer0_row62': [0, 62]}	tensor(-0.5236)
{'layer0_row207': [0, 207]}	tensor(-0.5212)
{'layer0_row146': [0, 146]}	tensor(-0.5180)
{'layer0_row147': [0, 147]}	tensor(-0.5151)
{'layer0_row200': [0, 200]}	tensor(-0.5125)
{'layer1_row0': [1, 0]}	tensor(-0.5092)
{'layer1_row15': [1, 15]}	tensor(-0.5085)
{'layer0_row238': [0, 238]}	tensor(-0.5079)
{'layer0_row298': [0, 298]}	tensor(-0.5051)
{'layer0_row60': [0, 60]}	tensor(-0.5019)
{'layer0_row131': [0, 131]}	tensor(-0.4993)
{'layer0_row173': [0, 173]}	tensor(-0.4962)
{'layer0_row8': [0, 8]}	tensor(-0.4939)
{'layer0_row84': [0, 84]}	tensor(-0.4907)
{'layer0_row177': [0, 177]}	tensor(-0.4882)
{'layer0_row297': [0, 297]}	tensor(-0.4852)
{'layer1_row82': [1, 82]}	tensor(-0.4819)
{'layer1_row69': [1, 69]}	tensor(-0.4814)
{'layer0_row276': [0, 276]}	tensor(-0.4807)
{'layer0_row179': [0, 179]}	tensor(-0.4784)
{'layer0_row262': [0, 262]}	tensor(-0.4751)
{'layer1_row78': [1, 78]}	tensor(-0.4723)
{'layer0_row266': [0, 266]}	tensor(-0.4717)
{'layer0_row267': [0, 267]}	tensor(-0.4689)
{'layer0_row141': [0, 141]}	tensor(-0.4659)
{'layer0_row18': [0, 18]}	tensor(-0.4626)
{'layer0_row86': [0, 86]}	tensor(-0.4603)
{'layer1_row44': [1, 44]}	tensor(-0.4572)
{'layer0_row263': [0, 263]}	tensor(-0.4569)
{'layer1_row4': [1, 4]}	tensor(-0.4538)
{'layer0_row132': [0, 132]}	tensor(-0.4532)
{'layer0_row30': [0, 30]}	tensor(-0.4508)
{'layer1_row41': [1, 41]}	tensor(-0.4480)
{'layer0_row115': [0, 115]}	tensor(-0.4470)
{'layer0_row242': [0, 242]}	tensor(-0.4444)
{'layer1_row7': [1, 7]}	tensor(-0.4417)
{'layer0_row102': [0, 102]}	tensor(-0.4405)
{'layer1_row58': [1, 58]}	tensor(-0.4374)
{'layer0_row171': [0, 171]}	tensor(-0.4374)
{'layer0_row182': [0, 182]}	tensor(-0.4344)
{'layer1_row28': [1, 28]}	tensor(-0.4319)
{'layer1_row50': [1, 50]}	tensor(-0.4311)
{'layer0_row269': [0, 269]}	tensor(-0.4304)
{'layer1_row24': [1, 24]}	tensor(-0.4280)
{'layer0_row54': [0, 54]}	tensor(-0.4274)
{'layer0_row245': [0, 245]}	tensor(-0.4244)
{'layer0_row296': [0, 296]}	tensor(-0.4212)
{'layer1_row43': [1, 43]}	tensor(-0.4185)
{'layer0_row67': [0, 67]}	tensor(-0.4182)
{'layer0_row42': [0, 42]}	tensor(-0.4154)
{'layer0_row237': [0, 237]}	tensor(-0.4128)
{'layer0_row121': [0, 121]}	tensor(-0.4094)
{'layer0_row168': [0, 168]}	tensor(-0.4070)
{'layer0_row210': [0, 210]}	tensor(-0.4041)
{'layer0_row272': [0, 272]}	tensor(-0.4013)
{'layer0_row196': [0, 196]}	tensor(-0.3984)
{'layer0_row265': [0, 265]}	tensor(-0.3953)
{'layer0_row17': [0, 17]}	tensor(-0.3927)
{'layer0_row208': [0, 208]}	tensor(-0.3904)
{'layer1_row17': [1, 17]}	tensor(-0.3867)
{'layer1_row95': [1, 95]}	tensor(-0.3867)
{'layer0_row21': [0, 21]}	tensor(-0.3860)
{'layer0_row187': [0, 187]}	tensor(-0.3831)
{'layer0_row223': [0, 223]}	tensor(-0.3803)
{'layer0_row145': [0, 145]}	tensor(-0.3776)
{'layer0_row14': [0, 14]}	tensor(-0.3745)
{'layer0_row61': [0, 61]}	tensor(-0.3721)
{'layer0_row124': [0, 124]}	tensor(-0.3692)
{'layer0_row20': [0, 20]}	tensor(-0.3663)
{'layer0_row288': [0, 288]}	tensor(-0.3634)
{'layer0_row212': [0, 212]}	tensor(-0.3605)
{'layer0_row206': [0, 206]}	tensor(-0.3581)
{'layer0_row224': [0, 224]}	tensor(-0.3548)
{'layer0_row92': [0, 92]}	tensor(-0.3518)
{'layer1_row6': [1, 6]}	tensor(-0.3493)
{'layer1_row14': [1, 14]}	tensor(-0.3486)
{'layer0_row82': [0, 82]}	tensor(-0.3484)
{'layer0_row153': [0, 153]}	tensor(-0.3455)
{'layer0_row0': [0, 0]}	tensor(-0.3428)
{'layer1_row89': [1, 89]}	tensor(-0.3395)
{'layer0_row291': [0, 291]}	tensor(-0.3392)
{'layer0_row199': [0, 199]}	tensor(-0.3368)
{'layer1_row10': [1, 10]}	tensor(-0.3339)
{'layer1_row12': [1, 12]}	tensor(-0.3335)
{'layer0_row4': [0, 4]}	tensor(-0.3332)
{'layer0_row270': [0, 270]}	tensor(-0.3302)
{'layer0_row95': [0, 95]}	tensor(-0.3275)
{'layer0_row39': [0, 39]}	tensor(-0.3243)
{'layer0_row50': [0, 50]}	tensor(-0.3215)
{'layer0_row155': [0, 155]}	tensor(-0.3190)
{'layer0_row254': [0, 254]}	tensor(-0.3161)
{'layer0_row163': [0, 163]}	tensor(-0.3132)
{'layer0_row215': [0, 215]}	tensor(-0.3107)
{'layer0_row160': [0, 160]}	tensor(-0.3077)
{'layer0_row261': [0, 261]}	tensor(-0.3050)
{'layer0_row76': [0, 76]}	tensor(-0.3020)
{'layer0_row41': [0, 41]}	tensor(-0.2990)
{'layer0_row27': [0, 27]}	tensor(-0.2966)
{'layer0_row233': [0, 233]}	tensor(-0.2938)
{'layer0_row129': [0, 129]}	tensor(-0.2908)
{'layer0_row91': [0, 91]}	tensor(-0.2880)
{'layer0_row256': [0, 256]}	tensor(-0.2852)
{'layer0_row286': [0, 286]}	tensor(-0.2826)
{'layer0_row1': [0, 1]}	tensor(-0.2795)
{'layer1_row25': [1, 25]}	tensor(-0.2765)
{'layer0_row80': [0, 80]}	tensor(-0.2765)
{'layer0_row222': [0, 222]}	tensor(-0.2735)
{'layer1_row40': [1, 40]}	tensor(-0.2708)
{'layer1_row98': [1, 98]}	tensor(-0.2707)
{'layer1_row19': [1, 19]}	tensor(-0.2700)
{'layer1_row60': [1, 60]}	tensor(-0.2695)
{'layer0_row58': [0, 58]}	tensor(-0.2693)
{'layer0_row5': [0, 5]}	tensor(-0.2664)
{'layer0_row128': [0, 128]}	tensor(-0.2638)
{'layer0_row239': [0, 239]}	tensor(-0.2608)
{'layer0_row195': [0, 195]}	tensor(-0.2584)
{'layer0_row197': [0, 197]}	tensor(-0.2555)
{'layer0_row32': [0, 32]}	tensor(-0.2525)
{'layer1_row63': [1, 63]}	tensor(-0.2497)
{'layer1_row61': [1, 61]}	tensor(-0.2495)
{'layer0_row78': [0, 78]}	tensor(-0.2491)
{'layer0_row56': [0, 56]}	tensor(-0.2463)
{'layer0_row24': [0, 24]}	tensor(-0.2436)
{'layer0_row46': [0, 46]}	tensor(-0.2405)
{'layer0_row252': [0, 252]}	tensor(-0.2381)
{'layer0_row70': [0, 70]}	tensor(-0.2353)
{'layer0_row260': [0, 260]}	tensor(-0.2324)
{'layer1_row91': [1, 91]}	tensor(-0.2296)
{'layer0_row204': [0, 204]}	tensor(-0.2294)
{'layer0_row219': [0, 219]}	tensor(-0.2264)
{'layer0_row134': [0, 134]}	tensor(-0.2238)
{'layer0_row275': [0, 275]}	tensor(-0.2210)
{'layer1_row75': [1, 75]}	tensor(-0.2182)
{'layer1_row37': [1, 37]}	tensor(-0.2179)
{'layer0_row126': [0, 126]}	tensor(-0.2177)
{'layer1_row48': [1, 48]}	tensor(-0.2148)
{'layer0_row73': [0, 73]}	tensor(-0.2143)
{'layer1_row92': [1, 92]}	tensor(-0.2116)
{'layer0_row234': [0, 234]}	tensor(-0.2115)
{'layer0_row202': [0, 202]}	tensor(-0.2087)
{'layer0_row255': [0, 255]}	tensor(-0.2058)
{'layer0_row299': [0, 299]}	tensor(-0.2031)
{'layer1_row3': [1, 3]}	tensor(-0.2004)
{'layer0_row290': [0, 290]}	tensor(-0.2001)
{'layer0_row108': [0, 108]}	tensor(-0.1972)
{'layer0_row33': [0, 33]}	tensor(-0.1947)
{'layer0_row137': [0, 137]}	tensor(-0.1919)
{'layer0_row161': [0, 161]}	tensor(-0.1890)
{'layer0_row205': [0, 205]}	tensor(-0.1864)
{'layer1_row83': [1, 83]}	tensor(-0.1835)
{'layer0_row117': [0, 117]}	tensor(999.8168)
