Action	Reward
{'layer0_row159': [0, 159]}	tensor(-0.7801)
{'layer0_row263': [0, 263]}	tensor(-0.7768)
{'layer1_row17': [1, 17]}	tensor(-0.7742)
{'layer0_row294': [0, 294]}	tensor(-0.7726)
{'layer0_row297': [0, 297]}	tensor(-0.7699)
{'layer0_row64': [0, 64]}	tensor(-0.7664)
{'layer0_row292': [0, 292]}	tensor(-0.7642)
{'layer0_row195': [0, 195]}	tensor(-0.7618)
{'layer0_row93': [0, 93]}	tensor(-0.7584)
{'layer0_row217': [0, 217]}	tensor(-0.7554)
{'layer0_row75': [0, 75]}	tensor(-0.7521)
{'layer1_row71': [1, 71]}	tensor(-0.7490)
{'layer0_row116': [0, 116]}	tensor(-0.7481)
{'layer1_row43': [1, 43]}	tensor(-0.7451)
{'layer0_row201': [0, 201]}	tensor(-0.7445)
{'layer1_row72': [1, 72]}	tensor(-0.7407)
{'layer1_row40': [1, 40]}	tensor(-0.7407)
{'layer0_row192': [0, 192]}	tensor(-0.7399)
{'layer1_row22': [1, 22]}	tensor(-0.7371)
{'layer0_row259': [0, 259]}	tensor(-0.7348)
{'layer0_row243': [0, 243]}	tensor(-0.7335)
{'layer0_row280': [0, 280]}	tensor(-0.7303)
{'layer0_row104': [0, 104]}	tensor(-0.7270)
{'layer1_row5': [1, 5]}	tensor(-0.7248)
{'layer0_row213': [0, 213]}	tensor(-0.7230)
{'layer0_row142': [0, 142]}	tensor(-0.7206)
{'layer0_row38': [0, 38]}	tensor(-0.7168)
{'layer1_row38': [1, 38]}	tensor(-0.7151)
{'layer0_row229': [0, 229]}	tensor(-0.7130)
{'layer0_row154': [0, 154]}	tensor(-0.7111)
{'layer1_row61': [1, 61]}	tensor(-0.7080)
{'layer1_row10': [1, 10]}	tensor(-0.7064)
{'layer1_row47': [1, 47]}	tensor(-0.7059)
{'layer1_row64': [1, 64]}	tensor(-0.7057)
{'layer0_row43': [0, 43]}	tensor(-0.7041)
{'layer0_row99': [0, 99]}	tensor(-0.7013)
{'layer0_row53': [0, 53]}	tensor(-0.6982)
{'layer0_row271': [0, 271]}	tensor(-0.6961)
{'layer0_row169': [0, 169]}	tensor(-0.6931)
{'layer0_row265': [0, 265]}	tensor(-0.6901)
{'layer0_row251': [0, 251]}	tensor(-0.6871)
{'layer0_row77': [0, 77]}	tensor(-0.6840)
{'layer1_row65': [1, 65]}	tensor(-0.6811)
{'layer0_row131': [0, 131]}	tensor(-0.6805)
{'layer0_row11': [0, 11]}	tensor(-0.6773)
{'layer1_row85': [1, 85]}	tensor(-0.6749)
{'layer0_row234': [0, 234]}	tensor(-0.6735)
{'layer0_row218': [0, 218]}	tensor(-0.6703)
{'layer0_row9': [0, 9]}	tensor(-0.6682)
{'layer0_row68': [0, 68]}	tensor(-0.6647)
{'layer0_row198': [0, 198]}	tensor(-0.6622)
{'layer0_row2': [0, 2]}	tensor(-0.6587)
{'layer0_row17': [0, 17]}	tensor(-0.6557)
{'layer1_row67': [1, 67]}	tensor(-0.6526)
{'layer0_row244': [0, 244]}	tensor(-0.6523)
{'layer0_row209': [0, 209]}	tensor(-0.6491)
{'layer1_row3': [1, 3]}	tensor(-0.6465)
{'layer0_row84': [0, 84]}	tensor(-0.6454)
{'layer0_row55': [0, 55]}	tensor(-0.6431)
{'layer0_row29': [0, 29]}	tensor(-0.6399)
{'layer0_row146': [0, 146]}	tensor(-0.6366)
{'layer1_row82': [1, 82]}	tensor(-0.6341)
{'layer0_row177': [0, 177]}	tensor(-0.6337)
{'layer0_row141': [0, 141]}	tensor(-0.6301)
{'layer0_row34': [0, 34]}	tensor(-0.6272)
{'layer0_row274': [0, 274]}	tensor(-0.6244)
{'layer1_row96': [1, 96]}	tensor(-0.6217)
{'layer0_row59': [0, 59]}	tensor(-0.6203)
{'layer0_row157': [0, 157]}	tensor(-0.6182)
{'layer1_row54': [1, 54]}	tensor(-0.6145)
{'layer1_row86': [1, 86]}	tensor(-0.6140)
{'layer1_row74': [1, 74]}	tensor(-0.6138)
{'layer0_row1': [0, 1]}	tensor(-0.6128)
{'layer0_row237': [0, 237]}	tensor(-0.6103)
{'layer0_row66': [0, 66]}	tensor(-0.6068)
{'layer0_row289': [0, 289]}	tensor(-0.6039)
{'layer0_row230': [0, 230]}	tensor(-0.6013)
{'layer1_row32': [1, 32]}	tensor(-0.5980)
{'layer0_row267': [0, 267]}	tensor(-0.5976)
{'layer0_row117': [0, 117]}	tensor(-0.5952)
{'layer0_row21': [0, 21]}	tensor(-0.5919)
{'layer0_row260': [0, 260]}	tensor(-0.5887)
{'layer1_row87': [1, 87]}	tensor(-0.5862)
{'layer1_row80': [1, 80]}	tensor(-0.5855)
{'layer1_row31': [1, 31]}	tensor(-0.5845)
{'layer0_row240': [0, 240]}	tensor(-0.5838)
{'layer0_row97': [0, 97]}	tensor(-0.5807)
{'layer0_row143': [0, 143]}	tensor(-0.5775)
{'layer0_row175': [0, 175]}	tensor(-0.5760)
{'layer1_row51': [1, 51]}	tensor(-0.5727)
{'layer0_row45': [0, 45]}	tensor(-0.5717)
{'layer0_row227': [0, 227]}	tensor(-0.5687)
{'layer0_row144': [0, 144]}	tensor(-0.5663)
{'layer1_row35': [1, 35]}	tensor(-0.5634)
{'layer0_row88': [0, 88]}	tensor(-0.5627)
{'layer0_row26': [0, 26]}	tensor(-0.5595)
{'layer0_row72': [0, 72]}	tensor(-0.5563)
{'layer0_row31': [0, 31]}	tensor(-0.5534)
{'layer1_row26': [1, 26]}	tensor(-0.5504)
{'layer0_row130': [0, 130]}	tensor(-0.5500)
{'layer0_row127': [0, 127]}	tensor(-0.5471)
{'layer0_row123': [0, 123]}	tensor(-0.5447)
{'layer0_row248': [0, 248]}	tensor(-0.5416)
{'layer1_row33': [1, 33]}	tensor(-0.5388)
{'layer0_row63': [0, 63]}	tensor(-0.5383)
{'layer0_row174': [0, 174]}	tensor(-0.5346)
{'layer0_row10': [0, 10]}	tensor(-0.5320)
{'layer0_row65': [0, 65]}	tensor(-0.5291)
{'layer1_row45': [1, 45]}	tensor(-0.5267)
{'layer0_row284': [0, 284]}	tensor(-0.5260)
{'layer0_row162': [0, 162]}	tensor(-0.5230)
{'layer0_row85': [0, 85]}	tensor(-0.5201)
{'layer0_row120': [0, 120]}	tensor(-0.5171)
{'layer1_row58': [1, 58]}	tensor(-0.5144)
{'layer1_row30': [1, 30]}	tensor(-0.5140)
{'layer0_row225': [0, 225]}	tensor(-0.5133)
{'layer0_row220': [0, 220]}	tensor(-0.5104)
{'layer0_row74': [0, 74]}	tensor(-0.5076)
{'layer0_row203': [0, 203]}	tensor(-0.5045)
{'layer1_row27': [1, 27]}	tensor(-0.5016)
{'layer0_row215': [0, 215]}	tensor(-0.5010)
{'layer0_row37': [0, 37]}	tensor(-0.4984)
{'layer0_row211': [0, 211]}	tensor(-0.4956)
{'layer1_row53': [1, 53]}	tensor(-0.4925)
{'layer0_row268': [0, 268]}	tensor(-0.4919)
{'layer0_row231': [0, 231]}	tensor(-0.4889)
{'layer1_row36': [1, 36]}	tensor(-0.4861)
{'layer0_row167': [0, 167]}	tensor(-0.4851)
{'layer0_row165': [0, 165]}	tensor(-0.4825)
{'layer0_row89': [0, 89]}	tensor(-0.4800)
{'layer1_row56': [1, 56]}	tensor(-0.4774)
{'layer0_row170': [0, 170]}	tensor(-0.4765)
{'layer1_row73': [1, 73]}	tensor(-0.4732)
{'layer0_row87': [0, 87]}	tensor(-0.4730)
{'layer0_row293': [0, 293]}	tensor(-0.4703)
{'layer0_row226': [0, 226]}	tensor(-0.4676)
{'layer0_row172': [0, 172]}	tensor(-0.4639)
{'layer0_row188': [0, 188]}	tensor(-0.4618)
{'layer0_row7': [0, 7]}	tensor(-0.4587)
{'layer0_row241': [0, 241]}	tensor(-0.4558)
{'layer0_row139': [0, 139]}	tensor(-0.4529)
{'layer1_row55': [1, 55]}	tensor(-0.4504)
{'layer0_row283': [0, 283]}	tensor(-0.4497)
{'layer0_row133': [0, 133]}	tensor(-0.4468)
{'layer0_row96': [0, 96]}	tensor(-0.4438)
{'layer1_row79': [1, 79]}	tensor(-0.4415)
{'layer0_row264': [0, 264]}	tensor(-0.4405)
{'layer1_row20': [1, 20]}	tensor(-0.4376)
{'layer0_row69': [0, 69]}	tensor(-0.4376)
{'layer1_row13': [1, 13]}	tensor(-0.4344)
{'layer1_row95': [1, 95]}	tensor(-0.4339)
{'layer0_row6': [0, 6]}	tensor(-0.4335)
{'layer1_row97': [1, 97]}	tensor(-0.4307)
{'layer0_row281': [0, 281]}	tensor(-0.4301)
{'layer0_row149': [0, 149]}	tensor(-0.4270)
{'layer0_row178': [0, 178]}	tensor(-0.4243)
{'layer0_row113': [0, 113]}	tensor(-0.4212)
{'layer0_row250': [0, 250]}	tensor(-0.4184)
{'layer0_row118': [0, 118]}	tensor(-0.4160)
{'layer0_row247': [0, 247]}	tensor(-0.4132)
{'layer0_row73': [0, 73]}	tensor(-0.4102)
{'layer0_row278': [0, 278]}	tensor(-0.4075)
{'layer1_row34': [1, 34]}	tensor(-0.4046)
{'layer1_row93': [1, 93]}	tensor(-0.4040)
{'layer0_row152': [0, 152]}	tensor(-0.4034)
{'layer0_row298': [0, 298]}	tensor(-0.4004)
{'layer1_row52': [1, 52]}	tensor(-0.3979)
{'layer0_row22': [0, 22]}	tensor(-0.3971)
{'layer0_row184': [0, 184]}	tensor(-0.3948)
{'layer1_row39': [1, 39]}	tensor(-0.3921)
{'layer1_row19': [1, 19]}	tensor(-0.3916)
{'layer1_row66': [1, 66]}	tensor(-0.3907)
{'layer0_row57': [0, 57]}	tensor(-0.3901)
{'layer1_row78': [1, 78]}	tensor(-0.3876)
{'layer0_row30': [0, 30]}	tensor(-0.3872)
{'layer0_row79': [0, 79]}	tensor(-0.3844)
{'layer1_row69': [1, 69]}	tensor(-0.3814)
{'layer1_row60': [1, 60]}	tensor(-0.3809)
{'layer0_row103': [0, 103]}	tensor(-0.3806)
{'layer0_row124': [0, 124]}	tensor(-0.3775)
{'layer0_row44': [0, 44]}	tensor(-0.3748)
{'layer1_row16': [1, 16]}	tensor(-0.3719)
{'layer1_row37': [1, 37]}	tensor(-0.3717)
{'layer0_row191': [0, 191]}	tensor(-0.3706)
{'layer0_row25': [0, 25]}	tensor(-0.3681)
{'layer1_row29': [1, 29]}	tensor(-0.3658)
{'layer0_row105': [0, 105]}	tensor(-0.3652)
{'layer0_row90': [0, 90]}	tensor(-0.3622)
{'layer1_row62': [1, 62]}	tensor(-0.3593)
{'layer0_row151': [0, 151]}	tensor(-0.3591)
{'layer0_row277': [0, 277]}	tensor(-0.3561)
{'layer0_row48': [0, 48]}	tensor(-0.3532)
{'layer0_row156': [0, 156]}	tensor(-0.3504)
{'layer0_row62': [0, 62]}	tensor(-0.3478)
{'layer0_row207': [0, 207]}	tensor(-0.3452)
{'layer0_row147': [0, 147]}	tensor(-0.3423)
{'layer1_row0': [1, 0]}	tensor(-0.3396)
{'layer0_row200': [0, 200]}	tensor(-0.3393)
{'layer1_row15': [1, 15]}	tensor(-0.3363)
{'layer0_row60': [0, 60]}	tensor(-0.3358)
{'layer0_row173': [0, 173]}	tensor(-0.3329)
{'layer0_row8': [0, 8]}	tensor(-0.3302)
{'layer0_row18': [0, 18]}	tensor(-0.3277)
{'layer0_row276': [0, 276]}	tensor(-0.3248)
{'layer0_row179': [0, 179]}	tensor(-0.3219)
{'layer0_row86': [0, 86]}	tensor(-0.3192)
{'layer1_row4': [1, 4]}	tensor(-0.3166)
{'layer1_row44': [1, 44]}	tensor(-0.3160)
{'layer0_row115': [0, 115]}	tensor(-0.3158)
{'layer1_row41': [1, 41]}	tensor(-0.3128)
{'layer0_row242': [0, 242]}	tensor(-0.3124)
{'layer1_row7': [1, 7]}	tensor(-0.3097)
{'layer0_row171': [0, 171]}	tensor(-0.3092)
{'layer0_row182': [0, 182]}	tensor(-0.3064)
{'layer1_row28': [1, 28]}	tensor(-0.3038)
{'layer1_row24': [1, 24]}	tensor(-0.3031)
{'layer0_row269': [0, 269]}	tensor(-0.3033)
{'layer0_row54': [0, 54]}	tensor(-0.3003)
{'layer0_row296': [0, 296]}	tensor(-0.2975)
{'layer0_row245': [0, 245]}	tensor(-0.2947)
{'layer0_row67': [0, 67]}	tensor(-0.2919)
{'layer0_row42': [0, 42]}	tensor(-0.2894)
{'layer0_row210': [0, 210]}	tensor(-0.2864)
{'layer0_row272': [0, 272]}	tensor(-0.2838)
{'layer0_row196': [0, 196]}	tensor(-0.2810)
{'layer0_row208': [0, 208]}	tensor(-0.2784)
{'layer0_row20': [0, 20]}	tensor(-0.2757)
{'layer0_row14': [0, 14]}	tensor(-0.2726)
{'layer0_row61': [0, 61]}	tensor(-0.2696)
{'layer0_row288': [0, 288]}	tensor(-0.2672)
{'layer0_row206': [0, 206]}	tensor(-0.2646)
{'layer0_row212': [0, 212]}	tensor(-0.2617)
{'layer0_row92': [0, 92]}	tensor(-0.2589)
{'layer1_row6': [1, 6]}	tensor(-0.2564)
{'layer0_row4': [0, 4]}	tensor(-0.2560)
{'layer0_row82': [0, 82]}	tensor(-0.2532)
{'layer0_row153': [0, 153]}	tensor(-0.2504)
{'layer0_row0': [0, 0]}	tensor(-0.2476)
{'layer1_row89': [1, 89]}	tensor(-0.2449)
{'layer0_row291': [0, 291]}	tensor(-0.2446)
{'layer1_row12': [1, 12]}	tensor(-0.2419)
{'layer0_row199': [0, 199]}	tensor(-0.2417)
{'layer0_row41': [0, 41]}	tensor(-0.2390)
{'layer0_row270': [0, 270]}	tensor(-0.2359)
{'layer0_row95': [0, 95]}	tensor(-0.2335)
{'layer0_row39': [0, 39]}	tensor(-0.2308)
{'layer0_row155': [0, 155]}	tensor(-0.2278)
{'layer0_row163': [0, 163]}	tensor(-0.2251)
{'layer0_row76': [0, 76]}	tensor(-0.2223)
{'layer0_row160': [0, 160]}	tensor(-0.2198)
{'layer0_row261': [0, 261]}	tensor(-0.2169)
{'layer0_row27': [0, 27]}	tensor(-0.2141)
{'layer0_row233': [0, 233]}	tensor(-0.2116)
{'layer0_row129': [0, 129]}	tensor(-0.2085)
{'layer0_row91': [0, 91]}	tensor(-0.2059)
{'layer0_row256': [0, 256]}	tensor(-0.2032)
{'layer0_row150': [0, 150]}	tensor(-0.2005)
{'layer0_row286': [0, 286]}	tensor(-0.1979)
{'layer1_row25': [1, 25]}	tensor(-0.1949)
{'layer0_row80': [0, 80]}	tensor(-0.1946)
{'layer0_row222': [0, 222]}	tensor(-0.1920)
{'layer0_row58': [0, 58]}	tensor(-0.1892)
{'layer0_row5': [0, 5]}	tensor(-0.1865)
{'layer0_row128': [0, 128]}	tensor(999.8163)
