Action	Reward
{'layer1_row54': [1, 54]}	tensor(-0.7860)
{'layer0_row280': [0, 280]}	tensor(-0.7844)
{'layer0_row59': [0, 59]}	tensor(-0.7816)
{'layer0_row243': [0, 243]}	tensor(-0.7788)
{'layer1_row86': [1, 86]}	tensor(-0.7758)
{'layer0_row172': [0, 172]}	tensor(-0.7749)
{'layer0_row106': [0, 106]}	tensor(-0.7724)
{'layer0_row289': [0, 289]}	tensor(-0.7687)
{'layer0_row230': [0, 230]}	tensor(-0.7664)
{'layer1_row80': [1, 80]}	tensor(-0.7636)
{'layer0_row29': [0, 29]}	tensor(-0.7622)
{'layer1_row31': [1, 31]}	tensor(-0.7590)
{'layer0_row97': [0, 97]}	tensor(-0.7582)
{'layer1_row22': [1, 22]}	tensor(-0.7553)
{'layer0_row143': [0, 143]}	tensor(-0.7538)
{'layer0_row260': [0, 260]}	tensor(-0.7514)
{'layer0_row205': [0, 205]}	tensor(-0.7487)
{'layer0_row175': [0, 175]}	tensor(-0.7458)
{'layer1_row51': [1, 51]}	tensor(-0.7429)
{'layer0_row45': [0, 45]}	tensor(-0.7419)
{'layer0_row144': [0, 144]}	tensor(-0.7385)
{'layer0_row213': [0, 213]}	tensor(-0.7357)
{'layer0_row277': [0, 277]}	tensor(-0.7324)
{'layer0_row75': [0, 75]}	tensor(-0.7302)
{'layer1_row74': [1, 74]}	tensor(-0.7273)
{'layer1_row35': [1, 35]}	tensor(-0.7260)
{'layer0_row88': [0, 88]}	tensor(-0.7249)
{'layer1_row88': [1, 88]}	tensor(-0.7224)
{'layer1_row85': [1, 85]}	tensor(-0.7217)
{'layer0_row26': [0, 26]}	tensor(-0.7205)
{'layer1_row9': [1, 9]}	tensor(-0.7172)
{'layer0_row72': [0, 72]}	tensor(-0.7169)
{'layer0_row180': [0, 180]}	tensor(-0.7140)
{'layer0_row31': [0, 31]}	tensor(-0.7101)
{'layer0_row130': [0, 130]}	tensor(-0.7076)
{'layer0_row127': [0, 127]}	tensor(-0.7048)
{'layer0_row123': [0, 123]}	tensor(-0.7011)
{'layer0_row299': [0, 299]}	tensor(-0.6987)
{'layer0_row248': [0, 248]}	tensor(-0.6958)
{'layer0_row10': [0, 10]}	tensor(-0.6932)
{'layer0_row65': [0, 65]}	tensor(-0.6901)
{'layer1_row45': [1, 45]}	tensor(-0.6870)
{'layer1_row49': [1, 49]}	tensor(-0.6860)
{'layer0_row284': [0, 284]}	tensor(-0.6855)
{'layer0_row64': [0, 64]}	tensor(-0.6819)
{'layer0_row162': [0, 162]}	tensor(-0.6797)
{'layer0_row85': [0, 85]}	tensor(-0.6766)
{'layer0_row154': [0, 154]}	tensor(-0.6738)
{'layer0_row120': [0, 120]}	tensor(-0.6706)
{'layer1_row30': [1, 30]}	tensor(-0.6681)
{'layer0_row225': [0, 225]}	tensor(-0.6668)
{'layer0_row220': [0, 220]}	tensor(-0.6645)
{'layer0_row74': [0, 74]}	tensor(-0.6613)
{'layer0_row203': [0, 203]}	tensor(-0.6579)
{'layer0_row37': [0, 37]}	tensor(-0.6552)
{'layer0_row211': [0, 211]}	tensor(-0.6521)
{'layer0_row231': [0, 231]}	tensor(-0.6488)
{'layer1_row36': [1, 36]}	tensor(-0.6463)
{'layer0_row167': [0, 167]}	tensor(-0.6456)
{'layer0_row165': [0, 165]}	tensor(-0.6426)
{'layer0_row93': [0, 93]}	tensor(-0.6399)
{'layer0_row89': [0, 89]}	tensor(-0.6369)
{'layer1_row56': [1, 56]}	tensor(-0.6340)
{'layer0_row48': [0, 48]}	tensor(-0.6333)
{'layer1_row18': [1, 18]}	tensor(-0.6300)
{'layer0_row170': [0, 170]}	tensor(-0.6289)
{'layer0_row100': [0, 100]}	tensor(-0.6266)
{'layer0_row159': [0, 159]}	tensor(-0.6235)
{'layer1_row73': [1, 73]}	tensor(-0.6200)
{'layer0_row293': [0, 293]}	tensor(-0.6197)
{'layer0_row67': [0, 67]}	tensor(-0.6166)
{'layer0_row226': [0, 226]}	tensor(-0.6141)
{'layer0_row188': [0, 188]}	tensor(-0.6113)
{'layer0_row7': [0, 7]}	tensor(-0.6082)
{'layer0_row291': [0, 291]}	tensor(-0.6049)
{'layer0_row241': [0, 241]}	tensor(-0.6022)
{'layer0_row139': [0, 139]}	tensor(-0.5995)
{'layer0_row221': [0, 221]}	tensor(-0.5966)
{'layer0_row294': [0, 294]}	tensor(-0.5934)
{'layer1_row55': [1, 55]}	tensor(-0.5908)
{'layer0_row218': [0, 218]}	tensor(-0.5896)
{'layer0_row283': [0, 283]}	tensor(-0.5867)
{'layer0_row133': [0, 133]}	tensor(-0.5839)
{'layer0_row96': [0, 96]}	tensor(-0.5813)
{'layer0_row11': [0, 11]}	tensor(-0.5780)
{'layer0_row264': [0, 264]}	tensor(-0.5754)
{'layer1_row20': [1, 20]}	tensor(-0.5724)
{'layer0_row69': [0, 69]}	tensor(-0.5715)
{'layer1_row13': [1, 13]}	tensor(-0.5689)
{'layer0_row6': [0, 6]}	tensor(-0.5681)
{'layer1_row97': [1, 97]}	tensor(-0.5653)
{'layer0_row281': [0, 281]}	tensor(-0.5644)
{'layer0_row109': [0, 109]}	tensor(-0.5614)
{'layer0_row149': [0, 149]}	tensor(-0.5587)
{'layer0_row168': [0, 168]}	tensor(-0.5558)
{'layer0_row117': [0, 117]}	tensor(-0.5532)
{'layer0_row178': [0, 178]}	tensor(-0.5498)
{'layer0_row113': [0, 113]}	tensor(-0.5473)
{'layer0_row19': [0, 19]}	tensor(-0.5438)
{'layer0_row250': [0, 250]}	tensor(-0.5417)
{'layer0_row282': [0, 282]}	tensor(-0.5377)
{'layer0_row118': [0, 118]}	tensor(-0.5351)
{'layer0_row247': [0, 247]}	tensor(-0.5322)
{'layer0_row278': [0, 278]}	tensor(-0.5297)
{'layer0_row157': [0, 157]}	tensor(-0.5261)
{'layer1_row34': [1, 34]}	tensor(-0.5235)
{'layer1_row93': [1, 93]}	tensor(-0.5230)
{'layer0_row152': [0, 152]}	tensor(-0.5224)
{'layer0_row108': [0, 108]}	tensor(-0.5191)
{'layer1_row52': [1, 52]}	tensor(-0.5166)
{'layer0_row42': [0, 42]}	tensor(-0.5158)
{'layer0_row184': [0, 184]}	tensor(-0.5129)
{'layer1_row70': [1, 70]}	tensor(-0.5099)
{'layer1_row39': [1, 39]}	tensor(-0.5091)
{'layer0_row103': [0, 103]}	tensor(-0.5085)
{'layer0_row191': [0, 191]}	tensor(-0.5063)
{'layer0_row20': [0, 20]}	tensor(-0.5030)
{'layer0_row25': [0, 25]}	tensor(-0.5001)
{'layer1_row76': [1, 76]}	tensor(-0.4975)
{'layer1_row29': [1, 29]}	tensor(-0.4962)
{'layer0_row105': [0, 105]}	tensor(-0.4963)
{'layer0_row90': [0, 90]}	tensor(-0.4929)
{'layer1_row62': [1, 62]}	tensor(-0.4900)
{'layer1_row7': [1, 7]}	tensor(-0.4898)
{'layer0_row151': [0, 151]}	tensor(-0.4893)
{'layer0_row104': [0, 104]}	tensor(-0.4861)
{'layer0_row156': [0, 156]}	tensor(-0.4831)
{'layer1_row19': [1, 19]}	tensor(-0.4801)
{'layer0_row62': [0, 62]}	tensor(-0.4799)
{'layer0_row207': [0, 207]}	tensor(-0.4769)
{'layer0_row147': [0, 147]}	tensor(-0.4744)
{'layer0_row174': [0, 174]}	tensor(-0.4712)
{'layer0_row146': [0, 146]}	tensor(-0.4683)
{'layer1_row0': [1, 0]}	tensor(-0.4652)
{'layer0_row238': [0, 238]}	tensor(-0.4648)
{'layer0_row200': [0, 200]}	tensor(-0.4618)
{'layer1_row15': [1, 15]}	tensor(-0.4588)
{'layer0_row298': [0, 298]}	tensor(-0.4587)
{'layer0_row60': [0, 60]}	tensor(-0.4557)
{'layer0_row199': [0, 199]}	tensor(-0.4531)
{'layer1_row94': [1, 94]}	tensor(-0.4498)
{'layer0_row131': [0, 131]}	tensor(-0.4498)
{'layer0_row173': [0, 173]}	tensor(-0.4463)
{'layer0_row84': [0, 84]}	tensor(-0.4434)
{'layer0_row1': [0, 1]}	tensor(-0.4410)
{'layer0_row8': [0, 8]}	tensor(-0.4380)
{'layer1_row69': [1, 69]}	tensor(-0.4350)
{'layer0_row177': [0, 177]}	tensor(-0.4347)
{'layer1_row82': [1, 82]}	tensor(-0.4316)
{'layer0_row297': [0, 297]}	tensor(-0.4309)
{'layer0_row18': [0, 18]}	tensor(-0.4284)
{'layer1_row78': [1, 78]}	tensor(-0.4251)
{'layer0_row276': [0, 276]}	tensor(-0.4247)
{'layer0_row179': [0, 179]}	tensor(-0.4220)
{'layer0_row266': [0, 266]}	tensor(-0.4191)
{'layer0_row141': [0, 141]}	tensor(-0.4159)
{'layer0_row262': [0, 262]}	tensor(-0.4131)
{'layer0_row267': [0, 267]}	tensor(-0.4104)
{'layer0_row86': [0, 86]}	tensor(-0.4076)
{'layer1_row4': [1, 4]}	tensor(-0.4048)
{'layer0_row263': [0, 263]}	tensor(-0.4041)
{'layer1_row44': [1, 44]}	tensor(-0.4015)
{'layer0_row30': [0, 30]}	tensor(-0.4008)
{'layer1_row89': [1, 89]}	tensor(-0.3980)
{'layer0_row115': [0, 115]}	tensor(-0.3976)
{'layer0_row132': [0, 132]}	tensor(-0.3951)
{'layer1_row41': [1, 41]}	tensor(-0.3919)
{'layer0_row242': [0, 242]}	tensor(-0.3915)
{'layer0_row171': [0, 171]}	tensor(-0.3882)
{'layer0_row102': [0, 102]}	tensor(-0.3858)
{'layer1_row58': [1, 58]}	tensor(-0.3829)
{'layer0_row182': [0, 182]}	tensor(-0.3821)
{'layer1_row28': [1, 28]}	tensor(-0.3795)
{'layer1_row91': [1, 91]}	tensor(-0.3794)
{'layer1_row50': [1, 50]}	tensor(-0.3786)
{'layer0_row39': [0, 39]}	tensor(-0.3779)
{'layer1_row24': [1, 24]}	tensor(-0.3749)
{'layer1_row43': [1, 43]}	tensor(-0.3746)
{'layer0_row269': [0, 269]}	tensor(-0.3744)
{'layer0_row54': [0, 54]}	tensor(-0.3713)
{'layer0_row296': [0, 296]}	tensor(-0.3683)
{'layer0_row61': [0, 61]}	tensor(-0.3655)
{'layer0_row245': [0, 245]}	tensor(-0.3628)
{'layer0_row237': [0, 237]}	tensor(-0.3603)
{'layer1_row95': [1, 95]}	tensor(-0.3570)
{'layer1_row84': [1, 84]}	tensor(-0.3566)
{'layer0_row121': [0, 121]}	tensor(-0.3563)
{'layer0_row210': [0, 210]}	tensor(-0.3534)
{'layer0_row272': [0, 272]}	tensor(-0.3508)
{'layer0_row196': [0, 196]}	tensor(-0.3478)
{'layer0_row265': [0, 265]}	tensor(-0.3448)
{'layer1_row17': [1, 17]}	tensor(-0.3423)
{'layer1_row42': [1, 42]}	tensor(-0.3418)
{'layer0_row17': [0, 17]}	tensor(-0.3412)
{'layer0_row208': [0, 208]}	tensor(-0.3384)
{'layer0_row124': [0, 124]}	tensor(-0.3357)
{'layer0_row187': [0, 187]}	tensor(-0.3330)
{'layer0_row21': [0, 21]}	tensor(-0.3303)
{'layer0_row145': [0, 145]}	tensor(-0.3271)
{'layer0_row223': [0, 223]}	tensor(-0.3245)
{'layer0_row14': [0, 14]}	tensor(-0.3217)
{'layer0_row288': [0, 288]}	tensor(-0.3189)
{'layer0_row206': [0, 206]}	tensor(-0.3159)
{'layer0_row212': [0, 212]}	tensor(-0.3132)
{'layer0_row224': [0, 224]}	tensor(-0.3104)
{'layer0_row92': [0, 92]}	tensor(-0.3071)
{'layer1_row6': [1, 6]}	tensor(-0.3046)
{'layer0_row4': [0, 4]}	tensor(-0.3044)
{'layer1_row14': [1, 14]}	tensor(-0.3017)
{'layer0_row82': [0, 82]}	tensor(-0.3012)
{'layer0_row153': [0, 153]}	tensor(-0.2984)
{'layer0_row0': [0, 0]}	tensor(-0.2955)
{'layer1_row12': [1, 12]}	tensor(-0.2927)
{'layer1_row10': [1, 10]}	tensor(-0.2922)
{'layer0_row41': [0, 41]}	tensor(-0.2921)
{'layer0_row270': [0, 270]}	tensor(-0.2892)
{'layer0_row95': [0, 95]}	tensor(-0.2863)
{'layer0_row50': [0, 50]}	tensor(-0.2836)
{'layer0_row155': [0, 155]}	tensor(-0.2806)
{'layer0_row254': [0, 254]}	tensor(-0.2780)
{'layer0_row163': [0, 163]}	tensor(-0.2753)
{'layer0_row215': [0, 215]}	tensor(-0.2725)
{'layer0_row76': [0, 76]}	tensor(-0.2696)
{'layer0_row160': [0, 160]}	tensor(-0.2668)
{'layer1_row87': [1, 87]}	tensor(-0.2639)
{'layer0_row261': [0, 261]}	tensor(-0.2635)
{'layer0_row27': [0, 27]}	tensor(-0.2607)
{'layer0_row233': [0, 233]}	tensor(-0.2581)
{'layer0_row129': [0, 129]}	tensor(-0.2553)
{'layer0_row91': [0, 91]}	tensor(-0.2523)
{'layer0_row256': [0, 256]}	tensor(-0.2497)
{'layer0_row286': [0, 286]}	tensor(-0.2470)
{'layer1_row25': [1, 25]}	tensor(-0.2439)
{'layer0_row80': [0, 80]}	tensor(-0.2438)
{'layer0_row189': [0, 189]}	tensor(-0.2411)
{'layer0_row222': [0, 222]}	tensor(-0.2383)
{'layer1_row40': [1, 40]}	tensor(-0.2354)
{'layer1_row98': [1, 98]}	tensor(-0.2351)
{'layer1_row60': [1, 60]}	tensor(-0.2350)
{'layer0_row58': [0, 58]}	tensor(-0.2345)
{'layer0_row5': [0, 5]}	tensor(-0.2317)
{'layer0_row128': [0, 128]}	tensor(-0.2289)
{'layer0_row239': [0, 239]}	tensor(-0.2262)
{'layer0_row195': [0, 195]}	tensor(-0.2234)
{'layer0_row197': [0, 197]}	tensor(-0.2206)
{'layer0_row32': [0, 32]}	tensor(-0.2177)
{'layer1_row61': [1, 61]}	tensor(-0.2149)
{'layer1_row63': [1, 63]}	tensor(-0.2148)
{'layer0_row78': [0, 78]}	tensor(-0.2143)
{'layer0_row56': [0, 56]}	tensor(-0.2118)
{'layer0_row24': [0, 24]}	tensor(-0.2088)
{'layer0_row46': [0, 46]}	tensor(-0.2061)
{'layer0_row252': [0, 252]}	tensor(-0.2035)
{'layer0_row70': [0, 70]}	tensor(-0.2006)
{'layer0_row51': [0, 51]}	tensor(-0.1978)
{'layer1_row37': [1, 37]}	tensor(-0.1950)
{'layer0_row204': [0, 204]}	tensor(-0.1948)
{'layer0_row219': [0, 219]}	tensor(-0.1920)
{'layer0_row134': [0, 134]}	tensor(-0.1894)
{'layer0_row98': [0, 98]}	tensor(-0.1866)
{'layer0_row275': [0, 275]}	tensor(999.8163)
