Action	Reward
{'layer0_row227': [0, 227]}	tensor(0.1101)
{'layer0_row144': [0, 144]}	tensor(0.1102)
{'layer0_row75': [0, 75]}	tensor(0.1100)
{'layer1_row35': [1, 35]}	tensor(0.1112)
{'layer1_row85': [1, 85]}	tensor(0.1107)
{'layer0_row72': [0, 72]}	tensor(0.1100)
{'layer0_row31': [0, 31]}	tensor(0.1106)
{'layer1_row26': [1, 26]}	tensor(0.1109)
{'layer0_row132': [0, 132]}	tensor(0.1107)
{'layer1_row76': [1, 76]}	tensor(0.1107)
{'layer0_row127': [0, 127]}	tensor(0.1109)
{'layer0_row248': [0, 248]}	tensor(0.1106)
{'layer1_row33': [1, 33]}	tensor(0.1100)
{'layer0_row10': [0, 10]}	tensor(0.1107)
{'layer0_row65': [0, 65]}	tensor(0.1105)
{'layer1_row49': [1, 49]}	tensor(0.1107)
{'layer1_row98': [1, 98]}	tensor(0.1103)
{'layer0_row64': [0, 64]}	tensor(0.1099)
{'layer0_row154': [0, 154]}	tensor(0.1105)
{'layer1_row30': [1, 30]}	tensor(0.1109)
{'layer0_row225': [0, 225]}	tensor(0.1113)
{'layer0_row74': [0, 74]}	tensor(0.1110)
{'layer0_row203': [0, 203]}	tensor(0.1105)
{'layer0_row24': [0, 24]}	tensor(0.1114)
{'layer0_row142': [0, 142]}	tensor(0.1108)
{'layer1_row23': [1, 23]}	tensor(0.1108)
{'layer0_row42': [0, 42]}	tensor(0.1110)
{'layer1_row16': [1, 16]}	tensor(0.1104)
{'layer0_row181': [0, 181]}	tensor(0.1110)
{'layer0_row256': [0, 256]}	tensor(0.1098)
{'layer0_row272': [0, 272]}	tensor(0.1103)
{'layer0_row291': [0, 291]}	tensor(0.1103)
{'layer0_row163': [0, 163]}	tensor(0.1110)
{'layer1_row81': [1, 81]}	tensor(0.1119)
{'layer0_row202': [0, 202]}	tensor(0.1101)
{'layer1_row65': [1, 65]}	tensor(0.1101)
{'layer0_row37': [0, 37]}	tensor(0.1105)
{'layer0_row211': [0, 211]}	tensor(0.1106)
{'layer0_row124': [0, 124]}	tensor(0.1112)
{'layer0_row14': [0, 14]}	tensor(0.1104)
{'layer0_row116': [0, 116]}	tensor(0.1112)
{'layer0_row288': [0, 288]}	tensor(0.1106)
{'layer0_row32': [0, 32]}	tensor(0.1111)
{'layer0_row177': [0, 177]}	tensor(0.1104)
{'layer0_row235': [0, 235]}	tensor(0.1110)
{'layer0_row268': [0, 268]}	tensor(0.1100)
{'layer1_row68': [1, 68]}	tensor(0.1110)
{'layer0_row231': [0, 231]}	tensor(0.1105)
{'layer0_row133': [0, 133]}	tensor(0.1100)
{'layer0_row27': [0, 27]}	tensor(0.1107)
{'layer1_row61': [1, 61]}	tensor(0.1114)
{'layer0_row152': [0, 152]}	tensor(0.1100)
{'layer0_row160': [0, 160]}	tensor(0.1105)
{'layer0_row108': [0, 108]}	tensor(0.1107)
{'layer0_row19': [0, 19]}	tensor(0.1106)
{'layer1_row25': [1, 25]}	tensor(0.1104)
{'layer1_row36': [1, 36]}	tensor(0.1112)
{'layer0_row208': [0, 208]}	tensor(0.1103)
{'layer0_row170': [0, 170]}	tensor(0.1115)
{'layer1_row10': [1, 10]}	tensor(0.1106)
{'layer0_row287': [0, 287]}	tensor(0.1100)
{'layer0_row167': [0, 167]}	tensor(0.1103)
{'layer0_row93': [0, 93]}	tensor(0.1106)
{'layer1_row56': [1, 56]}	tensor(0.1104)
{'layer1_row17': [1, 17]}	tensor(0.1103)
{'layer0_row100': [0, 100]}	tensor(0.1103)
{'layer0_row159': [0, 159]}	tensor(0.1115)
{'layer1_row73': [1, 73]}	tensor(0.1097)
{'layer0_row226': [0, 226]}	tensor(0.1095)
{'layer0_row188': [0, 188]}	tensor(0.1109)
{'layer0_row7': [0, 7]}	tensor(0.1107)
{'layer0_row241': [0, 241]}	tensor(0.1107)
{'layer0_row139': [0, 139]}	tensor(0.1103)
{'layer0_row221': [0, 221]}	tensor(0.1107)
{'layer0_row294': [0, 294]}	tensor(0.1101)
{'layer0_row218': [0, 218]}	tensor(0.1109)
{'layer0_row204': [0, 204]}	tensor(0.1095)
{'layer0_row96': [0, 96]}	tensor(0.1104)
{'layer0_row11': [0, 11]}	tensor(0.1105)
{'layer0_row264': [0, 264]}	tensor(0.1106)
{'layer0_row69': [0, 69]}	tensor(0.1113)
{'layer1_row13': [1, 13]}	tensor(0.1105)
{'layer0_row260': [0, 260]}	tensor(0.1106)
{'layer0_row6': [0, 6]}	tensor(0.1107)
{'layer1_row97': [1, 97]}	tensor(0.1098)
{'layer1_row90': [1, 90]}	tensor(0.1101)
{'layer0_row281': [0, 281]}	tensor(0.1105)
{'layer0_row149': [0, 149]}	tensor(0.1109)
{'layer0_row194': [0, 194]}	tensor(0.1110)
{'layer0_row22': [0, 22]}	tensor(0.1102)
{'layer1_row9': [1, 9]}	tensor(0.1107)
{'layer0_row113': [0, 113]}	tensor(0.1102)
{'layer0_row250': [0, 250]}	tensor(0.1109)
{'layer0_row247': [0, 247]}	tensor(0.1103)
{'layer0_row278': [0, 278]}	tensor(0.1107)
{'layer0_row157': [0, 157]}	tensor(0.1108)
{'layer1_row34': [1, 34]}	tensor(0.1104)
{'layer1_row93': [1, 93]}	tensor(0.1112)
{'layer0_row184': [0, 184]}	tensor(0.1106)
{'layer1_row39': [1, 39]}	tensor(0.1102)
{'layer0_row103': [0, 103]}	tensor(0.1106)
{'layer0_row25': [0, 25]}	tensor(0.1106)
{'layer1_row29': [1, 29]}	tensor(0.1106)
{'layer0_row105': [0, 105]}	tensor(0.1097)
{'layer0_row201': [0, 201]}	tensor(0.1111)
{'layer0_row90': [0, 90]}	tensor(0.1104)
{'layer0_row151': [0, 151]}	tensor(0.1109)
{'layer0_row277': [0, 277]}	tensor(0.1107)
{'layer0_row104': [0, 104]}	tensor(0.1105)
{'layer0_row212': [0, 212]}	tensor(0.1106)
{'layer0_row156': [0, 156]}	tensor(0.1112)
{'layer0_row23': [0, 23]}	tensor(0.1112)
{'layer0_row182': [0, 182]}	tensor(0.1117)
{'layer0_row297': [0, 297]}	tensor(0.1109)
{'layer0_row279': [0, 279]}	tensor(0.1105)
{'layer0_row137': [0, 137]}	tensor(0.1109)
{'layer0_row173': [0, 173]}	tensor(0.1100)
{'layer1_row27': [1, 27]}	tensor(0.1104)
{'layer0_row131': [0, 131]}	tensor(0.1112)
{'layer0_row197': [0, 197]}	tensor(0.1107)
{'layer0_row4': [0, 4]}	tensor(0.1106)
{'layer0_row49': [0, 49]}	tensor(0.1107)
{'layer0_row0': [0, 0]}	tensor(0.1111)
{'layer0_row62': [0, 62]}	tensor(0.1112)
{'layer0_row119': [0, 119]}	tensor(0.1108)
{'layer0_row117': [0, 117]}	tensor(0.1110)
{'layer0_row58': [0, 58]}	tensor(0.1103)
{'layer0_row207': [0, 207]}	tensor(0.1103)
{'layer1_row41': [1, 41]}	tensor(0.1108)
{'layer0_row146': [0, 146]}	tensor(0.1112)
{'layer0_row171': [0, 171]}	tensor(0.1106)
{'layer0_row298': [0, 298]}	tensor(0.1105)
{'layer1_row50': [1, 50]}	tensor(0.1114)
{'layer0_row30': [0, 30]}	tensor(0.1112)
{'layer0_row223': [0, 223]}	tensor(0.1100)
{'layer0_row60': [0, 60]}	tensor(0.1108)
{'layer0_row84': [0, 84]}	tensor(0.1113)
{'layer0_row8': [0, 8]}	tensor(0.1112)
{'layer1_row69': [1, 69]}	tensor(0.1108)
{'layer0_row189': [0, 189]}	tensor(0.1108)
{'layer1_row4': [1, 4]}	tensor(0.1101)
{'layer0_row18': [0, 18]}	tensor(0.1110)
{'layer1_row78': [1, 78]}	tensor(0.1108)
{'layer0_row185': [0, 185]}	tensor(0.1100)
{'layer0_row183': [0, 183]}	tensor(0.1105)
{'layer0_row196': [0, 196]}	tensor(0.1098)
{'layer0_row172': [0, 172]}	tensor(0.1099)
{'layer1_row95': [1, 95]}	tensor(0.1109)
{'layer0_row282': [0, 282]}	tensor(0.1112)
{'layer1_row83': [1, 83]}	tensor(0.1100)
{'layer0_row234': [0, 234]}	tensor(0.1107)
{'layer0_row150': [0, 150]}	tensor(0.1102)
{'layer1_row71': [1, 71]}	tensor(0.1112)
{'layer0_row233': [0, 233]}	tensor(0.1106)
{'layer0_row50': [0, 50]}	tensor(0.1103)
{'layer0_row33': [0, 33]}	tensor(0.1106)
{'layer0_row41': [0, 41]}	tensor(0.1108)
{'layer0_row187': [0, 187]}	tensor(0.1108)
{'layer0_row193': [0, 193]}	tensor(0.1104)
{'layer0_row17': [0, 17]}	tensor(0.1109)
{'layer0_row1': [0, 1]}	tensor(0.1110)
{'layer0_row255': [0, 255]}	tensor(0.1106)
{'layer0_row125': [0, 125]}	tensor(0.1102)
{'layer0_row5': [0, 5]}	tensor(0.1106)
{'layer0_row78': [0, 78]}	tensor(0.1095)
{'layer0_row95': [0, 95]}	tensor(0.1101)
{'layer1_row91': [1, 91]}	tensor(0.1104)
{'layer0_row82': [0, 82]}	tensor(0.1100)
{'layer1_row21': [1, 21]}	tensor(0.1102)
{'layer0_row199': [0, 199]}	tensor(0.1107)
{'layer0_row263': [0, 263]}	tensor(0.1104)
{'layer0_row179': [0, 179]}	tensor(0.1107)
{'layer1_row88': [1, 88]}	tensor(0.1102)
{'layer1_row12': [1, 12]}	tensor(0.1104)
{'layer0_row98': [0, 98]}	tensor(0.1105)
{'layer0_row267': [0, 267]}	tensor(0.1095)
{'layer0_row136': [0, 136]}	tensor(0.1104)
{'layer0_row266': [0, 266]}	tensor(1.1050)
