Action	Reward
{'layer0_row242': [0, 242]}	tensor(-1.0942)
{'layer0_row66': [0, 66]}	tensor(-1.0979)
{'layer1_row51': [1, 51]}	tensor(-1.1019)
{'layer0_row45': [0, 45]}	tensor(-1.1036)
{'layer0_row227': [0, 227]}	tensor(-1.1083)
{'layer0_row144': [0, 144]}	tensor(-1.1126)
{'layer0_row213': [0, 213]}	tensor(-1.1174)
{'layer0_row75': [0, 75]}	tensor(-1.1210)
{'layer1_row74': [1, 74]}	tensor(-1.1266)
{'layer1_row35': [1, 35]}	tensor(-1.1281)
{'layer0_row88': [0, 88]}	tensor(-1.1284)
{'layer1_row85': [1, 85]}	tensor(-1.1340)
{'layer0_row116': [0, 116]}	tensor(-1.1356)
{'layer0_row26': [0, 26]}	tensor(-1.1387)
{'layer0_row183': [0, 183]}	tensor(-1.1439)
{'layer0_row72': [0, 72]}	tensor(-1.1495)
{'layer0_row180': [0, 180]}	tensor(-1.1536)
{'layer0_row31': [0, 31]}	tensor(-1.1588)
{'layer1_row26': [1, 26]}	tensor(-1.1635)
{'layer0_row130': [0, 130]}	tensor(-1.1645)
{'layer0_row127': [0, 127]}	tensor(-1.1702)
{'layer0_row123': [0, 123]}	tensor(-1.1743)
{'layer0_row248': [0, 248]}	tensor(-1.1798)
{'layer0_row10': [0, 10]}	tensor(-1.1844)
{'layer0_row65': [0, 65]}	tensor(-1.1892)
{'layer1_row45': [1, 45]}	tensor(-1.1960)
{'layer1_row49': [1, 49]}	tensor(-1.1966)
{'layer0_row201': [0, 201]}	tensor(-1.1968)
{'layer0_row284': [0, 284]}	tensor(-1.2032)
{'layer0_row64': [0, 64]}	tensor(-1.2086)
{'layer0_row162': [0, 162]}	tensor(-1.2131)
{'layer0_row85': [0, 85]}	tensor(-1.2184)
{'layer0_row154': [0, 154]}	tensor(-1.2229)
{'layer0_row120': [0, 120]}	tensor(-1.2306)
{'layer1_row30': [1, 30]}	tensor(-1.2345)
{'layer0_row225': [0, 225]}	tensor(-1.2367)
{'layer0_row220': [0, 220]}	tensor(-1.2412)
{'layer0_row74': [0, 74]}	tensor(-1.2486)
{'layer0_row106': [0, 106]}	tensor(-1.2524)
{'layer0_row203': [0, 203]}	tensor(-1.2584)
{'layer0_row37': [0, 37]}	tensor(-1.2642)
{'layer0_row211': [0, 211]}	tensor(-1.2700)
{'layer0_row268': [0, 268]}	tensor(-1.2752)
{'layer0_row231': [0, 231]}	tensor(-1.2818)
{'layer1_row36': [1, 36]}	tensor(-1.2872)
{'layer0_row167': [0, 167]}	tensor(-1.2897)
{'layer0_row165': [0, 165]}	tensor(-1.2961)
{'layer0_row93': [0, 93]}	tensor(-1.3015)
{'layer0_row89': [0, 89]}	tensor(-1.3057)
{'layer1_row56': [1, 56]}	tensor(-1.3138)
{'layer1_row18': [1, 18]}	tensor(-1.3138)
{'layer0_row170': [0, 170]}	tensor(-1.3168)
{'layer0_row100': [0, 100]}	tensor(-1.3227)
{'layer0_row159': [0, 159]}	tensor(-1.3301)
{'layer0_row4': [0, 4]}	tensor(-1.3364)
{'layer1_row73': [1, 73]}	tensor(-1.3423)
{'layer0_row293': [0, 293]}	tensor(-1.3432)
{'layer0_row226': [0, 226]}	tensor(-1.3504)
{'layer1_row10': [1, 10]}	tensor(-1.3562)
{'layer0_row188': [0, 188]}	tensor(-1.3571)
{'layer0_row7': [0, 7]}	tensor(-1.3641)
{'layer0_row241': [0, 241]}	tensor(-1.3717)
{'layer0_row139': [0, 139]}	tensor(-1.3775)
{'layer0_row221': [0, 221]}	tensor(-1.3856)
{'layer0_row294': [0, 294]}	tensor(-1.3907)
{'layer1_row55': [1, 55]}	tensor(-1.3979)
{'layer0_row71': [0, 71]}	tensor(-1.3993)
{'layer0_row218': [0, 218]}	tensor(-1.4075)
{'layer0_row283': [0, 283]}	tensor(-1.4147)
{'layer0_row133': [0, 133]}	tensor(-1.4220)
{'layer0_row96': [0, 96]}	tensor(-1.4276)
{'layer0_row222': [0, 222]}	tensor(-1.4372)
{'layer0_row11': [0, 11]}	tensor(-1.4432)
{'layer0_row264': [0, 264]}	tensor(-1.4510)
{'layer1_row20': [1, 20]}	tensor(-1.4594)
{'layer0_row69': [0, 69]}	tensor(-1.4591)
{'layer1_row13': [1, 13]}	tensor(-1.4659)
{'layer0_row6': [0, 6]}	tensor(-1.4696)
{'layer1_row97': [1, 97]}	tensor(-1.4778)
{'layer0_row185': [0, 185]}	tensor(-1.4779)
{'layer0_row281': [0, 281]}	tensor(-1.4867)
{'layer0_row109': [0, 109]}	tensor(-1.4948)
{'layer0_row149': [0, 149]}	tensor(-1.5024)
{'layer0_row178': [0, 178]}	tensor(-1.5122)
{'layer0_row113': [0, 113]}	tensor(-1.5191)
{'layer0_row19': [0, 19]}	tensor(-1.5271)
{'layer0_row250': [0, 250]}	tensor(-1.5351)
{'layer0_row118': [0, 118]}	tensor(-1.5442)
{'layer0_row247': [0, 247]}	tensor(-1.5532)
{'layer0_row278': [0, 278]}	tensor(-1.5611)
{'layer0_row157': [0, 157]}	tensor(-1.5709)
{'layer1_row34': [1, 34]}	tensor(-1.5787)
{'layer1_row93': [1, 93]}	tensor(-1.5798)
{'layer0_row152': [0, 152]}	tensor(-1.5830)
{'layer1_row52': [1, 52]}	tensor(-1.5915)
{'layer0_row184': [0, 184]}	tensor(-1.5931)
{'layer1_row70': [1, 70]}	tensor(-1.6033)
{'layer1_row39': [1, 39]}	tensor(-1.6034)
{'layer0_row103': [0, 103]}	tensor(-1.6050)
{'layer0_row191': [0, 191]}	tensor(-1.6147)
{'layer0_row54': [0, 54]}	tensor(-1.6255)
{'layer0_row296': [0, 296]}	tensor(-1.6333)
{'layer0_row25': [0, 25]}	tensor(-1.6439)
{'layer1_row29': [1, 29]}	tensor(-1.6535)
{'layer0_row105': [0, 105]}	tensor(-1.6563)
{'layer0_row90': [0, 90]}	tensor(-1.6643)
{'layer1_row62': [1, 62]}	tensor(-1.6721)
{'layer0_row102': [0, 102]}	tensor(-1.6752)
{'layer0_row151': [0, 151]}	tensor(-1.6861)
{'layer0_row277': [0, 277]}	tensor(-1.6973)
{'layer0_row48': [0, 48]}	tensor(-1.7051)
{'layer0_row104': [0, 104]}	tensor(-1.7164)
{'layer0_row110': [0, 110]}	tensor(-1.7260)
{'layer0_row156': [0, 156]}	tensor(-1.7390)
{'layer0_row62': [0, 62]}	tensor(-1.7491)
{'layer0_row207': [0, 207]}	tensor(-1.7601)
{'layer0_row147': [0, 147]}	tensor(-1.7719)
{'layer0_row146': [0, 146]}	tensor(-1.7811)
{'layer1_row0': [1, 0]}	tensor(-1.7919)
{'layer0_row238': [0, 238]}	tensor(-1.7954)
{'layer0_row200': [0, 200]}	tensor(-1.8068)
{'layer1_row15': [1, 15]}	tensor(-1.8154)
{'layer0_row298': [0, 298]}	tensor(-1.8198)
{'layer0_row60': [0, 60]}	tensor(-1.8325)
{'layer0_row131': [0, 131]}	tensor(-1.8454)
{'layer0_row173': [0, 173]}	tensor(-1.8557)
{'layer0_row84': [0, 84]}	tensor(-1.8689)
{'layer1_row69': [1, 69]}	tensor(-1.8804)
{'layer0_row177': [0, 177]}	tensor(-1.8819)
{'layer1_row82': [1, 82]}	tensor(-1.8957)
{'layer0_row297': [0, 297]}	tensor(-1.8966)
{'layer1_row78': [1, 78]}	tensor(-1.9105)
{'layer0_row276': [0, 276]}	tensor(-1.9130)
{'layer0_row179': [0, 179]}	tensor(-1.9263)
{'layer0_row266': [0, 266]}	tensor(-1.9371)
{'layer0_row275': [0, 275]}	tensor(-1.9519)
{'layer0_row141': [0, 141]}	tensor(-1.9641)
{'layer0_row262': [0, 262]}	tensor(-1.9793)
{'layer0_row267': [0, 267]}	tensor(-1.9935)
{'layer0_row86': [0, 86]}	tensor(-2.0054)
{'layer1_row4': [1, 4]}	tensor(-2.0203)
{'layer0_row263': [0, 263]}	tensor(-2.0226)
{'layer1_row44': [1, 44]}	tensor(-2.0377)
{'layer0_row30': [0, 30]}	tensor(-2.0420)
{'layer0_row115': [0, 115]}	tensor(-2.0535)
{'layer1_row41': [1, 41]}	tensor(-2.0666)
{'layer1_row7': [1, 7]}	tensor(-2.0729)
{'layer0_row171': [0, 171]}	tensor(-2.0743)
{'layer1_row58': [1, 58]}	tensor(-2.0896)
{'layer0_row182': [0, 182]}	tensor(-2.0928)
{'layer1_row28': [1, 28]}	tensor(-2.1088)
{'layer1_row50': [1, 50]}	tensor(-2.1093)
{'layer1_row24': [1, 24]}	tensor(-2.1115)
{'layer1_row43': [1, 43]}	tensor(-2.1155)
{'layer0_row269': [0, 269]}	tensor(-2.1184)
{'layer0_row245': [0, 245]}	tensor(-2.1341)
{'layer0_row237': [0, 237]}	tensor(-2.1492)
{'layer0_row42': [0, 42]}	tensor(-2.1640)
{'layer0_row126': [0, 126]}	tensor(-2.1811)
{'layer0_row76': [0, 76]}	tensor(-2.2007)
{'layer1_row95': [1, 95]}	tensor(-2.2150)
{'layer1_row46': [1, 46]}	tensor(-2.2187)
{'layer0_row208': [0, 208]}	tensor(-2.2220)
{'layer0_row168': [0, 168]}	tensor(-2.2395)
{'layer0_row210': [0, 210]}	tensor(-2.2574)
{'layer0_row272': [0, 272]}	tensor(-2.2738)
{'layer0_row196': [0, 196]}	tensor(-2.2918)
{'layer0_row265': [0, 265]}	tensor(-2.3092)
{'layer1_row17': [1, 17]}	tensor(-2.3286)
{'layer0_row17': [0, 17]}	tensor(-2.3321)
{'layer0_row124': [0, 124]}	tensor(-2.3510)
{'layer0_row187': [0, 187]}	tensor(-2.3707)
{'layer0_row21': [0, 21]}	tensor(-2.3894)
{'layer0_row20': [0, 20]}	tensor(-2.4087)
{'layer0_row145': [0, 145]}	tensor(-2.4283)
{'layer0_row63': [0, 63]}	tensor(-2.4496)
{'layer0_row223': [0, 223]}	tensor(-2.4707)
{'layer0_row14': [0, 14]}	tensor(-2.4928)
{'layer0_row61': [0, 61]}	tensor(-2.5121)
{'layer0_row288': [0, 288]}	tensor(-2.5355)
{'layer0_row206': [0, 206]}	tensor(-2.5602)
{'layer0_row212': [0, 212]}	tensor(-2.5796)
{'layer0_row224': [0, 224]}	tensor(-2.6024)
{'layer0_row92': [0, 92]}	tensor(-2.6254)
{'layer1_row6': [1, 6]}	tensor(-2.6537)
{'layer1_row14': [1, 14]}	tensor(-2.6553)
{'layer0_row181': [0, 181]}	tensor(-2.6585)
{'layer0_row82': [0, 82]}	tensor(-2.6799)
{'layer0_row153': [0, 153]}	tensor(-2.7089)
{'layer0_row0': [0, 0]}	tensor(-2.7299)
{'layer1_row89': [1, 89]}	tensor(-2.7577)
{'layer0_row291': [0, 291]}	tensor(-2.7613)
{'layer1_row12': [1, 12]}	tensor(-2.7874)
{'layer0_row199': [0, 199]}	tensor(-2.7918)
{'layer0_row41': [0, 41]}	tensor(-2.8194)
{'layer0_row95': [0, 95]}	tensor(-2.8462)
{'layer0_row39': [0, 39]}	tensor(-2.8779)
{'layer0_row50': [0, 50]}	tensor(-2.9029)
{'layer0_row155': [0, 155]}	tensor(-2.9324)
{'layer0_row254': [0, 254]}	tensor(-2.9635)
{'layer0_row163': [0, 163]}	tensor(-2.9915)
{'layer0_row98': [0, 98]}	tensor(-3.0239)
{'layer0_row215': [0, 215]}	tensor(-3.0552)
{'layer0_row160': [0, 160]}	tensor(-3.0876)
{'layer0_row261': [0, 261]}	tensor(-3.1210)
{'layer0_row27': [0, 27]}	tensor(-3.1533)
{'layer0_row233': [0, 233]}	tensor(-3.1885)
{'layer0_row129': [0, 129]}	tensor(-3.2244)
{'layer0_row91': [0, 91]}	tensor(-3.2586)
{'layer0_row256': [0, 256]}	tensor(-3.2977)
{'layer0_row286': [0, 286]}	tensor(-3.3381)
{'layer0_row1': [0, 1]}	tensor(-3.3728)
{'layer1_row25': [1, 25]}	tensor(-3.4111)
{'layer0_row80': [0, 80]}	tensor(-3.4196)
{'layer1_row40': [1, 40]}	tensor(-3.4593)
{'layer1_row98': [1, 98]}	tensor(-3.4624)
{'layer1_row60': [1, 60]}	tensor(-3.4659)
{'layer1_row19': [1, 19]}	tensor(-3.4690)
{'layer0_row58': [0, 58]}	tensor(-3.4769)
{'layer0_row52': [0, 52]}	tensor(-3.5170)
{'layer0_row5': [0, 5]}	tensor(-3.5625)
{'layer0_row128': [0, 128]}	tensor(-3.6063)
{'layer0_row239': [0, 239]}	tensor(-3.6515)
{'layer0_row195': [0, 195]}	tensor(-3.6966)
{'layer0_row197': [0, 197]}	tensor(-3.7420)
{'layer0_row32': [0, 32]}	tensor(-3.7921)
{'layer1_row61': [1, 61]}	tensor(-3.8440)
{'layer1_row63': [1, 63]}	tensor(-3.8466)
{'layer1_row91': [1, 91]}	tensor(-3.8546)
{'layer0_row78': [0, 78]}	tensor(-3.8554)
{'layer0_row56': [0, 56]}	tensor(-3.9088)
{'layer0_row24': [0, 24]}	tensor(-3.9609)
{'layer0_row46': [0, 46]}	tensor(-4.0158)
{'layer0_row299': [0, 299]}	tensor(-4.0689)
{'layer0_row252': [0, 252]}	tensor(-4.1221)
{'layer0_row260': [0, 260]}	tensor(-4.1845)
{'layer0_row70': [0, 70]}	tensor(-4.2429)
{'layer1_row37': [1, 37]}	tensor(-4.3074)
{'layer0_row219': [0, 219]}	tensor(-4.3154)
{'layer0_row134': [0, 134]}	tensor(-4.3815)
{'layer1_row75': [1, 75]}	tensor(-4.4459)
{'layer1_row92': [1, 92]}	tensor(-4.4496)
{'layer1_row48': [1, 48]}	tensor(-4.4559)
{'layer1_row84': [1, 84]}	tensor(-4.4637)
{'layer0_row73': [0, 73]}	tensor(995.5310)
