Action	Reward
{'layer1_row85': [1, 85]}	tensor(-1.3419)
{'layer0_row0': [0, 0]}	tensor(-1.3450)
{'layer0_row26': [0, 26]}	tensor(-1.3509)
{'layer0_row180': [0, 180]}	tensor(-1.3573)
{'layer0_row42': [0, 42]}	tensor(-1.3645)
{'layer1_row26': [1, 26]}	tensor(-1.3714)
{'layer0_row62': [0, 62]}	tensor(-1.3728)
{'layer0_row130': [0, 130]}	tensor(-1.3798)
{'layer1_row56': [1, 56]}	tensor(-1.3861)
{'layer0_row127': [0, 127]}	tensor(-1.3881)
{'layer0_row248': [0, 248]}	tensor(-1.3961)
{'layer0_row10': [0, 10]}	tensor(-1.4024)
{'layer1_row45': [1, 45]}	tensor(-1.4100)
{'layer1_row49': [1, 49]}	tensor(-1.4117)
{'layer0_row284': [0, 284]}	tensor(-1.4128)
{'layer0_row162': [0, 162]}	tensor(-1.4209)
{'layer0_row85': [0, 85]}	tensor(-1.4281)
{'layer0_row296': [0, 296]}	tensor(-1.4353)
{'layer0_row120': [0, 120]}	tensor(-1.4419)
{'layer1_row30': [1, 30]}	tensor(-1.4503)
{'layer0_row225': [0, 225]}	tensor(-1.4509)
{'layer0_row70': [0, 70]}	tensor(-1.4594)
{'layer0_row220': [0, 220]}	tensor(-1.4671)
{'layer0_row226': [0, 226]}	tensor(-1.4744)
{'layer0_row74': [0, 74]}	tensor(-1.4816)
{'layer0_row106': [0, 106]}	tensor(-1.4914)
{'layer1_row97': [1, 97]}	tensor(-1.4991)
{'layer0_row36': [0, 36]}	tensor(-1.5016)
{'layer0_row203': [0, 203]}	tensor(-1.5087)
{'layer0_row211': [0, 211]}	tensor(-1.5166)
{'layer0_row268': [0, 268]}	tensor(-1.5251)
{'layer0_row231': [0, 231]}	tensor(-1.5347)
{'layer1_row36': [1, 36]}	tensor(-1.5432)
{'layer0_row167': [0, 167]}	tensor(-1.5440)
{'layer1_row21': [1, 21]}	tensor(-1.5519)
{'layer0_row165': [0, 165]}	tensor(-1.5555)
{'layer0_row93': [0, 93]}	tensor(-1.5626)
{'layer0_row89': [0, 89]}	tensor(-1.5718)
{'layer1_row18': [1, 18]}	tensor(-1.5809)
{'layer0_row159': [0, 159]}	tensor(-1.5830)
{'layer1_row73': [1, 73]}	tensor(-1.5930)
{'layer0_row293': [0, 293]}	tensor(-1.5956)
{'layer0_row7': [0, 7]}	tensor(-1.6040)
{'layer0_row221': [0, 221]}	tensor(-1.6135)
{'layer0_row294': [0, 294]}	tensor(-1.6227)
{'layer1_row55': [1, 55]}	tensor(-1.6322)
{'layer0_row218': [0, 218]}	tensor(-1.6330)
{'layer0_row176': [0, 176]}	tensor(-1.6427)
{'layer0_row234': [0, 234]}	tensor(-1.6542)
{'layer0_row283': [0, 283]}	tensor(-1.6609)
{'layer0_row133': [0, 133]}	tensor(-1.6720)
{'layer0_row96': [0, 96]}	tensor(-1.6817)
{'layer0_row11': [0, 11]}	tensor(-1.6917)
{'layer0_row264': [0, 264]}	tensor(-1.7027)
{'layer1_row20': [1, 20]}	tensor(-1.7133)
{'layer0_row69': [0, 69]}	tensor(-1.7159)
{'layer1_row13': [1, 13]}	tensor(-1.7269)
{'layer0_row6': [0, 6]}	tensor(-1.7296)
{'layer0_row281': [0, 281]}	tensor(-1.7398)
{'layer0_row109': [0, 109]}	tensor(-1.7503)
{'layer0_row149': [0, 149]}	tensor(-1.7634)
{'layer0_row178': [0, 178]}	tensor(-1.7716)
{'layer0_row113': [0, 113]}	tensor(-1.7848)
{'layer0_row250': [0, 250]}	tensor(-1.7950)
{'layer0_row118': [0, 118]}	tensor(-1.8070)
{'layer0_row278': [0, 278]}	tensor(-1.8183)
{'layer1_row34': [1, 34]}	tensor(-1.8303)
{'layer1_row93': [1, 93]}	tensor(-1.8332)
{'layer0_row152': [0, 152]}	tensor(-1.8340)
{'layer1_row52': [1, 52]}	tensor(-1.8482)
{'layer0_row184': [0, 184]}	tensor(-1.8486)
{'layer1_row70': [1, 70]}	tensor(-1.8642)
{'layer1_row39': [1, 39]}	tensor(-1.8643)
{'layer0_row291': [0, 291]}	tensor(-1.8671)
{'layer0_row135': [0, 135]}	tensor(-1.8796)
{'layer0_row266': [0, 266]}	tensor(-1.8896)
{'layer0_row263': [0, 263]}	tensor(-1.9028)
{'layer0_row103': [0, 103]}	tensor(-1.9173)
{'layer0_row191': [0, 191]}	tensor(-1.9310)
{'layer0_row25': [0, 25]}	tensor(-1.9461)
{'layer1_row29': [1, 29]}	tensor(-1.9583)
{'layer1_row60': [1, 60]}	tensor(-1.9617)
{'layer0_row201': [0, 201]}	tensor(-1.9614)
{'layer0_row90': [0, 90]}	tensor(-1.9766)
{'layer0_row287': [0, 287]}	tensor(-1.9896)
{'layer1_row62': [1, 62]}	tensor(-2.0028)
{'layer0_row151': [0, 151]}	tensor(-2.0070)
{'layer0_row277': [0, 277]}	tensor(-2.0213)
{'layer0_row48': [0, 48]}	tensor(-2.0369)
{'layer0_row104': [0, 104]}	tensor(-2.0524)
{'layer0_row156': [0, 156]}	tensor(-2.0650)
{'layer0_row207': [0, 207]}	tensor(-2.0819)
{'layer0_row147': [0, 147]}	tensor(-2.0954)
{'layer0_row146': [0, 146]}	tensor(-2.1133)
{'layer1_row58': [1, 58]}	tensor(-2.1265)
{'layer1_row0': [1, 0]}	tensor(-2.1312)
{'layer0_row267': [0, 267]}	tensor(-2.1340)
{'layer0_row238': [0, 238]}	tensor(-2.1486)
{'layer0_row272': [0, 272]}	tensor(-2.1651)
{'layer0_row18': [0, 18]}	tensor(-2.1831)
{'layer0_row200': [0, 200]}	tensor(-2.1972)
{'layer1_row15': [1, 15]}	tensor(-2.2178)
{'layer0_row197': [0, 197]}	tensor(-2.2186)
{'layer0_row242': [0, 242]}	tensor(-2.2371)
{'layer0_row298': [0, 298]}	tensor(-2.2534)
{'layer0_row131': [0, 131]}	tensor(-2.2738)
{'layer0_row173': [0, 173]}	tensor(-2.2928)
{'layer0_row8': [0, 8]}	tensor(-2.3093)
{'layer1_row69': [1, 69]}	tensor(-2.3288)
{'layer0_row177': [0, 177]}	tensor(-2.3335)
{'layer0_row297': [0, 297]}	tensor(-2.3495)
{'layer1_row78': [1, 78]}	tensor(-2.3733)
{'layer0_row276': [0, 276]}	tensor(-2.3731)
{'layer0_row179': [0, 179]}	tensor(-2.3928)
{'layer0_row141': [0, 141]}	tensor(-2.4171)
{'layer0_row262': [0, 262]}	tensor(-2.4341)
{'layer0_row86': [0, 86]}	tensor(-2.4566)
{'layer1_row4': [1, 4]}	tensor(-2.4786)
{'layer1_row44': [1, 44]}	tensor(-2.4822)
{'layer0_row30': [0, 30]}	tensor(-2.4851)
{'layer0_row115': [0, 115]}	tensor(-2.5061)
{'layer1_row59': [1, 59]}	tensor(-2.5283)
{'layer0_row132': [0, 132]}	tensor(-2.5313)
{'layer1_row41': [1, 41]}	tensor(-2.5546)
{'layer1_row7': [1, 7]}	tensor(-2.5583)
{'layer0_row171': [0, 171]}	tensor(-2.5631)
{'layer0_row102': [0, 102]}	tensor(-2.5839)
{'layer0_row182': [0, 182]}	tensor(-2.6078)
{'layer1_row25': [1, 25]}	tensor(-2.6312)
{'layer1_row28': [1, 28]}	tensor(-2.6362)
{'layer1_row12': [1, 12]}	tensor(-2.6390)
{'layer0_row166': [0, 166]}	tensor(-2.6450)
{'layer0_row5': [0, 5]}	tensor(-2.6668)
{'layer0_row286': [0, 286]}	tensor(-2.6918)
{'layer1_row50': [1, 50]}	tensor(-2.7157)
{'layer1_row24': [1, 24]}	tensor(-2.7244)
{'layer0_row12': [0, 12]}	tensor(-2.7252)
{'layer1_row43': [1, 43]}	tensor(-2.7516)
{'layer1_row94': [1, 94]}	tensor(-2.7549)
{'layer0_row54': [0, 54]}	tensor(-2.7566)
{'layer0_row20': [0, 20]}	tensor(-2.7839)
{'layer1_row27': [1, 27]}	tensor(-2.8107)
{'layer1_row96': [1, 96]}	tensor(-2.8145)
{'layer0_row245': [0, 245]}	tensor(-2.8196)
{'layer1_row37': [1, 37]}	tensor(-2.8480)
{'layer0_row285': [0, 285]}	tensor(-2.8495)
{'layer0_row265': [0, 265]}	tensor(-2.8809)
{'layer0_row39': [0, 39]}	tensor(-2.9106)
{'layer0_row82': [0, 82]}	tensor(-2.9405)
{'layer0_row237': [0, 237]}	tensor(-2.9703)
{'layer0_row129': [0, 129]}	tensor(-2.9976)
{'layer0_row67': [0, 67]}	tensor(-3.0326)
{'layer1_row95': [1, 95]}	tensor(-3.0614)
{'layer0_row76': [0, 76]}	tensor(-3.0684)
{'layer0_row121': [0, 121]}	tensor(-3.0998)
{'layer0_row78': [0, 78]}	tensor(-3.1334)
{'layer0_row47': [0, 47]}	tensor(-3.1669)
{'layer0_row210': [0, 210]}	tensor(-3.2023)
{'layer0_row110': [0, 110]}	tensor(-3.2351)
{'layer0_row196': [0, 196]}	tensor(-3.2717)
{'layer1_row17': [1, 17]}	tensor(-3.3142)
{'layer0_row233': [0, 233]}	tensor(-3.3148)
{'layer0_row58': [0, 58]}	tensor(-3.3559)
{'layer0_row111': [0, 111]}	tensor(-3.3952)
{'layer0_row91': [0, 91]}	tensor(-3.4350)
{'layer0_row142': [0, 142]}	tensor(-3.4774)
{'layer0_row17': [0, 17]}	tensor(-3.5209)
{'layer1_row32': [1, 32]}	tensor(-3.5637)
{'layer0_row208': [0, 208]}	tensor(-3.5652)
{'layer0_row148': [0, 148]}	tensor(-3.6130)
{'layer1_row48': [1, 48]}	tensor(-3.6563)
{'layer1_row9': [1, 9]}	tensor(-3.6639)
{'layer0_row236': [0, 236]}	tensor(-3.6664)
{'layer0_row137': [0, 137]}	tensor(-3.7162)
{'layer0_row232': [0, 232]}	tensor(-3.7594)
{'layer0_row124': [0, 124]}	tensor(-3.8140)
{'layer0_row174': [0, 174]}	tensor(-3.8623)
{'layer0_row270': [0, 270]}	tensor(-3.9147)
{'layer0_row187': [0, 187]}	tensor(-3.9634)
{'layer0_row145': [0, 145]}	tensor(-4.0220)
{'layer0_row14': [0, 14]}	tensor(-4.0759)
{'layer0_row61': [0, 61]}	tensor(-4.1329)
{'layer0_row206': [0, 206]}	tensor(-4.1930)
{'layer0_row224': [0, 224]}	tensor(-4.2553)
{'layer0_row92': [0, 92]}	tensor(-4.3240)
{'layer1_row46': [1, 46]}	tensor(-4.3856)
{'layer1_row89': [1, 89]}	tensor(-4.3912)
{'layer1_row6': [1, 6]}	tensor(-4.3954)
{'layer0_row73': [0, 73]}	tensor(995.5995)
