Action	Reward
{'layer0_row257': [0, 257]}	tensor(-0.7869)
{'layer0_row292': [0, 292]}	tensor(-0.7849)
{'layer0_row192': [0, 192]}	tensor(-0.7820)
{'layer1_row5': [1, 5]}	tensor(-0.7787)
{'layer0_row49': [0, 49]}	tensor(-0.7775)
{'layer0_row28': [0, 28]}	tensor(-0.7749)
{'layer1_row43': [1, 43]}	tensor(-0.7719)
{'layer1_row38': [1, 38]}	tensor(-0.7707)
{'layer1_row47': [1, 47]}	tensor(-0.7694)
{'layer1_row64': [1, 64]}	tensor(-0.7692)
{'layer0_row43': [0, 43]}	tensor(-0.7675)
{'layer0_row217': [0, 217]}	tensor(-0.7655)
{'layer0_row99': [0, 99]}	tensor(-0.7623)
{'layer0_row53': [0, 53]}	tensor(-0.7594)
{'layer0_row271': [0, 271]}	tensor(-0.7565)
{'layer0_row169': [0, 169]}	tensor(-0.7537)
{'layer0_row22': [0, 22]}	tensor(-0.7500)
{'layer0_row251': [0, 251]}	tensor(-0.7469)
{'layer0_row77': [0, 77]}	tensor(-0.7438)
{'layer0_row9': [0, 9]}	tensor(-0.7407)
{'layer0_row68': [0, 68]}	tensor(-0.7375)
{'layer0_row196': [0, 196]}	tensor(-0.7353)
{'layer1_row36': [1, 36]}	tensor(-0.7325)
{'layer0_row114': [0, 114]}	tensor(-0.7312)
{'layer0_row198': [0, 198]}	tensor(-0.7280)
{'layer0_row2': [0, 2]}	tensor(-0.7249)
{'layer1_row72': [1, 72]}	tensor(-0.7226)
{'layer0_row16': [0, 16]}	tensor(-0.7211)
{'layer0_row137': [0, 137]}	tensor(-0.7186)
{'layer1_row87': [1, 87]}	tensor(-0.7152)
{'layer0_row259': [0, 259]}	tensor(-0.7146)
{'layer0_row253': [0, 253]}	tensor(-0.7112)
{'layer0_row144': [0, 144]}	tensor(-0.7085)
{'layer0_row244': [0, 244]}	tensor(-0.7051)
{'layer0_row209': [0, 209]}	tensor(-0.7020)
{'layer0_row55': [0, 55]}	tensor(-0.6998)
{'layer0_row34': [0, 34]}	tensor(-0.6969)
{'layer1_row54': [1, 54]}	tensor(-0.6936)
{'layer0_row59': [0, 59]}	tensor(-0.6926)
{'layer0_row243': [0, 243]}	tensor(-0.6897)
{'layer1_row86': [1, 86]}	tensor(-0.6864)
{'layer0_row245': [0, 245]}	tensor(-0.6856)
{'layer0_row289': [0, 289]}	tensor(-0.6822)
{'layer0_row120': [0, 120]}	tensor(-0.6800)
{'layer0_row230': [0, 230]}	tensor(-0.6773)
{'layer1_row80': [1, 80]}	tensor(-0.6742)
{'layer1_row7': [1, 7]}	tensor(-0.6733)
{'layer0_row29': [0, 29]}	tensor(-0.6728)
{'layer1_row31': [1, 31]}	tensor(-0.6694)
{'layer0_row108': [0, 108]}	tensor(-0.6691)
{'layer0_row131': [0, 131]}	tensor(-0.6654)
{'layer1_row6': [1, 6]}	tensor(-0.6627)
{'layer1_row98': [1, 98]}	tensor(-0.6619)
{'layer1_row75': [1, 75]}	tensor(-0.6607)
{'layer1_row30': [1, 30]}	tensor(-0.6600)
{'layer0_row240': [0, 240]}	tensor(-0.6594)
{'layer0_row97': [0, 97]}	tensor(-0.6568)
{'layer1_row22': [1, 22]}	tensor(-0.6534)
{'layer0_row143': [0, 143]}	tensor(-0.6526)
{'layer0_row175': [0, 175]}	tensor(-0.6495)
{'layer0_row66': [0, 66]}	tensor(-0.6469)
{'layer1_row51': [1, 51]}	tensor(-0.6441)
{'layer0_row45': [0, 45]}	tensor(-0.6429)
{'layer0_row227': [0, 227]}	tensor(-0.6406)
{'layer0_row213': [0, 213]}	tensor(-0.6372)
{'layer0_row75': [0, 75]}	tensor(-0.6341)
{'layer1_row74': [1, 74]}	tensor(-0.6313)
{'layer1_row35': [1, 35]}	tensor(-0.6310)
{'layer0_row88': [0, 88]}	tensor(-0.6297)
{'layer1_row85': [1, 85]}	tensor(-0.6267)
{'layer0_row26': [0, 26]}	tensor(-0.6260)
{'layer0_row72': [0, 72]}	tensor(-0.6234)
{'layer0_row180': [0, 180]}	tensor(-0.6197)
{'layer1_row69': [1, 69]}	tensor(-0.6174)
{'layer0_row101': [0, 101]}	tensor(-0.6162)
{'layer1_row44': [1, 44]}	tensor(-0.6135)
{'layer0_row195': [0, 195]}	tensor(-0.6128)
{'layer0_row154': [0, 154]}	tensor(-0.6098)
{'layer1_row92': [1, 92]}	tensor(-0.6068)
{'layer0_row67': [0, 67]}	tensor(-0.6064)
{'layer1_row20': [1, 20]}	tensor(-0.6031)
{'layer0_row298': [0, 298]}	tensor(-0.6026)
{'layer0_row31': [0, 31]}	tensor(-0.5994)
{'layer0_row140': [0, 140]}	tensor(-0.5972)
{'layer1_row65': [1, 65]}	tensor(-0.5934)
{'layer1_row55': [1, 55]}	tensor(-0.5931)
{'layer0_row188': [0, 188]}	tensor(-0.5928)
{'layer0_row176': [0, 176]}	tensor(-0.5889)
{'layer1_row26': [1, 26]}	tensor(-0.5870)
{'layer1_row4': [1, 4]}	tensor(-0.5854)
{'layer0_row19': [0, 19]}	tensor(-0.5852)
{'layer1_row52': [1, 52]}	tensor(-0.5819)
{'layer0_row234': [0, 234]}	tensor(-0.5811)
{'layer0_row216': [0, 216]}	tensor(-0.5786)
{'layer0_row264': [0, 264]}	tensor(-0.5755)
{'layer0_row160': [0, 160]}	tensor(-0.5730)
{'layer1_row60': [1, 60]}	tensor(-0.5699)
{'layer0_row10': [0, 10]}	tensor(-0.5696)
{'layer0_row139': [0, 139]}	tensor(-0.5664)
{'layer0_row177': [0, 177]}	tensor(-0.5633)
{'layer0_row214': [0, 214]}	tensor(-0.5600)
{'layer0_row127': [0, 127]}	tensor(-0.5571)
{'layer0_row41': [0, 41]}	tensor(-0.5540)
{'layer0_row123': [0, 123]}	tensor(-0.5513)
{'layer0_row113': [0, 113]}	tensor(-0.5490)
{'layer1_row24': [1, 24]}	tensor(-0.5457)
{'layer0_row172': [0, 172]}	tensor(-0.5450)
{'layer1_row76': [1, 76]}	tensor(-0.5421)
{'layer0_row105': [0, 105]}	tensor(-0.5418)
{'layer0_row274': [0, 274]}	tensor(-0.5388)
{'layer0_row145': [0, 145]}	tensor(-0.5355)
{'layer0_row15': [0, 15]}	tensor(-0.5332)
{'layer0_row35': [0, 35]}	tensor(-0.5304)
{'layer0_row149': [0, 149]}	tensor(-0.5269)
{'layer0_row73': [0, 73]}	tensor(-0.5242)
{'layer0_row248': [0, 248]}	tensor(-0.5213)
{'layer0_row98': [0, 98]}	tensor(-0.5186)
{'layer0_row65': [0, 65]}	tensor(-0.5152)
{'layer1_row3': [1, 3]}	tensor(-0.5127)
{'layer1_row45': [1, 45]}	tensor(-0.5117)
{'layer0_row95': [0, 95]}	tensor(-0.5115)
{'layer1_row50': [1, 50]}	tensor(-0.5083)
{'layer1_row49': [1, 49]}	tensor(-0.5074)
{'layer0_row208': [0, 208]}	tensor(-0.5072)
{'layer0_row32': [0, 32]}	tensor(-0.5042)
{'layer0_row21': [0, 21]}	tensor(-0.5012)
{'layer0_row52': [0, 52]}	tensor(-0.4985)
{'layer1_row53': [1, 53]}	tensor(-0.4955)
{'layer0_row284': [0, 284]}	tensor(-0.4947)
{'layer0_row64': [0, 64]}	tensor(-0.4916)
{'layer0_row162': [0, 162]}	tensor(-0.4891)
{'layer0_row85': [0, 85]}	tensor(-0.4862)
{'layer0_row225': [0, 225]}	tensor(-0.4835)
{'layer0_row220': [0, 220]}	tensor(-0.4803)
{'layer0_row74': [0, 74]}	tensor(-0.4776)
{'layer0_row106': [0, 106]}	tensor(-0.4748)
{'layer0_row272': [0, 272]}	tensor(-0.4722)
{'layer0_row58': [0, 58]}	tensor(-0.4687)
{'layer1_row34': [1, 34]}	tensor(-0.4659)
{'layer0_row203': [0, 203]}	tensor(-0.4655)
{'layer0_row37': [0, 37]}	tensor(-0.4628)
{'layer0_row211': [0, 211]}	tensor(-0.4600)
{'layer0_row247': [0, 247]}	tensor(-0.4570)
{'layer0_row40': [0, 40]}	tensor(-0.4539)
{'layer0_row268': [0, 268]}	tensor(-0.4512)
{'layer0_row124': [0, 124]}	tensor(-0.4482)
{'layer1_row61': [1, 61]}	tensor(-0.4457)
{'layer0_row128': [0, 128]}	tensor(-0.4450)
{'layer0_row231': [0, 231]}	tensor(-0.4419)
{'layer0_row265': [0, 265]}	tensor(-0.4388)
{'layer0_row290': [0, 290]}	tensor(-0.4362)
{'layer0_row110': [0, 110]}	tensor(-0.4336)
{'layer1_row78': [1, 78]}	tensor(-0.4308)
{'layer0_row165': [0, 165]}	tensor(-0.4296)
{'layer1_row96': [1, 96]}	tensor(-0.4268)
{'layer0_row237': [0, 237]}	tensor(-0.4264)
{'layer0_row147': [0, 147]}	tensor(-0.4236)
{'layer0_row291': [0, 291]}	tensor(-0.4208)
{'layer0_row151': [0, 151]}	tensor(-0.4182)
{'layer0_row93': [0, 93]}	tensor(-0.4149)
{'layer0_row270': [0, 270]}	tensor(-0.4121)
{'layer0_row18': [0, 18]}	tensor(-0.4094)
{'layer0_row256': [0, 256]}	tensor(-0.4063)
{'layer0_row294': [0, 294]}	tensor(-0.4033)
{'layer0_row181': [0, 181]}	tensor(-0.4007)
{'layer0_row89': [0, 89]}	tensor(-0.3977)
{'layer1_row56': [1, 56]}	tensor(-0.3952)
{'layer0_row138': [0, 138]}	tensor(-0.3946)
{'layer0_row155': [0, 155]}	tensor(-0.3915)
{'layer0_row80': [0, 80]}	tensor(-0.3889)
{'layer1_row18': [1, 18]}	tensor(-0.3858)
{'layer0_row170': [0, 170]}	tensor(-0.3851)
{'layer0_row100': [0, 100]}	tensor(-0.3825)
{'layer1_row71': [1, 71]}	tensor(-0.3791)
{'layer0_row159': [0, 159]}	tensor(-0.3792)
{'layer0_row78': [0, 78]}	tensor(-0.3763)
{'layer1_row73': [1, 73]}	tensor(-0.3735)
{'layer0_row226': [0, 226]}	tensor(-0.3730)
{'layer0_row7': [0, 7]}	tensor(-0.3700)
{'layer0_row241': [0, 241]}	tensor(-0.3669)
{'layer0_row221': [0, 221]}	tensor(-0.3640)
{'layer0_row218': [0, 218]}	tensor(-0.3614)
{'layer0_row283': [0, 283]}	tensor(-0.3587)
{'layer0_row133': [0, 133]}	tensor(-0.3557)
{'layer0_row96': [0, 96]}	tensor(-0.3530)
{'layer0_row168': [0, 168]}	tensor(-0.3501)
{'layer0_row288': [0, 288]}	tensor(-0.3474)
{'layer0_row156': [0, 156]}	tensor(-0.3444)
{'layer0_row6': [0, 6]}	tensor(-0.3414)
{'layer0_row254': [0, 254]}	tensor(-0.3385)
{'layer0_row104': [0, 104]}	tensor(-0.3357)
{'layer0_row44': [0, 44]}	tensor(-0.3327)
{'layer0_row69': [0, 69]}	tensor(-0.3302)
{'layer0_row76': [0, 76]}	tensor(-0.3274)
{'layer1_row29': [1, 29]}	tensor(-0.3246)
{'layer1_row13': [1, 13]}	tensor(-0.3238)
{'layer1_row97': [1, 97]}	tensor(-0.3236)
{'layer0_row109': [0, 109]}	tensor(-0.3227)
{'layer0_row178': [0, 178]}	tensor(-0.3202)
{'layer0_row250': [0, 250]}	tensor(-0.3174)
{'layer0_row282': [0, 282]}	tensor(-0.3146)
{'layer0_row119': [0, 119]}	tensor(-0.3116)
{'layer0_row261': [0, 261]}	tensor(-0.3087)
{'layer0_row118': [0, 118]}	tensor(-0.3059)
{'layer0_row278': [0, 278]}	tensor(-0.3033)
{'layer0_row157': [0, 157]}	tensor(-0.3003)
{'layer1_row93': [1, 93]}	tensor(-0.2972)
{'layer0_row184': [0, 184]}	tensor(-0.2971)
{'layer1_row70': [1, 70]}	tensor(-0.2943)
{'layer1_row63': [1, 63]}	tensor(-0.2937)
{'layer0_row239': [0, 239]}	tensor(-0.2934)
{'layer1_row77': [1, 77]}	tensor(-0.2907)
{'layer1_row39': [1, 39]}	tensor(-0.2902)
{'layer1_row68': [1, 68]}	tensor(-0.2898)
{'layer0_row103': [0, 103]}	tensor(-0.2896)
{'layer0_row191': [0, 191]}	tensor(-0.2864)
{'layer0_row112': [0, 112]}	tensor(-0.2840)
{'layer0_row25': [0, 25]}	tensor(-0.2811)
{'layer0_row189': [0, 189]}	tensor(-0.2779)
{'layer0_row70': [0, 70]}	tensor(-0.2754)
{'layer1_row25': [1, 25]}	tensor(-0.2724)
{'layer0_row90': [0, 90]}	tensor(-0.2721)
{'layer1_row62': [1, 62]}	tensor(-0.2695)
{'layer0_row48': [0, 48]}	tensor(-0.2690)
{'layer0_row33': [0, 33]}	tensor(-0.2662)
{'layer0_row62': [0, 62]}	tensor(-0.2633)
{'layer0_row146': [0, 146]}	tensor(-0.2604)
{'layer1_row2': [1, 2]}	tensor(-0.2575)
{'layer0_row215': [0, 215]}	tensor(-0.2574)
{'layer0_row61': [0, 61]}	tensor(-0.2546)
{'layer1_row0': [1, 0]}	tensor(-0.2518)
{'layer0_row13': [0, 13]}	tensor(-0.2511)
{'layer0_row238': [0, 238]}	tensor(-0.2483)
{'layer0_row200': [0, 200]}	tensor(-0.2459)
{'layer1_row15': [1, 15]}	tensor(-0.2429)
{'layer0_row125': [0, 125]}	tensor(-0.2425)
{'layer0_row60': [0, 60]}	tensor(-0.2400)
{'layer0_row173': [0, 173]}	tensor(-0.2371)
{'layer0_row84': [0, 84]}	tensor(-0.2342)
{'layer1_row82': [1, 82]}	tensor(-0.2313)
{'layer0_row297': [0, 297]}	tensor(-0.2311)
{'layer0_row276': [0, 276]}	tensor(-0.2282)
{'layer0_row111': [0, 111]}	tensor(-0.2255)
{'layer0_row63': [0, 63]}	tensor(-0.2226)
{'layer0_row179': [0, 179]}	tensor(-0.2199)
{'layer0_row266': [0, 266]}	tensor(-0.2170)
{'layer0_row121': [0, 121]}	tensor(-0.2143)
{'layer0_row141': [0, 141]}	tensor(-0.2114)
{'layer0_row262': [0, 262]}	tensor(-0.2086)
{'layer0_row86': [0, 86]}	tensor(-0.2059)
{'layer0_row263': [0, 263]}	tensor(-0.2030)
{'layer0_row30': [0, 30]}	tensor(-0.2001)
{'layer0_row115': [0, 115]}	tensor(-0.1973)
{'layer0_row42': [0, 42]}	tensor(-0.1945)
{'layer1_row41': [1, 41]}	tensor(-0.1920)
{'layer0_row174': [0, 174]}	tensor(-0.1915)
{'layer0_row212': [0, 212]}	tensor(-0.1888)
{'layer0_row242': [0, 242]}	tensor(-0.1861)
{'layer0_row171': [0, 171]}	tensor(999.8168)
