Action	Reward
{'layer0_row175': [0, 175]}	tensor(-0.7600)
{'layer0_row75': [0, 75]}	tensor(-0.7575)
{'layer0_row213': [0, 213]}	tensor(-0.7541)
{'layer1_row74': [1, 74]}	tensor(-0.7507)
{'layer1_row35': [1, 35]}	tensor(-0.7506)
{'layer1_row85': [1, 85]}	tensor(-0.7503)
{'layer0_row72': [0, 72]}	tensor(-0.7487)
{'layer0_row180': [0, 180]}	tensor(-0.7456)
{'layer0_row31': [0, 31]}	tensor(-0.7426)
{'layer0_row88': [0, 88]}	tensor(-0.7402)
{'layer1_row54': [1, 54]}	tensor(-0.7370)
{'layer0_row127': [0, 127]}	tensor(-0.7360)
{'layer0_row123': [0, 123]}	tensor(-0.7335)
{'layer0_row130': [0, 130]}	tensor(-0.7303)
{'layer1_row33': [1, 33]}	tensor(-0.7277)
{'layer1_row26': [1, 26]}	tensor(-0.7260)
{'layer0_row248': [0, 248]}	tensor(-0.7250)
{'layer1_row49': [1, 49]}	tensor(-0.7230)
{'layer0_row65': [0, 65]}	tensor(-0.7212)
{'layer0_row10': [0, 10]}	tensor(-0.7189)
{'layer0_row284': [0, 284]}	tensor(-0.7160)
{'layer1_row45': [1, 45]}	tensor(-0.7132)
{'layer0_row162': [0, 162]}	tensor(-0.7125)
{'layer0_row154': [0, 154]}	tensor(-0.7085)
{'layer0_row85': [0, 85]}	tensor(-0.7065)
{'layer1_row30': [1, 30]}	tensor(-0.7032)
{'layer0_row120': [0, 120]}	tensor(-0.7027)
{'layer0_row220': [0, 220]}	tensor(-0.6998)
{'layer0_row64': [0, 64]}	tensor(-0.6966)
{'layer0_row106': [0, 106]}	tensor(-0.6937)
{'layer0_row37': [0, 37]}	tensor(-0.6908)
{'layer0_row74': [0, 74]}	tensor(-0.6874)
{'layer0_row211': [0, 211]}	tensor(-0.6848)
{'layer0_row203': [0, 203]}	tensor(-0.6819)
{'layer0_row225': [0, 225]}	tensor(-0.6796)
{'layer0_row268': [0, 268]}	tensor(-0.6759)
{'layer0_row231': [0, 231]}	tensor(-0.6729)
{'layer1_row36': [1, 36]}	tensor(-0.6704)
{'layer0_row167': [0, 167]}	tensor(-0.6701)
{'layer0_row26': [0, 26]}	tensor(-0.6665)
{'layer0_row165': [0, 165]}	tensor(-0.6636)
{'layer0_row93': [0, 93]}	tensor(-0.6613)
{'layer1_row56': [1, 56]}	tensor(-0.6571)
{'layer1_row18': [1, 18]}	tensor(-0.6568)
{'layer0_row170': [0, 170]}	tensor(-0.6565)
{'layer0_row100': [0, 100]}	tensor(-0.6529)
{'layer0_row89': [0, 89]}	tensor(-0.6505)
{'layer0_row159': [0, 159]}	tensor(-0.6477)
{'layer1_row73': [1, 73]}	tensor(-0.6446)
{'layer0_row188': [0, 188]}	tensor(-0.6442)
{'layer0_row226': [0, 226]}	tensor(-0.6413)
{'layer0_row293': [0, 293]}	tensor(-0.6385)
{'layer0_row7': [0, 7]}	tensor(-0.6354)
{'layer0_row241': [0, 241]}	tensor(-0.6327)
{'layer0_row139': [0, 139]}	tensor(-0.6291)
{'layer0_row221': [0, 221]}	tensor(-0.6271)
{'layer0_row294': [0, 294]}	tensor(-0.6232)
{'layer1_row55': [1, 55]}	tensor(-0.6207)
{'layer0_row218': [0, 218]}	tensor(-0.6206)
{'layer0_row283': [0, 283]}	tensor(-0.6172)
{'layer0_row133': [0, 133]}	tensor(-0.6145)
{'layer0_row96': [0, 96]}	tensor(-0.6112)
{'layer0_row11': [0, 11]}	tensor(-0.6085)
{'layer1_row20': [1, 20]}	tensor(-0.6055)
{'layer0_row264': [0, 264]}	tensor(-0.6046)
{'layer0_row69': [0, 69]}	tensor(-0.6020)
{'layer1_row13': [1, 13]}	tensor(-0.5988)
{'layer0_row6': [0, 6]}	tensor(-0.5983)
{'layer0_row281': [0, 281]}	tensor(-0.5957)
{'layer0_row109': [0, 109]}	tensor(-0.5926)
{'layer1_row97': [1, 97]}	tensor(-0.5898)
{'layer0_row149': [0, 149]}	tensor(-0.5888)
{'layer0_row113': [0, 113]}	tensor(-0.5862)
{'layer0_row250': [0, 250]}	tensor(-0.5836)
{'layer0_row19': [0, 19]}	tensor(-0.5799)
{'layer0_row247': [0, 247]}	tensor(-0.5774)
{'layer0_row278': [0, 278]}	tensor(-0.5744)
{'layer0_row118': [0, 118]}	tensor(-0.5722)
{'layer0_row157': [0, 157]}	tensor(-0.5685)
{'layer1_row93': [1, 93]}	tensor(-0.5654)
{'layer0_row152': [0, 152]}	tensor(-0.5653)
{'layer1_row52': [1, 52]}	tensor(-0.5621)
{'layer0_row178': [0, 178]}	tensor(-0.5616)
{'layer0_row184': [0, 184]}	tensor(-0.5587)
{'layer1_row70': [1, 70]}	tensor(-0.5557)
{'layer1_row34': [1, 34]}	tensor(-0.5552)
{'layer0_row103': [0, 103]}	tensor(-0.5544)
{'layer0_row191': [0, 191]}	tensor(-0.5518)
{'layer0_row25': [0, 25]}	tensor(-0.5485)
{'layer1_row76': [1, 76]}	tensor(-0.5460)
{'layer1_row29': [1, 29]}	tensor(-0.5446)
{'layer0_row201': [0, 201]}	tensor(-0.5444)
{'layer0_row90': [0, 90]}	tensor(-0.5413)
{'layer1_row39': [1, 39]}	tensor(-0.5389)
{'layer0_row151': [0, 151]}	tensor(-0.5375)
{'layer0_row105': [0, 105]}	tensor(-0.5355)
{'layer1_row62': [1, 62]}	tensor(-0.5330)
{'layer0_row48': [0, 48]}	tensor(-0.5309)
{'layer0_row277': [0, 277]}	tensor(-0.5292)
{'layer0_row104': [0, 104]}	tensor(-0.5262)
{'layer0_row156': [0, 156]}	tensor(-0.5233)
{'layer0_row62': [0, 62]}	tensor(-0.5198)
{'layer0_row207': [0, 207]}	tensor(-0.5175)
{'layer1_row0': [1, 0]}	tensor(-0.5144)
{'layer0_row146': [0, 146]}	tensor(-0.5139)
{'layer0_row147': [0, 147]}	tensor(-0.5114)
{'layer0_row238': [0, 238]}	tensor(-0.5082)
{'layer1_row15': [1, 15]}	tensor(-0.5056)
{'layer0_row200': [0, 200]}	tensor(-0.5046)
{'layer0_row298': [0, 298]}	tensor(-0.5021)
{'layer0_row60': [0, 60]}	tensor(-0.4982)
{'layer0_row131': [0, 131]}	tensor(-0.4964)
{'layer0_row173': [0, 173]}	tensor(-0.4932)
{'layer0_row84': [0, 84]}	tensor(-0.4901)
{'layer0_row8': [0, 8]}	tensor(-0.4879)
{'layer0_row177': [0, 177]}	tensor(-0.4848)
{'layer0_row297': [0, 297]}	tensor(-0.4819)
{'layer0_row18': [0, 18]}	tensor(-0.4787)
{'layer1_row82': [1, 82]}	tensor(-0.4759)
{'layer1_row69': [1, 69]}	tensor(-0.4756)
{'layer1_row78': [1, 78]}	tensor(-0.4743)
{'layer0_row179': [0, 179]}	tensor(-0.4745)
{'layer0_row141': [0, 141]}	tensor(-0.4714)
{'layer0_row262': [0, 262]}	tensor(-0.4686)
{'layer0_row266': [0, 266]}	tensor(-0.4655)
{'layer1_row4': [1, 4]}	tensor(-0.4629)
{'layer0_row267': [0, 267]}	tensor(-0.4628)
{'layer0_row276': [0, 276]}	tensor(-0.4597)
{'layer0_row86': [0, 86]}	tensor(-0.4570)
{'layer0_row263': [0, 263]}	tensor(-0.4539)
{'layer1_row44': [1, 44]}	tensor(-0.4509)
{'layer0_row132': [0, 132]}	tensor(-0.4503)
{'layer1_row41': [1, 41]}	tensor(-0.4477)
{'layer0_row115': [0, 115]}	tensor(-0.4470)
{'layer1_row7': [1, 7]}	tensor(-0.4442)
{'layer0_row30': [0, 30]}	tensor(-0.4440)
{'layer0_row102': [0, 102]}	tensor(-0.4404)
{'layer0_row242': [0, 242]}	tensor(-0.4378)
{'layer0_row182': [0, 182]}	tensor(-0.4352)
{'layer1_row58': [1, 58]}	tensor(-0.4326)
{'layer1_row28': [1, 28]}	tensor(-0.4319)
{'layer1_row24': [1, 24]}	tensor(-0.4311)
{'layer1_row50': [1, 50]}	tensor(-0.4306)
{'layer0_row269': [0, 269]}	tensor(-0.4302)
{'layer1_row43': [1, 43]}	tensor(-0.4270)
{'layer0_row171': [0, 171]}	tensor(-0.4267)
{'layer0_row296': [0, 296]}	tensor(-0.4241)
{'layer0_row54': [0, 54]}	tensor(-0.4208)
{'layer0_row245': [0, 245]}	tensor(-0.4182)
{'layer0_row42': [0, 42]}	tensor(-0.4155)
{'layer1_row95': [1, 95]}	tensor(-0.4127)
{'layer0_row67': [0, 67]}	tensor(-0.4119)
{'layer0_row121': [0, 121]}	tensor(-0.4092)
{'layer0_row168': [0, 168]}	tensor(-0.4069)
{'layer0_row210': [0, 210]}	tensor(-0.4034)
{'layer0_row196': [0, 196]}	tensor(-0.4013)
{'layer0_row237': [0, 237]}	tensor(-0.3981)
{'layer0_row272': [0, 272]}	tensor(-0.3954)
{'layer1_row17': [1, 17]}	tensor(-0.3929)
{'layer0_row17': [0, 17]}	tensor(-0.3918)
{'layer0_row265': [0, 265]}	tensor(-0.3895)
{'layer0_row208': [0, 208]}	tensor(-0.3863)
{'layer0_row187': [0, 187]}	tensor(-0.3838)
{'layer0_row21': [0, 21]}	tensor(-0.3808)
{'layer0_row20': [0, 20]}	tensor(-0.3780)
{'layer0_row124': [0, 124]}	tensor(-0.3750)
{'layer0_row145': [0, 145]}	tensor(-0.3720)
{'layer0_row223': [0, 223]}	tensor(-0.3694)
{'layer0_row14': [0, 14]}	tensor(-0.3666)
{'layer0_row61': [0, 61]}	tensor(-0.3638)
{'layer0_row288': [0, 288]}	tensor(-0.3610)
{'layer0_row212': [0, 212]}	tensor(-0.3582)
{'layer0_row206': [0, 206]}	tensor(-0.3557)
{'layer0_row224': [0, 224]}	tensor(-0.3528)
{'layer0_row92': [0, 92]}	tensor(-0.3500)
{'layer1_row6': [1, 6]}	tensor(-0.3470)
{'layer1_row14': [1, 14]}	tensor(-0.3465)
{'layer0_row4': [0, 4]}	tensor(-0.3463)
{'layer0_row153': [0, 153]}	tensor(-0.3434)
{'layer0_row82': [0, 82]}	tensor(-0.3408)
{'layer0_row291': [0, 291]}	tensor(-0.3378)
{'layer1_row89': [1, 89]}	tensor(-0.3350)
{'layer0_row0': [0, 0]}	tensor(-0.3348)
{'layer0_row41': [0, 41]}	tensor(-0.3316)
{'layer1_row12': [1, 12]}	tensor(-0.3290)
{'layer0_row199': [0, 199]}	tensor(-0.3282)
{'layer0_row270': [0, 270]}	tensor(-0.3256)
{'layer0_row95': [0, 95]}	tensor(-0.3228)
{'layer1_row10': [1, 10]}	tensor(-0.3203)
{'layer0_row39': [0, 39]}	tensor(-0.3198)
{'layer0_row50': [0, 50]}	tensor(-0.3169)
{'layer0_row254': [0, 254]}	tensor(-0.3141)
{'layer0_row163': [0, 163]}	tensor(-0.3112)
{'layer0_row215': [0, 215]}	tensor(-0.3085)
{'layer0_row76': [0, 76]}	tensor(-0.3056)
{'layer0_row155': [0, 155]}	tensor(-0.3030)
{'layer0_row160': [0, 160]}	tensor(-0.3000)
{'layer0_row261': [0, 261]}	tensor(-0.2975)
{'layer0_row27': [0, 27]}	tensor(-0.2946)
{'layer0_row233': [0, 233]}	tensor(-0.2919)
{'layer0_row129': [0, 129]}	tensor(-0.2887)
{'layer0_row91': [0, 91]}	tensor(-0.2861)
{'layer0_row256': [0, 256]}	tensor(-0.2831)
{'layer0_row286': [0, 286]}	tensor(-0.2807)
{'layer0_row1': [0, 1]}	tensor(-0.2780)
{'layer1_row25': [1, 25]}	tensor(-0.2749)
{'layer0_row80': [0, 80]}	tensor(-0.2745)
{'layer0_row222': [0, 222]}	tensor(-0.2719)
{'layer1_row98': [1, 98]}	tensor(-0.2689)
{'layer1_row40': [1, 40]}	tensor(-0.2687)
{'layer1_row60': [1, 60]}	tensor(-0.2684)
{'layer0_row58': [0, 58]}	tensor(-0.2678)
{'layer1_row19': [1, 19]}	tensor(-0.2652)
{'layer0_row5': [0, 5]}	tensor(-0.2648)
{'layer0_row128': [0, 128]}	tensor(-0.2620)
{'layer0_row239': [0, 239]}	tensor(-0.2592)
{'layer0_row195': [0, 195]}	tensor(-0.2563)
{'layer0_row197': [0, 197]}	tensor(-0.2536)
{'layer0_row32': [0, 32]}	tensor(-0.2510)
{'layer1_row63': [1, 63]}	tensor(-0.2484)
{'layer1_row61': [1, 61]}	tensor(-0.2480)
{'layer0_row78': [0, 78]}	tensor(-0.2477)
{'layer0_row56': [0, 56]}	tensor(-0.2449)
{'layer0_row24': [0, 24]}	tensor(-0.2420)
{'layer0_row46': [0, 46]}	tensor(-0.2394)
{'layer0_row252': [0, 252]}	tensor(-0.2367)
{'layer0_row260': [0, 260]}	tensor(-0.2338)
{'layer0_row70': [0, 70]}	tensor(-0.2309)
{'layer1_row91': [1, 91]}	tensor(-0.2281)
{'layer1_row37': [1, 37]}	tensor(-0.2279)
{'layer0_row204': [0, 204]}	tensor(-0.2275)
{'layer0_row219': [0, 219]}	tensor(-0.2248)
{'layer0_row134': [0, 134]}	tensor(-0.2219)
{'layer0_row275': [0, 275]}	tensor(-0.2192)
{'layer1_row75': [1, 75]}	tensor(-0.2165)
{'layer0_row126': [0, 126]}	tensor(-0.2163)
{'layer1_row92': [1, 92]}	tensor(-0.2135)
{'layer1_row48': [1, 48]}	tensor(-0.2130)
{'layer0_row73': [0, 73]}	tensor(-0.2127)
{'layer0_row234': [0, 234]}	tensor(-0.2102)
{'layer0_row202': [0, 202]}	tensor(-0.2075)
{'layer0_row255': [0, 255]}	tensor(-0.2048)
{'layer0_row299': [0, 299]}	tensor(-0.2018)
{'layer1_row3': [1, 3]}	tensor(-0.1991)
{'layer0_row290': [0, 290]}	tensor(-0.1988)
{'layer0_row108': [0, 108]}	tensor(-0.1962)
{'layer0_row33': [0, 33]}	tensor(-0.1934)
{'layer0_row137': [0, 137]}	tensor(-0.1906)
{'layer0_row205': [0, 205]}	tensor(-0.1878)
{'layer0_row161': [0, 161]}	tensor(-0.1851)
{'layer1_row83': [1, 83]}	tensor(-0.1823)
{'layer0_row117': [0, 117]}	tensor(999.8178)
