Action	Reward
{'layer1_row85': [1, 85]}	tensor(-0.7570)
{'layer0_row180': [0, 180]}	tensor(-0.7565)
{'layer0_row72': [0, 72]}	tensor(-0.7534)
{'layer0_row31': [0, 31]}	tensor(-0.7505)
{'layer1_row35': [1, 35]}	tensor(-0.7476)
{'layer1_row26': [1, 26]}	tensor(-0.7464)
{'layer0_row130': [0, 130]}	tensor(-0.7460)
{'layer0_row127': [0, 127]}	tensor(-0.7427)
{'layer1_row33': [1, 33]}	tensor(-0.7401)
{'layer0_row26': [0, 26]}	tensor(-0.7388)
{'layer0_row248': [0, 248]}	tensor(-0.7363)
{'layer0_row65': [0, 65]}	tensor(-0.7328)
{'layer0_row10': [0, 10]}	tensor(-0.7295)
{'layer0_row64': [0, 64]}	tensor(-0.7269)
{'layer0_row123': [0, 123]}	tensor(-0.7240)
{'layer0_row284': [0, 284]}	tensor(-0.7209)
{'layer1_row45': [1, 45]}	tensor(-0.7189)
{'layer0_row154': [0, 154]}	tensor(-0.7175)
{'layer0_row162': [0, 162]}	tensor(-0.7147)
{'layer0_row85': [0, 85]}	tensor(-0.7114)
{'layer0_row120': [0, 120]}	tensor(-0.7085)
{'layer0_row225': [0, 225]}	tensor(-0.7056)
{'layer1_row49': [1, 49]}	tensor(-0.7024)
{'layer0_row75': [0, 75]}	tensor(-0.7019)
{'layer1_row30': [1, 30]}	tensor(-0.6991)
{'layer0_row106': [0, 106]}	tensor(-0.6985)
{'layer0_row203': [0, 203]}	tensor(-0.6953)
{'layer0_row74': [0, 74]}	tensor(-0.6925)
{'layer0_row231': [0, 231]}	tensor(-0.6897)
{'layer0_row211': [0, 211]}	tensor(-0.6867)
{'layer0_row37': [0, 37]}	tensor(-0.6829)
{'layer0_row220': [0, 220]}	tensor(-0.6805)
{'layer1_row36': [1, 36]}	tensor(-0.6777)
{'layer0_row93': [0, 93]}	tensor(-0.6763)
{'layer0_row165': [0, 165]}	tensor(-0.6737)
{'layer0_row268': [0, 268]}	tensor(-0.6705)
{'layer0_row167': [0, 167]}	tensor(-0.6677)
{'layer0_row89': [0, 89]}	tensor(-0.6648)
{'layer1_row56': [1, 56]}	tensor(-0.6621)
{'layer0_row100': [0, 100]}	tensor(-0.6613)
{'layer1_row18': [1, 18]}	tensor(-0.6578)
{'layer0_row159': [0, 159]}	tensor(-0.6572)
{'layer1_row73': [1, 73]}	tensor(-0.6543)
{'layer0_row293': [0, 293]}	tensor(-0.6536)
{'layer0_row170': [0, 170]}	tensor(-0.6506)
{'layer0_row188': [0, 188]}	tensor(-0.6475)
{'layer0_row226': [0, 226]}	tensor(-0.6445)
{'layer0_row241': [0, 241]}	tensor(-0.6415)
{'layer0_row7': [0, 7]}	tensor(-0.6391)
{'layer0_row221': [0, 221]}	tensor(-0.6359)
{'layer0_row139': [0, 139]}	tensor(-0.6333)
{'layer0_row294': [0, 294]}	tensor(-0.6306)
{'layer1_row55': [1, 55]}	tensor(-0.6271)
{'layer0_row218': [0, 218]}	tensor(-0.6266)
{'layer0_row283': [0, 283]}	tensor(-0.6237)
{'layer0_row133': [0, 133]}	tensor(-0.6203)
{'layer0_row96': [0, 96]}	tensor(-0.6176)
{'layer0_row11': [0, 11]}	tensor(-0.6144)
{'layer0_row264': [0, 264]}	tensor(-0.6122)
{'layer1_row20': [1, 20]}	tensor(-0.6088)
{'layer0_row69': [0, 69]}	tensor(-0.6082)
{'layer1_row13': [1, 13]}	tensor(-0.6050)
{'layer1_row97': [1, 97]}	tensor(-0.6044)
{'layer0_row281': [0, 281]}	tensor(-0.6036)
{'layer0_row109': [0, 109]}	tensor(-0.6005)
{'layer0_row178': [0, 178]}	tensor(-0.5978)
{'layer0_row113': [0, 113]}	tensor(-0.5948)
{'layer0_row149': [0, 149]}	tensor(-0.5920)
{'layer0_row19': [0, 19]}	tensor(-0.5885)
{'layer0_row250': [0, 250]}	tensor(-0.5859)
{'layer0_row6': [0, 6]}	tensor(-0.5833)
{'layer0_row247': [0, 247]}	tensor(-0.5800)
{'layer0_row118': [0, 118]}	tensor(-0.5774)
{'layer0_row278': [0, 278]}	tensor(-0.5748)
{'layer0_row157': [0, 157]}	tensor(-0.5715)
{'layer1_row34': [1, 34]}	tensor(-0.5687)
{'layer1_row93': [1, 93]}	tensor(-0.5682)
{'layer0_row152': [0, 152]}	tensor(-0.5672)
{'layer1_row52': [1, 52]}	tensor(-0.5642)
{'layer1_row70': [1, 70]}	tensor(-0.5636)
{'layer1_row39': [1, 39]}	tensor(-0.5628)
{'layer0_row191': [0, 191]}	tensor(-0.5621)
{'layer1_row76': [1, 76]}	tensor(-0.5596)
{'layer0_row25': [0, 25]}	tensor(-0.5583)
{'layer0_row105': [0, 105]}	tensor(-0.5563)
{'layer1_row29': [1, 29]}	tensor(-0.5527)
{'layer0_row201': [0, 201]}	tensor(-0.5522)
{'layer1_row62': [1, 62]}	tensor(-0.5494)
{'layer0_row151': [0, 151]}	tensor(-0.5492)
{'layer0_row90': [0, 90]}	tensor(-0.5456)
{'layer0_row48': [0, 48]}	tensor(-0.5431)
{'layer0_row277': [0, 277]}	tensor(-0.5400)
{'layer0_row103': [0, 103]}	tensor(-0.5373)
{'layer0_row156': [0, 156]}	tensor(-0.5342)
{'layer0_row207': [0, 207]}	tensor(-0.5316)
{'layer0_row146': [0, 146]}	tensor(-0.5282)
{'layer1_row0': [1, 0]}	tensor(-0.5256)
{'layer0_row62': [0, 62]}	tensor(-0.5247)
{'layer0_row200': [0, 200]}	tensor(-0.5220)
{'layer0_row147': [0, 147]}	tensor(-0.5189)
{'layer0_row238': [0, 238]}	tensor(-0.5162)
{'layer0_row298': [0, 298]}	tensor(-0.5133)
{'layer1_row15': [1, 15]}	tensor(-0.5103)
{'layer0_row60': [0, 60]}	tensor(-0.5097)
{'layer0_row131': [0, 131]}	tensor(-0.5067)
{'layer0_row173': [0, 173]}	tensor(-0.5039)
{'layer0_row84': [0, 84]}	tensor(-0.5011)
{'layer0_row104': [0, 104]}	tensor(-0.4984)
{'layer0_row177': [0, 177]}	tensor(-0.4956)
{'layer0_row8': [0, 8]}	tensor(-0.4924)
{'layer1_row82': [1, 82]}	tensor(-0.4894)
{'layer0_row184': [0, 184]}	tensor(-0.4885)
{'layer0_row141': [0, 141]}	tensor(-0.4861)
{'layer0_row18': [0, 18]}	tensor(-0.4828)
{'layer1_row78': [1, 78]}	tensor(-0.4807)
{'layer0_row276': [0, 276]}	tensor(-0.4796)
{'layer0_row266': [0, 266]}	tensor(-0.4770)
{'layer0_row179': [0, 179]}	tensor(-0.4740)
{'layer0_row297': [0, 297]}	tensor(-0.4714)
{'layer0_row262': [0, 262]}	tensor(-0.4684)
{'layer0_row267': [0, 267]}	tensor(-0.4653)
{'layer0_row86': [0, 86]}	tensor(-0.4625)
{'layer1_row69': [1, 69]}	tensor(-0.4599)
{'layer1_row44': [1, 44]}	tensor(-0.4587)
{'layer0_row263': [0, 263]}	tensor(-0.4587)
{'layer0_row115': [0, 115]}	tensor(-0.4556)
{'layer0_row132': [0, 132]}	tensor(-0.4528)
{'layer1_row41': [1, 41]}	tensor(-0.4494)
{'layer0_row30': [0, 30]}	tensor(-0.4496)
{'layer0_row242': [0, 242]}	tensor(-0.4466)
{'layer0_row171': [0, 171]}	tensor(-0.4435)
{'layer1_row4': [1, 4]}	tensor(-0.4406)
{'layer1_row58': [1, 58]}	tensor(-0.4402)
{'layer0_row182': [0, 182]}	tensor(-0.4392)
{'layer0_row102': [0, 102]}	tensor(-0.4366)
{'layer1_row28': [1, 28]}	tensor(-0.4338)
{'layer1_row50': [1, 50]}	tensor(-0.4333)
{'layer1_row43': [1, 43]}	tensor(-0.4329)
{'layer1_row7': [1, 7]}	tensor(-0.4321)
{'layer0_row269': [0, 269]}	tensor(-0.4318)
{'layer0_row54': [0, 54]}	tensor(-0.4288)
{'layer0_row296': [0, 296]}	tensor(-0.4259)
{'layer0_row237': [0, 237]}	tensor(-0.4234)
{'layer0_row67': [0, 67]}	tensor(-0.4200)
{'layer0_row245': [0, 245]}	tensor(-0.4176)
{'layer0_row42': [0, 42]}	tensor(-0.4144)
{'layer1_row95': [1, 95]}	tensor(-0.4115)
{'layer0_row168': [0, 168]}	tensor(-0.4111)
{'layer0_row121': [0, 121]}	tensor(-0.4081)
{'layer0_row210': [0, 210]}	tensor(-0.4055)
{'layer0_row196': [0, 196]}	tensor(-0.4029)
{'layer1_row17': [1, 17]}	tensor(-0.3996)
{'layer1_row24': [1, 24]}	tensor(-0.3994)
{'layer0_row272': [0, 272]}	tensor(-0.3987)
{'layer0_row265': [0, 265]}	tensor(-0.3960)
{'layer0_row17': [0, 17]}	tensor(-0.3931)
{'layer0_row124': [0, 124]}	tensor(-0.3899)
{'layer0_row21': [0, 21]}	tensor(-0.3872)
{'layer0_row145': [0, 145]}	tensor(-0.3843)
{'layer0_row20': [0, 20]}	tensor(-0.3818)
{'layer0_row223': [0, 223]}	tensor(-0.3785)
{'layer0_row187': [0, 187]}	tensor(-0.3761)
{'layer0_row14': [0, 14]}	tensor(-0.3732)
{'layer0_row288': [0, 288]}	tensor(-0.3703)
{'layer0_row61': [0, 61]}	tensor(-0.3675)
{'layer0_row206': [0, 206]}	tensor(-0.3647)
{'layer0_row208': [0, 208]}	tensor(-0.3620)
{'layer0_row212': [0, 212]}	tensor(-0.3592)
{'layer0_row92': [0, 92]}	tensor(-0.3562)
{'layer1_row6': [1, 6]}	tensor(-0.3533)
{'layer0_row4': [0, 4]}	tensor(-0.3528)
{'layer1_row14': [1, 14]}	tensor(-0.3499)
{'layer0_row82': [0, 82]}	tensor(-0.3497)
{'layer0_row0': [0, 0]}	tensor(-0.3469)
{'layer1_row89': [1, 89]}	tensor(-0.3438)
{'layer0_row153': [0, 153]}	tensor(-0.3437)
{'layer0_row224': [0, 224]}	tensor(-0.3408)
{'layer0_row291': [0, 291]}	tensor(-0.3380)
{'layer0_row199': [0, 199]}	tensor(-0.3351)
{'layer0_row41': [0, 41]}	tensor(-0.3319)
{'layer1_row10': [1, 10]}	tensor(-0.3292)
{'layer0_row270': [0, 270]}	tensor(-0.3290)
{'layer0_row95': [0, 95]}	tensor(-0.3263)
{'layer0_row155': [0, 155]}	tensor(-0.3232)
{'layer0_row39': [0, 39]}	tensor(-0.3205)
{'layer1_row12': [1, 12]}	tensor(-0.3176)
{'layer0_row254': [0, 254]}	tensor(-0.3174)
{'layer0_row50': [0, 50]}	tensor(-0.3145)
{'layer0_row163': [0, 163]}	tensor(-0.3118)
{'layer0_row215': [0, 215]}	tensor(-0.3088)
{'layer0_row76': [0, 76]}	tensor(-0.3064)
{'layer0_row160': [0, 160]}	tensor(-0.3031)
{'layer0_row27': [0, 27]}	tensor(-0.3002)
{'layer0_row233': [0, 233]}	tensor(-0.2976)
{'layer0_row261': [0, 261]}	tensor(-0.2946)
{'layer0_row129': [0, 129]}	tensor(-0.2917)
{'layer0_row91': [0, 91]}	tensor(-0.2891)
{'layer0_row256': [0, 256]}	tensor(-0.2862)
{'layer0_row286': [0, 286]}	tensor(-0.2833)
{'layer0_row1': [0, 1]}	tensor(-0.2808)
{'layer1_row25': [1, 25]}	tensor(-0.2776)
{'layer0_row80': [0, 80]}	tensor(-0.2775)
{'layer0_row222': [0, 222]}	tensor(-0.2747)
{'layer1_row40': [1, 40]}	tensor(-0.2716)
{'layer1_row98': [1, 98]}	tensor(-0.2716)
{'layer1_row60': [1, 60]}	tensor(-0.2711)
{'layer1_row19': [1, 19]}	tensor(-0.2707)
{'layer0_row58': [0, 58]}	tensor(-0.2704)
{'layer0_row128': [0, 128]}	tensor(-0.2678)
{'layer0_row239': [0, 239]}	tensor(-0.2648)
{'layer0_row5': [0, 5]}	tensor(-0.2618)
{'layer0_row195': [0, 195]}	tensor(-0.2593)
{'layer0_row197': [0, 197]}	tensor(-0.2563)
{'layer0_row32': [0, 32]}	tensor(-0.2533)
{'layer1_row61': [1, 61]}	tensor(-0.2507)
{'layer0_row78': [0, 78]}	tensor(-0.2503)
{'layer0_row56': [0, 56]}	tensor(-0.2475)
{'layer0_row24': [0, 24]}	tensor(-0.2448)
{'layer0_row46': [0, 46]}	tensor(-0.2419)
{'layer0_row252': [0, 252]}	tensor(-0.2392)
{'layer1_row63': [1, 63]}	tensor(-0.2366)
{'layer0_row70': [0, 70]}	tensor(-0.2360)
{'layer1_row91': [1, 91]}	tensor(-0.2333)
{'layer0_row260': [0, 260]}	tensor(-0.2329)
{'layer1_row37': [1, 37]}	tensor(-0.2303)
{'layer0_row219': [0, 219]}	tensor(-0.2299)
{'layer0_row204': [0, 204]}	tensor(-0.2270)
{'layer0_row275': [0, 275]}	tensor(-0.2244)
{'layer1_row75': [1, 75]}	tensor(-0.2216)
{'layer0_row134': [0, 134]}	tensor(-0.2211)
{'layer1_row92': [1, 92]}	tensor(-0.2185)
{'layer1_row48': [1, 48]}	tensor(-0.2183)
{'layer0_row234': [0, 234]}	tensor(-0.2178)
{'layer0_row126': [0, 126]}	tensor(-0.2151)
{'layer0_row202': [0, 202]}	tensor(-0.2120)
{'layer0_row255': [0, 255]}	tensor(-0.2094)
{'layer0_row299': [0, 299]}	tensor(-0.2065)
{'layer0_row73': [0, 73]}	tensor(-0.2038)
{'layer1_row3': [1, 3]}	tensor(-0.2010)
{'layer0_row108': [0, 108]}	tensor(-0.2009)
{'layer0_row137': [0, 137]}	tensor(-0.1980)
{'layer0_row33': [0, 33]}	tensor(-0.1952)
{'layer0_row205': [0, 205]}	tensor(-0.1925)
{'layer0_row290': [0, 290]}	tensor(-0.1897)
{'layer0_row161': [0, 161]}	tensor(-0.1869)
{'layer1_row83': [1, 83]}	tensor(-0.1841)
{'layer0_row117': [0, 117]}	tensor(999.8162)
