Action	Reward
{'layer0_row247': [0, 247]}	tensor(-1.5298)
{'layer0_row278': [0, 278]}	tensor(-1.5373)
{'layer0_row157': [0, 157]}	tensor(-1.5461)
{'layer1_row34': [1, 34]}	tensor(-1.5556)
{'layer1_row93': [1, 93]}	tensor(-1.5579)
{'layer0_row290': [0, 290]}	tensor(-1.5573)
{'layer0_row152': [0, 152]}	tensor(-1.5657)
{'layer1_row52': [1, 52]}	tensor(-1.5751)
{'layer0_row184': [0, 184]}	tensor(-1.5770)
{'layer1_row70': [1, 70]}	tensor(-1.5863)
{'layer1_row39': [1, 39]}	tensor(-1.5880)
{'layer0_row103': [0, 103]}	tensor(-1.5903)
{'layer0_row191': [0, 191]}	tensor(-1.5997)
{'layer0_row25': [0, 25]}	tensor(-1.6071)
{'layer1_row76': [1, 76]}	tensor(-1.6182)
{'layer0_row54': [0, 54]}	tensor(-1.6187)
{'layer1_row29': [1, 29]}	tensor(-1.6281)
{'layer0_row201': [0, 201]}	tensor(-1.6309)
{'layer0_row90': [0, 90]}	tensor(-1.6389)
{'layer1_row62': [1, 62]}	tensor(-1.6476)
{'layer0_row151': [0, 151]}	tensor(-1.6504)
{'layer0_row277': [0, 277]}	tensor(-1.6619)
{'layer0_row48': [0, 48]}	tensor(-1.6702)
{'layer0_row104': [0, 104]}	tensor(-1.6802)
{'layer0_row98': [0, 98]}	tensor(-1.6901)
{'layer0_row156': [0, 156]}	tensor(-1.7011)
{'layer0_row49': [0, 49]}	tensor(-1.7095)
{'layer0_row78': [0, 78]}	tensor(-1.7205)
{'layer0_row62': [0, 62]}	tensor(-1.7301)
{'layer0_row207': [0, 207]}	tensor(-1.7408)
{'layer0_row147': [0, 147]}	tensor(-1.7523)
{'layer0_row146': [0, 146]}	tensor(-1.7631)
{'layer1_row0': [1, 0]}	tensor(-1.7733)
{'layer0_row200': [0, 200]}	tensor(-1.7756)
{'layer1_row15': [1, 15]}	tensor(-1.7856)
{'layer0_row298': [0, 298]}	tensor(-1.7874)
{'layer0_row287': [0, 287]}	tensor(-1.8007)
{'layer0_row60': [0, 60]}	tensor(-1.8123)
{'layer0_row131': [0, 131]}	tensor(-1.8229)
{'layer0_row173': [0, 173]}	tensor(-1.8350)
{'layer0_row84': [0, 84]}	tensor(-1.8461)
{'layer1_row69': [1, 69]}	tensor(-1.8591)
{'layer0_row177': [0, 177]}	tensor(-1.8623)
{'layer1_row82': [1, 82]}	tensor(-1.8729)
{'layer0_row297': [0, 297]}	tensor(-1.8773)
{'layer0_row18': [0, 18]}	tensor(-1.8865)
{'layer1_row78': [1, 78]}	tensor(-1.9009)
{'layer0_row276': [0, 276]}	tensor(-1.9038)
{'layer1_row50': [1, 50]}	tensor(-1.9155)
{'layer0_row179': [0, 179]}	tensor(-1.9195)
{'layer0_row266': [0, 266]}	tensor(-1.9303)
{'layer0_row141': [0, 141]}	tensor(-1.9424)
{'layer0_row262': [0, 262]}	tensor(-1.9590)
{'layer0_row267': [0, 267]}	tensor(-1.9703)
{'layer0_row86': [0, 86]}	tensor(-1.9843)
{'layer1_row4': [1, 4]}	tensor(-1.9980)
{'layer0_row263': [0, 263]}	tensor(-2.0008)
{'layer1_row44': [1, 44]}	tensor(-2.0112)
{'layer0_row30': [0, 30]}	tensor(-2.0147)
{'layer0_row115': [0, 115]}	tensor(-2.0305)
{'layer0_row132': [0, 132]}	tensor(-2.0446)
{'layer1_row41': [1, 41]}	tensor(-2.0584)
{'layer0_row242': [0, 242]}	tensor(-2.0620)
{'layer0_row215': [0, 215]}	tensor(-2.0761)
{'layer1_row7': [1, 7]}	tensor(-2.0923)
{'layer0_row171': [0, 171]}	tensor(-2.0930)
{'layer0_row102': [0, 102]}	tensor(-2.1114)
{'layer1_row58': [1, 58]}	tensor(-2.1256)
{'layer0_row182': [0, 182]}	tensor(-2.1281)
{'layer0_row261': [0, 261]}	tensor(-2.1426)
{'layer0_row121': [0, 121]}	tensor(-2.1597)
{'layer0_row70': [0, 70]}	tensor(-2.1754)
{'layer1_row28': [1, 28]}	tensor(-2.1911)
{'layer0_row108': [0, 108]}	tensor(-2.1934)
{'layer1_row43': [1, 43]}	tensor(-2.2123)
{'layer0_row269': [0, 269]}	tensor(-2.2142)
{'layer0_row272': [0, 272]}	tensor(-2.2309)
{'layer0_row296': [0, 296]}	tensor(-2.2481)
{'layer0_row245': [0, 245]}	tensor(-2.2669)
{'layer0_row236': [0, 236]}	tensor(-2.2834)
{'layer0_row237': [0, 237]}	tensor(-2.3019)
{'layer0_row67': [0, 67]}	tensor(-2.3211)
{'layer1_row95': [1, 95]}	tensor(-2.3394)
{'layer0_row168': [0, 168]}	tensor(-2.3427)
{'layer0_row210': [0, 210]}	tensor(-2.3628)
{'layer0_row196': [0, 196]}	tensor(-2.3813)
{'layer0_row265': [0, 265]}	tensor(-2.3992)
{'layer1_row17': [1, 17]}	tensor(-2.4199)
{'layer0_row17': [0, 17]}	tensor(-2.4234)
{'layer0_row208': [0, 208]}	tensor(-2.4420)
{'layer0_row138': [0, 138]}	tensor(-2.4631)
{'layer0_row124': [0, 124]}	tensor(-2.4870)
{'layer0_row187': [0, 187]}	tensor(-2.5051)
{'layer0_row21': [0, 21]}	tensor(-2.5286)
{'layer0_row145': [0, 145]}	tensor(-2.5492)
{'layer0_row223': [0, 223]}	tensor(-2.5728)
{'layer0_row14': [0, 14]}	tensor(-2.5942)
{'layer0_row61': [0, 61]}	tensor(-2.6168)
{'layer0_row288': [0, 288]}	tensor(-2.6420)
{'layer0_row206': [0, 206]}	tensor(-2.6646)
{'layer0_row212': [0, 212]}	tensor(-2.6913)
{'layer0_row224': [0, 224]}	tensor(-2.7142)
{'layer0_row92': [0, 92]}	tensor(-2.7406)
{'layer1_row6': [1, 6]}	tensor(-2.7660)
{'layer0_row4': [0, 4]}	tensor(-2.7706)
{'layer1_row14': [1, 14]}	tensor(-2.7990)
{'layer0_row82': [0, 82]}	tensor(-2.8008)
{'layer0_row153': [0, 153]}	tensor(-2.8259)
{'layer0_row0': [0, 0]}	tensor(-2.8564)
{'layer0_row291': [0, 291]}	tensor(-2.8822)
{'layer1_row12': [1, 12]}	tensor(-2.9129)
{'layer0_row199': [0, 199]}	tensor(-2.9151)
{'layer1_row10': [1, 10]}	tensor(-2.9461)
{'layer0_row41': [0, 41]}	tensor(-2.9514)
{'layer0_row270': [0, 270]}	tensor(-2.9765)
{'layer0_row95': [0, 95]}	tensor(-3.0113)
{'layer0_row39': [0, 39]}	tensor(-3.0425)
{'layer0_row50': [0, 50]}	tensor(-3.0726)
{'layer0_row155': [0, 155]}	tensor(-3.1044)
{'layer0_row254': [0, 254]}	tensor(-3.1401)
{'layer0_row163': [0, 163]}	tensor(-3.1741)
{'layer0_row76': [0, 76]}	tensor(-3.2077)
{'layer0_row160': [0, 160]}	tensor(-3.2454)
{'layer0_row27': [0, 27]}	tensor(-3.2767)
{'layer0_row233': [0, 233]}	tensor(-3.3145)
{'layer0_row129': [0, 129]}	tensor(-3.3567)
{'layer0_row91': [0, 91]}	tensor(-3.3951)
{'layer0_row256': [0, 256]}	tensor(-3.4332)
{'layer0_row286': [0, 286]}	tensor(-3.4727)
{'layer0_row1': [0, 1]}	tensor(-3.5126)
{'layer1_row25': [1, 25]}	tensor(-3.5573)
{'layer0_row80': [0, 80]}	tensor(-3.5601)
{'layer0_row222': [0, 222]}	tensor(-3.6021)
{'layer1_row40': [1, 40]}	tensor(-3.6481)
{'layer1_row98': [1, 98]}	tensor(-3.6586)
{'layer1_row81': [1, 81]}	tensor(-3.6585)
{'layer1_row60': [1, 60]}	tensor(-3.6627)
{'layer1_row19': [1, 19]}	tensor(-3.6715)
{'layer0_row58': [0, 58]}	tensor(-3.6740)
{'layer0_row5': [0, 5]}	tensor(-3.7237)
{'layer0_row128': [0, 128]}	tensor(-3.7712)
{'layer0_row239': [0, 239]}	tensor(-3.8199)
{'layer0_row114': [0, 114]}	tensor(-3.8699)
{'layer0_row195': [0, 195]}	tensor(-3.9212)
{'layer0_row197': [0, 197]}	tensor(-3.9739)
{'layer0_row32': [0, 32]}	tensor(-4.0299)
{'layer1_row61': [1, 61]}	tensor(-4.0804)
{'layer1_row92': [1, 92]}	tensor(-4.0875)
{'layer1_row63': [1, 63]}	tensor(-4.0946)
{'layer1_row68': [1, 68]}	tensor(-4.1017)
{'layer0_row56': [0, 56]}	tensor(-4.1041)
{'layer0_row24': [0, 24]}	tensor(-4.1616)
{'layer0_row46': [0, 46]}	tensor(-4.2222)
{'layer0_row252': [0, 252]}	tensor(-4.2816)
{'layer0_row260': [0, 260]}	tensor(-4.3487)
{'layer1_row91': [1, 91]}	tensor(-4.4133)
{'layer1_row37': [1, 37]}	tensor(-4.4144)
{'layer0_row116': [0, 116]}	tensor(-4.4186)
{'layer0_row204': [0, 204]}	tensor(995.5137)
