Action	Reward
{'layer1_row24': [1, 24]}	tensor(-0.4298)
{'layer1_row43': [1, 43]}	tensor(-0.4296)
{'layer0_row54': [0, 54]}	tensor(-0.4284)
{'layer0_row269': [0, 269]}	tensor(-0.4255)
{'layer1_row50': [1, 50]}	tensor(-0.4228)
{'layer0_row296': [0, 296]}	tensor(-0.4226)
{'layer0_row237': [0, 237]}	tensor(-0.4194)
{'layer0_row245': [0, 245]}	tensor(-0.4169)
{'layer0_row42': [0, 42]}	tensor(-0.4139)
{'layer1_row95': [1, 95]}	tensor(-0.4111)
{'layer0_row168': [0, 168]}	tensor(-0.4105)
{'layer0_row210': [0, 210]}	tensor(-0.4074)
{'layer0_row121': [0, 121]}	tensor(-0.4051)
{'layer0_row272': [0, 272]}	tensor(-0.4022)
{'layer0_row265': [0, 265]}	tensor(-0.3995)
{'layer0_row17': [0, 17]}	tensor(-0.3966)
{'layer0_row196': [0, 196]}	tensor(-0.3934)
{'layer1_row17': [1, 17]}	tensor(-0.3910)
{'layer0_row208': [0, 208]}	tensor(-0.3905)
{'layer0_row67': [0, 67]}	tensor(-0.3876)
{'layer0_row187': [0, 187]}	tensor(-0.3847)
{'layer0_row124': [0, 124]}	tensor(-0.3820)
{'layer0_row21': [0, 21]}	tensor(-0.3790)
{'layer0_row20': [0, 20]}	tensor(-0.3764)
{'layer0_row14': [0, 14]}	tensor(-0.3737)
{'layer0_row145': [0, 145]}	tensor(-0.3707)
{'layer0_row61': [0, 61]}	tensor(-0.3681)
{'layer0_row288': [0, 288]}	tensor(-0.3653)
{'layer0_row206': [0, 206]}	tensor(-0.3621)
{'layer0_row212': [0, 212]}	tensor(-0.3594)
{'layer0_row223': [0, 223]}	tensor(-0.3567)
{'layer0_row224': [0, 224]}	tensor(-0.3538)
{'layer0_row92': [0, 92]}	tensor(-0.3507)
{'layer1_row6': [1, 6]}	tensor(-0.3482)
{'layer0_row4': [0, 4]}	tensor(-0.3476)
{'layer1_row14': [1, 14]}	tensor(-0.3445)
{'layer0_row0': [0, 0]}	tensor(-0.3446)
{'layer0_row153': [0, 153]}	tensor(-0.3420)
{'layer0_row82': [0, 82]}	tensor(-0.3388)
{'layer1_row89': [1, 89]}	tensor(-0.3358)
{'layer0_row199': [0, 199]}	tensor(-0.3355)
{'layer0_row291': [0, 291]}	tensor(-0.3325)
{'layer1_row12': [1, 12]}	tensor(-0.3300)
{'layer0_row41': [0, 41]}	tensor(-0.3297)
{'layer0_row270': [0, 270]}	tensor(-0.3269)
{'layer1_row10': [1, 10]}	tensor(-0.3238)
{'layer0_row50': [0, 50]}	tensor(-0.3237)
{'layer0_row39': [0, 39]}	tensor(-0.3208)
{'layer0_row155': [0, 155]}	tensor(-0.3179)
{'layer0_row254': [0, 254]}	tensor(-0.3149)
{'layer0_row95': [0, 95]}	tensor(-0.3124)
{'layer0_row163': [0, 163]}	tensor(-0.3095)
{'layer0_row215': [0, 215]}	tensor(-0.3066)
{'layer0_row76': [0, 76]}	tensor(-0.3040)
{'layer0_row160': [0, 160]}	tensor(-0.3011)
{'layer0_row261': [0, 261]}	tensor(-0.2984)
{'layer0_row27': [0, 27]}	tensor(-0.2957)
{'layer0_row233': [0, 233]}	tensor(-0.2928)
{'layer0_row129': [0, 129]}	tensor(-0.2899)
{'layer0_row91': [0, 91]}	tensor(-0.2870)
{'layer0_row256': [0, 256]}	tensor(-0.2842)
{'layer0_row286': [0, 286]}	tensor(-0.2815)
{'layer0_row1': [0, 1]}	tensor(-0.2788)
{'layer1_row25': [1, 25]}	tensor(-0.2760)
{'layer0_row80': [0, 80]}	tensor(-0.2754)
{'layer0_row222': [0, 222]}	tensor(-0.2728)
{'layer1_row40': [1, 40]}	tensor(-0.2699)
{'layer1_row98': [1, 98]}	tensor(-0.2696)
{'layer1_row60': [1, 60]}	tensor(-0.2693)
{'layer0_row58': [0, 58]}	tensor(-0.2690)
{'layer1_row19': [1, 19]}	tensor(-0.2661)
{'layer0_row239': [0, 239]}	tensor(-0.2657)
{'layer0_row5': [0, 5]}	tensor(-0.2630)
{'layer0_row195': [0, 195]}	tensor(-0.2603)
{'layer0_row197': [0, 197]}	tensor(-0.2576)
{'layer0_row32': [0, 32]}	tensor(-0.2548)
{'layer0_row128': [0, 128]}	tensor(-0.2518)
{'layer1_row63': [1, 63]}	tensor(-0.2490)
{'layer1_row61': [1, 61]}	tensor(-0.2486)
{'layer0_row56': [0, 56]}	tensor(-0.2483)
{'layer0_row78': [0, 78]}	tensor(-0.2454)
{'layer0_row24': [0, 24]}	tensor(-0.2428)
{'layer0_row46': [0, 46]}	tensor(-0.2400)
{'layer0_row252': [0, 252]}	tensor(-0.2374)
{'layer0_row260': [0, 260]}	tensor(-0.2345)
{'layer1_row91': [1, 91]}	tensor(-0.2317)
{'layer0_row70': [0, 70]}	tensor(-0.2313)
{'layer1_row37': [1, 37]}	tensor(-0.2285)
{'layer0_row204': [0, 204]}	tensor(-0.2284)
{'layer0_row219': [0, 219]}	tensor(-0.2255)
{'layer0_row134': [0, 134]}	tensor(-0.2228)
{'layer0_row275': [0, 275]}	tensor(-0.2199)
{'layer0_row126': [0, 126]}	tensor(-0.2172)
{'layer1_row92': [1, 92]}	tensor(-0.2145)
{'layer1_row48': [1, 48]}	tensor(-0.2141)
{'layer0_row73': [0, 73]}	tensor(-0.2139)
{'layer1_row75': [1, 75]}	tensor(-0.2109)
{'layer0_row234': [0, 234]}	tensor(-0.2108)
{'layer0_row202': [0, 202]}	tensor(-0.2080)
{'layer0_row255': [0, 255]}	tensor(-0.2053)
{'layer0_row299': [0, 299]}	tensor(-0.2024)
{'layer0_row290': [0, 290]}	tensor(-0.1997)
{'layer0_row108': [0, 108]}	tensor(-0.1969)
{'layer1_row3': [1, 3]}	tensor(-0.1943)
{'layer0_row33': [0, 33]}	tensor(-0.1941)
{'layer0_row137': [0, 137]}	tensor(-0.1912)
{'layer0_row205': [0, 205]}	tensor(-0.1885)
{'layer0_row161': [0, 161]}	tensor(-0.1857)
{'layer1_row83': [1, 83]}	tensor(-0.1830)
{'layer0_row117': [0, 117]}	tensor(999.8171)
